Commentary	Ref	Literature(PubmedID)	value
both xylanase I and xylanase II	141	https://www.ncbi.nlm.nih.gov/pubmed/?term=15114860	50.0
both xylanase I and xylanase II	142	https://www.ncbi.nlm.nih.gov/pubmed/?term=15114860	50.0
both xylanase I and xylanase II	143	https://www.ncbi.nlm.nih.gov/pubmed/?term=15114860	50.0
	144	https://www.ncbi.nlm.nih.gov/pubmed/?term=20159568	60.0
	145	https://www.ncbi.nlm.nih.gov/pubmed/?term=20159568	60.0
	146	https://www.ncbi.nlm.nih.gov/pubmed/?term=20159568	60.0
	148	https://www.ncbi.nlm.nih.gov/pubmed/?term=26686608	45.0
	149	https://www.ncbi.nlm.nih.gov/pubmed/?term=26686608	45.0
	150	https://www.ncbi.nlm.nih.gov/pubmed/?term=26686608	45.0
	151	https://www.ncbi.nlm.nih.gov/pubmed/?term=26686608	45.0
	152	https://www.ncbi.nlm.nih.gov/pubmed/?term=26686608	45.0
hydrolysis of oat spelt xylan	155	https://www.brenda-enzymes.org/literature.php?r=171658	56.0
hydrolysis of oat spelt xylan	156	https://www.brenda-enzymes.org/literature.php?r=171658	56.0
hydrolysis of oat spelt xylan	157	https://www.brenda-enzymes.org/literature.php?r=171658	56.0
hydrolysis of oat spelt xylan	158	https://www.brenda-enzymes.org/literature.php?r=171658	56.0
hydrolysis of oat spelt xylan	159	https://www.brenda-enzymes.org/literature.php?r=171658	56.0
hydrolysis of oat spelt xylan	160	https://www.brenda-enzymes.org/literature.php?r=171658	56.0
hydrolysis of oat spelt xylan	161	https://www.brenda-enzymes.org/literature.php?r=171658	56.0
hydrolysis of oat spelt xylan	162	https://www.brenda-enzymes.org/literature.php?r=171658	56.0
assay at	164	https://www.ncbi.nlm.nih.gov/pubmed/?term=15063320	40.0
	164	https://www.ncbi.nlm.nih.gov/pubmed/?term=18553705	42.0
xylanase I and II	164	https://www.ncbi.nlm.nih.gov/pubmed/?term=18553703	45.0
	164	https://www.ncbi.nlm.nih.gov/pubmed/?term=18553704	45.0
xylanase II	164	https://www.ncbi.nlm.nih.gov/pubmed/?term=455113	50.0
	164	https://www.ncbi.nlm.nih.gov/pubmed/?term=19078	50.0
	164	https://www.ncbi.nlm.nih.gov/pubmed/?term=16091777	50.0
	164	https://www.ncbi.nlm.nih.gov/pubmed/?term=20361933	50.0
	164	https://www.ncbi.nlm.nih.gov/pubmed/?term=24888408	50.0
	164	https://www.ncbi.nlm.nih.gov/pubmed/?term=23670313	50.0
optimum temperature for hybrid xylanase and its Aspergillus parent is 60°C and 50°C, respectively	164	https://www.ncbi.nlm.nih.gov/pubmed/?term=18688581	50.0 - 60.0
	164	https://www.brenda-enzymes.org/literature.php?r=679573	55.0
	164	https://www.ncbi.nlm.nih.gov/pubmed/?term=100069532	60.0
	164	https://www.ncbi.nlm.nih.gov/pubmed/?term=28384512	60.0
xylanase IA and IB	164	https://www.ncbi.nlm.nih.gov/pubmed/?term=455113	65.0 - 80.0
assay at	165	https://www.ncbi.nlm.nih.gov/pubmed/?term=15063320	40.0
	165	https://www.ncbi.nlm.nih.gov/pubmed/?term=18553705	42.0
xylanase I and II	165	https://www.ncbi.nlm.nih.gov/pubmed/?term=18553703	45.0
	165	https://www.ncbi.nlm.nih.gov/pubmed/?term=18553704	45.0
xylanase II	165	https://www.ncbi.nlm.nih.gov/pubmed/?term=455113	50.0
	165	https://www.ncbi.nlm.nih.gov/pubmed/?term=19078	50.0
	165	https://www.ncbi.nlm.nih.gov/pubmed/?term=16091777	50.0
	165	https://www.ncbi.nlm.nih.gov/pubmed/?term=20361933	50.0
	165	https://www.ncbi.nlm.nih.gov/pubmed/?term=24888408	50.0
	165	https://www.ncbi.nlm.nih.gov/pubmed/?term=23670313	50.0
optimum temperature for hybrid xylanase and its Aspergillus parent is 60°C and 50°C, respectively	165	https://www.ncbi.nlm.nih.gov/pubmed/?term=18688581	50.0 - 60.0
	165	https://www.brenda-enzymes.org/literature.php?r=679573	55.0
	165	https://www.ncbi.nlm.nih.gov/pubmed/?term=100069532	60.0
	165	https://www.ncbi.nlm.nih.gov/pubmed/?term=28384512	60.0
xylanase IA and IB	165	https://www.ncbi.nlm.nih.gov/pubmed/?term=455113	65.0 - 80.0
assay at	166	https://www.ncbi.nlm.nih.gov/pubmed/?term=15063320	40.0
	166	https://www.ncbi.nlm.nih.gov/pubmed/?term=18553705	42.0
xylanase I and II	166	https://www.ncbi.nlm.nih.gov/pubmed/?term=18553703	45.0
	166	https://www.ncbi.nlm.nih.gov/pubmed/?term=18553704	45.0
xylanase II	166	https://www.ncbi.nlm.nih.gov/pubmed/?term=455113	50.0
	166	https://www.ncbi.nlm.nih.gov/pubmed/?term=19078	50.0
	166	https://www.ncbi.nlm.nih.gov/pubmed/?term=16091777	50.0
	166	https://www.ncbi.nlm.nih.gov/pubmed/?term=20361933	50.0
	166	https://www.ncbi.nlm.nih.gov/pubmed/?term=24888408	50.0
	166	https://www.ncbi.nlm.nih.gov/pubmed/?term=23670313	50.0
optimum temperature for hybrid xylanase and its Aspergillus parent is 60°C and 50°C, respectively	166	https://www.ncbi.nlm.nih.gov/pubmed/?term=18688581	50.0 - 60.0
	166	https://www.brenda-enzymes.org/literature.php?r=679573	55.0
	166	https://www.ncbi.nlm.nih.gov/pubmed/?term=100069532	60.0
	166	https://www.ncbi.nlm.nih.gov/pubmed/?term=28384512	60.0
xylanase IA and IB	166	https://www.ncbi.nlm.nih.gov/pubmed/?term=455113	65.0 - 80.0
assay at	167	https://www.ncbi.nlm.nih.gov/pubmed/?term=15063320	40.0
	167	https://www.ncbi.nlm.nih.gov/pubmed/?term=18553705	42.0
xylanase I and II	167	https://www.ncbi.nlm.nih.gov/pubmed/?term=18553703	45.0
	167	https://www.ncbi.nlm.nih.gov/pubmed/?term=18553704	45.0
xylanase II	167	https://www.ncbi.nlm.nih.gov/pubmed/?term=455113	50.0
	167	https://www.ncbi.nlm.nih.gov/pubmed/?term=19078	50.0
	167	https://www.ncbi.nlm.nih.gov/pubmed/?term=16091777	50.0
	167	https://www.ncbi.nlm.nih.gov/pubmed/?term=20361933	50.0
	167	https://www.ncbi.nlm.nih.gov/pubmed/?term=24888408	50.0
	167	https://www.ncbi.nlm.nih.gov/pubmed/?term=23670313	50.0
optimum temperature for hybrid xylanase and its Aspergillus parent is 60°C and 50°C, respectively	167	https://www.ncbi.nlm.nih.gov/pubmed/?term=18688581	50.0 - 60.0
	167	https://www.brenda-enzymes.org/literature.php?r=679573	55.0
	167	https://www.ncbi.nlm.nih.gov/pubmed/?term=100069532	60.0
	167	https://www.ncbi.nlm.nih.gov/pubmed/?term=28384512	60.0
xylanase IA and IB	167	https://www.ncbi.nlm.nih.gov/pubmed/?term=455113	65.0 - 80.0
assay at	168	https://www.ncbi.nlm.nih.gov/pubmed/?term=15063320	40.0
	168	https://www.ncbi.nlm.nih.gov/pubmed/?term=18553705	42.0
xylanase I and II	168	https://www.ncbi.nlm.nih.gov/pubmed/?term=18553703	45.0
	168	https://www.ncbi.nlm.nih.gov/pubmed/?term=18553704	45.0
xylanase II	168	https://www.ncbi.nlm.nih.gov/pubmed/?term=455113	50.0
	168	https://www.ncbi.nlm.nih.gov/pubmed/?term=19078	50.0
	168	https://www.ncbi.nlm.nih.gov/pubmed/?term=16091777	50.0
	168	https://www.ncbi.nlm.nih.gov/pubmed/?term=20361933	50.0
	168	https://www.ncbi.nlm.nih.gov/pubmed/?term=24888408	50.0
	168	https://www.ncbi.nlm.nih.gov/pubmed/?term=23670313	50.0
optimum temperature for hybrid xylanase and its Aspergillus parent is 60°C and 50°C, respectively	168	https://www.ncbi.nlm.nih.gov/pubmed/?term=18688581	50.0 - 60.0
	168	https://www.brenda-enzymes.org/literature.php?r=679573	55.0
	168	https://www.ncbi.nlm.nih.gov/pubmed/?term=100069532	60.0
	168	https://www.ncbi.nlm.nih.gov/pubmed/?term=28384512	60.0
xylanase IA and IB	168	https://www.ncbi.nlm.nih.gov/pubmed/?term=455113	65.0 - 80.0
assay at	169	https://www.ncbi.nlm.nih.gov/pubmed/?term=15063320	40.0
	169	https://www.ncbi.nlm.nih.gov/pubmed/?term=18553705	42.0
xylanase I and II	169	https://www.ncbi.nlm.nih.gov/pubmed/?term=18553703	45.0
	169	https://www.ncbi.nlm.nih.gov/pubmed/?term=18553704	45.0
xylanase II	169	https://www.ncbi.nlm.nih.gov/pubmed/?term=455113	50.0
	169	https://www.ncbi.nlm.nih.gov/pubmed/?term=19078	50.0
	169	https://www.ncbi.nlm.nih.gov/pubmed/?term=16091777	50.0
	169	https://www.ncbi.nlm.nih.gov/pubmed/?term=20361933	50.0
	169	https://www.ncbi.nlm.nih.gov/pubmed/?term=24888408	50.0
	169	https://www.ncbi.nlm.nih.gov/pubmed/?term=23670313	50.0
optimum temperature for hybrid xylanase and its Aspergillus parent is 60°C and 50°C, respectively	169	https://www.ncbi.nlm.nih.gov/pubmed/?term=18688581	50.0 - 60.0
	169	https://www.brenda-enzymes.org/literature.php?r=679573	55.0
	169	https://www.ncbi.nlm.nih.gov/pubmed/?term=100069532	60.0
	169	https://www.ncbi.nlm.nih.gov/pubmed/?term=28384512	60.0
xylanase IA and IB	169	https://www.ncbi.nlm.nih.gov/pubmed/?term=455113	65.0 - 80.0
assay at	170	https://www.ncbi.nlm.nih.gov/pubmed/?term=15063320	40.0
	170	https://www.ncbi.nlm.nih.gov/pubmed/?term=18553705	42.0
xylanase I and II	170	https://www.ncbi.nlm.nih.gov/pubmed/?term=18553703	45.0
	170	https://www.ncbi.nlm.nih.gov/pubmed/?term=18553704	45.0
xylanase II	170	https://www.ncbi.nlm.nih.gov/pubmed/?term=455113	50.0
	170	https://www.ncbi.nlm.nih.gov/pubmed/?term=19078	50.0
	170	https://www.ncbi.nlm.nih.gov/pubmed/?term=16091777	50.0
	170	https://www.ncbi.nlm.nih.gov/pubmed/?term=20361933	50.0
	170	https://www.ncbi.nlm.nih.gov/pubmed/?term=24888408	50.0
	170	https://www.ncbi.nlm.nih.gov/pubmed/?term=23670313	50.0
optimum temperature for hybrid xylanase and its Aspergillus parent is 60°C and 50°C, respectively	170	https://www.ncbi.nlm.nih.gov/pubmed/?term=18688581	50.0 - 60.0
	170	https://www.brenda-enzymes.org/literature.php?r=679573	55.0
	170	https://www.ncbi.nlm.nih.gov/pubmed/?term=100069532	60.0
	170	https://www.ncbi.nlm.nih.gov/pubmed/?term=28384512	60.0
xylanase IA and IB	170	https://www.ncbi.nlm.nih.gov/pubmed/?term=455113	65.0 - 80.0
assay at	171	https://www.ncbi.nlm.nih.gov/pubmed/?term=15063320	40.0
	171	https://www.ncbi.nlm.nih.gov/pubmed/?term=18553705	42.0
xylanase I and II	171	https://www.ncbi.nlm.nih.gov/pubmed/?term=18553703	45.0
	171	https://www.ncbi.nlm.nih.gov/pubmed/?term=18553704	45.0
xylanase II	171	https://www.ncbi.nlm.nih.gov/pubmed/?term=455113	50.0
	171	https://www.ncbi.nlm.nih.gov/pubmed/?term=19078	50.0
	171	https://www.ncbi.nlm.nih.gov/pubmed/?term=16091777	50.0
	171	https://www.ncbi.nlm.nih.gov/pubmed/?term=20361933	50.0
	171	https://www.ncbi.nlm.nih.gov/pubmed/?term=24888408	50.0
	171	https://www.ncbi.nlm.nih.gov/pubmed/?term=23670313	50.0
optimum temperature for hybrid xylanase and its Aspergillus parent is 60°C and 50°C, respectively	171	https://www.ncbi.nlm.nih.gov/pubmed/?term=18688581	50.0 - 60.0
	171	https://www.brenda-enzymes.org/literature.php?r=679573	55.0
	171	https://www.ncbi.nlm.nih.gov/pubmed/?term=100069532	60.0
	171	https://www.ncbi.nlm.nih.gov/pubmed/?term=28384512	60.0
xylanase IA and IB	171	https://www.ncbi.nlm.nih.gov/pubmed/?term=455113	65.0 - 80.0
assay at	172	https://www.ncbi.nlm.nih.gov/pubmed/?term=15063320	40.0
	172	https://www.ncbi.nlm.nih.gov/pubmed/?term=18553705	42.0
xylanase I and II	172	https://www.ncbi.nlm.nih.gov/pubmed/?term=18553703	45.0
	172	https://www.ncbi.nlm.nih.gov/pubmed/?term=18553704	45.0
xylanase II	172	https://www.ncbi.nlm.nih.gov/pubmed/?term=455113	50.0
	172	https://www.ncbi.nlm.nih.gov/pubmed/?term=19078	50.0
	172	https://www.ncbi.nlm.nih.gov/pubmed/?term=16091777	50.0
	172	https://www.ncbi.nlm.nih.gov/pubmed/?term=20361933	50.0
	172	https://www.ncbi.nlm.nih.gov/pubmed/?term=24888408	50.0
	172	https://www.ncbi.nlm.nih.gov/pubmed/?term=23670313	50.0
optimum temperature for hybrid xylanase and its Aspergillus parent is 60°C and 50°C, respectively	172	https://www.ncbi.nlm.nih.gov/pubmed/?term=18688581	50.0 - 60.0
	172	https://www.brenda-enzymes.org/literature.php?r=679573	55.0
	172	https://www.ncbi.nlm.nih.gov/pubmed/?term=100069532	60.0
	172	https://www.ncbi.nlm.nih.gov/pubmed/?term=28384512	60.0
xylanase IA and IB	172	https://www.ncbi.nlm.nih.gov/pubmed/?term=455113	65.0 - 80.0
assay at	173	https://www.ncbi.nlm.nih.gov/pubmed/?term=15063320	40.0
	173	https://www.ncbi.nlm.nih.gov/pubmed/?term=18553705	42.0
xylanase I and II	173	https://www.ncbi.nlm.nih.gov/pubmed/?term=18553703	45.0
	173	https://www.ncbi.nlm.nih.gov/pubmed/?term=18553704	45.0
xylanase II	173	https://www.ncbi.nlm.nih.gov/pubmed/?term=455113	50.0
	173	https://www.ncbi.nlm.nih.gov/pubmed/?term=19078	50.0
	173	https://www.ncbi.nlm.nih.gov/pubmed/?term=16091777	50.0
	173	https://www.ncbi.nlm.nih.gov/pubmed/?term=20361933	50.0
	173	https://www.ncbi.nlm.nih.gov/pubmed/?term=24888408	50.0
	173	https://www.ncbi.nlm.nih.gov/pubmed/?term=23670313	50.0
optimum temperature for hybrid xylanase and its Aspergillus parent is 60°C and 50°C, respectively	173	https://www.ncbi.nlm.nih.gov/pubmed/?term=18688581	50.0 - 60.0
	173	https://www.brenda-enzymes.org/literature.php?r=679573	55.0
	173	https://www.ncbi.nlm.nih.gov/pubmed/?term=100069532	60.0
	173	https://www.ncbi.nlm.nih.gov/pubmed/?term=28384512	60.0
xylanase IA and IB	173	https://www.ncbi.nlm.nih.gov/pubmed/?term=455113	65.0 - 80.0
assay at	174	https://www.ncbi.nlm.nih.gov/pubmed/?term=15063320	40.0
	174	https://www.ncbi.nlm.nih.gov/pubmed/?term=18553705	42.0
xylanase I and II	174	https://www.ncbi.nlm.nih.gov/pubmed/?term=18553703	45.0
	174	https://www.ncbi.nlm.nih.gov/pubmed/?term=18553704	45.0
xylanase II	174	https://www.ncbi.nlm.nih.gov/pubmed/?term=455113	50.0
	174	https://www.ncbi.nlm.nih.gov/pubmed/?term=19078	50.0
	174	https://www.ncbi.nlm.nih.gov/pubmed/?term=16091777	50.0
	174	https://www.ncbi.nlm.nih.gov/pubmed/?term=20361933	50.0
	174	https://www.ncbi.nlm.nih.gov/pubmed/?term=24888408	50.0
	174	https://www.ncbi.nlm.nih.gov/pubmed/?term=23670313	50.0
optimum temperature for hybrid xylanase and its Aspergillus parent is 60°C and 50°C, respectively	174	https://www.ncbi.nlm.nih.gov/pubmed/?term=18688581	50.0 - 60.0
	174	https://www.brenda-enzymes.org/literature.php?r=679573	55.0
	174	https://www.ncbi.nlm.nih.gov/pubmed/?term=100069532	60.0
	174	https://www.ncbi.nlm.nih.gov/pubmed/?term=28384512	60.0
xylanase IA and IB	174	https://www.ncbi.nlm.nih.gov/pubmed/?term=455113	65.0 - 80.0
assay at	175	https://www.ncbi.nlm.nih.gov/pubmed/?term=15063320	40.0
	175	https://www.ncbi.nlm.nih.gov/pubmed/?term=18553705	42.0
xylanase I and II	175	https://www.ncbi.nlm.nih.gov/pubmed/?term=18553703	45.0
	175	https://www.ncbi.nlm.nih.gov/pubmed/?term=18553704	45.0
xylanase II	175	https://www.ncbi.nlm.nih.gov/pubmed/?term=455113	50.0
	175	https://www.ncbi.nlm.nih.gov/pubmed/?term=19078	50.0
	175	https://www.ncbi.nlm.nih.gov/pubmed/?term=16091777	50.0
	175	https://www.ncbi.nlm.nih.gov/pubmed/?term=20361933	50.0
	175	https://www.ncbi.nlm.nih.gov/pubmed/?term=24888408	50.0
	175	https://www.ncbi.nlm.nih.gov/pubmed/?term=23670313	50.0
optimum temperature for hybrid xylanase and its Aspergillus parent is 60°C and 50°C, respectively	175	https://www.ncbi.nlm.nih.gov/pubmed/?term=18688581	50.0 - 60.0
	175	https://www.brenda-enzymes.org/literature.php?r=679573	55.0
	175	https://www.ncbi.nlm.nih.gov/pubmed/?term=100069532	60.0
	175	https://www.ncbi.nlm.nih.gov/pubmed/?term=28384512	60.0
xylanase IA and IB	175	https://www.ncbi.nlm.nih.gov/pubmed/?term=455113	65.0 - 80.0
	186	https://www.ncbi.nlm.nih.gov/pubmed/?term=18592516	50.0
	187	https://www.ncbi.nlm.nih.gov/pubmed/?term=18592516	50.0
	188	https://www.ncbi.nlm.nih.gov/pubmed/?term=18592516	50.0
	189	https://www.ncbi.nlm.nih.gov/pubmed/?term=18592516	50.0
assay at	203	https://www.ncbi.nlm.nih.gov/pubmed/?term=25784958	37.0
assay at	204	https://www.ncbi.nlm.nih.gov/pubmed/?term=25784958	37.0
recombinant enzyme	205	https://www.ncbi.nlm.nih.gov/pubmed/?term=19412581	50.0
recombinant enzyme	206	https://www.ncbi.nlm.nih.gov/pubmed/?term=19412581	50.0
recombinant enzyme	207	https://www.ncbi.nlm.nih.gov/pubmed/?term=19412581	50.0
	210	https://www.ncbi.nlm.nih.gov/pubmed/?term=20383603	65.0
	211	https://www.ncbi.nlm.nih.gov/pubmed/?term=20383603	65.0
	212	https://www.ncbi.nlm.nih.gov/pubmed/?term=20383603	65.0
	215	https://www.ncbi.nlm.nih.gov/pubmed/?term=20383603	65.0
	216	https://www.ncbi.nlm.nih.gov/pubmed/?term=20383603	65.0
	217	https://www.ncbi.nlm.nih.gov/pubmed/?term=20383603	65.0
	225	https://www.brenda-enzymes.org/literature.php?r=666703	55.0
assay at	238	https://www.ncbi.nlm.nih.gov/pubmed/?term=25784958	37.0
assay at	239	https://www.ncbi.nlm.nih.gov/pubmed/?term=25784958	37.0
	252	https://www.brenda-enzymes.org/literature.php?r=171646	80.0
	253	https://www.brenda-enzymes.org/literature.php?r=171646	80.0
	254	https://www.brenda-enzymes.org/literature.php?r=171646	80.0
	255	https://www.brenda-enzymes.org/literature.php?r=171646	80.0
	256	https://www.brenda-enzymes.org/literature.php?r=171646	80.0
assay at	258	https://www.ncbi.nlm.nih.gov/pubmed/?term=20163191	22.0
assay at	258	https://www.ncbi.nlm.nih.gov/pubmed/?term=20074594	40.0
assay at	259	https://www.ncbi.nlm.nih.gov/pubmed/?term=20163191	22.0
assay at	259	https://www.ncbi.nlm.nih.gov/pubmed/?term=20074594	40.0
assay at	260	https://www.ncbi.nlm.nih.gov/pubmed/?term=20163191	22.0
assay at	260	https://www.ncbi.nlm.nih.gov/pubmed/?term=20074594	40.0
assay at	261	https://www.ncbi.nlm.nih.gov/pubmed/?term=20163191	22.0
assay at	261	https://www.ncbi.nlm.nih.gov/pubmed/?term=20074594	40.0
assay at	262	https://www.ncbi.nlm.nih.gov/pubmed/?term=20163191	22.0
assay at	262	https://www.ncbi.nlm.nih.gov/pubmed/?term=20074594	40.0
assay at	263	https://www.ncbi.nlm.nih.gov/pubmed/?term=20163191	22.0
assay at	263	https://www.ncbi.nlm.nih.gov/pubmed/?term=20074594	40.0
assay at	264	https://www.ncbi.nlm.nih.gov/pubmed/?term=20163191	22.0
assay at	264	https://www.ncbi.nlm.nih.gov/pubmed/?term=20074594	40.0
	276	https://www.brenda-enzymes.org/literature.php?r=681342	60.0
at pH 10	276	https://www.brenda-enzymes.org/literature.php?r=679547	70.0
	276	https://www.brenda-enzymes.org/literature.php?r=681342	70.0
	276	https://www.ncbi.nlm.nih.gov/pubmed/?term=22806794	70.0
at pH 9	276	https://www.brenda-enzymes.org/literature.php?r=679547	75.0
	276	https://www.ncbi.nlm.nih.gov/pubmed/?term=25553569	80.0
	276	https://www.ncbi.nlm.nih.gov/pubmed/?term=22932960	90.0
	277	https://www.brenda-enzymes.org/literature.php?r=681342	60.0
at pH 10	277	https://www.brenda-enzymes.org/literature.php?r=679547	70.0
	277	https://www.brenda-enzymes.org/literature.php?r=681342	70.0
	277	https://www.ncbi.nlm.nih.gov/pubmed/?term=22806794	70.0
at pH 9	277	https://www.brenda-enzymes.org/literature.php?r=679547	75.0
	277	https://www.ncbi.nlm.nih.gov/pubmed/?term=25553569	80.0
	277	https://www.ncbi.nlm.nih.gov/pubmed/?term=22932960	90.0
	278	https://www.brenda-enzymes.org/literature.php?r=681342	60.0
at pH 10	278	https://www.brenda-enzymes.org/literature.php?r=679547	70.0
	278	https://www.brenda-enzymes.org/literature.php?r=681342	70.0
	278	https://www.ncbi.nlm.nih.gov/pubmed/?term=22806794	70.0
at pH 9	278	https://www.brenda-enzymes.org/literature.php?r=679547	75.0
	278	https://www.ncbi.nlm.nih.gov/pubmed/?term=25553569	80.0
	278	https://www.ncbi.nlm.nih.gov/pubmed/?term=22932960	90.0
	279	https://www.brenda-enzymes.org/literature.php?r=681342	60.0
at pH 10	279	https://www.brenda-enzymes.org/literature.php?r=679547	70.0
	279	https://www.brenda-enzymes.org/literature.php?r=681342	70.0
	279	https://www.ncbi.nlm.nih.gov/pubmed/?term=22806794	70.0
at pH 9	279	https://www.brenda-enzymes.org/literature.php?r=679547	75.0
	279	https://www.ncbi.nlm.nih.gov/pubmed/?term=25553569	80.0
	279	https://www.ncbi.nlm.nih.gov/pubmed/?term=22932960	90.0
	280	https://www.brenda-enzymes.org/literature.php?r=681342	60.0
at pH 10	280	https://www.brenda-enzymes.org/literature.php?r=679547	70.0
	280	https://www.brenda-enzymes.org/literature.php?r=681342	70.0
