Commentary	Ref	Literature(PubmedID)	value
2 	809	6312256	18000.0
2 	809	6312256	48000.0
2 	809	6312256	57000.0
2 	810	6312256	18000.0
2 	810	6312256	48000.0
2 	810	6312256	57000.0
2 	811	6312256	18000.0
2 	811	6312256	48000.0
2 	811	6312256	57000.0
2 	812	6312256	18000.0
2 	812	6312256	48000.0
2 	812	6312256	57000.0
2 	813	6312256	18000.0
2 	813	6312256	48000.0
2 	813	6312256	57000.0
x 	984	16271071	65460.0
x 	984	16271071	160000.0
x 	984	16271071	170000.0
	984	23088786	170000.0
Topo IIalpha, SDS-PAGE	984	18417590	174000.0
predicted from amino acid sequence	984	18820297	174400.0
x 	984	7797575	175000.0
Topo IIbeta, SDS-PAGE	984	18417590	183000.0
x 	985	16271071	65460.0
x 	985	16271071	160000.0
x 	985	16271071	170000.0
	985	23088786	170000.0
Topo IIalpha, SDS-PAGE	985	18417590	174000.0
predicted from amino acid sequence	985	18820297	174400.0
x 	985	7797575	175000.0
Topo IIbeta, SDS-PAGE	985	18417590	183000.0
x 	986	16271071	65460.0
x 	986	16271071	160000.0
x 	986	16271071	170000.0
	986	23088786	170000.0
Topo IIalpha, SDS-PAGE	986	18417590	174000.0
predicted from amino acid sequence	986	18820297	174400.0
x 	986	7797575	175000.0
Topo IIbeta, SDS-PAGE	986	18417590	183000.0
x 	987	16271071	65460.0
x 	987	16271071	160000.0
x 	987	16271071	170000.0
	987	23088786	170000.0
Topo IIalpha, SDS-PAGE	987	18417590	174000.0
predicted from amino acid sequence	987	18820297	174400.0
x 	987	7797575	175000.0
Topo IIbeta, SDS-PAGE	987	18417590	183000.0
x 	988	16271071	65460.0
x 	988	16271071	160000.0
x 	988	16271071	170000.0
	988	23088786	170000.0
Topo IIalpha, SDS-PAGE	988	18417590	174000.0
predicted from amino acid sequence	988	18820297	174400.0
x 	988	7797575	175000.0
Topo IIbeta, SDS-PAGE	988	18417590	183000.0
x 	989	16271071	65460.0
x 	989	16271071	160000.0
x 	989	16271071	170000.0
	989	23088786	170000.0
Topo IIalpha, SDS-PAGE	989	18417590	174000.0
predicted from amino acid sequence	989	18820297	174400.0
x 	989	7797575	175000.0
Topo IIbeta, SDS-PAGE	989	18417590	183000.0
x 	990	16271071	65460.0
x 	990	16271071	160000.0
x 	990	16271071	170000.0
	990	23088786	170000.0
Topo IIalpha, SDS-PAGE	990	18417590	174000.0
predicted from amino acid sequence	990	18820297	174400.0
x 	990	7797575	175000.0
Topo IIbeta, SDS-PAGE	990	18417590	183000.0
x 	991	16271071	65460.0
x 	991	16271071	160000.0
x 	991	16271071	170000.0
	991	23088786	170000.0
Topo IIalpha, SDS-PAGE	991	18417590	174000.0
predicted from amino acid sequence	991	18820297	174400.0
x 	991	7797575	175000.0
Topo IIbeta, SDS-PAGE	991	18417590	183000.0
x 	992	16271071	65460.0
x 	992	16271071	160000.0
x 	992	16271071	170000.0
	992	23088786	170000.0
Topo IIalpha, SDS-PAGE	992	18417590	174000.0
predicted from amino acid sequence	992	18820297	174400.0
x 	992	7797575	175000.0
Topo IIbeta, SDS-PAGE	992	18417590	183000.0
x 	993	16271071	65460.0
x 	993	16271071	160000.0
x 	993	16271071	170000.0
	993	23088786	170000.0
Topo IIalpha, SDS-PAGE	993	18417590	174000.0
predicted from amino acid sequence	993	18820297	174400.0
x 	993	7797575	175000.0
Topo IIbeta, SDS-PAGE	993	18417590	183000.0
x 	994	16271071	65460.0
x 	994	16271071	160000.0
x 	994	16271071	170000.0
	994	23088786	170000.0
Topo IIalpha, SDS-PAGE	994	18417590	174000.0
predicted from amino acid sequence	994	18820297	174400.0
x 	994	7797575	175000.0
Topo IIbeta, SDS-PAGE	994	18417590	183000.0
x 	995	16271071	65460.0
x 	995	16271071	160000.0
x 	995	16271071	170000.0
	995	23088786	170000.0
Topo IIalpha, SDS-PAGE	995	18417590	174000.0
predicted from amino acid sequence	995	18820297	174400.0
x 	995	7797575	175000.0
Topo IIbeta, SDS-PAGE	995	18417590	183000.0
x 	996	16271071	65460.0
x 	996	16271071	160000.0
x 	996	16271071	170000.0
	996	23088786	170000.0
Topo IIalpha, SDS-PAGE	996	18417590	174000.0
predicted from amino acid sequence	996	18820297	174400.0
x 	996	7797575	175000.0
Topo IIbeta, SDS-PAGE	996	18417590	183000.0
x 	997	16271071	65460.0
x 	997	16271071	160000.0
x 	997	16271071	170000.0
	997	23088786	170000.0
Topo IIalpha, SDS-PAGE	997	18417590	174000.0
predicted from amino acid sequence	997	18820297	174400.0
x 	997	7797575	175000.0
Topo IIbeta, SDS-PAGE	997	18417590	183000.0
x 	998	16271071	65460.0
x 	998	16271071	160000.0
x 	998	16271071	170000.0
	998	23088786	170000.0
Topo IIalpha, SDS-PAGE	998	18417590	174000.0
predicted from amino acid sequence	998	18820297	174400.0
x 	998	7797575	175000.0
Topo IIbeta, SDS-PAGE	998	18417590	183000.0
x 	999	16271071	65460.0
x 	999	16271071	160000.0
x 	999	16271071	170000.0
	999	23088786	170000.0
Topo IIalpha, SDS-PAGE	999	18417590	174000.0
predicted from amino acid sequence	999	18820297	174400.0
x 	999	7797575	175000.0
Topo IIbeta, SDS-PAGE	999	18417590	183000.0
x 	1000	16271071	65460.0
x 	1000	16271071	160000.0
x 	1000	16271071	170000.0
	1000	23088786	170000.0
Topo IIalpha, SDS-PAGE	1000	18417590	174000.0
predicted from amino acid sequence	1000	18820297	174400.0
x 	1000	7797575	175000.0
Topo IIbeta, SDS-PAGE	1000	18417590	183000.0
x 	1001	16271071	65460.0
x 	1001	16271071	160000.0
x 	1001	16271071	170000.0
	1001	23088786	170000.0
Topo IIalpha, SDS-PAGE	1001	18417590	174000.0
predicted from amino acid sequence	1001	18820297	174400.0
x 	1001	7797575	175000.0
Topo IIbeta, SDS-PAGE	1001	18417590	183000.0
x 	1002	16271071	65460.0
x 	1002	16271071	160000.0
x 	1002	16271071	170000.0
	1002	23088786	170000.0
Topo IIalpha, SDS-PAGE	1002	18417590	174000.0
predicted from amino acid sequence	1002	18820297	174400.0
x 	1002	7797575	175000.0
Topo IIbeta, SDS-PAGE	1002	18417590	183000.0
x 	1003	16271071	65460.0
x 	1003	16271071	160000.0
x 	1003	16271071	170000.0
	1003	23088786	170000.0
Topo IIalpha, SDS-PAGE	1003	18417590	174000.0
predicted from amino acid sequence	1003	18820297	174400.0
x 	1003	7797575	175000.0
Topo IIbeta, SDS-PAGE	1003	18417590	183000.0
x 	1004	16271071	65460.0
x 	1004	16271071	160000.0
x 	1004	16271071	170000.0
	1004	23088786	170000.0
Topo IIalpha, SDS-PAGE	1004	18417590	174000.0
predicted from amino acid sequence	1004	18820297	174400.0
x 	1004	7797575	175000.0
Topo IIbeta, SDS-PAGE	1004	18417590	183000.0
x 	1005	16271071	65460.0
x 	1005	16271071	160000.0
x 	1005	16271071	170000.0
	1005	23088786	170000.0
Topo IIalpha, SDS-PAGE	1005	18417590	174000.0
predicted from amino acid sequence	1005	18820297	174400.0
x 	1005	7797575	175000.0
Topo IIbeta, SDS-PAGE	1005	18417590	183000.0
x 	1006	16271071	65460.0
x 	1006	16271071	160000.0
x 	1006	16271071	170000.0
	1006	23088786	170000.0
Topo IIalpha, SDS-PAGE	1006	18417590	174000.0
predicted from amino acid sequence	1006	18820297	174400.0
x 	1006	7797575	175000.0
Topo IIbeta, SDS-PAGE	1006	18417590	183000.0
x 	1007	16271071	65460.0
x 	1007	16271071	160000.0
x 	1007	16271071	170000.0
	1007	23088786	170000.0
Topo IIalpha, SDS-PAGE	1007	18417590	174000.0
predicted from amino acid sequence	1007	18820297	174400.0
x 	1007	7797575	175000.0
Topo IIbeta, SDS-PAGE	1007	18417590	183000.0
x 	1008	16271071	65460.0
x 	1008	16271071	160000.0
x 	1008	16271071	170000.0
	1008	23088786	170000.0
Topo IIalpha, SDS-PAGE	1008	18417590	174000.0
predicted from amino acid sequence	1008	18820297	174400.0
x 	1008	7797575	175000.0
Topo IIbeta, SDS-PAGE	1008	18417590	183000.0
x 	1009	16271071	65460.0
x 	1009	16271071	160000.0
x 	1009	16271071	170000.0
	1009	23088786	170000.0
Topo IIalpha, SDS-PAGE	1009	18417590	174000.0
predicted from amino acid sequence	1009	18820297	174400.0
x 	1009	7797575	175000.0
Topo IIbeta, SDS-PAGE	1009	18417590	183000.0
x 	1010	16271071	65460.0
x 	1010	16271071	160000.0
x 	1010	16271071	170000.0
	1010	23088786	170000.0
Topo IIalpha, SDS-PAGE	1010	18417590	174000.0
predicted from amino acid sequence	1010	18820297	174400.0
x 	1010	7797575	175000.0
Topo IIbeta, SDS-PAGE	1010	18417590	183000.0
x 	1011	16271071	65460.0
x 	1011	16271071	160000.0
x 	1011	16271071	170000.0
	1011	23088786	170000.0
Topo IIalpha, SDS-PAGE	1011	18417590	174000.0
predicted from amino acid sequence	1011	18820297	174400.0
x 	1011	7797575	175000.0
Topo IIbeta, SDS-PAGE	1011	18417590	183000.0
x 	1012	16271071	65460.0
x 	1012	16271071	160000.0
x 	1012	16271071	170000.0
	1012	23088786	170000.0
Topo IIalpha, SDS-PAGE	1012	18417590	174000.0
predicted from amino acid sequence	1012	18820297	174400.0
x 	1012	7797575	175000.0
Topo IIbeta, SDS-PAGE	1012	18417590	183000.0
x 	1013	16271071	65460.0
x 	1013	16271071	160000.0
x 	1013	16271071	170000.0
	1013	23088786	170000.0
Topo IIalpha, SDS-PAGE	1013	18417590	174000.0
predicted from amino acid sequence	1013	18820297	174400.0
x 	1013	7797575	175000.0
Topo IIbeta, SDS-PAGE	1013	18417590	183000.0
x 	1014	16271071	65460.0
x 	1014	16271071	160000.0
x 	1014	16271071	170000.0
	1014	23088786	170000.0
Topo IIalpha, SDS-PAGE	1014	18417590	174000.0
predicted from amino acid sequence	1014	18820297	174400.0
x 	1014	7797575	175000.0
Topo IIbeta, SDS-PAGE	1014	18417590	183000.0
x 	1015	16271071	65460.0
x 	1015	16271071	160000.0
x 	1015	16271071	170000.0
	1015	23088786	170000.0
Topo IIalpha, SDS-PAGE	1015	18417590	174000.0
predicted from amino acid sequence	1015	18820297	174400.0
x 	1015	7797575	175000.0
Topo IIbeta, SDS-PAGE	1015	18417590	183000.0
x 	1016	16271071	65460.0
x 	1016	16271071	160000.0
x 	1016	16271071	170000.0
	1016	23088786	170000.0
Topo IIalpha, SDS-PAGE	1016	18417590	174000.0
predicted from amino acid sequence	1016	18820297	174400.0
x 	1016	7797575	175000.0
Topo IIbeta, SDS-PAGE	1016	18417590	183000.0
x 	1146	15860773	40000.0
x 	1146	15901238	43000.0
x 	1146	15860773	70000.0
x 	1146	15860773	89000.0
x 	1146	15860773	116000.0
x 	1147	15860773	40000.0
x 	1147	15901238	43000.0
x 	1147	15860773	70000.0
x 	1147	15860773	89000.0
x 	1147	15860773	116000.0
x 	1148	15860773	40000.0
x 	1148	15901238	43000.0
x 	1148	15860773	70000.0
x 	1148	15860773	89000.0
x 	1148	15860773	116000.0
x 	1149	15860773	40000.0
x 	1149	15901238	43000.0
x 	1149	15860773	70000.0
x 	1149	15860773	89000.0
x 	1149	15860773	116000.0
x 	1150	15860773	40000.0
x 	1150	15901238	43000.0
x 	1150	15860773	70000.0
x 	1150	15860773	89000.0
x 	1150	15860773	116000.0
x 	1151	15860773	40000.0
x 	1151	15901238	43000.0
x 	1151	15860773	70000.0
x 	1151	15860773	89000.0
x 	1151	15860773	116000.0
x 	1152	15860773	40000.0
x 	1152	15901238	43000.0
x 	1152	15860773	70000.0
x 	1152	15860773	89000.0
x 	1152	15860773	116000.0
x 	1153	15860773	40000.0
x 	1153	15901238	43000.0
x 	1153	15860773	70000.0
x 	1153	15860773	89000.0
x 	1153	15860773	116000.0
1 	1252	9153263	43000.0
1 	1252	9153263	138000.0
1 	1253	9153263	43000.0
1 	1253	9153263	138000.0
1 	1254	9153263	43000.0
1 	1254	9153263	138000.0
	1256	17603498	22000.0
2 	1256	17603498	42127.0
2 	1256	17603498	68760.0
	1257	17603498	22000.0
2 	1257	17603498	42127.0
2 	1257	17603498	68760.0
2 	1277	2986908	95000.0
2 	1277	6267993	97000.0
2 	1277	6267993	115000.0
2 	1277	2986908	115000.0
2 	1278	2986908	95000.0
2 	1278	6267993	97000.0
2 	1278	6267993	115000.0
2 	1278	2986908	115000.0
2 	1279	2986908	95000.0
2 	1279	6267993	97000.0
2 	1279	6267993	115000.0
2 	1279	2986908	115000.0
2 	1280	2986908	95000.0
2 	1280	6267993	97000.0
2 	1280	6267993	115000.0
2 	1280	2986908	115000.0
2 	1281	2986908	95000.0
2 	1281	6267993	97000.0
2 	1281	6267993	115000.0
2 	1281	2986908	115000.0
2 	1282	2986908	95000.0
2 	1282	6267993	97000.0
2 	1282	6267993	115000.0
2 	1282	2986908	115000.0
2 	1283	2986908	95000.0
2 	1283	6267993	97000.0
2 	1283	6267993	115000.0
2 	1283	2986908	115000.0
sucrose gradient centrifugation, N-terminal microsequencing	1709	9045834	120000.0
sucrose gradient centrifugation, N-terminal microsequencing	1710	9045834	120000.0
1 	1725	8765751	150000.0
1 	1725	8765751	160000.0
bands of MW 55000 and MW 70000 detected by SDS-PAGE represent proteolytic products of the 173000 MW form, however these products retain the enzyme activities. The topoisomerase II consists of different functional domains, the whole enzyme is not required for its activity	1725	8038715	173000.0
1 	1726	8765751	150000.0
1 	1726	8765751	160000.0
bands of MW 55000 and MW 70000 detected by SDS-PAGE represent proteolytic products of the 173000 MW form, however these products retain the enzyme activities. The topoisomerase II consists of different functional domains, the whole enzyme is not required for its activity	1726	8038715	173000.0
1 	1727	8765751	150000.0
1 	1727	8765751	160000.0
bands of MW 55000 and MW 70000 detected by SDS-PAGE represent proteolytic products of the 173000 MW form, however these products retain the enzyme activities. The topoisomerase II consists of different functional domains, the whole enzyme is not required for its activity	1727	8038715	173000.0
1 	1728	8765751	150000.0
1 	1728	8765751	160000.0
bands of MW 55000 and MW 70000 detected by SDS-PAGE represent proteolytic products of the 173000 MW form, however these products retain the enzyme activities. The topoisomerase II consists of different functional domains, the whole enzyme is not required for its activity	1728	8038715	173000.0
1 	1729	8765751	150000.0
1 	1729	8765751	160000.0
bands of MW 55000 and MW 70000 detected by SDS-PAGE represent proteolytic products of the 173000 MW form, however these products retain the enzyme activities. The topoisomerase II consists of different functional domains, the whole enzyme is not required for its activity	1729	8038715	173000.0
2 	1787	6088500	150000.0
1 	1787	7893659	150000.0
gel filtration, glycerol density gradient centrifugation	1787	6088500	265000.0
2 	1788	6088500	150000.0
1 	1788	7893659	150000.0
gel filtration, glycerol density gradient centrifugation	1788	6088500	265000.0
2 	1789	6088500	150000.0
1 	1789	7893659	150000.0
gel filtration, glycerol density gradient centrifugation	1789	6088500	265000.0
2 	1790	6088500	150000.0
1 	1790	7893659	150000.0
gel filtration, glycerol density gradient centrifugation	1790	6088500	265000.0
2 	1791	6088500	150000.0
1 	1791	7893659	150000.0
gel filtration, glycerol density gradient centrifugation	1791	6088500	265000.0
2 	1792	6088500	150000.0
1 	1792	7893659	150000.0
gel filtration, glycerol density gradient centrifugation	1792	6088500	265000.0
2 	1793	6088500	150000.0
1 	1793	7893659	150000.0
gel filtration, glycerol density gradient centrifugation	1793	6088500	265000.0
2 	1794	6088500	150000.0
1 	1794	7893659	150000.0
gel filtration, glycerol density gradient centrifugation	1794	6088500	265000.0
2 	1795	6088500	150000.0
1 	1795	7893659	150000.0
gel filtration, glycerol density gradient centrifugation	1795	6088500	265000.0
2 	1796	6088500	150000.0
1 	1796	7893659	150000.0
gel filtration, glycerol density gradient centrifugation	1796	6088500	265000.0
2 	1797	6088500	150000.0
1 	1797	7893659	150000.0
gel filtration, glycerol density gradient centrifugation	1797	6088500	265000.0
generated protein GrlA56	1916	17077506	56000.0
generated protein GrlA59	1916	17077506	59000.0
generated protein GrlA56	1917	17077506	56000.0
generated protein GrlA59	1917	17077506	59000.0
generated protein GrlA56	1918	17077506	56000.0
generated protein GrlA59	1918	17077506	59000.0
generated protein GrlA56	1919	17077506	56000.0
generated protein GrlA59	1919	17077506	59000.0
generated protein GrlA56	1920	17077506	56000.0
generated protein GrlA59	1920	17077506	59000.0
generated protein GrlA56	1921	17077506	56000.0
generated protein GrlA59	1921	17077506	59000.0
generated protein GrlA56	1922	17077506	56000.0
generated protein GrlA59	1922	17077506	59000.0
generated protein GrlA56	1923	17077506	56000.0
generated protein GrlA59	1923	17077506	59000.0
generated protein GrlA56	1924	17077506	56000.0
generated protein GrlA59	1924	17077506	59000.0
generated protein GrlA56	1925	17077506	56000.0
generated protein GrlA59	1925	17077506	59000.0
generated protein GrlA56	1926	17077506	56000.0
generated protein GrlA59	1926	17077506	59000.0
glycerol gradient sedimentation	2058	14708549	13200.0
glycerol gradient sedimentation	2059	14708549	13200.0
glycerol gradient sedimentation	2060	14708549	13200.0
glycerol gradient sedimentation	2061	14708549	13200.0
2 	2067	11485995	45055.0
2 	2067	7961685	47000.0
2 	2067	9801313	47000.0
2 	2067	7961685	60000.0
2 	2067	9801313	60000.0
2 	2067	11485995	60528.0
derived from amino acid sequence	2067	18334211	210000.0
gel filtration	2067	18334211	220000.0
gel filtration, sucrose density gradient centrifugation	2067	7961685	230000.0
2 	2068	11485995	45055.0
2 	2068	7961685	47000.0
2 	2068	9801313	47000.0
2 	2068	7961685	60000.0
2 	2068	9801313	60000.0
2 	2068	11485995	60528.0
derived from amino acid sequence	2068	18334211	210000.0
gel filtration	2068	18334211	220000.0
gel filtration, sucrose density gradient centrifugation	2068	7961685	230000.0
2 	2069	11485995	45055.0
2 	2069	7961685	47000.0
2 	2069	9801313	47000.0
2 	2069	7961685	60000.0
2 	2069	9801313	60000.0
2 	2069	11485995	60528.0
derived from amino acid sequence	2069	18334211	210000.0
gel filtration	2069	18334211	220000.0
gel filtration, sucrose density gradient centrifugation	2069	7961685	230000.0
2 	2070	11485995	45055.0
2 	2070	7961685	47000.0
2 	2070	9801313	47000.0
2 	2070	7961685	60000.0
2 	2070	9801313	60000.0
2 	2070	11485995	60528.0
derived from amino acid sequence	2070	18334211	210000.0
gel filtration	2070	18334211	220000.0
gel filtration, sucrose density gradient centrifugation	2070	7961685	230000.0
2 	2071	11485995	45055.0
2 	2071	7961685	47000.0
2 	2071	9801313	47000.0
2 	2071	7961685	60000.0
2 	2071	9801313	60000.0
2 	2071	11485995	60528.0
derived from amino acid sequence	2071	18334211	210000.0
gel filtration	2071	18334211	220000.0
gel filtration, sucrose density gradient centrifugation	2071	7961685	230000.0
2 	2072	11485995	45055.0
2 	2072	7961685	47000.0
2 	2072	9801313	47000.0
2 	2072	7961685	60000.0
2 	2072	9801313	60000.0
2 	2072	11485995	60528.0
derived from amino acid sequence	2072	18334211	210000.0
gel filtration	2072	18334211	220000.0
gel filtration, sucrose density gradient centrifugation	2072	7961685	230000.0
TopR2, calculated	2077	25200003	132600.0
TopR1, calculated	2077	25200003	145700.0
x 	2117	8086447	65000.0
x 	2117	8086447	85000.0
sedimentation equilibrium centrifugation	2246	3020537	200000.0
sedimentation equilibrium centrifugation	2247	3020537	200000.0
sedimentation equilibrium centrifugation	2248	3020537	200000.0
sedimentation equilibrium centrifugation	2249	3020537	200000.0
sedimentation equilibrium centrifugation	2250	3020537	200000.0
sedimentation equilibrium centrifugation	2251	3020537	200000.0
sucrose density gradient centrifugation	2343	10872324	175000.0
sucrose density gradient centrifugation	2344	10872324	175000.0
sucrose density gradient centrifugation	2345	10872324	175000.0
sucrose density gradient centrifugation	2346	10872324	175000.0
