synonyms	ec_number	recommended_name
Epimerase, isonocardicin A	5.1.1.14	nocardicin A epimerase
nocardicin C-9'epimerase	5.1.1.14	nocardicin A epimerase
NocJ	5.1.1.14	nocardicin A epimerase
Racemase, alpha-amino-epsilon-caprolactam	5.1.1.15	2-aminohexano-6-lactam racemase
Racemase, alpha-amino-epsilon-caprolactam	5.1.1.15	2-aminohexano-6-lactam racemase
Aminocaprolactam racemase	5.1.1.15	2-aminohexano-6-lactam racemase
alpha-Amino-delta-valerolactam racemase	5.1.1.15	2-aminohexano-6-lactam racemase
ACL racemase	5.1.1.15	2-aminohexano-6-lactam racemase
alpha-Amino-epsilon-caprolactam racemase	5.1.1.15	2-aminohexano-6-lactam racemase
ACLR	5.1.1.15	2-aminohexano-6-lactam racemase
Protein-serine racemase	5.1.1.16	protein-serine epimerase
Isomerase, peptide serine	5.1.1.16	protein-serine epimerase
Peptide D-serine-L-serine isomerase	5.1.1.16	protein-serine epimerase
Peptide serine isomerase	5.1.1.16	protein-serine epimerase
Serine isomerase	5.1.1.16	protein-serine epimerase
Peptidyl-prolyl cis-trans isomerase	5.1.1.16	protein-serine epimerase
isopenicillin N-CoA epimerase	5.1.1.17	isopenicillin-N epimerase
IPN epimerase	5.1.1.17	isopenicillin-N epimerase
isopenecillin N-CoA epimerase	5.1.1.17	isopenicillin-N epimerase
cefD2	5.1.1.17	isopenicillin-N epimerase
isopenicillin N epimerase	5.1.1.17	isopenicillin-N epimerase
PenN epimerase	5.1.1.17	isopenicillin-N epimerase
SRR	5.1.1.18	serine racemase
SRace	5.1.1.18	serine racemase
SerR	5.1.1.18	serine racemase
DcsC	5.1.1.19	O-ureido-serine racemase
Racemase, methionine	5.1.1.2	methionine racemase
AEE	5.1.1.20	L-Ala-D/L-Glu epimerase
YkfB	5.1.1.20	L-Ala-D/L-Glu epimerase
AE epimerase	5.1.1.20	L-Ala-D/L-Glu epimerase
YcjG	5.1.1.20	L-Ala-D/L-Glu epimerase
BCAA racemase	5.1.1.21	isoleucine 2-epimerase
Hyp-B 2-epimerase	5.1.1.22	4-hydroxyproline betaine 2-epimerase
hpbD	5.1.1.22	4-hydroxyproline betaine 2-epimerase
Racemase, glutamate	5.1.1.3	glutamate racemase
GluR	5.1.1.3	glutamate racemase
HpMurI	5.1.1.3	glutamate racemase
MurI	5.1.1.3	glutamate racemase
glutamate racemase	5.1.1.3	glutamate racemase
RacE1	5.1.1.3	glutamate racemase
RacE2	5.1.1.3	glutamate racemase
BsGR	5.1.1.3	glutamate racemase
BsRacE	5.1.1.3	glutamate racemase
RACE	5.1.1.3	glutamate racemase
FnGR	5.1.1.3	glutamate racemase
glutamic acid racemases	5.1.1.3	glutamate racemase
Racemase, proline	5.1.1.4	proline racemase
TcPA45	5.1.1.4	proline racemase
ProR	5.1.1.4	proline racemase
PRAC	5.1.1.4	proline racemase
TcPRACB	5.1.1.4	proline racemase
TcPRAC	5.1.1.4	proline racemase
proline racemase	5.1.1.4	proline racemase
TcPRACA	5.1.1.4	proline racemase
proline racemase/hydroxyproline epimerase	5.1.1.4	proline racemase
ProR/HypE	5.1.1.4	proline racemase
HjProR	5.1.1.4	proline racemase
FaProR	5.1.1.4	proline racemase
CdPRAC	5.1.1.4	proline racemase
PrdF	5.1.1.4	proline racemase
CdProR	5.1.1.4	proline racemase
TvPRAC	5.1.1.4	proline racemase
TvHYP1	5.1.1.4	proline racemase
Racemase, lysine	5.1.1.5	lysine racemase
lysine racemase	5.1.1.5	lysine racemase
lyr	5.1.1.5	lysine racemase
Racemase, threonine	5.1.1.6	threonine racemase
Threonine alpha-epimerase	5.1.1.6	threonine racemase
Epimerase, diaminopimelate	5.1.1.7	diaminopimelate epimerase
LL-Diaminopimelate epimerase	5.1.1.7	diaminopimelate epimerase
Diaminopimelic epimerase	5.1.1.7	diaminopimelate epimerase
MtDapF	5.1.1.7	diaminopimelate epimerase
DAP-epimerase	5.1.1.7	diaminopimelate epimerase
DAP	5.1.1.7	diaminopimelate epimerase
Diaminopimelic acid epimerase	5.1.1.7	diaminopimelate epimerase
DapF	5.1.1.7	diaminopimelate epimerase
diaminopimelate epimerase	5.1.1.7	diaminopimelate epimerase
DAP epimerase	5.1.1.7	diaminopimelate epimerase
YddE	5.1.1.7	diaminopimelate epimerase
Epimerase, hydroxyproline	5.1.1.8	4-hydroxyproline epimerase
Hydroxyproline epimerase	5.1.1.8	4-hydroxyproline epimerase
Hydroxyproline 2-epimerase	5.1.1.8	4-hydroxyproline epimerase
L-Hydroxyproline epimerase	5.1.1.8	4-hydroxyproline epimerase
4-hydroxyproline 2-epimerase	5.1.1.8	4-hydroxyproline epimerase
Smb20268	5.1.1.8	4-hydroxyproline epimerase
HyPRE	5.1.1.8	4-hydroxyproline epimerase
proline racemase/hydroxyproline epimerase	5.1.1.8	4-hydroxyproline epimerase
ProR/HypE	5.1.1.8	4-hydroxyproline epimerase
FaProR	5.1.1.8	4-hydroxyproline epimerase
4-hydroxyproline-2-epimerase	5.1.1.8	4-hydroxyproline epimerase
PrpA	5.1.1.8	4-hydroxyproline epimerase
Racemase, arginine	5.1.1.9	arginine racemase
arginine racemase	5.1.1.9	arginine racemase
ArgR	5.1.1.9	arginine racemase
Racemase, lactate	5.1.2.1	lactate racemase
Lacticoracemase	5.1.2.1	lactate racemase
Hydroxyacid racemase	5.1.2.1	lactate racemase
Lactic acid racemase	5.1.2.1	lactate racemase
LAR	5.1.2.1	lactate racemase
lactate racemase	5.1.2.1	lactate racemase
racemase, mandelate	5.1.2.2	mandelate racemase
mandelic acid racemase	5.1.2.2	mandelate racemase
MR	5.1.2.2	mandelate racemase
mandelate racemase	5.1.2.2	mandelate racemase
Epimerase, 3-hydroxybutyryl coenzyme A	5.1.2.3	3-hydroxybutyryl-CoA epimerase
3-Hydroxybutyryl coenzyme A epimerase	5.1.2.3	3-hydroxybutyryl-CoA epimerase
3-Hydroxyacyl-coenzyme A epimerase	5.1.2.3	3-hydroxybutyryl-CoA epimerase
TFP	5.1.2.3	3-hydroxybutyryl-CoA epimerase
Acetylmethylcarbinol racemase	5.1.2.4	acetoin racemase
Racemase, acetoin	5.1.2.4	acetoin racemase
Tartaric racemase	5.1.2.5	tartrate epimerase
Epimerase, tartrate	5.1.2.5	tartrate epimerase
Epimerase, isocitrate	5.1.2.6	isocitrate epimerase
fructuronate epimerase	5.1.2.7	tagaturonate epimerase
tagaturonate/fructuronate epimerase	5.1.2.7	tagaturonate epimerase
UxaE	5.1.2.7	tagaturonate epimerase
Tm0440	5.1.2.7	tagaturonate epimerase
Epimerase, ribulose phosphate 3-	5.1.3.1	ribulose-phosphate 3-epimerase
Phosphoribulose epimerase	5.1.3.1	ribulose-phosphate 3-epimerase
Phosphoketopentose 3-epimerase	5.1.3.1	ribulose-phosphate 3-epimerase
Xylulose phosphate 3-epimerase	5.1.3.1	ribulose-phosphate 3-epimerase
Ribulose phosphate 3-epimerase	5.1.3.1	ribulose-phosphate 3-epimerase
Phosphoketopentose epimerase	5.1.3.1	ribulose-phosphate 3-epimerase
Ribulose 5-phosphate 3-epimerase	5.1.3.1	ribulose-phosphate 3-epimerase
D-Ribulose phosphate-3-epimerase	5.1.3.1	ribulose-phosphate 3-epimerase
D-Ribulose-5-phosphate epimerase	5.1.3.1	ribulose-phosphate 3-epimerase
D-Xylulose-5-phosphate 3-epimerase	5.1.3.1	ribulose-phosphate 3-epimerase
R5P3E	5.1.3.1	ribulose-phosphate 3-epimerase
PPE	5.1.3.1	ribulose-phosphate 3-epimerase
ribulose-5-phosphate 3-epimerase	5.1.3.1	ribulose-phosphate 3-epimerase
RPE	5.1.3.1	ribulose-phosphate 3-epimerase
D-Ribulose-5-P 3-epimerase	5.1.3.1	ribulose-phosphate 3-epimerase
RPEase	5.1.3.1	ribulose-phosphate 3-epimerase
Ru5Pepimerase	5.1.3.1	ribulose-phosphate 3-epimerase
Pentose-5-phosphate 3-epimerase	5.1.3.1	ribulose-phosphate 3-epimerase
slr1622	5.1.3.1	ribulose-phosphate 3-epimerase
D-ribulose 5-phosphate 3-epimerase	5.1.3.1	ribulose-phosphate 3-epimerase
D-ribulose-5-phosphate 3-epimerase	5.1.3.1	ribulose-phosphate 3-epimerase
cyt-RPEase	5.1.3.1	ribulose-phosphate 3-epimerase
Ru5P rpimerase	5.1.3.1	ribulose-phosphate 3-epimerase
Ru5P epimerase	5.1.3.1	ribulose-phosphate 3-epimerase
xylulose-5-P 3-epimerase	5.1.3.1	ribulose-phosphate 3-epimerase
Epimerase, cytidine diphosphoabequose	5.1.3.10	CDP-paratose 2-epimerase
CDP abequose epimerase	5.1.3.10	CDP-paratose 2-epimerase
CDP paratose epimerase	5.1.3.10	CDP-paratose 2-epimerase
Cytidine diphosphoabequose epimerase	5.1.3.10	CDP-paratose 2-epimerase
Cytidine diphosphodideoxyglucose epimerase	5.1.3.10	CDP-paratose 2-epimerase
Cytidine diphosphoparatose epimerase	5.1.3.10	CDP-paratose 2-epimerase
Cytidine diphosphate paratose-2-epimerase	5.1.3.10	CDP-paratose 2-epimerase
CDP-abequose 2-epimerase	5.1.3.10	CDP-paratose 2-epimerase
CDPabequose 2-epimerase	5.1.3.10	CDP-paratose 2-epimerase
CDP-abequose epimerase	5.1.3.10	CDP-paratose 2-epimerase
CDP-D-abequose 2-epimerase	5.1.3.10	CDP-paratose 2-epimerase
Epimerase, cellobiose	5.1.3.11	cellobiose epimerase
cellobiose 2-epimerase	5.1.3.11	cellobiose epimerase
CE-NE1	5.1.3.11	cellobiose epimerase
Epimerase, uridine diphosphoglucuronate 5'	5.1.3.12	UDP-glucuronate 5'-epimerase
UDP glucuronate 5'-epimerase	5.1.3.12	UDP-glucuronate 5'-epimerase
Uridine diphosphoglucuronate 5'-epimerase	5.1.3.12	UDP-glucuronate 5'-epimerase
UDP-glucuronic acid 5'-epimerase	5.1.3.12	UDP-glucuronate 5'-epimerase
C-5-Uronosylepimerase	5.1.3.12	UDP-glucuronate 5'-epimerase
UDP-glucuronic acid epimerase	5.1.3.12	UDP-glucuronate 5'-epimerase
dTDP-L-rhamnose synthetase	5.1.3.13	dTDP-4-dehydrorhamnose 3,5-epimerase
Thymidine diphospho-4-ketorhamnose 3,5-epimerase	5.1.3.13	dTDP-4-dehydrorhamnose 3,5-epimerase
TDP-4-ketorhamnose 3,5-epimerase	5.1.3.13	dTDP-4-dehydrorhamnose 3,5-epimerase
Epimerase, thymidine diphospho-4-ketorhamnose 3,5-	5.1.3.13	dTDP-4-dehydrorhamnose 3,5-epimerase
dTDP-4-keto-L-rhamnose 3,5-epimerase	5.1.3.13	dTDP-4-dehydrorhamnose 3,5-epimerase
TDP-4-keto-L-rhamnose-3,5-epimerase	5.1.3.13	dTDP-4-dehydrorhamnose 3,5-epimerase
bifunctional UDP-4-keto-6-deoxy-D-glucose epimerase/reductase	5.1.3.13	dTDP-4-dehydrorhamnose 3,5-epimerase
UGER	5.1.3.13	dTDP-4-dehydrorhamnose 3,5-epimerase
TDP-4-keto-6-deoxy-D-glucose 3,5-epimerase	5.1.3.13	dTDP-4-dehydrorhamnose 3,5-epimerase
RmbC	5.1.3.13	dTDP-4-dehydrorhamnose 3,5-epimerase
dTDP-4-keto-6-deoxyglucose 3,5-epimerase	5.1.3.13	dTDP-4-dehydrorhamnose 3,5-epimerase
deoxythymidine diphospho-4-keto-6-deoxyglucose 3,5-epimerase	5.1.3.13	dTDP-4-dehydrorhamnose 3,5-epimerase
DnmU	5.1.3.13	dTDP-4-dehydrorhamnose 3,5-epimerase
dTDP-4-keto-6-deoxy-D-hexulose 3,5-epimerase	5.1.3.13	dTDP-4-dehydrorhamnose 3,5-epimerase
dTDP-6-deoxy-D-xylo-4-hexulose 3',5'-epimerase	5.1.3.13	dTDP-4-dehydrorhamnose 3,5-epimerase
TDP-6-deoxy-D-xylo-4-hexopyranosid-4-ulose 3,5-epimerase	5.1.3.13	dTDP-4-dehydrorhamnose 3,5-epimerase
RmlC	5.1.3.13	dTDP-4-dehydrorhamnose 3,5-epimerase
deoxythymidine diphosphate-4-dehydrorhamnose 3,5-epimerase	5.1.3.13	dTDP-4-dehydrorhamnose 3,5-epimerase
dTDP-4-dehydrorhamnose 3,5-epimerase	5.1.3.13	dTDP-4-dehydrorhamnose 3,5-epimerase
NovW gene product	5.1.3.13	dTDP-4-dehydrorhamnose 3,5-epimerase
UDP-N-acetylglucosamine 2'-epimerase	5.1.3.14	UDP-N-acetylglucosamine 2-epimerase (non-hydrolysing)
Uridine diphosphoacetylglucosamine 2'-epimerase	5.1.3.14	UDP-N-acetylglucosamine 2-epimerase (non-hydrolysing)
Uridine diphospho-N-acetylglucosamine 2'-epimerase	5.1.3.14	UDP-N-acetylglucosamine 2-epimerase (non-hydrolysing)
Uridine diphosphate-N-acetylglucosamine-2'-epimerase	5.1.3.14	UDP-N-acetylglucosamine 2-epimerase (non-hydrolysing)
Epimerase, uridine diphosphoacetylglucosamine 2-	5.1.3.14	UDP-N-acetylglucosamine 2-epimerase (non-hydrolysing)
UDP-GlcNAc-2-epimerase	5.1.3.14	UDP-N-acetylglucosamine 2-epimerase (non-hydrolysing)
UDP-GlcNAc 2'-epimerase	5.1.3.14	UDP-N-acetylglucosamine 2-epimerase (non-hydrolysing)
GNE2	5.1.3.14	UDP-N-acetylglucosamine 2-epimerase (non-hydrolysing)
GNE1	5.1.3.14	UDP-N-acetylglucosamine 2-epimerase (non-hydrolysing)
UDP-N-acetylglucosamine-2-epimerase	5.1.3.14	UDP-N-acetylglucosamine 2-epimerase (non-hydrolysing)
UDP-GlcNAc 2-epimerase	5.1.3.14	UDP-N-acetylglucosamine 2-epimerase (non-hydrolysing)
UDP-N-acetylglucosamine-2-epimerase/N-acetylmannosamine kinase	5.1.3.14	UDP-N-acetylglucosamine 2-epimerase (non-hydrolysing)
UDP-N-acetylglucosamine 2-epimerase/N-acetylmannosamine kinase	5.1.3.14	UDP-N-acetylglucosamine 2-epimerase (non-hydrolysing)
UDP-GlcNAc 2-epimerase/ManNAc kinase	5.1.3.14	UDP-N-acetylglucosamine 2-epimerase (non-hydrolysing)
GNE	5.1.3.14	UDP-N-acetylglucosamine 2-epimerase (non-hydrolysing)
NeuC protein	5.1.3.14	UDP-N-acetylglucosamine 2-epimerase (non-hydrolysing)
non-hydrolyzing UDP-N-acetylglucosamine 2-epimerase	5.1.3.14	UDP-N-acetylglucosamine 2-epimerase (non-hydrolysing)
UDP-N-acetylglucosamine 2-epimerase	5.1.3.14	UDP-N-acetylglucosamine 2-epimerase (non-hydrolysing)
UDP-GlcNAc 2-epimerase/ManAc kinase	5.1.3.14	UDP-N-acetylglucosamine 2-epimerase (non-hydrolysing)
GNE/MNK	5.1.3.14	UDP-N-acetylglucosamine 2-epimerase (non-hydrolysing)
UDP-GlcNAc 2-epimerase/ManNAc kinase gene	5.1.3.14	UDP-N-acetylglucosamine 2-epimerase (non-hydrolysing)
More	5.1.3.14	UDP-N-acetylglucosamine 2-epimerase (non-hydrolysing)
His-rGNE	5.1.3.14	UDP-N-acetylglucosamine 2-epimerase (non-hydrolysing)
Epimerase, glucose 6-phosphate 1-	5.1.3.15	glucose-6-phosphate 1-epimerase
Glucose 6-phosphate 1-epimerase	5.1.3.15	glucose-6-phosphate 1-epimerase
G6P-1-epimerase	5.1.3.15	glucose-6-phosphate 1-epimerase
UDPGal-4-epimerase	5.1.3.16	UDP-glucosamine 4-epimerase
Uridine diphosphogalactose-4-epimerase	5.1.3.16	UDP-glucosamine 4-epimerase
Epimerase, polyglucuronate	5.1.3.17	heparosan-N-sulfate-glucuronate 5-epimerase
Heparosan-N-sulfate-D-glucuronosyl-5-epimerase	5.1.3.17	heparosan-N-sulfate-glucuronate 5-epimerase
C5 uronosyl epimerase	5.1.3.17	heparosan-N-sulfate-glucuronate 5-epimerase
Heparosan N-sulfate D-glucuronosyl 5-epimerase	5.1.3.17	heparosan-N-sulfate-glucuronate 5-epimerase
D-Glucuronyl C-5 epimerase	5.1.3.17	heparosan-N-sulfate-glucuronate 5-epimerase
glucuronyl C5-epimerase	5.1.3.17	heparosan-N-sulfate-glucuronate 5-epimerase
GlceA	5.1.3.17	heparosan-N-sulfate-glucuronate 5-epimerase
HS glucuronyl C5-epimerase	5.1.3.17	heparosan-N-sulfate-glucuronate 5-epimerase
Heparan sulfate C5-epimerase	5.1.3.17	heparosan-N-sulfate-glucuronate 5-epimerase
Glce	5.1.3.17	heparosan-N-sulfate-glucuronate 5-epimerase
Hsepi	5.1.3.17	heparosan-N-sulfate-glucuronate 5-epimerase
GlceB	5.1.3.17	heparosan-N-sulfate-glucuronate 5-epimerase
3,4,7,8,9,10,11,12,13,15,16,17,18,21,22,23,24,25,26,27,28,29,30,31,32	5.1.3.17	heparosan-N-sulfate-glucuronate 5-epimerase
HS C5-epimerase	5.1.3.17	heparosan-N-sulfate-glucuronate 5-epimerase
C5-epi	5.1.3.17	heparosan-N-sulfate-glucuronate 5-epimerase
C5-epimerase	5.1.3.17	heparosan-N-sulfate-glucuronate 5-epimerase
RED-C5-epimerase	5.1.3.17	heparosan-N-sulfate-glucuronate 5-epimerase
glucuronosyl C-5 epimerase	5.1.3.17	heparosan-N-sulfate-glucuronate 5-epimerase
Epimerase, guanosine diphosphomannose	5.1.3.18	GDP-mannose 3,5-epimerase
GDP-D-mannose:GDP-L-galactose epimerase	5.1.3.18	GDP-mannose 3,5-epimerase
GDP-D-mannose 3',5'-epimerase	5.1.3.18	GDP-mannose 3,5-epimerase
GDP-mannose 3",5"-epimerase	5.1.3.18	GDP-mannose 3,5-epimerase
GDP-mannose-3',5'-epimerase	5.1.3.18	GDP-mannose 3,5-epimerase
GME	5.1.3.18	GDP-mannose 3,5-epimerase
GDP-D-mannose 3,5-epimerase	5.1.3.18	GDP-mannose 3,5-epimerase
GDP-D-mannose-3',5'-epimerase	5.1.3.18	GDP-mannose 3,5-epimerase
GDP-D-mannose 3'',5''-epimerase	5.1.3.18	GDP-mannose 3,5-epimerase
OsGME	5.1.3.18	GDP-mannose 3,5-epimerase
GME2	5.1.3.18	GDP-mannose 3,5-epimerase
GDP-mannose 3',5'-epimerase	5.1.3.18	GDP-mannose 3,5-epimerase
GME1	5.1.3.18	GDP-mannose 3,5-epimerase
Polyglucuronate 5-epimerase	5.1.3.19	chondroitin-glucuronate 5-epimerase
Dermatan-sulfate 5-epimerase	5.1.3.19	chondroitin-glucuronate 5-epimerase
Epimerase, chondroitin glucuronate 5-	5.1.3.19	chondroitin-glucuronate 5-epimerase
Chondroitin D-glucuronosyl 5-epimerase	5.1.3.19	chondroitin-glucuronate 5-epimerase
DS-epi1	5.1.3.19	chondroitin-glucuronate 5-epimerase
DS-epi2	5.1.3.19	chondroitin-glucuronate 5-epimerase
dermatan sulfate epimerase 1	5.1.3.19	chondroitin-glucuronate 5-epimerase
DS-epimerase 1	5.1.3.19	chondroitin-glucuronate 5-epimerase
dermatan sulfate epimerase	5.1.3.19	chondroitin-glucuronate 5-epimerase
chondroitin-glucuronate C5-epimerase	5.1.3.19	chondroitin-glucuronate 5-epimerase
DS epimerase 1	5.1.3.19	chondroitin-glucuronate 5-epimerase
dermatan sulfate epimerase 2	5.1.3.19	chondroitin-glucuronate 5-epimerase
DS epimerase 2	5.1.3.19	chondroitin-glucuronate 5-epimerase
DSE	5.1.3.19	chondroitin-glucuronate 5-epimerase
SART2	5.1.3.19	chondroitin-glucuronate 5-epimerase
DSEL	5.1.3.19	chondroitin-glucuronate 5-epimerase
dermatan sulfate epimerase like	5.1.3.19	chondroitin-glucuronate 5-epimerase
4-Epimerase	5.1.3.2	UDP-glucose 4-epimerase
Epimerase, uridine diphosphoglucose	5.1.3.2	UDP-glucose 4-epimerase
Galactowaldenase	5.1.3.2	UDP-glucose 4-epimerase
UDP-glucose epimerase	5.1.3.2	UDP-glucose 4-epimerase
UDP-D-galactose 4-epimerase	5.1.3.2	UDP-glucose 4-epimerase
UDPG-4-epimerase	5.1.3.2	UDP-glucose 4-epimerase
UDPgalactose 4-epimerase	5.1.3.2	UDP-glucose 4-epimerase
Uridine diphosphoglucose 4-epimerase	5.1.3.2	UDP-glucose 4-epimerase
Uridine diphosphoglucose epimerase	5.1.3.2	UDP-glucose 4-epimerase
Uridine diphosphate galactose 4-epimerase	5.1.3.2	UDP-glucose 4-epimerase
Uridine diphospho-galactose-4-epimerase	5.1.3.2	UDP-glucose 4-epimerase
Uridine diphosphate glucose 4-epimerase	5.1.3.2	UDP-glucose 4-epimerase
UgeA	5.1.3.2	UDP-glucose 4-epimerase
UDP-glucose-4-epimerase	5.1.3.2	UDP-glucose 4-epimerase
HvUGE2	5.1.3.2	UDP-glucose 4-epimerase
HvUGE3	5.1.3.2	UDP-glucose 4-epimerase
UGE	5.1.3.2	UDP-glucose 4-epimerase
UDP-Gal 4-epimerase	5.1.3.2	UDP-glucose 4-epimerase
HvUGE1	5.1.3.2	UDP-glucose 4-epimerase
Rdh1	5.1.3.2	UDP-glucose 4-epimerase
UDP-D-glucose/UDP-D-galactose 4-epimerase	5.1.3.2	UDP-glucose 4-epimerase
UGE2	5.1.3.2	UDP-glucose 4-epimerase
UGE4	5.1.3.2	UDP-glucose 4-epimerase
UGE1:GUS	5.1.3.2	UDP-glucose 4-epimerase
UGE3:GUS	5.1.3.2	UDP-glucose 4-epimerase
UGE3	5.1.3.2	UDP-glucose 4-epimerase
UGE5	5.1.3.2	UDP-glucose 4-epimerase
UDP-glucose 4-epimerase	5.1.3.2	UDP-glucose 4-epimerase
UGE1	5.1.3.2	UDP-glucose 4-epimerase
TbGalE	5.1.3.2	UDP-glucose 4-epimerase
UDP-glucose 4'-epimerase	5.1.3.2	UDP-glucose 4-epimerase
CaGAL10	5.1.3.2	UDP-glucose 4-epimerase
6xHis-rGalE	5.1.3.2	UDP-glucose 4-epimerase
rGalE	5.1.3.2	UDP-glucose 4-epimerase
uridine diphosphate-galactose-4'-epimerase	5.1.3.2	UDP-glucose 4-epimerase
GalE	5.1.3.2	UDP-glucose 4-epimerase
UDP-galactose-4'-epimerase	5.1.3.2	UDP-glucose 4-epimerase
MdUGE1	5.1.3.2	UDP-glucose 4-epimerase
CapD	5.1.3.2	UDP-glucose 4-epimerase
AtUGE1	5.1.3.2	UDP-glucose 4-epimerase
AtUGE2	5.1.3.2	UDP-glucose 4-epimerase
AtUGE3	5.1.3.2	UDP-glucose 4-epimerase
AtUGE4	5.1.3.2	UDP-glucose 4-epimerase
AtUGE5	5.1.3.2	UDP-glucose 4-epimerase
UDP-GlcNAc 4-epimerase	5.1.3.2	UDP-glucose 4-epimerase
More	5.1.3.2	UDP-glucose 4-epimerase
UDP-xylose 4-epimerase	5.1.3.2	UDP-glucose 4-epimerase
UDP-Xyl 4-epimerase	5.1.3.2	UDP-glucose 4-epimerase
PsUGE1	5.1.3.2	UDP-glucose 4-epimerase
UDP-glucose/-galactose 4-epimerase	5.1.3.2	UDP-glucose 4-epimerase
Uge1p	5.1.3.2	UDP-glucose 4-epimerase
Uridine diphosphogalactose-4-epimerase	5.1.3.2	UDP-glucose 4-epimerase
UDP-Glc	5.1.3.2	UDP-glucose 4-epimerase
GNE2	5.1.3.2	UDP-glucose 4-epimerase
UDP-hexose 4-epimerase	5.1.3.2	UDP-glucose 4-epimerase
GNE	5.1.3.2	UDP-glucose 4-epimerase
UDP-GlcNAc/Glc 4-epimerase	5.1.3.2	UDP-glucose 4-epimerase
UDP-galactose 4'-epimerase	5.1.3.2	UDP-glucose 4-epimerase
UDP-galactose 4-epimerase	5.1.3.2	UDP-glucose 4-epimerase
UDP-Glc 4-epimerase	5.1.3.2	UDP-glucose 4-epimerase
UDP-galactose-4-epimerase	5.1.3.2	UDP-glucose 4-epimerase
Gal10p	5.1.3.2	UDP-glucose 4-epimerase
GAL10	5.1.3.2	UDP-glucose 4-epimerase
Epimerase, adenosine diphosphoglyceromannoheptose 6-	5.1.3.20	ADP-glyceromanno-heptose 6-epimerase
Adenosine diphosphoglyceromannoheptose 6-epimerase	5.1.3.20	ADP-glyceromanno-heptose 6-epimerase
ADP-L-glycero-D-manno-heptose-epimerase, Aquifex aelicis gene rfaD	5.1.3.20	ADP-glyceromanno-heptose 6-epimerase
GenBank AE000684-derived protein GI 2983012	5.1.3.20	ADP-glyceromanno-heptose 6-epimerase
Epimerase, adenosine diphosphoglyceromannoheptose 6-	5.1.3.20	ADP-glyceromanno-heptose 6-epimerase
ADP-L-glycero-D-mannoheptose 6-epimerase	5.1.3.20	ADP-glyceromanno-heptose 6-epimerase
Epimerase, adenosine diphosphoglyceromannoheptose 6-	5.1.3.20	ADP-glyceromanno-heptose 6-epimerase
ADP-L-glycero-D-mannoheptose-6-epimerase	5.1.3.20	ADP-glyceromanno-heptose 6-epimerase
Genbank AE000440-derived protein GI 1790049	5.1.3.20	ADP-glyceromanno-heptose 6-epimerase
ADP-L-glycero-D-mannoheptose-6-epimerase	5.1.3.20	ADP-glyceromanno-heptose 6-epimerase
ADP-glyceromanno-heptose 6-epimerase	5.1.3.20	ADP-glyceromanno-heptose 6-epimerase
