synonyms	ec_number	recommended_name
phosphoglycerate mutase type B	5.4.2.11	phosphoglycerate mutase (2,3-diphosphoglycerate-dependent)
ScPGM	5.4.2.11	phosphoglycerate mutase (2,3-diphosphoglycerate-dependent)
PGAM	5.4.2.11	phosphoglycerate mutase (2,3-diphosphoglycerate-dependent)
2,3-diphosphoglycerate-independent phosphoglycerate mutase	5.4.2.12	phosphoglycerate mutase (2,3-diphosphoglycerate-independent)
cofactor-independent phosphoglycerate mutase 1	5.4.2.12	phosphoglycerate mutase (2,3-diphosphoglycerate-independent)
PGM	5.4.2.12	phosphoglycerate mutase (2,3-diphosphoglycerate-independent)
PGAM	5.4.2.12	phosphoglycerate mutase (2,3-diphosphoglycerate-independent)
3-phosphoglycerate mutase	5.4.2.12	phosphoglycerate mutase (2,3-diphosphoglycerate-independent)
2,3BPG-independent PGAM	5.4.2.12	phosphoglycerate mutase (2,3-diphosphoglycerate-independent)
PH0037	5.4.2.12	phosphoglycerate mutase (2,3-diphosphoglycerate-independent)
cofactor-independent phosphoglycerate mutase	5.4.2.12	phosphoglycerate mutase (2,3-diphosphoglycerate-independent)
independent PGAM	5.4.2.12	phosphoglycerate mutase (2,3-diphosphoglycerate-independent)
iPGAM	5.4.2.12	phosphoglycerate mutase (2,3-diphosphoglycerate-independent)
independent PGM	5.4.2.12	phosphoglycerate mutase (2,3-diphosphoglycerate-independent)
SSO0417	5.4.2.12	phosphoglycerate mutase (2,3-diphosphoglycerate-independent)
apgM	5.4.2.12	phosphoglycerate mutase (2,3-diphosphoglycerate-independent)
MJ0010	5.4.2.12	phosphoglycerate mutase (2,3-diphosphoglycerate-independent)
MJ1612	5.4.2.12	phosphoglycerate mutase (2,3-diphosphoglycerate-independent)
2,3-biphosphoglycerate-independent phosphoglycerate mutase	5.4.2.12	phosphoglycerate mutase (2,3-diphosphoglycerate-independent)
iPGM	5.4.2.12	phosphoglycerate mutase (2,3-diphosphoglycerate-independent)
Glucose phosphomutase	5.4.2.2	phosphoglucomutase (alpha-D-glucose-1,6-bisphosphate-dependent)
Phosphomutase, glucose	5.4.2.2	phosphoglucomutase (alpha-D-glucose-1,6-bisphosphate-dependent)
Phosphoglucose mutase	5.4.2.2	phosphoglucomutase (alpha-D-glucose-1,6-bisphosphate-dependent)
EC 2.7.5.1	5.4.2.2	phosphoglucomutase (alpha-D-glucose-1,6-bisphosphate-dependent)
phosphoglucomutase	5.4.2.2	phosphoglucomutase (alpha-D-glucose-1,6-bisphosphate-dependent)
phosphomannomutase/phosphoglucomutase	5.4.2.2	phosphoglucomutase (alpha-D-glucose-1,6-bisphosphate-dependent)
PMM/PGM	5.4.2.2	phosphoglucomutase (alpha-D-glucose-1,6-bisphosphate-dependent)
alpha-Pgm	5.4.2.2	phosphoglucomutase (alpha-D-glucose-1,6-bisphosphate-dependent)
alpha-phosphoglucomutase	5.4.2.2	phosphoglucomutase (alpha-D-glucose-1,6-bisphosphate-dependent)
PgmA	5.4.2.2	phosphoglucomutase (alpha-D-glucose-1,6-bisphosphate-dependent)
alpha-phosphoglucose mutase	5.4.2.2	phosphoglucomutase (alpha-D-glucose-1,6-bisphosphate-dependent)
SpgM	5.4.2.2	phosphoglucomutase (alpha-D-glucose-1,6-bisphosphate-dependent)
SP-1	5.4.2.2	phosphoglucomutase (alpha-D-glucose-1,6-bisphosphate-dependent)
phospho-glucomutase	5.4.2.2	phosphoglucomutase (alpha-D-glucose-1,6-bisphosphate-dependent)
YMR278w protein	5.4.2.2	phosphoglucomutase (alpha-D-glucose-1,6-bisphosphate-dependent)
PGM3	5.4.2.2	phosphoglucomutase (alpha-D-glucose-1,6-bisphosphate-dependent)
PGM1	5.4.2.2	phosphoglucomutase (alpha-D-glucose-1,6-bisphosphate-dependent)
PGM2	5.4.2.2	phosphoglucomutase (alpha-D-glucose-1,6-bisphosphate-dependent)
PGM	5.4.2.2	phosphoglucomutase (alpha-D-glucose-1,6-bisphosphate-dependent)
PGM-II	5.4.2.2	phosphoglucomutase (alpha-D-glucose-1,6-bisphosphate-dependent)
PGM-I	5.4.2.2	phosphoglucomutase (alpha-D-glucose-1,6-bisphosphate-dependent)
PGM/PMM	5.4.2.2	phosphoglucomutase (alpha-D-glucose-1,6-bisphosphate-dependent)
phosphoglucomutase/phosphomannomutase	5.4.2.2	phosphoglucomutase (alpha-D-glucose-1,6-bisphosphate-dependent)
PgmG	5.4.2.2	phosphoglucomutase (alpha-D-glucose-1,6-bisphosphate-dependent)
alpha phosphoglucomutase	5.4.2.2	phosphoglucomutase (alpha-D-glucose-1,6-bisphosphate-dependent)
Phosphohexomutase	5.4.2.2	phosphoglucomutase (alpha-D-glucose-1,6-bisphosphate-dependent)
SSO0207	5.4.2.2	phosphoglucomutase (alpha-D-glucose-1,6-bisphosphate-dependent)
Acetylglucosamine phosphomutase	5.4.2.3	phosphoacetylglucosamine mutase
Phosphomutase, acetylglucosamine	5.4.2.3	phosphoacetylglucosamine mutase
Acetylaminodeoxyglucose phosphomutase	5.4.2.3	phosphoacetylglucosamine mutase
Phospho-N-acetylglucosamine mutase	5.4.2.3	phosphoacetylglucosamine mutase
PGlcNAc mutase	5.4.2.3	phosphoacetylglucosamine mutase
2-Acetamido-2-deoxy-D-glucose-1	5.4.2.3	phosphoacetylglucosamine mutase
EC 2.7.5.2.	5.4.2.3	phosphoacetylglucosamine mutase
DNA-damage-repair/toleration protein DRT101	5.4.2.3	phosphoacetylglucosamine mutase
N-acetylglucosamine-phosphate mutase	5.4.2.3	phosphoacetylglucosamine mutase
CaAGM1	5.4.2.3	phosphoacetylglucosamine mutase
PAGM	5.4.2.3	phosphoacetylglucosamine mutase
PGM3	5.4.2.3	phosphoacetylglucosamine mutase
AGM1	5.4.2.3	phosphoacetylglucosamine mutase
HsAGM1	5.4.2.3	phosphoacetylglucosamine mutase
Phosphomutase, glycerate	5.4.2.4	Bisphosphoglycerate mutase
Diphosphoglycerate mutase	5.4.2.4	Bisphosphoglycerate mutase
Glycerate phosphomutase	5.4.2.4	Bisphosphoglycerate mutase
Bisphosphoglyceromutase	5.4.2.4	Bisphosphoglycerate mutase
Biphosphoglycerate synthase	5.4.2.4	Bisphosphoglycerate mutase
Diphosphoglyceric mutase	5.4.2.4	Bisphosphoglycerate mutase
2,3-Diphosphoglycerate mutase	5.4.2.4	Bisphosphoglycerate mutase
2,3-Bisphosphoglycerate mutase	5.4.2.4	Bisphosphoglycerate mutase
2,3-Diphosphoglyceromutase	5.4.2.4	Bisphosphoglycerate mutase
Diphosphoglyceromutase	5.4.2.4	Bisphosphoglycerate mutase
EC 2.7.5.4	5.4.2.4	Bisphosphoglycerate mutase
2,3-Diphosphoglycerate synthase	5.4.2.4	Bisphosphoglycerate mutase
DPGM	5.4.2.4	Bisphosphoglycerate mutase
BPG-dependent PGAM	5.4.2.4	Bisphosphoglycerate mutase
2,3-bisphosphoglycerate mutase, erythrocyte	5.4.2.4	Bisphosphoglycerate mutase
2,3-bisphosphoglycerate synthase	5.4.2.4	Bisphosphoglycerate mutase
2,3 bisphosphoglycerate mutase	5.4.2.4	Bisphosphoglycerate mutase
BPGM	5.4.2.4	Bisphosphoglycerate mutase
BPG synthase	5.4.2.4	Bisphosphoglycerate mutase
bisphosphoglycerate mutase	5.4.2.4	Bisphosphoglycerate mutase
BPGAM	5.4.2.4	Bisphosphoglycerate mutase
Glucose phosphomutase	5.4.2.5	phosphoglucomutase (glucose-cofactor)
Phosphomutase, glucose	5.4.2.5	phosphoglucomutase (glucose-cofactor)
Glucose-1-phosphate phosphotransferase	5.4.2.5	phosphoglucomutase (glucose-cofactor)
EC 2.7.5.5	5.4.2.5	phosphoglucomutase (glucose-cofactor)
D-Glucose-1-phosphate:D-glucose-6-phosphotransferase	5.4.2.5	phosphoglucomutase (glucose-cofactor)
Phosphomutase, beta-glucose	5.4.2.6	beta-Phosphoglucomutase
PgcM	5.4.2.6	beta-Phosphoglucomutase
beta-phosphoglucomutase	5.4.2.6	beta-Phosphoglucomutase
PsPGM	5.4.2.6	beta-Phosphoglucomutase
Py04_1503	5.4.2.6	beta-Phosphoglucomutase
betaPGM	5.4.2.6	beta-Phosphoglucomutase
beta-PGM	5.4.2.6	beta-Phosphoglucomutase
TM1254	5.4.2.6	beta-Phosphoglucomutase
Phosphodeoxyribomutase	5.4.2.7	phosphopentomutase
Phosphomutase, deoxyribose	5.4.2.7	phosphopentomutase
Deoxyribose phosphomutase	5.4.2.7	phosphopentomutase
Deoxyribomutase	5.4.2.7	phosphopentomutase
alpha-D-Glucose-1,6-bisphosphate:deoxy-D-ribose-1-phosphate	5.4.2.7	phosphopentomutase
EC 2.7.5.6	5.4.2.7	phosphopentomutase
PPM	5.4.2.7	phosphopentomutase
Phosphoribomutase	5.4.2.7	phosphopentomutase
PGM3	5.4.2.7	phosphopentomutase
phosphopentomutase	5.4.2.7	phosphopentomutase
PPMase	5.4.2.7	phosphopentomutase
Phosphomutase, mannose	5.4.2.8	phosphomannomutase
Phosphomannose mutase	5.4.2.8	phosphomannomutase
EC 2.7.5.7	5.4.2.8	phosphomannomutase
ORF17	5.4.2.8	phosphomannomutase
PMMH-22	5.4.2.8	phosphomannomutase
PGM2	5.4.2.8	phosphomannomutase
phosphomannomutase/phosphoglucomutase	5.4.2.8	phosphomannomutase
PMM/PGM	5.4.2.8	phosphomannomutase
PMM1	5.4.2.8	phosphomannomutase
IMP-sensitive glucose-1,6-bisphosphatase	5.4.2.8	phosphomannomutase
phosphomannomutase 1	5.4.2.8	phosphomannomutase
phosphomannomutase	5.4.2.8	phosphomannomutase
PMM	5.4.2.8	phosphomannomutase
PMM-A2	5.4.2.8	phosphomannomutase
PMM-A1	5.4.2.8	phosphomannomutase
PMM-2	5.4.2.8	phosphomannomutase
phosphomannomutase 2	5.4.2.8	phosphomannomutase
alpha-phosphomannomutase1	5.4.2.8	phosphomannomutase
SP-2	5.4.2.8	phosphomannomutase
PGM/PMM	5.4.2.8	phosphomannomutase
ManB	5.4.2.8	phosphomannomutase
PMM2	5.4.2.8	phosphomannomutase
PMM-D1	5.4.2.8	phosphomannomutase
PMM-B2	5.4.2.8	phosphomannomutase
PMM-D2	5.4.2.8	phosphomannomutase
PMM-B1	5.4.2.8	phosphomannomutase
phosphoglucomutase/phosphomannomutase	5.4.2.8	phosphomannomutase
PgmG	5.4.2.8	phosphomannomutase
Phosphohexomutase	5.4.2.8	phosphomannomutase
SSO0207	5.4.2.8	phosphomannomutase
PMM-1	5.4.2.8	phosphomannomutase
CPEP phosphonomutase	5.4.2.9	phosphoenolpyruvate mutase
carboxyphosphoenolpyruvate phosphonomutase	5.4.2.9	phosphoenolpyruvate mutase
PEP phosphomutase	5.4.2.9	phosphoenolpyruvate mutase
PEPPM	5.4.2.9	phosphoenolpyruvate mutase
phosphoenolpyruvate phosphomutase	5.4.2.9	phosphoenolpyruvate mutase
phosphomutase, phosphoenolpyruvate-phosphonopyruvate	5.4.2.9	phosphoenolpyruvate mutase
More	5.4.2.9	phosphoenolpyruvate mutase
PEP mutase	5.4.2.9	phosphoenolpyruvate mutase
phosphoenolpyruvate mutase	5.4.2.9	phosphoenolpyruvate mutase
admH	5.4.3.10	phenylalanine aminomutase (L-beta-phenylalanine forming)
admH	5.4.3.11	phenylalanine aminomutase (D-beta-phenylalanine forming)
PAM	5.4.3.11	phenylalanine aminomutase (D-beta-phenylalanine forming)
EncP	5.4.3.11	phenylalanine aminomutase (D-beta-phenylalanine forming)
Aminomutase, lysine 2,3-	5.4.3.2	lysine 2,3-aminomutase
Mutase, lysine 2,3-amino-	5.4.3.2	lysine 2,3-aminomutase
L-Lysine-2,3-aminomutase	5.4.3.2	lysine 2,3-aminomutase
YjeK	5.4.3.2	lysine 2,3-aminomutase
LAM	5.4.3.2	lysine 2,3-aminomutase
KAM	5.4.3.2	lysine 2,3-aminomutase
lysine 2,3-aminomutase	5.4.3.2	lysine 2,3-aminomutase
lysine-2,3-aminomutase	5.4.3.2	lysine 2,3-aminomutase
AblA	5.4.3.2	lysine 2,3-aminomutase
KamDE	5.4.3.3	lysine 5,6-aminomutase
5,6-LAM	5.4.3.3	lysine 5,6-aminomutase
lysine 5,6-aminomutase	5.4.3.3	lysine 5,6-aminomutase
beta-Lysine mutase	5.4.3.3	lysine 5,6-aminomutase
5,6-LAM	5.4.3.4	D-lysine 5,6-aminomutase
lysine 5,6-aminomutase	5.4.3.4	D-lysine 5,6-aminomutase
Aminomutase, D-ornithine 4,5-	5.4.3.5	D-ornithine 4,5-aminomutase
4,5-OAM	5.4.3.5	D-ornithine 4,5-aminomutase
D-ornithine aminomutase	5.4.3.5	D-ornithine 4,5-aminomutase
oraE	5.4.3.5	D-ornithine 4,5-aminomutase
oraS	5.4.3.5	D-ornithine 4,5-aminomutase
ornithine 4,5-aminomutase	5.4.3.5	D-ornithine 4,5-aminomutase
OAM	5.4.3.5	D-ornithine 4,5-aminomutase
adenosylcobalamin-dependent ornithine 4,5-aminomutase	5.4.3.5	D-ornithine 4,5-aminomutase
Aminomutase, tyrosine 2,3-	5.4.3.6	tyrosine 2,3-aminomutase
Tyrosine alpha,beta-mutase	5.4.3.6	tyrosine 2,3-aminomutase
Tyrosine alpha,beta-amino mutase	5.4.3.6	tyrosine 2,3-aminomutase
SgcC4	5.4.3.6	tyrosine 2,3-aminomutase
tyrosine aminomutase	5.4.3.6	tyrosine 2,3-aminomutase
TAM	5.4.3.6	tyrosine 2,3-aminomutase
CmdF	5.4.3.6	tyrosine 2,3-aminomutase
MfTAM	5.4.3.6	tyrosine 2,3-aminomutase
MxTAM	5.4.3.6	tyrosine 2,3-aminomutase
Aminomutase, leucine 2,3-	5.4.3.7	leucine 2,3-aminomutase
LAM	5.4.3.7	leucine 2,3-aminomutase
Aminotransferase, glutamate semialdehyde	5.4.3.8	glutamate-1-semialdehyde 2,1-aminomutase
Glutamate 1-semialdehyde aminotransferase	5.4.3.8	glutamate-1-semialdehyde 2,1-aminomutase
GSA aminotransferase	5.4.3.8	glutamate-1-semialdehyde 2,1-aminomutase
GSA	5.4.3.8	glutamate-1-semialdehyde 2,1-aminomutase
HemL	5.4.3.8	glutamate-1-semialdehyde 2,1-aminomutase
Glutamate-1-semialdehyde aminotransferase	5.4.3.8	glutamate-1-semialdehyde 2,1-aminomutase
GSA-AT	5.4.3.8	glutamate-1-semialdehyde 2,1-aminomutase
GSAT	5.4.3.8	glutamate-1-semialdehyde 2,1-aminomutase
glutamate-1-semialdehyde aminomutase	5.4.3.8	glutamate-1-semialdehyde 2,1-aminomutase
GSAM	5.4.3.8	glutamate-1-semialdehyde 2,1-aminomutase
HAB mutase	5.4.4.1	(hydroxyamino)benzene mutase
hydroxylaminobenzene hydroxymutase	5.4.4.1	(hydroxyamino)benzene mutase
hydroxylaminobenzene mutase	5.4.4.1	(hydroxyamino)benzene mutase
CnbB	5.4.4.1	(hydroxyamino)benzene mutase
Synthase, isochorismate	5.4.4.2	isochorismate synthase
Isochorismic synthase	5.4.4.2	isochorismate synthase
Amonabactin	5.4.4.2	isochorismate synthase
Eds16	5.4.4.2	isochorismate synthase
IcsI	5.4.4.2	isochorismate synthase
isochorismate mutase	5.4.4.2	isochorismate synthase
Sid2	5.4.4.2	isochorismate synthase
EC 5.4.99.6	5.4.4.2	isochorismate synthase
ICS1 gene product	5.4.4.2	isochorismate synthase
ICS	5.4.4.2	isochorismate synthase
isochorismate synthase	5.4.4.2	isochorismate synthase
menaquinone-specific isochorismate synthase	5.4.4.2	isochorismate synthase
EntC	5.4.4.2	isochorismate synthase
DhbC	5.4.4.2	isochorismate synthase
MenF	5.4.4.2	isochorismate synthase
isochorismate synthase 1	5.4.4.2	isochorismate synthase
ICS1	5.4.4.2	isochorismate synthase
ICS2	5.4.4.2	isochorismate synthase
PchA	5.4.4.2	isochorismate synthase
MbtI	5.4.4.2	isochorismate synthase
3-hydroxylaminophenol mutase	5.4.4.3	3-(hydroxyamino)phenol mutase
3HAP mutase	5.4.4.3	3-(hydroxyamino)phenol mutase
5,8-linoleate diol synthases	5.4.4.5	9,12-octadecadienoate 8-hydroperoxide 8R-isomerase
5,8-LDS	5.4.4.5	9,12-octadecadienoate 8-hydroperoxide 8R-isomerase
PpoA	5.4.4.5	9,12-octadecadienoate 8-hydroperoxide 8R-isomerase
5,8-linoleate diol synthase	5.4.4.5	9,12-octadecadienoate 8-hydroperoxide 8R-isomerase
7,8-linoleate diol synthase	5.4.4.6	9,12-octadecadienoate 8-hydroperoxide 8S-isomerase
7,8-LDS	5.4.4.6	9,12-octadecadienoate 8-hydroperoxide 8S-isomerase
eLOX3	5.4.4.7	hydroperoxy icosatetraenoate isomerase
epidermal lipoxygenase-3	5.4.4.7	hydroperoxy icosatetraenoate isomerase
epidermal LOX type 3	5.4.4.7	hydroperoxy icosatetraenoate isomerase
hepoxilin synthase	5.4.4.7	hydroperoxy icosatetraenoate isomerase
ALOXE3	5.4.4.7	hydroperoxy icosatetraenoate isomerase
Mutase, methylaspartate	5.4.99.1	Methylaspartate mutase
Glutamic mutase	5.4.99.1	Methylaspartate mutase
Glutamic isomerase	5.4.99.1	Methylaspartate mutase
Glutamic acid mutase	5.4.99.1	Methylaspartate mutase
Glutamic acid isomerase	5.4.99.1	Methylaspartate mutase
Methylaspartic acid mutase	5.4.99.1	Methylaspartate mutase
Glutamate isomerase	5.4.99.1	Methylaspartate mutase
Glutamate mutase	5.4.99.1	Methylaspartate mutase
AdoCbl-dependent glutamate mutase	5.4.99.1	Methylaspartate mutase
SanU	5.4.99.1	Methylaspartate mutase
SanV	5.4.99.1	Methylaspartate mutase
GlmS	5.4.99.1	Methylaspartate mutase
Glm	5.4.99.1	Methylaspartate mutase
Synthase, isomaltulose	5.4.99.11	Isomaltulose synthase
Isomaltulose synthetase	5.4.99.11	Isomaltulose synthase
Sucrose alpha-glucosyltransferase	5.4.99.11	Isomaltulose synthase
alpha-Glucosyltransferase	5.4.99.11	Isomaltulose synthase
Sucrose 6-glucosylmutase	5.4.99.11	Isomaltulose synthase
Sucrose mutase	5.4.99.11	Isomaltulose synthase
Trehalulose synthase	5.4.99.11	Isomaltulose synthase
MutB	5.4.99.11	Isomaltulose synthase
SmuA	5.4.99.11	Isomaltulose synthase
alpha-glycosyl transferase	5.4.99.11	Isomaltulose synthase
NX-5	5.4.99.11	Isomaltulose synthase
SIase	5.4.99.11	Isomaltulose synthase
sucrose isomerase	5.4.99.11	Isomaltulose synthase
isomaltulose synthase	5.4.99.11	Isomaltulose synthase
PalI	5.4.99.11	Isomaltulose synthase
hisT	5.4.99.12	tRNA pseudouridine38-40 synthase
pseudouridine synthase	5.4.99.12	tRNA pseudouridine38-40 synthase
PSUI	5.4.99.12	tRNA pseudouridine38-40 synthase
pseudouridine synthase I	5.4.99.12	tRNA pseudouridine38-40 synthase
tRNA pseudouridine synthase I	5.4.99.12	tRNA pseudouridine38-40 synthase
TruA	5.4.99.12	tRNA pseudouridine38-40 synthase
PUS3	5.4.99.12	tRNA pseudouridine38-40 synthase
tRNA pseudouridine synthase 3	5.4.99.12	tRNA pseudouridine38-40 synthase
Deg1p	5.4.99.12	tRNA pseudouridine38-40 synthase
Pus3p	5.4.99.12	tRNA pseudouridine38-40 synthase
Deg1	5.4.99.12	tRNA pseudouridine38-40 synthase
mPus3p	5.4.99.12	tRNA pseudouridine38-40 synthase
pseudouridine synthase 3	5.4.99.12	tRNA pseudouridine38-40 synthase
isobutyryl coenzyme A mutase	5.4.99.13	isobutyryl-CoA mutase
butyryl-CoA:isobutyryl-CoA mutase	5.4.99.13	isobutyryl-CoA mutase
ICM	5.4.99.13	isobutyryl-CoA mutase
IcmF	5.4.99.13	isobutyryl-CoA mutase
isobutyryl-CoA mutase fused	5.4.99.13	isobutyryl-CoA mutase
Isomerase, 4-methyl-2-enelactone	5.4.99.14	4-Carboxymethyl-4-methylbutenolide mutase
4-Methyl-3-enelactone methyl isomerase	5.4.99.14	4-Carboxymethyl-4-methylbutenolide mutase
MmlJ	5.4.99.14	4-Carboxymethyl-4-methylbutenolide mutase
methymuconolactone isomerase	5.4.99.14	4-Carboxymethyl-4-methylbutenolide mutase
4-Methylmuconolactone methylisomerase	5.4.99.14	4-Carboxymethyl-4-methylbutenolide mutase
MLMI	5.4.99.14	4-Carboxymethyl-4-methylbutenolide mutase
Malto-oligosyltrehalose synthase	5.4.99.15	(1->4)-alpha-D-Glucan 1-alpha-D-glucosylmutase
Maltodextrin alpha-D-glucosyltransferase	5.4.99.15	(1->4)-alpha-D-Glucan 1-alpha-D-glucosylmutase
Cellulase	5.4.99.15	(1->4)-alpha-D-Glucan 1-alpha-D-glucosylmutase
Sythase, maltooligosyltrehalose	5.4.99.15	(1->4)-alpha-D-Glucan 1-alpha-D-glucosylmutase
Cellulase	5.4.99.15	(1->4)-alpha-D-Glucan 1-alpha-D-glucosylmutase
Maltooligosyl trehalose synthase	5.4.99.15	(1->4)-alpha-D-Glucan 1-alpha-D-glucosylmutase
Synthase, maltooligosyltrehalose	5.4.99.15	(1->4)-alpha-D-Glucan 1-alpha-D-glucosylmutase
Synthase, maltooligosyltrehalose	5.4.99.15	(1->4)-alpha-D-Glucan 1-alpha-D-glucosylmutase
MOTS	5.4.99.15	(1->4)-alpha-D-Glucan 1-alpha-D-glucosylmutase
maltooligosyltrehalose synthase	5.4.99.15	(1->4)-alpha-D-Glucan 1-alpha-D-glucosylmutase
protein ST0929	5.4.99.15	(1->4)-alpha-D-Glucan 1-alpha-D-glucosylmutase
TDFE	5.4.99.15	(1->4)-alpha-D-Glucan 1-alpha-D-glucosylmutase
SSO2095	5.4.99.15	(1->4)-alpha-D-Glucan 1-alpha-D-glucosylmutase
MTSase	5.4.99.15	(1->4)-alpha-D-Glucan 1-alpha-D-glucosylmutase
maltooligosyl trehalose synthase	5.4.99.15	(1->4)-alpha-D-Glucan 1-alpha-D-glucosylmutase
MTSH	5.4.99.15	(1->4)-alpha-D-Glucan 1-alpha-D-glucosylmutase
MTS	5.4.99.15	(1->4)-alpha-D-Glucan 1-alpha-D-glucosylmutase
TreY	5.4.99.15	(1->4)-alpha-D-Glucan 1-alpha-D-glucosylmutase
maltooligosyl-trehalose synthase	5.4.99.15	(1->4)-alpha-D-Glucan 1-alpha-D-glucosylmutase
SsTDFE	5.4.99.15	(1->4)-alpha-D-Glucan 1-alpha-D-glucosylmutase
trehalosyl dextrin-forming enzyme	5.4.99.15	(1->4)-alpha-D-Glucan 1-alpha-D-glucosylmutase
Maltose glucosylmutase	5.4.99.16	maltose alpha-D-glucosyltransferase
Maltose alpha-D-glucosylmutase	5.4.99.16	maltose alpha-D-glucosyltransferase
Synthase, trehalose	5.4.99.16	maltose alpha-D-glucosyltransferase
Trehalose synthetase	5.4.99.16	maltose alpha-D-glucosyltransferase
Synthase, trehalose	5.4.99.16	maltose alpha-D-glucosyltransferase
Trehalose synthase	5.4.99.16	maltose alpha-D-glucosyltransferase
Protein	5.4.99.16	maltose alpha-D-glucosyltransferase
57-KDa trehalose synthase	5.4.99.16	maltose alpha-D-glucosyltransferase
Protein	5.4.99.16	maltose alpha-D-glucosyltransferase
Synthase, trehalose	5.4.99.16	maltose alpha-D-glucosyltransferase
Synthase, trehalose	5.4.99.16	maltose alpha-D-glucosyltransferase
Synthase, trehalose	5.4.99.16	maltose alpha-D-glucosyltransferase
Maltose alpha-D-glucosyltransferase	5.4.99.16	maltose alpha-D-glucosyltransferase
PTTS	5.4.99.16	maltose alpha-D-glucosyltransferase
TSase	5.4.99.16	maltose alpha-D-glucosyltransferase
Trehalose synthase	5.4.99.16	maltose alpha-D-glucosyltransferase
TreS	5.4.99.16	maltose alpha-D-glucosyltransferase
MTase	5.4.99.16	maltose alpha-D-glucosyltransferase
cyclase, squalene-hopanoid	5.4.99.17	squalene-hopene cyclase
SHC	5.4.99.17	squalene-hopene cyclase
squalene-hopene cyclase	5.4.99.17	squalene-hopene cyclase
ZmSHC1	5.4.99.17	squalene-hopene cyclase
SHC1	5.4.99.17	squalene-hopene cyclase
SHC2	5.4.99.17	squalene-hopene cyclase
ZmoSHC1	5.4.99.17	squalene-hopene cyclase
AacSHC	5.4.99.17	squalene-hopene cyclase
squalene hopene cyclase	5.4.99.17	squalene-hopene cyclase
Spterp25	5.4.99.17	squalene-hopene cyclase
PurE	5.4.99.18	5-(carboxyamino)imidazole ribonucleotide mutase
N5-CAIR mutase	5.4.99.18	5-(carboxyamino)imidazole ribonucleotide mutase
N5-carboxyaminoimidazole ribonucleotide mutase	5.4.99.18	5-(carboxyamino)imidazole ribonucleotide mutase
N5-carboxyaminoimidazole ribonucleotide synthetase	5.4.99.18	5-(carboxyamino)imidazole ribonucleotide mutase
RsuA	5.4.99.19	16S rRNA pseudouridine516 synthase
16S RNA pseudouridine 516 synthase	5.4.99.19	16S rRNA pseudouridine516 synthase
16S PSI516 synthase	5.4.99.19	16S rRNA pseudouridine516 synthase
16S RNA PSI516 synthase	5.4.99.19	16S rRNA pseudouridine516 synthase
RNA pseudouridine synthase RsuA	5.4.99.19	16S rRNA pseudouridine516 synthase
PSI-synthase RsuA	5.4.99.19	16S rRNA pseudouridine516 synthase
Mutase, methylmalonyl coenzyme A	5.4.99.2	Methylmalonyl-CoA mutase
