synonyms	ec_number	recommended_name
5-keto-4-deoxyuronate isomerase	5.3.1.17	5-dehydro-4-deoxy-D-glucuronate isomerase
KduI	5.3.1.17	5-dehydro-4-deoxy-D-glucuronate isomerase
Isomerase, ribose	5.3.1.20	ribose isomerase
D-Ribose isomerase	5.3.1.20	ribose isomerase
D-ribose ketol-isomerase	5.3.1.20	ribose isomerase
Isomerase, corticosteroid sidechain	5.3.1.21	corticosteroid side-chain-isomerase
Corticosteroid side chain isomerase	5.3.1.21	corticosteroid side-chain-isomerase
CSC isomerase	5.3.1.21	corticosteroid side-chain-isomerase
11-deoxycorticosterone ketol-isomerase	5.3.1.21	corticosteroid side-chain-isomerase
hydroxypyruvate ketol-isomerase	5.3.1.22	Hydroxypyruvate isomerase
hydroxypyruvate isomerase	5.3.1.22	Hydroxypyruvate isomerase
gene name	5.3.1.22	Hydroxypyruvate isomerase
Isomerase, methylthioribose 1-phosphate	5.3.1.23	S-methyl-5-thioribose-1-phosphate isomerase
1-PMTR isomerase	5.3.1.23	S-methyl-5-thioribose-1-phosphate isomerase
5-methylthioribose-1-phosphate isomerase	5.3.1.23	S-methyl-5-thioribose-1-phosphate isomerase
5-methylthio-5-deoxy-D-ribose-1-phosphate ketol-isomerase	5.3.1.23	S-methyl-5-thioribose-1-phosphate isomerase
5-methylthioribose 1-phosphate isomerase	5.3.1.23	S-methyl-5-thioribose-1-phosphate isomerase
M1Pi	5.3.1.23	S-methyl-5-thioribose-1-phosphate isomerase
mtnA	5.3.1.23	S-methyl-5-thioribose-1-phosphate isomerase
methylthioribose-1-phosphate isomerase	5.3.1.23	S-methyl-5-thioribose-1-phosphate isomerase
MTR-1-P	5.3.1.23	S-methyl-5-thioribose-1-phosphate isomerase
MTR-1-P isomerase	5.3.1.23	S-methyl-5-thioribose-1-phosphate isomerase
5'-methylthioribose-1-phosphate isomerase	5.3.1.23	S-methyl-5-thioribose-1-phosphate isomerase
mediator of Rho-dependent invasion	5.3.1.23	S-methyl-5-thioribose-1-phosphate isomerase
Ypr118w	5.3.1.23	S-methyl-5-thioribose-1-phosphate isomerase
MRI1	5.3.1.23	S-methyl-5-thioribose-1-phosphate isomerase
Mri1p	5.3.1.23	S-methyl-5-thioribose-1-phosphate isomerase
Meu1p	5.3.1.23	S-methyl-5-thioribose-1-phosphate isomerase
Ypr118wp	5.3.1.23	S-methyl-5-thioribose-1-phosphate isomerase
gene name	5.3.1.23	S-methyl-5-thioribose-1-phosphate isomerase
N-(5-phospho-beta-D-ribosyl)anthranilate ketol-isomerase	5.3.1.24	phosphoribosylanthranilate isomerase
IGPS:PRAI (indole-3-glycerol-phosphatesynthetase/N-5'-phosphoribosylanthranilate isomerase complex)	5.3.1.24	phosphoribosylanthranilate isomerase
isomerase, phosphoribosylanthranilate	5.3.1.24	phosphoribosylanthranilate isomerase
N-5’-phosphoribosylanthranilate isomerase	5.3.1.24	phosphoribosylanthranilate isomerase
PAI	5.3.1.24	phosphoribosylanthranilate isomerase
TtPRAI	5.3.1.24	phosphoribosylanthranilate isomerase
imidazole glycerol phosphate synthase mutant enzymeforms that generate phosphoribosylanthranilate isomerase activity:D130V, D130T, D130P. Mutant form of EC 5.3.1.6 that generatephosphoribosylanthranilate isomerase activity: D127V, D127K, D127T,D127G, D127F, D127V/T164H	5.3.1.24	phosphoribosylanthranilate isomerase
phosphoribosyl anthranilate isomerase	5.3.1.24	phosphoribosylanthranilate isomerase
phosphoribosyl isomerase A	5.3.1.24	phosphoribosylanthranilate isomerase
PriA	5.3.1.24	phosphoribosylanthranilate isomerase
the glutamine phosphoribosylpyrophosphateamidotransferase mutant I198V possesses detectable PRAI activity	5.3.1.24	phosphoribosylanthranilate isomerase
variant of phosphoribosylanthranilate isomerase withan insertion coding for a Cre-lox recognition site in the loop linkingalpha-helix 4 and beta-stand 5	5.3.1.24	phosphoribosylanthranilate isomerase
a (beta/alpha)8-barrel enzyme involved in thetryptophan biosynthetic pathway	5.3.1.24	phosphoribosylanthranilate isomerase
phosphoribosylanthranilate isomerase	5.3.1.24	phosphoribosylanthranilate isomerase
PRA isomerase	5.3.1.24	phosphoribosylanthranilate isomerase
PRAI is the C-terminal domain of a bifunctionalindole-3-glycerol phosphate synthase:N-(5-phosphoribosyl)anthranilateisomerase enzyme in Escherichia coli	5.3.1.24	phosphoribosylanthranilate isomerase
engineered monofunctional variant ofIGPS:PRAI, excised monomeric domain	5.3.1.24	phosphoribosylanthranilate isomerase
N-(5'-phosphoribosyl)anthranilate isomerase	5.3.1.24	phosphoribosylanthranilate isomerase
PfTrpF	5.3.1.24	phosphoribosylanthranilate isomerase
TrpFCtL2	5.3.1.24	phosphoribosylanthranilate isomerase
N-(5'-phosphoribosyl)anthranilate isomerase/dehydratase	5.3.1.24	phosphoribosylanthranilate isomerase
monomeric variant of PRAI from Saccharomyces cerevisiaeexpressed in Escherichia coli	5.3.1.24	phosphoribosylanthranilate isomerase
Trp1p	5.3.1.24	phosphoribosylanthranilate isomerase
Isomerase, L-fucose	5.3.1.25	L-fucose isomerase
Fucose isomerase	5.3.1.25	L-fucose isomerase
D-Arabinose isomerase	5.3.1.25	L-fucose isomerase
D-Arabinose (L-Fucose) isomerase	5.3.1.25	L-fucose isomerase
EC 5.3.1.3	5.3.1.25	L-fucose isomerase
L-fucose ketol-isomerase	5.3.1.25	L-fucose isomerase
D-arabinose isomerase, bifunctionalenzyme	5.3.1.25	L-fucose isomerase
Isomerase, galactose 6-phosphate	5.3.1.26	galactose-6-phosphate isomerase
D-galactose 6-phosphate isomerase	5.3.1.26	galactose-6-phosphate isomerase
D-galactose-6-phosphate ketol-isomerase	5.3.1.26	galactose-6-phosphate isomerase
tagatose-6-phosphate isomerase	5.3.1.26	galactose-6-phosphate isomerase
GPI	5.3.1.26	galactose-6-phosphate isomerase
galactose-6-phosphate isomerase	5.3.1.26	galactose-6-phosphate isomerase
LacAB	5.3.1.26	galactose-6-phosphate isomerase
D-galactose-6-phosphate isomerase	5.3.1.26	galactose-6-phosphate isomerase
3-hexulose-6-phosphate isomerase	5.3.1.27	6-phospho-3-hexuloisomerase
phospho-3-hexuloisomerase	5.3.1.27	6-phospho-3-hexuloisomerase
[acyl-carrier protein]:acetate ligase	5.3.1.27	6-phospho-3-hexuloisomerase
PHI	5.3.1.27	6-phospho-3-hexuloisomerase
6-phospho-3-hexuloisomerase	5.3.1.27	6-phospho-3-hexuloisomerase
YckF	5.3.1.27	6-phospho-3-hexuloisomerase
GmhA	5.3.1.28	D-sedoheptulose 7-phosphate isomerase
sedoheptulose-7-phosphate isomerase	5.3.1.28	D-sedoheptulose 7-phosphate isomerase
sedoheptulose 7-phosphate isomerase	5.3.1.28	D-sedoheptulose 7-phosphate isomerase
S7P isomerase	5.3.1.28	D-sedoheptulose 7-phosphate isomerase
phosphoheptose isomerase	5.3.1.28	D-sedoheptulose 7-phosphate isomerase
ibulose 1,5-bisphosphate synthase	5.3.1.29	ribose 1,5-bisphosphate isomerase
RuBP synthase	5.3.1.29	ribose 1,5-bisphosphate isomerase
R15P isomerase	5.3.1.29	ribose 1,5-bisphosphate isomerase
Tk-E2b2	5.3.1.29	ribose 1,5-bisphosphate isomerase
R15Pi	5.3.1.29	ribose 1,5-bisphosphate isomerase
gene name	5.3.1.29	ribose 1,5-bisphosphate isomerase
Isomerase, arabinose	5.3.1.3	D-arabinose isomerase
D-Arabinose(L-fucose) isomerase	5.3.1.3	D-arabinose isomerase
L-Fucose isomerase	5.3.1.3	D-arabinose isomerase
EC 5.1.3.25	5.3.1.3	D-arabinose isomerase
D-arabinose ketol-isomerase	5.3.1.3	D-arabinose isomerase
D-arabinose aldose-ketose-isomerase	5.3.1.3	D-arabinose isomerase
D-AI	5.3.1.3	D-arabinose isomerase
D-AI	5.3.1.3	D-arabinose isomerase
5DG isomerase	5.3.1.30	5-deoxy-glucuronate isomerase
IolB	5.3.1.30	5-deoxy-glucuronate isomerase
gene name	5.3.1.31	sulfoquinovose isomerase
SQ isomerase	5.3.1.31	sulfoquinovose isomerase
gene name	5.3.1.32	(4S)-4-hydroxy-5-phosphonooxypentane-2,3-dione isomerase
phospho-AI-2 isomerase	5.3.1.32	(4S)-4-hydroxy-5-phosphonooxypentane-2,3-dione isomerase
gene name	5.3.1.33	L-erythrulose 1-phosphate isomerase
gene name	5.3.1.33	L-erythrulose 1-phosphate isomerase
D-3-tetrulose-4-phosphate isomerase	5.3.1.33	L-erythrulose 1-phosphate isomerase
gene name	5.3.1.34	D-erythrulose 4-phosphate isomerase
gene name	5.3.1.34	D-erythrulose 4-phosphate isomerase
otnl	5.3.1.35	2-dehydrotetronate isomerase
OtnI	5.3.1.35	2-dehydrotetronate isomerase
2-oxo-tetronate isomerase	5.3.1.35	2-dehydrotetronate isomerase
Isomerase, L-arabinose	5.3.1.4	L-arabinose isomerase
L-arabinose ketol-isomerase	5.3.1.4	L-arabinose isomerase
Thermotoga neapolitana L-arabinose isomerase	5.3.1.4	L-arabinose isomerase
gene name	5.3.1.4	L-arabinose isomerase
D-galactose isomerase	5.3.1.4	L-arabinose isomerase
L-arabinose aldose-ketose-isomerase	5.3.1.4	L-arabinose isomerase
mutant Gali 152	5.3.1.4	L-arabinose isomerase
arabinose isomerase	5.3.1.4	L-arabinose isomerase
L-arabinose isomerase 1	5.3.1.4	L-arabinose isomerase
L-AI	5.3.1.4	L-arabinose isomerase
Escherichia coli L-arabinose isomerase	5.3.1.4	L-arabinose isomerase
L-arabinose isomerase 2	5.3.1.4	L-arabinose isomerase
L-AI US100	5.3.1.4	L-arabinose isomerase
name of gene	5.3.1.4	L-arabinose isomerase
mutated L-arabinose isomerase from pL152 gene	5.3.1.4	L-arabinose isomerase
mutated L-arabinose isomerase from pL153 gene	5.3.1.4	L-arabinose isomerase
Geobacillus stearothermophilus L-arabinose isomease	5.3.1.4	L-arabinose isomerase
five mutations	5.3.1.4	L-arabinose isomerase
three mutations	5.3.1.4	L-arabinose isomerase
L-AI NC8	5.3.1.4	L-arabinose isomerase
AI	5.3.1.4	L-arabinose isomerase
member of Pfam family PF08013	5.3.1.40	
Tag6PK	5.3.1.40	
Isomerase, xylose	5.3.1.5	xylose isomerase
Swetase	5.3.1.5	xylose isomerase
D-xylulose keto-isomerase	5.3.1.5	xylose isomerase
xylose (glucose) isomerase	5.3.1.5	xylose isomerase
a thermostable isozyme	5.3.1.5	xylose isomerase
Novo-Nordisk	5.3.1.5	xylose isomerase
Sweetzyme Q	5.3.1.5	xylose isomerase
glucose/xylose isomerase	5.3.1.5	xylose isomerase
GXI	5.3.1.5	xylose isomerase
TthXI	5.3.1.5	xylose isomerase
D-xylose ketol isomerase	5.3.1.5	xylose isomerase
xylose isomerase exhibits two temperature stableisoforms having optimal activity at temperatures 70°C (T70) and 90°C(T90), respectively	5.3.1.5	xylose isomerase
XI	5.3.1.5	xylose isomerase
Miles Kali-Chemie	5.3.1.5	xylose isomerase
Finnsugar	5.3.1.5	xylose isomerase
glucose isomerase	5.3.1.5	xylose isomerase
D-Xylose isomerase	5.3.1.5	xylose isomerase
D-xylose ketol-isomerase	5.3.1.5	xylose isomerase
Gist Brocades and Anheuser-Busch Inc.	5.3.1.5	xylose isomerase
gene name	5.3.1.5	xylose isomerase
Sweetase	5.3.1.5	xylose isomerase
D-xylose: ketol-isomerase	5.3.1.5	xylose isomerase
D-XI	5.3.1.5	xylose isomerase
D-Xylose ketoisomerase	5.3.1.5	xylose isomerase
TcaXI	5.3.1.5	xylose isomerase
SDXyI	5.3.1.5	xylose isomerase
Isomerase, ribose phosphate	5.3.1.6	ribose-5-phosphate isomerase
Phosphopentoisomerase	5.3.1.6	ribose-5-phosphate isomerase
Phosphopentose isomerase	5.3.1.6	ribose-5-phosphate isomerase
Ribose phosphate isomerase	5.3.1.6	ribose-5-phosphate isomerase
5-Phosphoribose isomerase	5.3.1.6	ribose-5-phosphate isomerase
Ribose-5-P isomerase	5.3.1.6	ribose-5-phosphate isomerase
Ribosephosphate isomerase A	5.3.1.6	ribose-5-phosphate isomerase
Ribosephosphate isomerase B	5.3.1.6	ribose-5-phosphate isomerase
D-ribose-5-phosphate ketol-isomerase	5.3.1.6	ribose-5-phosphate isomerase
D-xylose ketol-isomerase	5.3.1.6	ribose-5-phosphate isomerase
Phosphoriboisomerase	5.3.1.6	ribose-5-phosphate isomerase
type B ribose-5-phosphate isomerase	5.3.1.6	ribose-5-phosphate isomerase
ribose-5-phosphate isomerase	5.3.1.6	ribose-5-phosphate isomerase
MtRpiB	5.3.1.6	ribose-5-phosphate isomerase
ribose-5-phosphate isomerase B	5.3.1.6	ribose-5-phosphate isomerase
ribose-5-phosphate isomerase type B	5.3.1.6	ribose-5-phosphate isomerase
D-ribose-5-phosphate isomerase	5.3.1.6	ribose-5-phosphate isomerase
D-ribose-5-phosphate isomerase B	5.3.1.6	ribose-5-phosphate isomerase
RPI	5.3.1.6	ribose-5-phosphate isomerase
CTRPI	5.3.1.6	ribose-5-phosphate isomerase
MJ1603	5.3.1.6	ribose-5-phosphate isomerase
ribose 5-phosphate isomerase A	5.3.1.6	ribose-5-phosphate isomerase
RPI2 protein	5.3.1.6	ribose-5-phosphate isomerase
CTRpiB	5.3.1.6	ribose-5-phosphate isomerase
isoform	5.3.1.6	ribose-5-phosphate isomerase
D-ribose-5-phosphate isomerase A	5.3.1.6	ribose-5-phosphate isomerase
EcRpiB	5.3.1.6	ribose-5-phosphate isomerase
isoform	5.3.1.6	ribose-5-phosphate isomerase
D-Ribose 5-phosphate isomerase	5.3.1.6	ribose-5-phosphate isomerase
type B Rpi	5.3.1.6	ribose-5-phosphate isomerase
type B ribose 5-phosphate isomerase	5.3.1.6	ribose-5-phosphate isomerase
isoform	5.3.1.6	ribose-5-phosphate isomerase
isoform	5.3.1.6	ribose-5-phosphate isomerase
5-phosphate ketol-isomerase	5.3.1.6	ribose-5-phosphate isomerase
Isomerase, mannose	5.3.1.7	mannose isomerase
D-mannose ketol-isomerase	5.3.1.7	mannose isomerase
D-Mannose isomerase	5.3.1.7	mannose isomerase
gene name	5.3.1.7	mannose isomerase
Phosphphexomutase	5.3.1.8	mannose-6-phosphate isomerase
Phosphohexoisomerase	5.3.1.8	mannose-6-phosphate isomerase
Isomerase, mannose phosphate	5.3.1.8	mannose-6-phosphate isomerase
Mannose phosphate isomerase	5.3.1.8	mannose-6-phosphate isomerase
Phosphomannoisomerase	5.3.1.8	mannose-6-phosphate isomerase
Phosphohexomutase	5.3.1.8	mannose-6-phosphate isomerase
D-mannose-6-phosphate ketol-isomerase	5.3.1.8	mannose-6-phosphate isomerase
ManA	5.3.1.8	mannose-6-phosphate isomerase
PslB	5.3.1.8	mannose-6-phosphate isomerase
phosphomannose-isomerase	5.3.1.8	mannose-6-phosphate isomerase
GTMpi	5.3.1.8	mannose-6-phosphate isomerase
PH0925	5.3.1.8	mannose-6-phosphate isomerase
BceAJ	5.3.1.8	mannose-6-phosphate isomerase
MPI	5.3.1.8	mannose-6-phosphate isomerase
becA	5.3.1.8	mannose-6-phosphate isomerase
PMI/GMP	5.3.1.8	mannose-6-phosphate isomerase
Pmi1	5.3.1.8	mannose-6-phosphate isomerase
mannose-6-phosphate isomerase	5.3.1.8	mannose-6-phosphate isomerase
PMI2	5.3.1.8	mannose-6-phosphate isomerase
type I phosphomannose isomerase	5.3.1.8	mannose-6-phosphate isomerase
type IIphosphomannose isomerase, bifunctional phosphomannoseisomerase/GDP-mannose pyrophosphorylase (manC), with both PMI (E.C.5.3.1.8) and GMP (E.C.2.7.7.13) activities	5.3.1.8	mannose-6-phosphate isomerase
PMI	5.3.1.8	mannose-6-phosphate isomerase
type I PMI	5.3.1.8	mannose-6-phosphate isomerase
type I phosphomannose isomerases	5.3.1.8	mannose-6-phosphate isomerase
Phosphohexoisomerase	5.3.1.9	glucose-6-phosphate isomerase
D-Glucose-6-phosphate isomerase	5.3.1.9	glucose-6-phosphate isomerase
Glucose phosphate isomerase	5.3.1.9	glucose-6-phosphate isomerase
Glucose phosphoisomerase	5.3.1.9	glucose-6-phosphate isomerase
Hexose isomerase	5.3.1.9	glucose-6-phosphate isomerase
Hexose monophosphate isomerase	5.3.1.9	glucose-6-phosphate isomerase
Hexose 6-phosphate isomerase	5.3.1.9	glucose-6-phosphate isomerase
Hexose phosphate isomerase	5.3.1.9	glucose-6-phosphate isomerase
Hexosephosphate isomerase	5.3.1.9	glucose-6-phosphate isomerase
Isomerase, glucose phosphate	5.3.1.9	glucose-6-phosphate isomerase
Oxoisomerase	5.3.1.9	glucose-6-phosphate isomerase
Phosphoglucoisomerase	5.3.1.9	glucose-6-phosphate isomerase
Phosphohexomutase	5.3.1.9	glucose-6-phosphate isomerase
Phosphosaccharomutase	5.3.1.9	glucose-6-phosphate isomerase
6-Phosphoglucose isomerase	5.3.1.9	glucose-6-phosphate isomerase
Glucosephosphate isomerase 2	5.3.1.9	glucose-6-phosphate isomerase
NLK	5.3.1.9	glucose-6-phosphate isomerase
PGI2	5.3.1.9	glucose-6-phosphate isomerase
PGI3	5.3.1.9	glucose-6-phosphate isomerase
SA-36	5.3.1.9	glucose-6-phosphate isomerase
Sperm antigen-36	5.3.1.9	glucose-6-phosphate isomerase
VEG54	5.3.1.9	glucose-6-phosphate isomerase
Vegetative protein 54	5.3.1.9	glucose-6-phosphate isomerase
D-glucose-6-phosphate ketol-isomerase	5.3.1.9	glucose-6-phosphate isomerase
Neuroleukin	5.3.1.9	glucose-6-phosphate isomerase
SwoM	5.3.1.9	glucose-6-phosphate isomerase
Cupin-PGI	5.3.1.9	glucose-6-phosphate isomerase
Glucose 6-phosphate isomerase	5.3.1.9	glucose-6-phosphate isomerase
Phosphohexose isomerase	5.3.1.9	glucose-6-phosphate isomerase
PHI	5.3.1.9	glucose-6-phosphate isomerase
GPI	5.3.1.9	glucose-6-phosphate isomerase
glucose-6-phosphate isomerase	5.3.1.9	glucose-6-phosphate isomerase
autocrine motility factor/phosphoglucose isomerase	5.3.1.9	glucose-6-phosphate isomerase
AMF/PGI	5.3.1.9	glucose-6-phosphate isomerase
TK1111	5.3.1.9	glucose-6-phosphate isomerase
glucose-6-phosphate isomerase, cytosolic	5.3.1.9	glucose-6-phosphate isomerase
G6-PI	5.3.1.9	glucose-6-phosphate isomerase
phosphoglucose isomerase/autocrine motility factor	5.3.1.9	glucose-6-phosphate isomerase
PGI/AMF	5.3.1.9	glucose-6-phosphate isomerase
autocrine motility factor	5.3.1.9	glucose-6-phosphate isomerase
AMF	5.3.1.9	glucose-6-phosphate isomerase
Phosphoglucoseisomerase	5.3.1.9	glucose-6-phosphate isomerase
PGI	5.3.1.9	glucose-6-phosphate isomerase
gene name	5.3.1.9	glucose-6-phosphate isomerase
AfcPGI	5.3.1.9	glucose-6-phosphate isomerase
Tautomerase, phenylpyruvate	5.3.2.1	phenylpyruvate tautomerase
Phenylpyruvic keto-enol isomerase	5.3.2.1	phenylpyruvate tautomerase
Phenylpyruvate keto-enol tautomerase	5.3.2.1	phenylpyruvate tautomerase
Macrophage migration inhibitory factor	5.3.2.1	phenylpyruvate tautomerase
MIF	5.3.2.1	phenylpyruvate tautomerase
MIF tautomerase	5.3.2.1	phenylpyruvate tautomerase
macrophage migration inhibitory factor tautomerase	5.3.2.1	phenylpyruvate tautomerase
phenyl(enol)pyruvate tautomerase	5.3.2.1	phenylpyruvate tautomerase
cis-3-chloroacrylic acid dehalogenase	5.3.2.1	phenylpyruvate tautomerase
cis-CaaD	5.3.2.1	phenylpyruvate tautomerase
CCH2	5.3.2.1	phenylpyruvate tautomerase
trans-3-chloroacrylic acid dehalogenase	5.3.2.1	phenylpyruvate tautomerase
PPT	5.3.2.1	phenylpyruvate tautomerase
CaaD (trans-3-chloroacrylic acid dehalogenase)exhibits a robust phenylpyruvate tautomerase activity	5.3.2.1	phenylpyruvate tautomerase
Tautomerase, oxalacetate	5.3.2.2	oxaloacetate tautomerase
Oxalacetic keto-enol isomerase	5.3.2.2	oxaloacetate tautomerase
Oxaloacetate keto-enol tautomerase	5.3.2.2	oxaloacetate tautomerase
OAA tautomerase	5.3.2.2	oxaloacetate tautomerase
OAT	5.3.2.2	oxaloacetate tautomerase
OAT-1	5.3.2.2	oxaloacetate tautomerase
OAT-2	5.3.2.2	oxaloacetate tautomerase
Oxaloacetate tautomerase-1	5.3.2.2	oxaloacetate tautomerase
Oxaloacetate tautomerase-2	5.3.2.2	oxaloacetate tautomerase
High-molecular mass oxalacetate tautomerase	5.3.2.2	oxaloacetate tautomerase
TDP-4-keto-6-deoxy-D-glucose-3,4-ketoisomerase	5.3.2.3	TDP-4-oxo-6-deoxy-alpha-D-glucose-3,4-oxoisomerase
RavIM	5.3.2.3	TDP-4-oxo-6-deoxy-alpha-D-glucose-3,4-oxoisomerase
FdtA	5.3.2.3	TDP-4-oxo-6-deoxy-alpha-D-glucose-3,4-oxoisomerase
