synonyms	ec_number	recommended_name
cytochrome c reductase (reduced nicotinamide adenine dinucleotidephosphate, NADPH, NADPH-dependent)	1.6.2.4	NADPH-hemoprotein reductase
NADPH-cytochrome c oxidoreductase	1.6.2.4	NADPH-hemoprotein reductase
NADPH-ferricytochrome c oxidoreductase	1.6.2.4	NADPH-hemoprotein reductase
NADPH-dependent cytochrome c reductase	1.6.2.4	NADPH-hemoprotein reductase
NADP-cytochrome c reductase	1.6.2.4	NADPH-hemoprotein reductase
FAD-cytochrome c reductase	1.6.2.4	NADPH-hemoprotein reductase
NADPH-cytochrome p-450 reductase	1.6.2.4	NADPH-hemoprotein reductase
aldehyde reductase (NADPH-dependent)	1.6.2.4	NADPH-hemoprotein reductase
NADPH-cytochrome P450 (CYP) oxidoreductase	1.6.2.4	NADPH-hemoprotein reductase
TcCPR-A	1.6.2.4	NADPH-hemoprotein reductase
TcCPR-B	1.6.2.4	NADPH-hemoprotein reductase
TcCPR-C	1.6.2.4	NADPH-hemoprotein reductase
bifunctional P-450/NADPH-P450 reductase,EC1.14.14.1/EC1.6.2.4	1.6.2.4	NADPH-hemoprotein reductase
flavocytochrome P450 BM3	1.6.2.4	NADPH-hemoprotein reductase
NADPH:CYP oxidoreductase	1.6.2.4	NADPH-hemoprotein reductase
isozyme	1.6.2.4	NADPH-hemoprotein reductase
NADPH: cytochrome P450 reductase	1.6.2.4	NADPH-hemoprotein reductase
isozyme	1.6.2.4	NADPH-hemoprotein reductase
WsCPR1	1.6.2.4	NADPH-hemoprotein reductase
WsCPR2	1.6.2.4	NADPH-hemoprotein reductase
cytochrome P450-diflavin reductase	1.6.2.4	NADPH-hemoprotein reductase
NADPH:cytochrome P450 reductase	1.6.2.4	NADPH-hemoprotein reductase
RedA	1.6.2.4	NADPH-hemoprotein reductase
NADPH-P450 reductase	1.6.2.4	NADPH-hemoprotein reductase
NPR	1.6.2.4	NADPH-hemoprotein reductase
CPR	1.6.2.4	NADPH-hemoprotein reductase
NADPH-cytochrome P450oxidoreductase	1.6.2.4	NADPH-hemoprotein reductase
SbCPR2	1.6.2.4	NADPH-hemoprotein reductase
NADPH-dependent P450 reductase	1.6.2.4	NADPH-hemoprotein reductase
POR	1.6.2.4	NADPH-hemoprotein reductase
NADPH-ferrihemoprotein reductase	1.6.2.4	NADPH-hemoprotein reductase
NADPH:ferrihemoprotein oxidoreductase	1.6.2.4	NADPH-hemoprotein reductase
cytochrome P450 oxidoreductase	1.6.2.4	NADPH-hemoprotein reductase
NADPH-cytochrome P450 reductase	1.6.2.4	NADPH-hemoprotein reductase
NADPH cytochrome P450 reductase	1.6.2.4	NADPH-hemoprotein reductase
cytochrome P450 reductase	1.6.2.4	NADPH-hemoprotein reductase
CYPOR	1.6.2.4	NADPH-hemoprotein reductase
P450R	1.6.2.4	NADPH-hemoprotein reductase
NAD(P)H cytochrome P450 reductase	1.6.2.4	NADPH-hemoprotein reductase
P450REd	1.6.2.4	NADPH-hemoprotein reductase
NADPH-CPR	1.6.2.4	NADPH-hemoprotein reductase
NADP-cytochrome P-450 reductase	1.6.2.4	NADPH-hemoprotein reductase
P-450 reductase	1.6.2.4	NADPH-hemoprotein reductase
P450 Red	1.6.2.4	NADPH-hemoprotein reductase
cytochrome P450 NADPH reductase	1.6.2.4	NADPH-hemoprotein reductase
NADPH:cytochrome P450 oxidoreductase	1.6.2.4	NADPH-hemoprotein reductase
NADPH: cytochrome P450 oxidoreductase	1.6.2.4	NADPH-hemoprotein reductase
NADPH P450 oxidoreductase	1.6.2.4	NADPH-hemoprotein reductase
P450 reductase	1.6.2.4	NADPH-hemoprotein reductase
NADPH P450 reductase	1.6.2.4	NADPH-hemoprotein reductase
NADPH-CYP reductase	1.6.2.4	NADPH-hemoprotein reductase
P450 oxidoreductase	1.6.2.4	NADPH-hemoprotein reductase
NADPH dependent cytochrome P450 reductase	1.6.2.4	NADPH-hemoprotein reductase
NADPH-dependent cytochrome P450 reductase	1.6.2.4	NADPH-hemoprotein reductase
neotetrazolin reductase	1.6.2.4	NADPH-hemoprotein reductase
reductase, cytochrome c2 (reduced nicotinamide adenine dinucleotidephosphate)	1.6.2.5	NADPH-cytochrome-c2 reductase
cytochrome c2 reductase (reduced nicotinamide adenine dinucleotidephosphate, NADPH)	1.6.2.5	NADPH-cytochrome-c2 reductase
NADPH-cytochrome f reductase	1.6.2.5	NADPH-cytochrome-c2 reductase
ferric leghemoglobin reductase	1.6.2.6	leghemoglobin reductase
FLbR2	1.6.2.6	leghemoglobin reductase
FLbR-2	1.6.2.6	leghemoglobin reductase
ThOX2	1.6.3.1	NAD(P)H oxidase (H2O2-forming)
ThOX	1.6.3.1	NAD(P)H oxidase (H2O2-forming)
large NOX	1.6.3.1	NAD(P)H oxidase (H2O2-forming)
LNOX	1.6.3.1	NAD(P)H oxidase (H2O2-forming)
dual oxidase	1.6.3.1	NAD(P)H oxidase (H2O2-forming)
Duox	1.6.3.1	NAD(P)H oxidase (H2O2-forming)
p138 thyroid-oxidase	1.6.3.1	NAD(P)H oxidase (H2O2-forming)
p138tox	1.6.3.1	NAD(P)H oxidase (H2O2-forming)
thyroid NADPH oxidase	1.6.3.1	NAD(P)H oxidase (H2O2-forming)
thyroid oxidase	1.6.3.1	NAD(P)H oxidase (H2O2-forming)
thyroid oxidase 2	1.6.3.1	NAD(P)H oxidase (H2O2-forming)
Respiratory Burst Oxidase Homolog	1.6.3.1	NAD(P)H oxidase (H2O2-forming)
RBOH	1.6.3.1	NAD(P)H oxidase (H2O2-forming)
RDH2	1.6.3.1	NAD(P)H oxidase (H2O2-forming)
Atrbohc	1.6.3.1	NAD(P)H oxidase (H2O2-forming)
AtrbohF NADPH oxidase	1.6.3.1	NAD(P)H oxidase (H2O2-forming)
AtrbohD NADPH oxidase	1.6.3.1	NAD(P)H oxidase (H2O2-forming)
the RdxA nitroreductase possesses NAD(P)H oxidase andmetronidazole reductase activities	1.6.3.1	NAD(P)H oxidase (H2O2-forming)
NAD(P)H oxidase 4	1.6.3.1	NAD(P)H oxidase (H2O2-forming)
subunit	1.6.3.1	NAD(P)H oxidase (H2O2-forming)
subunit	1.6.3.1	NAD(P)H oxidase (H2O2-forming)
isoform	1.6.3.1	NAD(P)H oxidase (H2O2-forming)
NADPH oxidase type 4	1.6.3.1	NAD(P)H oxidase (H2O2-forming)
subunit	1.6.3.1	NAD(P)H oxidase (H2O2-forming)
isoform	1.6.3.1	NAD(P)H oxidase (H2O2-forming)
isozyme	1.6.3.1	NAD(P)H oxidase (H2O2-forming)
isozyme	1.6.3.1	NAD(P)H oxidase (H2O2-forming)
isozyme	1.6.3.1	NAD(P)H oxidase (H2O2-forming)
isoform	1.6.3.1	NAD(P)H oxidase (H2O2-forming)
subunit	1.6.3.1	NAD(P)H oxidase (H2O2-forming)
isoform	1.6.3.1	NAD(P)H oxidase (H2O2-forming)
the phagocyte NADPH oxidase is amulticomponent enzyme complex comprising six proteins, namely p22phox(phox: phagocyte oxidase), gp91phox, p47phox, p67phox, p40phox and thesmall G-protein Rac1 or Rac2	1.6.3.1	NAD(P)H oxidase (H2O2-forming)
NOX	1.6.3.1	NAD(P)H oxidase (H2O2-forming)
SsNOX38	1.6.3.1	NAD(P)H oxidase (H2O2-forming)
Duox-DuoxA NADPH oxidase	1.6.3.1	NAD(P)H oxidase (H2O2-forming)
RBOHB	1.6.3.1	NAD(P)H oxidase (H2O2-forming)
superoxide-generating NADPH oxidase	1.6.3.1	NAD(P)H oxidase (H2O2-forming)
NADPH oxidase 5	1.6.3.1	NAD(P)H oxidase (H2O2-forming)
phox	1.6.3.1	NAD(P)H oxidase (H2O2-forming)
phagocyte NADPH oxidase	1.6.3.1	NAD(P)H oxidase (H2O2-forming)
NADPH oxidase 1	1.6.3.1	NAD(P)H oxidase (H2O2-forming)
gp91phox/Nox2	1.6.3.1	NAD(P)H oxidase (H2O2-forming)
originally termed	1.6.3.1	NAD(P)H oxidase (H2O2-forming)
originally termed	1.6.3.1	NAD(P)H oxidase (H2O2-forming)
KOD1	1.6.3.1	NAD(P)H oxidase (H2O2-forming)
locus name	1.6.3.1	NAD(P)H oxidase (H2O2-forming)
locus name	1.6.3.1	NAD(P)H oxidase (H2O2-forming)
locus name	1.6.3.1	NAD(P)H oxidase (H2O2-forming)
locus name	1.6.3.1	NAD(P)H oxidase (H2O2-forming)
locus name	1.6.3.1	NAD(P)H oxidase (H2O2-forming)
NAPDH oxidase	1.6.3.1	NAD(P)H oxidase (H2O2-forming)
NADPHox	1.6.3.1	NAD(P)H oxidase (H2O2-forming)
NAD(P)H oxidase	1.6.3.1	NAD(P)H oxidase (H2O2-forming)
NADH oxidase	1.6.3.1	NAD(P)H oxidase (H2O2-forming)
NOXtp	1.6.3.2	NAD(P)H oxidase (H2O-forming)
KOD1	1.6.3.2	NAD(P)H oxidase (H2O-forming)
NAD(P)H oxidase	1.6.3.2	NAD(P)H oxidase (H2O-forming)
gene name	1.6.3.2	NAD(P)H oxidase (H2O-forming)
NOX1	1.6.3.3	NADH oxidase (H2O2-forming)
PhNOX	1.6.3.3	NADH oxidase (H2O2-forming)
gene name	1.6.3.3	NADH oxidase (H2O2-forming)
MJ0649	1.6.3.3	NADH oxidase (H2O2-forming)
MJNox	1.6.3.3	NADH oxidase (H2O2-forming)
NoxA-1	1.6.3.3	NADH oxidase (H2O2-forming)
NoxB-1	1.6.3.3	NADH oxidase (H2O2-forming)
NOX	1.6.3.3	NADH oxidase (H2O2-forming)
H2O2-forming NADH oxidase	1.6.3.3	NADH oxidase (H2O2-forming)
NADH:O2 oxidoreductase	1.6.3.3	NADH oxidase (H2O2-forming)
NoxA2	1.6.3.3	NADH oxidase (H2O2-forming)
assay at	1.6.3.3	NADH oxidase (H2O2-forming)
Nox-1	1.6.3.3	NADH oxidase (H2O2-forming)
H2O2-forming reduced nicotinamide adenine dinucleotide oxidase	1.6.3.3	NADH oxidase (H2O2-forming)
H202-forming NADH oxidase	1.6.3.3	NADH oxidase (H2O2-forming)
H2O-forming NADH oxidase	1.6.3.4	NADH oxidase (H2O-forming)
NADH oxidase	1.6.3.4	NADH oxidase (H2O-forming)
NOX	1.6.3.4	NADH oxidase (H2O-forming)
SpNox	1.6.3.4	NADH oxidase (H2O-forming)
NoxE	1.6.3.4	NADH oxidase (H2O-forming)
Nox-2	1.6.3.4	NADH oxidase (H2O-forming)
gene name	1.6.3.4	NADH oxidase (H2O-forming)
gene name	1.6.3.4	NADH oxidase (H2O-forming)
alphaNAD(P)H oxidase/anomerase	1.6.3.5	renalase
dehydrogenase, reduced nicotinamide adenine dinucleotide phosphate(quinone)	1.6.5.10	NADPH dehydrogenase (quinone)
NADPH quinone reductase	1.6.5.10	NADPH dehydrogenase (quinone)
ArsH	1.6.5.10	NADPH dehydrogenase (quinone)
NADPH quinone oxidoreductase	1.6.5.10	NADPH dehydrogenase (quinone)
MdaB	1.6.5.10	NADPH dehydrogenase (quinone)
bifunctional 3alpha-hydroxysteroid dehydrogenase andNADPH reductase (quinone)	1.6.5.10	NADPH dehydrogenase (quinone)
AKR1C9	1.6.5.10	NADPH dehydrogenase (quinone)
NADPH:quinone oxidoreductase 1	1.6.5.10	NADPH dehydrogenase (quinone)
NQO1	1.6.5.10	NADPH dehydrogenase (quinone)
NADPH-dependent quinone reductase	1.6.5.10	NADPH dehydrogenase (quinone)
CBR4	1.6.5.10	NADPH dehydrogenase (quinone)
NADPH quinone oxidoreductase 1	1.6.5.10	NADPH dehydrogenase (quinone)
NADPH oxidase	1.6.5.10	NADPH dehydrogenase (quinone)
NADPH-quinone oxidoreductase	1.6.5.10	NADPH dehydrogenase (quinone)
Zta1p	1.6.5.10	NADPH dehydrogenase (quinone)
NADH-quinone oxidoreductase	1.6.5.11	NADH dehydrogenase (quinone)
dehydrogenase, reduced nicotinamide adenine dinucleotide (quinone)	1.6.5.11	NADH dehydrogenase (quinone)
DPNH-menadione reductase	1.6.5.11	NADH dehydrogenase (quinone)
D-diaphorase	1.6.5.11	NADH dehydrogenase (quinone)
NUO1	1.6.5.11	NADH dehydrogenase (quinone)
NUO10	1.6.5.11	NADH dehydrogenase (quinone)
NUO11	1.6.5.11	NADH dehydrogenase (quinone)
NUO12	1.6.5.11	NADH dehydrogenase (quinone)
NUO13	1.6.5.11	NADH dehydrogenase (quinone)
NUO14	1.6.5.11	NADH dehydrogenase (quinone)
NUO2	1.6.5.11	NADH dehydrogenase (quinone)
NUO3/NUO4	1.6.5.11	NADH dehydrogenase (quinone)
NUO5	1.6.5.11	NADH dehydrogenase (quinone)
NUO6	1.6.5.11	NADH dehydrogenase (quinone)
NUO7	1.6.5.11	NADH dehydrogenase (quinone)
NUO8	1.6.5.11	NADH dehydrogenase (quinone)
NUO9	1.6.5.11	NADH dehydrogenase (quinone)
proton-translocating NADH-quinone oxidoreductase	1.6.5.11	NADH dehydrogenase (quinone)
NADH:menadione oxidoreductase	1.6.5.11	NADH dehydrogenase (quinone)
NDH	1.6.5.11	NADH dehydrogenase (quinone)
type II NADH:menaquinone oxidoreductase	1.6.5.11	NADH dehydrogenase (quinone)
NADH:ubiquinone oxidoreductase	1.6.5.11	NADH dehydrogenase (quinone)
PfNdh2	1.6.5.11	NADH dehydrogenase (quinone)
type II NADH:quinone oxidoreductase	1.6.5.11	NADH dehydrogenase (quinone)
type 2 NADH:quinone oxidoreductase complex	1.6.5.11	NADH dehydrogenase (quinone)
NADH-quinone oxidoreductase-1	1.6.5.11	NADH dehydrogenase (quinone)
NADH-dependent 1,4-benzoquinone reductase	1.6.5.11	NADH dehydrogenase (quinone)
NADH-Q oxidoreductase	1.6.5.11	NADH dehydrogenase (quinone)
NADH-quinone oxidoreductases	1.6.5.11	NADH dehydrogenase (quinone)
NDH-2	1.6.5.11	NADH dehydrogenase (quinone)
FMN-dependent NADH:quinone oxidoreductase	1.6.5.11	NADH dehydrogenase (quinone)
MmNQO	1.6.5.11	NADH dehydrogenase (quinone)
NDH-1	1.6.5.11	NADH dehydrogenase (quinone)
H+(NA+)-translocating NADH-quinone oxidoreductase	1.6.5.11	NADH dehydrogenase (quinone)
WrbA	1.6.5.11	NADH dehydrogenase (quinone)
NQR	1.6.5.11	NADH dehydrogenase (quinone)
FMN-dependent NADH-quinone reductase	1.6.5.11	NADH dehydrogenase (quinone)
NADH:quinone oxidoreductase	1.6.5.11	NADH dehydrogenase (quinone)
type II NADH oxidoreductase	1.6.5.11	NADH dehydrogenase (quinone)
gene name	1.6.5.12	demethylphylloquinone reductase
gene name	1.6.5.12	demethylphylloquinone reductase
NAD(P)H dehydrogenase C1	1.6.5.12	demethylphylloquinone reductase
NADPH quinone dehydrogenase	1.6.5.12	demethylphylloquinone reductase
Menadione oxidoreductase	1.6.5.2	NAD(P)H dehydrogenase (quinone)
Menadione reductase	1.6.5.2	NAD(P)H dehydrogenase (quinone)
NAD(P)H dehydrogenase	1.6.5.2	NAD(P)H dehydrogenase (quinone)
NAD(P)H menadione reductase	1.6.5.2	NAD(P)H dehydrogenase (quinone)
NAD(P)H-quinone dehydrogenase	1.6.5.2	NAD(P)H dehydrogenase (quinone)
NADH-menadione reductase	1.6.5.2	NAD(P)H dehydrogenase (quinone)
Naphthoquinone reductase	1.6.5.2	NAD(P)H dehydrogenase (quinone)
p-Benzoquinone reductase	1.6.5.2	NAD(P)H dehydrogenase (quinone)
Phylloquinone reductase	1.6.5.2	NAD(P)H dehydrogenase (quinone)
Reduced NAD(P)H dehydrogenase	1.6.5.2	NAD(P)H dehydrogenase (quinone)
Viologen accepting pyridine nucleotide oxidoreductase	1.6.5.2	NAD(P)H dehydrogenase (quinone)
diaphorase	1.6.5.2	NAD(P)H dehydrogenase (quinone)
dehydrogenase, reduced nicotinamide adenine dinucleotide (phosphate,quinone)	1.6.5.2	NAD(P)H dehydrogenase (quinone)
flavoprotein NAD(P)H-quinone reductase	1.6.5.2	NAD(P)H dehydrogenase (quinone)
NAD(P)H: (quinone-acceptor)oxidoreductase	1.6.5.2	NAD(P)H dehydrogenase (quinone)
NAD(P)H: menadione oxidoreductase	1.6.5.2	NAD(P)H dehydrogenase (quinone)
reduced nicotinamide-adenine dinucleotide (phosphate) dehydrogenase	1.6.5.2	NAD(P)H dehydrogenase (quinone)
vitamin-K reductase	1.6.5.2	NAD(P)H dehydrogenase (quinone)
QR2	1.6.5.2	NAD(P)H dehydrogenase (quinone)
Ndh complex	1.6.5.2	NAD(P)H dehydrogenase (quinone)
NAD(P)H dehydrogenase complex	1.6.5.2	NAD(P)H dehydrogenase (quinone)
DPNH-diaphorase	1.6.5.2	NAD(P)H dehydrogenase (quinone)
DPND	1.6.5.2	NAD(P)H dehydrogenase (quinone)
ChrR	1.6.5.2	NAD(P)H dehydrogenase (quinone)
chromate reductase	1.6.5.2	NAD(P)H dehydrogenase (quinone)
Internal NADH dehydrogenase	1.6.5.2	NAD(P)H dehydrogenase (quinone)
NDH2	1.6.5.2	NAD(P)H dehydrogenase (quinone)
PfNdh2	1.6.5.2	NAD(P)H dehydrogenase (quinone)
type II NADH: quinone oxidoreductase	1.6.5.2	NAD(P)H dehydrogenase (quinone)
NAD(P)H quinone reductase	1.6.5.2	NAD(P)H dehydrogenase (quinone)
NAD(P)H-QR	1.6.5.2	NAD(P)H dehydrogenase (quinone)
NADPH: quinone oxidoreductase-1	1.6.5.2	NAD(P)H dehydrogenase (quinone)
NAD(P)H: quinone reductase	1.6.5.2	NAD(P)H dehydrogenase (quinone)
Quinone reductase	1.6.5.2	NAD(P)H dehydrogenase (quinone)
NAD(P)H: Quinone oxidoreductase	1.6.5.2	NAD(P)H dehydrogenase (quinone)
NAD(P)H quinone-oxidoreductase 1	1.6.5.2	NAD(P)H dehydrogenase (quinone)
NAD(P)H:quinone oxidoreductase I	1.6.5.2	NAD(P)H dehydrogenase (quinone)
QR	1.6.5.2	NAD(P)H dehydrogenase (quinone)
NAD(P)H: quinone oxidoreductase 1	1.6.5.2	NAD(P)H dehydrogenase (quinone)
formerly	1.6.5.2	NAD(P)H dehydrogenase (quinone)
DT-diaphorase	1.6.5.2	NAD(P)H dehydrogenase (quinone)
Vitamin K reductase	1.6.5.2	NAD(P)H dehydrogenase (quinone)
quinone reductase type 1	1.6.5.2	NAD(P)H dehydrogenase (quinone)
NAD(P)H:quinone acceptor oxidoreductase	1.6.5.2	NAD(P)H dehydrogenase (quinone)
QR1	1.6.5.2	NAD(P)H dehydrogenase (quinone)
