synonyms	ec_number	recommended_name
gene name	1.4.1.13	glutamate synthase (NADPH)
gene name	1.4.1.13	glutamate synthase (NADPH)
gltB	1.4.1.13	glutamate synthase (NADPH)
gltA	1.4.1.13	glutamate synthase (NADPH)
L-glutamate synthetase	1.4.1.14	glutamate synthase (NADH)
synthase, glutamate (reduced nicotinamide adenine dinucleotide)	1.4.1.14	glutamate synthase (NADH)
glutamate (reduced nicotinamide adenine dinucleotide) synthase	1.4.1.14	glutamate synthase (NADH)
NADH: GOGAT	1.4.1.14	glutamate synthase (NADH)
L-glutamate synthase (NADH)	1.4.1.14	glutamate synthase (NADH)
glutamate synthase	1.4.1.14	glutamate synthase (NADH)
glutamate synthetase	1.4.1.14	glutamate synthase (NADH)
glutamate synthase (NADH)	1.4.1.14	glutamate synthase (NADH)
glutamate synthase (NADH-dependent)	1.4.1.14	glutamate synthase (NADH)
isozyme	1.4.1.14	glutamate synthase (NADH)
isozyme	1.4.1.14	glutamate synthase (NADH)
NADH-dependent glutamatesynthase	1.4.1.14	glutamate synthase (NADH)
NADH-GOGAT	1.4.1.14	glutamate synthase (NADH)
NADH-glutamate synthase	1.4.1.14	glutamate synthase (NADH)
NADH glutamate synthase	1.4.1.14	glutamate synthase (NADH)
isoform	1.4.1.14	glutamate synthase (NADH)
isoform	1.4.1.14	glutamate synthase (NADH)
gltA	1.4.1.14	glutamate synthase (NADH)
GltA2	1.4.1.14	glutamate synthase (NADH)
NADH-GltS	1.4.1.14	glutamate synthase (NADH)
NADH-dependent glutamine-2-oxoglutarate aminotransferase	1.4.1.14	glutamate synthase (NADH)
large subunit of the glutamate synthase, plays a keyrole in Burkholderia vietnamiensis ability at growing in nitrogen-freemedia	1.4.1.14	glutamate synthase (NADH)
glutamine 2-oxoglutarate aminotransferase	1.4.1.14	glutamate synthase (NADH)
GOGAT	1.4.1.14	glutamate synthase (NADH)
LysDH	1.4.1.15	lysine dehydrogenase
L-lysine epsilon dehydrogenase	1.4.1.15	lysine dehydrogenase
meso-alpha,epsilon-diaminopimelate dehydrogenase	1.4.1.16	diaminopimelate dehydrogenase
meso-DAPDH	1.4.1.16	diaminopimelate dehydrogenase
meso-diaminopimelate dehydrogenase	1.4.1.16	diaminopimelate dehydrogenase
DAPDH	1.4.1.16	diaminopimelate dehydrogenase
NADP+-dependent meso-diaminopimelate dehydrogenase	1.4.1.16	diaminopimelate dehydrogenase
DDH	1.4.1.16	diaminopimelate dehydrogenase
meso-2,6-diaminopimelate dehydrogenase	1.4.1.16	diaminopimelate dehydrogenase
L-lysine epsilon-dehydrogenase	1.4.1.18	lysine 6-dehydrogenase
gene name	1.4.1.18	lysine 6-dehydrogenase
L-lysine 6-dehydrogenase (deaminating)	1.4.1.18	lysine 6-dehydrogenase
lysine 6-dehydrogenase	1.4.1.18	lysine 6-dehydrogenase
Lys 6-DH	1.4.1.18	lysine 6-dehydrogenase
L-lysine 6-dehydrogenase	1.4.1.18	lysine 6-dehydrogenase
TDH	1.4.1.19	tryptophan dehydrogenase
dehydrogenase, tryptophan	1.4.1.19	tryptophan dehydrogenase
NAD(P)-L-tryptophan dehydrogenase	1.4.1.19	tryptophan dehydrogenase
L-tryptophan dehydrogenase	1.4.1.19	tryptophan dehydrogenase
L-Trp-dehydrogenase	1.4.1.19	tryptophan dehydrogenase
TrpDH	1.4.1.19	tryptophan dehydrogenase
NAD+-dependent L-tryptophan dehydrogenase	1.4.1.19	tryptophan dehydrogenase
L-Trp dehydrogenase	1.4.1.19	tryptophan dehydrogenase
glutamic dehydrogenase	1.4.1.2	glutamate dehydrogenase
dehydrogenase, glutamate	1.4.1.2	glutamate dehydrogenase
glutamate dehydrogenase (NAD)	1.4.1.2	glutamate dehydrogenase
glutamate oxidoreductase	1.4.1.2	glutamate dehydrogenase
glutamic acid dehydrogenase	1.4.1.2	glutamate dehydrogenase
NAD-dependent glutamic dehydrogenase	1.4.1.2	glutamate dehydrogenase
NAD-linked glutamate dehydrogenase	1.4.1.2	glutamate dehydrogenase
NAD-linked glutamic dehydrogenase	1.4.1.2	glutamate dehydrogenase
NAD-specific glutamic dehydrogenase	1.4.1.2	glutamate dehydrogenase
NAD-specific glutamate dehydrogenase	1.4.1.2	glutamate dehydrogenase
NAD:glutamate oxidoreductase	1.4.1.2	glutamate dehydrogenase
NADH-linked glutamate dehydrogenase	1.4.1.2	glutamate dehydrogenase
Surface-associated protein PGAG1	1.4.1.2	glutamate dehydrogenase
NADH-glutamate dehydrogenase	1.4.1.2	glutamate dehydrogenase
NADH-GDH	1.4.1.2	glutamate dehydrogenase
isozyme	1.4.1.2	glutamate dehydrogenase
L-glutamate dehydrogenase	1.4.1.2	glutamate dehydrogenase
gene name	1.4.1.2	glutamate dehydrogenase
gene name	1.4.1.2	glutamate dehydrogenase
gene name	1.4.1.2	glutamate dehydrogenase
gene name	1.4.1.2	glutamate dehydrogenase
GdhZ	1.4.1.2	glutamate dehydrogenase
NADH-dependent GDH	1.4.1.2	glutamate dehydrogenase
NADH-dependent glutamate dehydrogenase	1.4.1.2	glutamate dehydrogenase
NAD-GDH	1.4.1.2	glutamate dehydrogenase
NAD-glutamate dehydrogenase	1.4.1.2	glutamate dehydrogenase
Glu dehydrogenase	1.4.1.2	glutamate dehydrogenase
GDH isoenzyme 1	1.4.1.2	glutamate dehydrogenase
NAD(H)-dependent glutamate dehydrogenase	1.4.1.2	glutamate dehydrogenase
isozyme	1.4.1.2	glutamate dehydrogenase
NAD+-dependent GDH	1.4.1.2	glutamate dehydrogenase
NAD+-dependent glutamate dehydrogenase	1.4.1.2	glutamate dehydrogenase
NAD-dependent glutamate dehydrogenase	1.4.1.2	glutamate dehydrogenase
NAD+-dependent GluDH	1.4.1.2	glutamate dehydrogenase
RocG	1.4.1.2	glutamate dehydrogenase
GluDH	1.4.1.2	glutamate dehydrogenase
glutamatedehydrogenase	1.4.1.2	glutamate dehydrogenase
GDH	1.4.1.2	glutamate dehydrogenase
OsGDH1	1.4.1.2	glutamate dehydrogenase
OsGDH2	1.4.1.2	glutamate dehydrogenase
OsGDH3	1.4.1.2	glutamate dehydrogenase
CsGDH	1.4.1.2	glutamate dehydrogenase
NAD+-specific GDH	1.4.1.2	glutamate dehydrogenase
t-GDH	1.4.1.2	glutamate dehydrogenase
NAD+-glutamate dehydrogenase	1.4.1.2	glutamate dehydrogenase
alpha subunit	1.4.1.2	glutamate dehydrogenase
beta subunit	1.4.1.2	glutamate dehydrogenase
GDHI	1.4.1.2	glutamate dehydrogenase
NAD+-dependent GDHX	1.4.1.2	glutamate dehydrogenase
NAD(+)-dependent glutamate dehydrogenase	1.4.1.2	glutamate dehydrogenase
glutamate dehydrogenase alpha subunit	1.4.1.2	glutamate dehydrogenase
glutamate dehydrogenase beta subunit	1.4.1.2	glutamate dehydrogenase
hGDH1	1.4.1.2	glutamate dehydrogenase
isozyme	1.4.1.2	glutamate dehydrogenase
house-keeping GDH	1.4.1.2	glutamate dehydrogenase
hGDH2-nerve-specific GDH	1.4.1.2	glutamate dehydrogenase
isozyme	1.4.1.2	glutamate dehydrogenase
GDH, NAD-dependent	1.4.1.2	glutamate dehydrogenase
gdh-1	1.4.1.2	glutamate dehydrogenase
gdh-2	1.4.1.2	glutamate dehydrogenase
GDH3	1.4.1.2	glutamate dehydrogenase
NAD-dependent L-glutamate dehydrogenase	1.4.1.2	glutamate dehydrogenase
NAD+-specific glutamate dehydrogenases belongs to theL_180 class, that is affected by the binding of a small protein, GarA	1.4.1.2	glutamate dehydrogenase
NAD+-GDH	1.4.1.2	glutamate dehydrogenase
NAD+-dependant glutamate dehydrogenase	1.4.1.2	glutamate dehydrogenase
NAD+-specific glutamate dehydrogenase	1.4.1.2	glutamate dehydrogenase
dehydrogenase, phenylalanine	1.4.1.20	phenylalanine dehydrogenase
L-phenylalanine dehydrogenase	1.4.1.20	phenylalanine dehydrogenase
PHD	1.4.1.20	phenylalanine dehydrogenase
PheDH	1.4.1.20	phenylalanine dehydrogenase
phenylalanine dehydrogenase	1.4.1.20	phenylalanine dehydrogenase
L-PheDH	1.4.1.20	phenylalanine dehydrogenase
L-phenylalanine:NAD+ oxidoreductase, deaminating	1.4.1.20	phenylalanine dehydrogenase
recombinant phenylalanine dehydrogenase	1.4.1.20	phenylalanine dehydrogenase
recombinant PheDH	1.4.1.20	phenylalanine dehydrogenase
PDH	1.4.1.20	phenylalanine dehydrogenase
L-aspartate dehydrogenase	1.4.1.21	aspartate dehydrogenase
L-aspDH	1.4.1.21	aspartate dehydrogenase
NADP+-dependent aspartate dehydrogenase	1.4.1.21	aspartate dehydrogenase
NAD-dependent aspartate dehydrogenase	1.4.1.21	aspartate dehydrogenase
NADH2-dependent aspartate dehydrogenase	1.4.1.21	aspartate dehydrogenase
VDH	1.4.1.23	valine dehydrogenase (NAD+)
VDH2	1.4.1.23	valine dehydrogenase (NAD+)
DHQ synthase II	1.4.1.24	3-dehydroquinate synthase II
aroB'	1.4.1.24	3-dehydroquinate synthase II
DHQ synthase	1.4.1.24	3-dehydroquinate synthase II
DHQS	1.4.1.24	3-dehydroquinate synthase II
type II 3-dehydroquinate synthase	1.4.1.24	3-dehydroquinate synthase II
gene name	1.4.1.24	3-dehydroquinate synthase II
gene name	1.4.1.24	3-dehydroquinate synthase II
MJ1249 protein	1.4.1.24	3-dehydroquinate synthase II
dehydroquinate synthase II	1.4.1.24	3-dehydroquinate synthase II
anabolic L-arginine dehydrogenase	1.4.1.25	L-arginine dehydrogenase
dauB	1.4.1.25	L-arginine dehydrogenase
NAD(P)H-dependent anabolic L-arginine dehydrogenase	1.4.1.25	L-arginine dehydrogenase
DAPDH	1.4.1.26	2,4-diaminopentanoate dehydrogenase (NAD+)
glutamic dehydrogenase	1.4.1.3	glutamate dehydrogenase [NAD(P)+]
glutamic acid dehydrogenase	1.4.1.3	glutamate dehydrogenase [NAD(P)+]
L-glutamate dehydrogenase	1.4.1.3	glutamate dehydrogenase [NAD(P)+]
dehydrogenase, glutamate (nicotinamide adenine dinucleotide(phosphate))	1.4.1.3	glutamate dehydrogenase [NAD(P)+]
L-glutamic acid dehydrogenase	1.4.1.3	glutamate dehydrogenase [NAD(P)+]
NAD(P)-glutamate dehydrogenase	1.4.1.3	glutamate dehydrogenase [NAD(P)+]
NAD(P)H-dependent glutamate dehydrogenase	1.4.1.3	glutamate dehydrogenase [NAD(P)+]
Legdh1	1.4.1.3	glutamate dehydrogenase [NAD(P)+]
Membrane protein 50	1.4.1.3	glutamate dehydrogenase [NAD(P)+]
MP50	1.4.1.3	glutamate dehydrogenase [NAD(P)+]
NAD(P)H-utilizing glutamate dehydrogenase	1.4.1.3	glutamate dehydrogenase [NAD(P)+]
NAD(P)-dependent glutamate dehydrogenase	1.4.1.3	glutamate dehydrogenase [NAD(P)+]
GDHII	1.4.1.3	glutamate dehydrogenase [NAD(P)+]
GluDH	1.4.1.3	glutamate dehydrogenase [NAD(P)+]
dual-coenzyme specific glutamate dehydrogenase	1.4.1.3	glutamate dehydrogenase [NAD(P)+]
GDH	1.4.1.3	glutamate dehydrogenase [NAD(P)+]
GDH3	1.4.1.3	glutamate dehydrogenase [NAD(P)+]
gene name	1.4.1.3	glutamate dehydrogenase [NAD(P)+]
GLDH	1.4.1.3	glutamate dehydrogenase [NAD(P)+]
hGDH1	1.4.1.3	glutamate dehydrogenase [NAD(P)+]
hGDH2	1.4.1.3	glutamate dehydrogenase [NAD(P)+]
housekeeping glutamate dehydrogenase	1.4.1.3	glutamate dehydrogenase [NAD(P)+]
glutamate dehydrogenase 2	1.4.1.3	glutamate dehydrogenase [NAD(P)+]
hGLUD2	1.4.1.3	glutamate dehydrogenase [NAD(P)+]
hGLUD1	1.4.1.3	glutamate dehydrogenase [NAD(P)+]
wildely expressed isoenzyme	1.4.1.3	glutamate dehydrogenase [NAD(P)+]
isozyme	1.4.1.3	glutamate dehydrogenase [NAD(P)+]
glutamate dehydrogenase	1.4.1.3	glutamate dehydrogenase [NAD(P)+]
nerve-tissue-specific isoenzyme	1.4.1.3	glutamate dehydrogenase [NAD(P)+]
isozyme	1.4.1.3	glutamate dehydrogenase [NAD(P)+]
glutamate dehydrogenase 1	1.4.1.3	glutamate dehydrogenase [NAD(P)+]
NAD(P)+-dependent glutamate dehydrogenase	1.4.1.3	glutamate dehydrogenase [NAD(P)+]
glutamic dehydrogenase	1.4.1.4	glutamate dehydrogenase (NADP+)
glutamic acid dehydrogenase	1.4.1.4	glutamate dehydrogenase (NADP+)
NAD(P)H-dependent glutamate dehydrogenase	1.4.1.4	glutamate dehydrogenase (NADP+)
dehydrogenase, glutamate (nicotinamide adenine dinucleotide phosphate)	1.4.1.4	glutamate dehydrogenase (NADP+)
glutamate dehydrogenase 1	1.4.1.4	glutamate dehydrogenase (NADP+)
GDH2	1.4.1.4	glutamate dehydrogenase (NADP+)
glutamate dehydrogenase 2	1.4.1.4	glutamate dehydrogenase (NADP+)
GluDH	1.4.1.4	glutamate dehydrogenase (NADP+)
gene name	1.4.1.4	glutamate dehydrogenase (NADP+)
RocG	1.4.1.4	glutamate dehydrogenase (NADP+)
activity staining, inhibition and thermal stabilitystudies indicate the carbon source-dependent presence of two (GDHI andGDHII) forms of NADP-GDH in Pseudomonas aeruginosa strain PP4	1.4.1.4	glutamate dehydrogenase (NADP+)
activity staining, inhibition and thermal stabilitystudies indicate the carbon source-dependent presence of two (GDHI andGDHII) forms of NADP-GDH in Pseudomonas aeruginosa strain PP4	1.4.1.4	glutamate dehydrogenase (NADP+)
activity staining, inhibition and thermal stabilitystudies indicate the carbon source-dependent presence of three (GDHA,GDHB and GDHC) forms of NADP-GDH in Pseudomonas aeruginosa strain PPD	1.4.1.4	glutamate dehydrogenase (NADP+)
activity staining, inhibition and thermal stabilitystudies indicate the carbon source-dependent presence of three (GDHA,GDHB and GDHC) forms of NADP-GDH in Pseudomonas aeruginosa strain PPD	1.4.1.4	glutamate dehydrogenase (NADP+)
NADP+-Gdh	1.4.1.4	glutamate dehydrogenase (NADP+)
EcGDH	1.4.1.4	glutamate dehydrogenase (NADP+)
glutamate dehydrogenase	1.4.1.4	glutamate dehydrogenase (NADP+)
NADP+-dependent GDH	1.4.1.4	glutamate dehydrogenase (NADP+)
NADP-specific L-glutamate dehydrogenase	1.4.1.4	glutamate dehydrogenase (NADP+)
hGDH	1.4.1.4	glutamate dehydrogenase (NADP+)
OsGDH4	1.4.1.4	glutamate dehydrogenase (NADP+)
GDH4	1.4.1.4	glutamate dehydrogenase (NADP+)
NADP-specific glutamate dehydrogenase	1.4.1.4	glutamate dehydrogenase (NADP+)
NADP(H)-specific glutamate dehydrogenase	1.4.1.4	glutamate dehydrogenase (NADP+)
GDH3	1.4.1.4	glutamate dehydrogenase (NADP+)
NADP+-dependent glutamate dehydrogenase	1.4.1.4	glutamate dehydrogenase (NADP+)
two isoenzymes: Gdh3P and Gdh1p	1.4.1.4	glutamate dehydrogenase (NADP+)
NADP-GDH	1.4.1.4	glutamate dehydrogenase (NADP+)
GDH1	1.4.1.4	glutamate dehydrogenase (NADP+)
activity staining, inhibition and thermal stabilitystudies indicate the carbon source-dependent presence of one GDHP formof NADP-GDH in Acinetobacter lwoffii strain ISP4	1.4.1.4	glutamate dehydrogenase (NADP+)
GDHI'	1.4.1.4	glutamate dehydrogenase (NADP+)
NADP-dependent GluDH	1.4.1.4	glutamate dehydrogenase (NADP+)
NADP-dependent glutamate dehydrogenase	1.4.1.4	glutamate dehydrogenase (NADP+)
2 isoenzymes: ayeast-form isoenzyme and a mycelium-form isoenzyme	1.4.1.4	glutamate dehydrogenase (NADP+)
NADP-linked glutamate dehydrogenase	1.4.1.4	glutamate dehydrogenase (NADP+)
NADP(H)-dependent glutamate dehydrogenase	1.4.1.4	glutamate dehydrogenase (NADP+)
NADP(H)-GDH	1.4.1.4	glutamate dehydrogenase (NADP+)
GDH	1.4.1.4	glutamate dehydrogenase (NADP+)
activity staining, inhibition and thermalstability studies indicate the carbon source-dependent presence ofthree (GDHA, GDHB and GDHC) forms of NADP-GDH in Pseudomonas aeruginosastrain PPD	1.4.1.4	glutamate dehydrogenase (NADP+)
NADPH-dependent glutamate dehydrogenase	1.4.1.4	glutamate dehydrogenase (NADP+)
NADP+ - dependant-glutamate dehydrogenase	1.4.1.4	glutamate dehydrogenase (NADP+)
NADP(+)-dependent glutamate dehydrogenase	1.4.1.4	glutamate dehydrogenase (NADP+)
L-glutamate dehydrogenase	1.4.1.4	glutamate dehydrogenase (NADP+)
gene name	1.4.1.4	glutamate dehydrogenase (NADP+)
dehydrogenase, L-amino acid	1.4.1.5	L-amino-acid dehydrogenase
NAD+-dependent amino acid dehydrogenase	1.4.1.5	L-amino-acid dehydrogenase
L-amino acid dehydrogenase	1.4.1.5	L-amino-acid dehydrogenase
Slr0782	1.4.1.5	L-amino-acid dehydrogenase
L-serine:NAD oxidoreductase (deaminating)	1.4.1.7	serine 2-dehydrogenase
serine dehydrogenase	1.4.1.7	serine 2-dehydrogenase
protein PA0743	1.4.1.7	serine 2-dehydrogenase
NAD+-dependent L-serine dehydrogenase	1.4.1.7	serine 2-dehydrogenase
dehydrogenase, valine (nicotinamide adenine dinucleotide phosphate)	1.4.1.8	valine dehydrogenase (NADP+)
valine dehydrogenase (nicotinamide adenine dinucleotide phosphate)	1.4.1.8	valine dehydrogenase (NADP+)
VDH	1.4.1.8	valine dehydrogenase (NADP+)
ValDH	1.4.1.8	valine dehydrogenase (NADP+)
dehydrogenase, leucine	1.4.1.9	leucine dehydrogenase
L-leucine dehydrogenase	1.4.1.9	leucine dehydrogenase
L-leucine:NAD+ oxidoreductase, deaminating	1.4.1.9	leucine dehydrogenase
LeuDH	1.4.1.9	leucine dehydrogenase
glycine-cytochrome c reductase	1.4.2.1	glycine dehydrogenase (cytochrome)
dehydrogenase, glycine (cytochrome)	1.4.2.1	glycine dehydrogenase (cytochrome)
reductase, glycine-cytochrome c	1.4.2.1	glycine dehydrogenase (cytochrome)
aspartic oxidase	1.4.3.1	D-aspartate oxidase
D-aspartic oxidase	1.4.3.1	D-aspartate oxidase
DASOX	1.4.3.1	D-aspartate oxidase
DAO	1.4.3.1	D-aspartate oxidase
DDO	1.4.3.1	D-aspartate oxidase
D-AspO	1.4.3.1	D-aspartate oxidase
D-Asp oxidase	1.4.3.1	D-aspartate oxidase
DASPO	1.4.3.1	D-aspartate oxidase
ChDASPO	1.4.3.1	D-aspartate oxidase
ChDDO	1.4.3.1	D-aspartate oxidase
isoform	1.4.3.1	D-aspartate oxidase
isoform	1.4.3.1	D-aspartate oxidase
the protein with DASPO activity shows distinct kineticproperties against D-Asp, D-Glu, and N-methyl-D-Asp	1.4.3.1	D-aspartate oxidase
F18E3.7a gene product	1.4.3.1	D-aspartate oxidase
the protein with DASPO activity shows distinct kineticproperties against D-Asp, D-Glu, and N-methyl-D-Asp	1.4.3.1	D-aspartate oxidase
C47A10.5 gene product	1.4.3.1	D-aspartate oxidase
isoform	1.4.3.1	D-aspartate oxidase
PO	1.4.3.10	putrescine oxidase
oxidase, putrescine	1.4.3.10	putrescine oxidase
PUT oxidase	1.4.3.10	putrescine oxidase
adenine dinucleotide-containing putrescine oxidase	1.4.3.10	putrescine oxidase
APUO	1.4.3.10	putrescine oxidase
PUOX	1.4.3.10	putrescine oxidase
PuO	1.4.3.10	putrescine oxidase
dehydrogenase, glutamate (acceptor)	1.4.3.11	L-glutamate oxidase
glutamic acid oxidase	1.4.3.11	L-glutamate oxidase
glutamic dehydrogenase (acceptor)	1.4.3.11	L-glutamate oxidase
L-glutamic acid oxidase	1.4.3.11	L-glutamate oxidase
glutamate oxidase	1.4.3.11	L-glutamate oxidase
L-GLOD	1.4.3.11	L-glutamate oxidase
GluOx	1.4.3.11	L-glutamate oxidase
l-GlOx	1.4.3.11	L-glutamate oxidase
GLOD	1.4.3.11	L-glutamate oxidase
LGOX	1.4.3.11	L-glutamate oxidase
L-glutamate oxidase	1.4.3.11	L-glutamate oxidase
CHAO	1.4.3.12	cyclohexylamine oxidase
gene name	1.4.3.12	cyclohexylamine oxidase
RAS excision protein	1.4.3.13	protein-lysine 6-oxidase
rDmLOXL-1	1.4.3.13	protein-lysine 6-oxidase
amineoxidase, oxidative deamination	1.4.3.13	protein-lysine 6-oxidase
PPLO	1.4.3.13	protein-lysine 6-oxidase
LOX-like protein	1.4.3.13	protein-lysine 6-oxidase
LOXL5b	1.4.3.13	protein-lysine 6-oxidase
isoenzyme	1.4.3.13	protein-lysine 6-oxidase
LOXL2a	1.4.3.13	protein-lysine 6-oxidase
isoenzyme	1.4.3.13	protein-lysine 6-oxidase
isoenzyme	1.4.3.13	protein-lysine 6-oxidase
LOXL3a	1.4.3.13	protein-lysine 6-oxidase
isoenzyme	1.4.3.13	protein-lysine 6-oxidase
LOXL3b	1.4.3.13	protein-lysine 6-oxidase
isoenzyme	1.4.3.13	protein-lysine 6-oxidase
LOXL5a	1.4.3.13	protein-lysine 6-oxidase
isoenzyme	1.4.3.13	protein-lysine 6-oxidase
enzymes belong to the lysyl oxidase family of copperamine oxidases	1.4.3.13	protein-lysine 6-oxidase
lysyl oxidase like-1	1.4.3.13	protein-lysine 6-oxidase
lysyl oxidase-like1 protein	1.4.3.13	protein-lysine 6-oxidase
lysyl oxidase like-1 protein	1.4.3.13	protein-lysine 6-oxidase
LOXL1 protein	1.4.3.13	protein-lysine 6-oxidase
elastin synthetase	1.4.3.13	protein-lysine 6-oxidase
Loxl3	1.4.3.13	protein-lysine 6-oxidase
lysyl oxidase 3	1.4.3.13	protein-lysine 6-oxidase
LOX-like 3	1.4.3.13	protein-lysine 6-oxidase
lysyl oxidase-like protein	1.4.3.13	protein-lysine 6-oxidase
LOXL	1.4.3.13	protein-lysine 6-oxidase
isoenzyme	1.4.3.13	protein-lysine 6-oxidase
LOXL1	1.4.3.13	protein-lysine 6-oxidase
LOXactivity is essential togenerate optimal chemotactic sensitivity of cells to chemoattractantsby oxidizing specific cell surface proteins, such as platelet-derivedgrowth factor-beta	1.4.3.13	protein-lysine 6-oxidase
protein-6-oxidase	1.4.3.13	protein-lysine 6-oxidase
LOXL3 encodes two variants, LOXL3 and LOXL3-sv1,both of which function as amine oxidases with distinct tissue andsubstrate specificities from one another	1.4.3.13	protein-lysine 6-oxidase
LOXL4	1.4.3.13	protein-lysine 6-oxidase
lysyl oxidase-like 4	1.4.3.13	protein-lysine 6-oxidase
LOXL-2	1.4.3.13	protein-lysine 6-oxidase
oxidase-like protein 1	1.4.3.13	protein-lysine 6-oxidase
lysyl oxidase like 4	1.4.3.13	protein-lysine 6-oxidase
LOX-like 2	1.4.3.13	protein-lysine 6-oxidase
protein-lysine 6-oxidase	1.4.3.13	protein-lysine 6-oxidase
protein-L-lysine:oxygen 6-oxidoreductase	1.4.3.13	protein-lysine 6-oxidase
lysyl oxidase homolog 2	1.4.3.13	protein-lysine 6-oxidase
LOR2	1.4.3.13	protein-lysine 6-oxidase
WS9-14	1.4.3.13	protein-lysine 6-oxidase
lysyl oxidase-like 2	1.4.3.13	protein-lysine 6-oxidase
Loxl2	1.4.3.13	protein-lysine 6-oxidase
LO	1.4.3.13	protein-lysine 6-oxidase
LOX-PP	1.4.3.13	protein-lysine 6-oxidase
has biological activity as a tumorsuppressor, and it inhibits Erk1/2 Map kinase activation	1.4.3.13	protein-lysine 6-oxidase
lysyl oxidases	1.4.3.13	protein-lysine 6-oxidase
lysyl oxidase-like	1.4.3.13	protein-lysine 6-oxidase
L-lysyl-alpha-oxidase	1.4.3.14	L-lysine oxidase
lysine-oxidase	1.4.3.14	L-lysine oxidase
commercial preparation	1.4.3.14	L-lysine oxidase
LyOx	1.4.3.14	L-lysine oxidase
L-lysine alpha-oxidase	1.4.3.14	L-lysine oxidase
LysOx	1.4.3.14	L-lysine oxidase
AIP	1.4.3.14	L-lysine oxidase
apoptosis-inducing protein	1.4.3.14	L-lysine oxidase
