synonyms	ec_number	recommended_name
mitochondrial cytochrome c oxidase subunit IV	1.9.3.1	cytochrome-c oxidase
COXIV	1.9.3.1	cytochrome-c oxidase
subunit	1.9.3.1	cytochrome-c oxidase
COXI	1.9.3.1	cytochrome-c oxidase
COX4	1.9.3.1	cytochrome-c oxidase
COXII	1.9.3.1	cytochrome-c oxidase
COX1	1.9.3.1	cytochrome-c oxidase
Cox7c	1.9.3.1	cytochrome-c oxidase
cytochrome oxidase VIIc	1.9.3.1	cytochrome-c oxidase
COX19	1.9.3.1	cytochrome-c oxidase
caa3-type cytochrome c oxidase	1.9.3.1	cytochrome-c oxidase
ba3-type cytochrome c oxidase	1.9.3.1	cytochrome-c oxidase
caa3 cytochrome c oxidase	1.9.3.1	cytochrome-c oxidase
COX II	1.9.3.1	cytochrome-c oxidase
ferrocytochrome c: O2 oxidoreductase	1.9.3.1	cytochrome-c oxidase
CytcO	1.9.3.1	cytochrome-c oxidase
complex IX	1.9.3.1	cytochrome-c oxidase
COX11	1.9.3.1	cytochrome-c oxidase
cytochrome c oxidase 11	1.9.3.1	cytochrome-c oxidase
cytochrome c oxidase baa3	1.9.3.1	cytochrome-c oxidase
ferrocytochrome c:oxygen oxidoreductase	1.9.3.1	cytochrome-c oxidase
cytochrome c oxidase	1.9.3.1	cytochrome-c oxidase
CCO	1.9.3.1	cytochrome-c oxidase
cbb3-type cytochrome c oxidase	1.9.3.1	cytochrome-c oxidase
cbb3-CcO	1.9.3.1	cytochrome-c oxidase
subunit	1.9.3.1	cytochrome-c oxidase
cbb3-cytochrome c oxidase	1.9.3.1	cytochrome-c oxidase
cbb3 cytochrome c oxidase	1.9.3.1	cytochrome-c oxidase
COI	1.9.3.1	cytochrome-c oxidase
cytochrome-c oxidase I	1.9.3.1	cytochrome-c oxidase
cytochrome-c oxidase subunit I	1.9.3.1	cytochrome-c oxidase
cytochrome oxidase subunit 1	1.9.3.1	cytochrome-c oxidase
cytochrome bo3 oxidase	1.9.3.1	cytochrome-c oxidase
cytochrome bo3-type cytochrome c oxidase	1.9.3.1	cytochrome-c oxidase
cytochrome cbo	1.9.3.1	cytochrome-c oxidase
cytochromec oxidase subunit 1	1.9.3.1	cytochrome-c oxidase
Cox 1	1.9.3.1	cytochrome-c oxidase
complex IV	1.9.3.1	cytochrome-c oxidase
cytochrome oxidase c subunit I	1.9.3.1	cytochrome-c oxidase
cytochrome oxidase subunit II	1.9.3.1	cytochrome-c oxidase
MCOX2	1.9.3.1	cytochrome-c oxidase
respiratory nitrate reductase	1.9.6.1	nitrate reductase (cytochrome)
reductase, nitrate (cytochrome)	1.9.6.1	nitrate reductase (cytochrome)
benzyl viologen-nitrate reductase	1.9.6.1	nitrate reductase (cytochrome)
periplasmic nitrate reductases	1.9.6.1	nitrate reductase (cytochrome)
NAP	1.9.6.1	nitrate reductase (cytochrome)
NAP enzyme	1.9.6.1	nitrate reductase (cytochrome)
the enzymes EC 1.7.99.4 and EC 1.9.6.1 are probablyidentical, in vivo cytochrome serves as electron donor in the electrontransport chain to nitrate	1.9.6.1	nitrate reductase (cytochrome)
catalyticsubunit of the periplasmic nitrate reductase system	1.9.6.1	nitrate reductase (cytochrome)
gene name	1.9.6.1	nitrate reductase (cytochrome)
single subunit Nap-type periplasmic nitrate reductase	1.9.6.1	nitrate reductase (cytochrome)
gene name	1.9.6.1	nitrate reductase (cytochrome)
NapAB	1.9.6.1	nitrate reductase (cytochrome)
periplasmic nitrate reductase	1.9.6.1	nitrate reductase (cytochrome)
nitrate reductase, periplasmic	1.9.6.1	nitrate reductase (cytochrome)
NapABC	1.9.6.1	nitrate reductase (cytochrome)
isoform	1.9.6.1	nitrate reductase (cytochrome)
isoform	1.9.6.1	nitrate reductase (cytochrome)
isoform	1.9.6.1	nitrate reductase (cytochrome)
isoform	1.9.6.1	nitrate reductase (cytochrome)
reductase, iron-cytochrome c	1.9.98.1	iron-cytochrome-c reductase
iron-cytochrome c reductase	1.9.98.1	iron-cytochrome-c reductase
