Commentary	Ref	Literature(PubmedID)	value
homotetramer, gel filtration; homotetramer, gel filtration	554	19000033	352000.0
theoretical molar mass of monomeric KatG1 with one heme b and a His6-tag	560	19000033	83170.0
2 	560	22822072	85000.0
4 	560	19000033	88000.0
2 	560	19000033	90000.0
dimeric KatG1, SDS-PAGE	560	19000033	160000.0
PAGE	560	22822072	170000.0
homodimer, gel filtration; homodimer, gel filtration	560	19000033	180000.0
homotetramer, gel filtration; homotetramer, gel filtration	560	19000033	352000.0
about 80000, SDS-PAGE	562	18178143	80000.0
2 	562	3886630	84000.0
gel filtration	562	3886630	165000.0
about 80000, SDS-PAGE	564	18178143	80000.0
2 	564	11699646	84900.0
2 	564	11699646	85000.0
gel filtration	564	11699646	169000.0
x 	566	9924978	81254.0
mass spectrometry	566	7947969	81290.0
x 	566	9924978	81292.0
SDS-PAGE	566	7947969	94000.0
about 80000, SDS-PAGE	570	18178143	80000.0
2 	570	10543446	85000.0
2 	570	10543446	85122.0
2 	570	10543446	85137.0
gel filtration	570	10543446	170000.0
about 80000, SDS-PAGE	571	18178143	80000.0
x 	571	9766000	80000.0
2 	571	9395452	80000.0
2 	571	10933818	81000.0
2 	571	9006925	82000.0
Superose 12HR gel filtration	571	9006925	160000.0
Sephadex G200 gel filtration	571	9006925	175000.0
about 80000, SDS-PAGE	583	18178143	80000.0
x 	583	12454496	81600.0
about 80000, SDS-PAGE	585	18178143	80000.0
x 	585	12454496	81600.0
about 80000, SDS-PAGE	586	18178143	80000.0
x 	586	12454496	81600.0
gel filtration	587	21996477	62000.0
1 	587	21996477	62140.0
1 	587	21996477	62400.0
