Commentary	Ref	Literature(PubmedID)	value
gel filtration sedimentation equilibrium centrifugation	1851	0	74000.0
gel filtration sedimentation equilibrium centrifugation	1852	0	74000.0
gel filtration sedimentation equilibrium centrifugation	1853	0	74000.0
gel filtration sedimentation equilibrium centrifugation	1854	0	74000.0
4 	1908	22526808	37600.0
gel filtration	1908	22526808	138000.0
4 	1909	22526808	37600.0
gel filtration	1909	22526808	138000.0
4 	1910	22526808	37600.0
gel filtration	1910	22526808	138000.0
4 	1911	22526808	37600.0
gel filtration	1911	22526808	138000.0
4 	1912	22526808	37600.0
gel filtration	1912	22526808	138000.0
4 	1913	22526808	37600.0
gel filtration	1913	22526808	138000.0
isozyme ADH3, apparent molecular weight deduced from electrophoretic mobility	1986	18242813	39500.0
isozyme ADH3, calculated from amino acid sequence	1986	18242813	39720.0
isozyme ADH1C, calculated from amino acid sequence	1986	18242813	39870.0
x 	1986	2936344	40000.0
2 	1986	6375718	40000.0
2 	1986	427099	40000.0
isozyme ADH2, apparent molecular weight deduced from electrophoretic mobility; isozyme ADH4, calculated from amino acid sequence	1986	18242813	40000.0
isozyme ADH2, calculated from amino acid sequence	1986	18242813	40220.0
isozyme ADH1C, apparent molecular weight deduced from electrophoretic mobility; isozyme ADH4, apparent molecular weight deduced from electrophoretic mobility	1986	18242813	40500.0
2 	1986	6375718	41000.0
x 	1986	6397223	42000.0
2 	1986	836289	42000.0
ultracentrifugation under non-denaturing conditions	1986	427099	78000.0
amino acid analysis, ultracentrifugation	1986	836289	78000.0-85000.0
ultracentrifugal analysis	1986	7011320	79000.0-84000.0
equilibrium sedimentation	1986	6375718	82700.0
isozyme ADH3, apparent molecular weight deduced from electrophoretic mobility	1987	18242813	39500.0
isozyme ADH3, calculated from amino acid sequence	1987	18242813	39720.0
isozyme ADH1C, calculated from amino acid sequence	1987	18242813	39870.0
x 	1987	2936344	40000.0
2 	1987	6375718	40000.0
2 	1987	427099	40000.0
isozyme ADH2, apparent molecular weight deduced from electrophoretic mobility; isozyme ADH4, calculated from amino acid sequence	1987	18242813	40000.0
isozyme ADH2, calculated from amino acid sequence	1987	18242813	40220.0
isozyme ADH1C, apparent molecular weight deduced from electrophoretic mobility; isozyme ADH4, apparent molecular weight deduced from electrophoretic mobility	1987	18242813	40500.0
2 	1987	6375718	41000.0
x 	1987	6397223	42000.0
2 	1987	836289	42000.0
ultracentrifugation under non-denaturing conditions	1987	427099	78000.0
amino acid analysis, ultracentrifugation	1987	836289	78000.0-85000.0
ultracentrifugal analysis	1987	7011320	79000.0-84000.0
equilibrium sedimentation	1987	6375718	82700.0
isozyme ADH3, apparent molecular weight deduced from electrophoretic mobility	1988	18242813	39500.0
isozyme ADH3, calculated from amino acid sequence	1988	18242813	39720.0
isozyme ADH1C, calculated from amino acid sequence	1988	18242813	39870.0
x 	1988	2936344	40000.0
2 	1988	6375718	40000.0
2 	1988	427099	40000.0
isozyme ADH2, apparent molecular weight deduced from electrophoretic mobility; isozyme ADH4, calculated from amino acid sequence	1988	18242813	40000.0
isozyme ADH2, calculated from amino acid sequence	1988	18242813	40220.0
isozyme ADH1C, apparent molecular weight deduced from electrophoretic mobility; isozyme ADH4, apparent molecular weight deduced from electrophoretic mobility	1988	18242813	40500.0
2 	1988	6375718	41000.0
x 	1988	6397223	42000.0
2 	1988	836289	42000.0
ultracentrifugation under non-denaturing conditions	1988	427099	78000.0
amino acid analysis, ultracentrifugation	1988	836289	78000.0-85000.0
ultracentrifugal analysis	1988	7011320	79000.0-84000.0
equilibrium sedimentation	1988	6375718	82700.0
isozyme ADH3, apparent molecular weight deduced from electrophoretic mobility	1989	18242813	39500.0
isozyme ADH3, calculated from amino acid sequence	1989	18242813	39720.0
isozyme ADH1C, calculated from amino acid sequence	1989	18242813	39870.0
x 	1989	2936344	40000.0
2 	1989	6375718	40000.0
2 	1989	427099	40000.0
isozyme ADH2, apparent molecular weight deduced from electrophoretic mobility; isozyme ADH4, calculated from amino acid sequence	1989	18242813	40000.0
isozyme ADH2, calculated from amino acid sequence	1989	18242813	40220.0
isozyme ADH1C, apparent molecular weight deduced from electrophoretic mobility; isozyme ADH4, apparent molecular weight deduced from electrophoretic mobility	1989	18242813	40500.0
2 	1989	6375718	41000.0
x 	1989	6397223	42000.0
2 	1989	836289	42000.0
ultracentrifugation under non-denaturing conditions	1989	427099	78000.0
amino acid analysis, ultracentrifugation	1989	836289	78000.0-85000.0
ultracentrifugal analysis	1989	7011320	79000.0-84000.0
equilibrium sedimentation	1989	6375718	82700.0
isozyme ADH3, apparent molecular weight deduced from electrophoretic mobility	1990	18242813	39500.0
isozyme ADH3, calculated from amino acid sequence	1990	18242813	39720.0
isozyme ADH1C, calculated from amino acid sequence	1990	18242813	39870.0
x 	1990	2936344	40000.0
2 	1990	6375718	40000.0
2 	1990	427099	40000.0
isozyme ADH2, apparent molecular weight deduced from electrophoretic mobility; isozyme ADH4, calculated from amino acid sequence	1990	18242813	40000.0
isozyme ADH2, calculated from amino acid sequence	1990	18242813	40220.0
isozyme ADH1C, apparent molecular weight deduced from electrophoretic mobility; isozyme ADH4, apparent molecular weight deduced from electrophoretic mobility	1990	18242813	40500.0
2 	1990	6375718	41000.0
x 	1990	6397223	42000.0
2 	1990	836289	42000.0
ultracentrifugation under non-denaturing conditions	1990	427099	78000.0
amino acid analysis, ultracentrifugation	1990	836289	78000.0-85000.0
ultracentrifugal analysis	1990	7011320	79000.0-84000.0
equilibrium sedimentation	1990	6375718	82700.0
isozyme ADH3, apparent molecular weight deduced from electrophoretic mobility	1991	18242813	39500.0
isozyme ADH3, calculated from amino acid sequence	1991	18242813	39720.0
isozyme ADH1C, calculated from amino acid sequence	1991	18242813	39870.0
x 	1991	2936344	40000.0
2 	1991	6375718	40000.0
2 	1991	427099	40000.0
isozyme ADH2, apparent molecular weight deduced from electrophoretic mobility; isozyme ADH4, calculated from amino acid sequence	1991	18242813	40000.0
isozyme ADH2, calculated from amino acid sequence	1991	18242813	40220.0
isozyme ADH1C, apparent molecular weight deduced from electrophoretic mobility; isozyme ADH4, apparent molecular weight deduced from electrophoretic mobility	1991	18242813	40500.0
2 	1991	6375718	41000.0
x 	1991	6397223	42000.0
2 	1991	836289	42000.0
ultracentrifugation under non-denaturing conditions	1991	427099	78000.0
amino acid analysis, ultracentrifugation	1991	836289	78000.0-85000.0
ultracentrifugal analysis	1991	7011320	79000.0-84000.0
equilibrium sedimentation	1991	6375718	82700.0
isozyme ADH3, apparent molecular weight deduced from electrophoretic mobility	1992	18242813	39500.0
isozyme ADH3, calculated from amino acid sequence	1992	18242813	39720.0
isozyme ADH1C, calculated from amino acid sequence	1992	18242813	39870.0
x 	1992	2936344	40000.0
2 	1992	6375718	40000.0
2 	1992	427099	40000.0
isozyme ADH2, apparent molecular weight deduced from electrophoretic mobility; isozyme ADH4, calculated from amino acid sequence	1992	18242813	40000.0
isozyme ADH2, calculated from amino acid sequence	1992	18242813	40220.0
isozyme ADH1C, apparent molecular weight deduced from electrophoretic mobility; isozyme ADH4, apparent molecular weight deduced from electrophoretic mobility	1992	18242813	40500.0
2 	1992	6375718	41000.0
x 	1992	6397223	42000.0
2 	1992	836289	42000.0
ultracentrifugation under non-denaturing conditions	1992	427099	78000.0
amino acid analysis, ultracentrifugation	1992	836289	78000.0-85000.0
ultracentrifugal analysis	1992	7011320	79000.0-84000.0
equilibrium sedimentation	1992	6375718	82700.0
isozyme ADH3, apparent molecular weight deduced from electrophoretic mobility	1993	18242813	39500.0
isozyme ADH3, calculated from amino acid sequence	1993	18242813	39720.0
isozyme ADH1C, calculated from amino acid sequence	1993	18242813	39870.0
x 	1993	2936344	40000.0
2 	1993	6375718	40000.0
2 	1993	427099	40000.0
isozyme ADH2, apparent molecular weight deduced from electrophoretic mobility; isozyme ADH4, calculated from amino acid sequence	1993	18242813	40000.0
isozyme ADH2, calculated from amino acid sequence	1993	18242813	40220.0
isozyme ADH1C, apparent molecular weight deduced from electrophoretic mobility; isozyme ADH4, apparent molecular weight deduced from electrophoretic mobility	1993	18242813	40500.0
2 	1993	6375718	41000.0
x 	1993	6397223	42000.0
2 	1993	836289	42000.0
ultracentrifugation under non-denaturing conditions	1993	427099	78000.0
amino acid analysis, ultracentrifugation	1993	836289	78000.0-85000.0
ultracentrifugal analysis	1993	7011320	79000.0-84000.0
equilibrium sedimentation	1993	6375718	82700.0
isozyme ADH3, apparent molecular weight deduced from electrophoretic mobility	1994	18242813	39500.0
isozyme ADH3, calculated from amino acid sequence	1994	18242813	39720.0
isozyme ADH1C, calculated from amino acid sequence	1994	18242813	39870.0
x 	1994	2936344	40000.0
2 	1994	6375718	40000.0
2 	1994	427099	40000.0
isozyme ADH2, apparent molecular weight deduced from electrophoretic mobility; isozyme ADH4, calculated from amino acid sequence	1994	18242813	40000.0
isozyme ADH2, calculated from amino acid sequence	1994	18242813	40220.0
isozyme ADH1C, apparent molecular weight deduced from electrophoretic mobility; isozyme ADH4, apparent molecular weight deduced from electrophoretic mobility	1994	18242813	40500.0
2 	1994	6375718	41000.0
x 	1994	6397223	42000.0
2 	1994	836289	42000.0
ultracentrifugation under non-denaturing conditions	1994	427099	78000.0
amino acid analysis, ultracentrifugation	1994	836289	78000.0-85000.0
ultracentrifugal analysis	1994	7011320	79000.0-84000.0
equilibrium sedimentation	1994	6375718	82700.0
isozyme ADH3, apparent molecular weight deduced from electrophoretic mobility	1995	18242813	39500.0
isozyme ADH3, calculated from amino acid sequence	1995	18242813	39720.0
isozyme ADH1C, calculated from amino acid sequence	1995	18242813	39870.0
x 	1995	2936344	40000.0
2 	1995	6375718	40000.0
2 	1995	427099	40000.0
isozyme ADH2, apparent molecular weight deduced from electrophoretic mobility; isozyme ADH4, calculated from amino acid sequence	1995	18242813	40000.0
isozyme ADH2, calculated from amino acid sequence	1995	18242813	40220.0
isozyme ADH1C, apparent molecular weight deduced from electrophoretic mobility; isozyme ADH4, apparent molecular weight deduced from electrophoretic mobility	1995	18242813	40500.0
2 	1995	6375718	41000.0
x 	1995	6397223	42000.0
2 	1995	836289	42000.0
ultracentrifugation under non-denaturing conditions	1995	427099	78000.0
amino acid analysis, ultracentrifugation	1995	836289	78000.0-85000.0
ultracentrifugal analysis	1995	7011320	79000.0-84000.0
equilibrium sedimentation	1995	6375718	82700.0
isozyme ADH3, apparent molecular weight deduced from electrophoretic mobility	1996	18242813	39500.0
isozyme ADH3, calculated from amino acid sequence	1996	18242813	39720.0
isozyme ADH1C, calculated from amino acid sequence	1996	18242813	39870.0
x 	1996	2936344	40000.0
2 	1996	6375718	40000.0
2 	1996	427099	40000.0
isozyme ADH2, apparent molecular weight deduced from electrophoretic mobility; isozyme ADH4, calculated from amino acid sequence	1996	18242813	40000.0
isozyme ADH2, calculated from amino acid sequence	1996	18242813	40220.0
isozyme ADH1C, apparent molecular weight deduced from electrophoretic mobility; isozyme ADH4, apparent molecular weight deduced from electrophoretic mobility	1996	18242813	40500.0
2 	1996	6375718	41000.0
x 	1996	6397223	42000.0
2 	1996	836289	42000.0
ultracentrifugation under non-denaturing conditions	1996	427099	78000.0
amino acid analysis, ultracentrifugation	1996	836289	78000.0-85000.0
ultracentrifugal analysis	1996	7011320	79000.0-84000.0
equilibrium sedimentation	1996	6375718	82700.0
isozyme ADH3, apparent molecular weight deduced from electrophoretic mobility	1997	18242813	39500.0
isozyme ADH3, calculated from amino acid sequence	1997	18242813	39720.0
isozyme ADH1C, calculated from amino acid sequence	1997	18242813	39870.0
x 	1997	2936344	40000.0
2 	1997	6375718	40000.0
2 	1997	427099	40000.0
isozyme ADH2, apparent molecular weight deduced from electrophoretic mobility; isozyme ADH4, calculated from amino acid sequence	1997	18242813	40000.0
isozyme ADH2, calculated from amino acid sequence	1997	18242813	40220.0
isozyme ADH1C, apparent molecular weight deduced from electrophoretic mobility; isozyme ADH4, apparent molecular weight deduced from electrophoretic mobility	1997	18242813	40500.0
2 	1997	6375718	41000.0
x 	1997	6397223	42000.0
2 	1997	836289	42000.0
ultracentrifugation under non-denaturing conditions	1997	427099	78000.0
amino acid analysis, ultracentrifugation	1997	836289	78000.0-85000.0
ultracentrifugal analysis	1997	7011320	79000.0-84000.0
equilibrium sedimentation	1997	6375718	82700.0
isozyme ADH3, apparent molecular weight deduced from electrophoretic mobility	1998	18242813	39500.0
isozyme ADH3, calculated from amino acid sequence	1998	18242813	39720.0
isozyme ADH1C, calculated from amino acid sequence	1998	18242813	39870.0
x 	1998	2936344	40000.0
2 	1998	6375718	40000.0
2 	1998	427099	40000.0
isozyme ADH2, apparent molecular weight deduced from electrophoretic mobility; isozyme ADH4, calculated from amino acid sequence	1998	18242813	40000.0
isozyme ADH2, calculated from amino acid sequence	1998	18242813	40220.0
isozyme ADH1C, apparent molecular weight deduced from electrophoretic mobility; isozyme ADH4, apparent molecular weight deduced from electrophoretic mobility	1998	18242813	40500.0
2 	1998	6375718	41000.0
x 	1998	6397223	42000.0
2 	1998	836289	42000.0
ultracentrifugation under non-denaturing conditions	1998	427099	78000.0
amino acid analysis, ultracentrifugation	1998	836289	78000.0-85000.0
ultracentrifugal analysis	1998	7011320	79000.0-84000.0
equilibrium sedimentation	1998	6375718	82700.0
isozyme ADH3, apparent molecular weight deduced from electrophoretic mobility	1999	18242813	39500.0
isozyme ADH3, calculated from amino acid sequence	1999	18242813	39720.0
isozyme ADH1C, calculated from amino acid sequence	1999	18242813	39870.0
x 	1999	2936344	40000.0
2 	1999	6375718	40000.0
2 	1999	427099	40000.0
isozyme ADH2, apparent molecular weight deduced from electrophoretic mobility; isozyme ADH4, calculated from amino acid sequence	1999	18242813	40000.0
isozyme ADH2, calculated from amino acid sequence	1999	18242813	40220.0
isozyme ADH1C, apparent molecular weight deduced from electrophoretic mobility; isozyme ADH4, apparent molecular weight deduced from electrophoretic mobility	1999	18242813	40500.0
2 	1999	6375718	41000.0
x 	1999	6397223	42000.0
2 	1999	836289	42000.0
ultracentrifugation under non-denaturing conditions	1999	427099	78000.0
amino acid analysis, ultracentrifugation	1999	836289	78000.0-85000.0
ultracentrifugal analysis	1999	7011320	79000.0-84000.0
equilibrium sedimentation	1999	6375718	82700.0
isozyme ADH3, apparent molecular weight deduced from electrophoretic mobility	2000	18242813	39500.0
isozyme ADH3, calculated from amino acid sequence	2000	18242813	39720.0
isozyme ADH1C, calculated from amino acid sequence	2000	18242813	39870.0
x 	2000	2936344	40000.0
2 	2000	6375718	40000.0
2 	2000	427099	40000.0
isozyme ADH2, apparent molecular weight deduced from electrophoretic mobility; isozyme ADH4, calculated from amino acid sequence	2000	18242813	40000.0
isozyme ADH2, calculated from amino acid sequence	2000	18242813	40220.0
isozyme ADH1C, apparent molecular weight deduced from electrophoretic mobility; isozyme ADH4, apparent molecular weight deduced from electrophoretic mobility	2000	18242813	40500.0
2 	2000	6375718	41000.0
x 	2000	6397223	42000.0
2 	2000	836289	42000.0
ultracentrifugation under non-denaturing conditions	2000	427099	78000.0
amino acid analysis, ultracentrifugation	2000	836289	78000.0-85000.0
ultracentrifugal analysis	2000	7011320	79000.0-84000.0
equilibrium sedimentation	2000	6375718	82700.0
isozyme ADH3, apparent molecular weight deduced from electrophoretic mobility	2001	18242813	39500.0
isozyme ADH3, calculated from amino acid sequence	2001	18242813	39720.0
isozyme ADH1C, calculated from amino acid sequence	2001	18242813	39870.0
x 	2001	2936344	40000.0
2 	2001	6375718	40000.0
2 	2001	427099	40000.0
isozyme ADH2, apparent molecular weight deduced from electrophoretic mobility; isozyme ADH4, calculated from amino acid sequence	2001	18242813	40000.0
isozyme ADH2, calculated from amino acid sequence	2001	18242813	40220.0
isozyme ADH1C, apparent molecular weight deduced from electrophoretic mobility; isozyme ADH4, apparent molecular weight deduced from electrophoretic mobility	2001	18242813	40500.0
2 	2001	6375718	41000.0
x 	2001	6397223	42000.0
2 	2001	836289	42000.0
ultracentrifugation under non-denaturing conditions	2001	427099	78000.0
amino acid analysis, ultracentrifugation	2001	836289	78000.0-85000.0
ultracentrifugal analysis	2001	7011320	79000.0-84000.0
equilibrium sedimentation	2001	6375718	82700.0
isozyme ADH3, apparent molecular weight deduced from electrophoretic mobility	2002	18242813	39500.0
isozyme ADH3, calculated from amino acid sequence	2002	18242813	39720.0
isozyme ADH1C, calculated from amino acid sequence	2002	18242813	39870.0
x 	2002	2936344	40000.0
2 	2002	6375718	40000.0
2 	2002	427099	40000.0
isozyme ADH2, apparent molecular weight deduced from electrophoretic mobility; isozyme ADH4, calculated from amino acid sequence	2002	18242813	40000.0
isozyme ADH2, calculated from amino acid sequence	2002	18242813	40220.0
isozyme ADH1C, apparent molecular weight deduced from electrophoretic mobility; isozyme ADH4, apparent molecular weight deduced from electrophoretic mobility	2002	18242813	40500.0
2 	2002	6375718	41000.0
x 	2002	6397223	42000.0
2 	2002	836289	42000.0
ultracentrifugation under non-denaturing conditions	2002	427099	78000.0
amino acid analysis, ultracentrifugation	2002	836289	78000.0-85000.0
ultracentrifugal analysis	2002	7011320	79000.0-84000.0
equilibrium sedimentation	2002	6375718	82700.0
isozyme ADH3, apparent molecular weight deduced from electrophoretic mobility	2003	18242813	39500.0
isozyme ADH3, calculated from amino acid sequence	2003	18242813	39720.0
isozyme ADH1C, calculated from amino acid sequence	2003	18242813	39870.0
x 	2003	2936344	40000.0
2 	2003	6375718	40000.0
2 	2003	427099	40000.0
isozyme ADH2, apparent molecular weight deduced from electrophoretic mobility; isozyme ADH4, calculated from amino acid sequence	2003	18242813	40000.0
isozyme ADH2, calculated from amino acid sequence	2003	18242813	40220.0
isozyme ADH1C, apparent molecular weight deduced from electrophoretic mobility; isozyme ADH4, apparent molecular weight deduced from electrophoretic mobility	2003	18242813	40500.0
2 	2003	6375718	41000.0
x 	2003	6397223	42000.0
2 	2003	836289	42000.0
ultracentrifugation under non-denaturing conditions	2003	427099	78000.0
amino acid analysis, ultracentrifugation	2003	836289	78000.0-85000.0
ultracentrifugal analysis	2003	7011320	79000.0-84000.0
equilibrium sedimentation	2003	6375718	82700.0
isozyme ADH3, apparent molecular weight deduced from electrophoretic mobility	2004	18242813	39500.0
isozyme ADH3, calculated from amino acid sequence	2004	18242813	39720.0
isozyme ADH1C, calculated from amino acid sequence	2004	18242813	39870.0
x 	2004	2936344	40000.0
2 	2004	6375718	40000.0
2 	2004	427099	40000.0
isozyme ADH2, apparent molecular weight deduced from electrophoretic mobility; isozyme ADH4, calculated from amino acid sequence	2004	18242813	40000.0
isozyme ADH2, calculated from amino acid sequence	2004	18242813	40220.0
isozyme ADH1C, apparent molecular weight deduced from electrophoretic mobility; isozyme ADH4, apparent molecular weight deduced from electrophoretic mobility	2004	18242813	40500.0
2 	2004	6375718	41000.0
x 	2004	6397223	42000.0
2 	2004	836289	42000.0
ultracentrifugation under non-denaturing conditions	2004	427099	78000.0
amino acid analysis, ultracentrifugation	2004	836289	78000.0-85000.0
ultracentrifugal analysis	2004	7011320	79000.0-84000.0
equilibrium sedimentation	2004	6375718	82700.0
isozyme ADH3, apparent molecular weight deduced from electrophoretic mobility	2005	18242813	39500.0
isozyme ADH3, calculated from amino acid sequence	2005	18242813	39720.0
isozyme ADH1C, calculated from amino acid sequence	2005	18242813	39870.0
x 	2005	2936344	40000.0
2 	2005	6375718	40000.0
2 	2005	427099	40000.0
isozyme ADH2, apparent molecular weight deduced from electrophoretic mobility; isozyme ADH4, calculated from amino acid sequence	2005	18242813	40000.0
isozyme ADH2, calculated from amino acid sequence	2005	18242813	40220.0
isozyme ADH1C, apparent molecular weight deduced from electrophoretic mobility; isozyme ADH4, apparent molecular weight deduced from electrophoretic mobility	2005	18242813	40500.0
2 	2005	6375718	41000.0
x 	2005	6397223	42000.0
2 	2005	836289	42000.0
ultracentrifugation under non-denaturing conditions	2005	427099	78000.0
amino acid analysis, ultracentrifugation	2005	836289	78000.0-85000.0
ultracentrifugal analysis	2005	7011320	79000.0-84000.0
equilibrium sedimentation	2005	6375718	82700.0
isozyme ADH3, apparent molecular weight deduced from electrophoretic mobility	2006	18242813	39500.0
isozyme ADH3, calculated from amino acid sequence	2006	18242813	39720.0
isozyme ADH1C, calculated from amino acid sequence	2006	18242813	39870.0
x 	2006	2936344	40000.0
2 	2006	6375718	40000.0
2 	2006	427099	40000.0
isozyme ADH2, apparent molecular weight deduced from electrophoretic mobility; isozyme ADH4, calculated from amino acid sequence	2006	18242813	40000.0
isozyme ADH2, calculated from amino acid sequence	2006	18242813	40220.0
