synonyms	ec_number	recommended_name
feruloyl-CoA tyramine N-feruloyl-CoA transferase	2.3.1.110	tyramine N-feruloyltransferase
tyramine feruloyltransferase	2.3.1.110	tyramine N-feruloyltransferase
hydroxycinnamoyl-CoA:tyramine N-(hydroxycinnamoyl)transferase	2.3.1.110	tyramine N-feruloyltransferase
HTH	2.3.1.110	tyramine N-feruloyltransferase
THT	2.3.1.110	tyramine N-feruloyltransferase
tyramine N-hydroxycinnamoyltransferase	2.3.1.110	tyramine N-feruloyltransferase
tyramine-hydroxycinnamoyl transferase	2.3.1.110	tyramine N-feruloyltransferase
tyraminehydroxycinnamoyl transferase	2.3.1.110	tyramine N-feruloyltransferase
AAT1	2.3.1.110	tyramine N-feruloyltransferase
AT1	2.3.1.110	tyramine N-feruloyltransferase
gene name	2.3.1.110	tyramine N-feruloyltransferase
mycocerosic acid synthase	2.3.1.111	mycocerosate synthase
malonyltransferase, D-tryptophan	2.3.1.112	D-tryptophan N-malonyltransferase
malonyltransferase, anthranilate	2.3.1.113	anthranilate N-malonyltransferase
DCA-N-MT	2.3.1.114	3,4-dichloroaniline N-malonyltransferase
flavone/flavonol 7-O-beta-D-glucoside malonyltransferase	2.3.1.115	isoflavone-7-O-beta-glucoside 6''-O-malonyltransferase
malonyltransferase, isoflavone 7-O-glucoside 6''-O-	2.3.1.115	isoflavone-7-O-beta-glucoside 6''-O-malonyltransferase
malonyltransferase, flavone (flavonol) 7-O-glycoside	2.3.1.115	isoflavone-7-O-beta-glucoside 6''-O-malonyltransferase
malonyl-CoA:flavone/flavonol 7-O-glucoside malonyltransferase	2.3.1.115	isoflavone-7-O-beta-glucoside 6''-O-malonyltransferase
MAT-7	2.3.1.115	isoflavone-7-O-beta-glucoside 6''-O-malonyltransferase
malonyl-coenzyme A:isoflavone 7-O-glucoside-6''-malonyltransferase	2.3.1.115	isoflavone-7-O-beta-glucoside 6''-O-malonyltransferase
malonyl-coenzyme A:flavone/flavonol-7-O-glycoside malonyltransferase	2.3.1.115	isoflavone-7-O-beta-glucoside 6''-O-malonyltransferase
MtMaT1	2.3.1.115	isoflavone-7-O-beta-glucoside 6''-O-malonyltransferase
malonyl CoA:isoflavone 7-O-glucoside-6''-O-malonyltransferase	2.3.1.115	isoflavone-7-O-beta-glucoside 6''-O-malonyltransferase
MtMaT2	2.3.1.115	isoflavone-7-O-beta-glucoside 6''-O-malonyltransferase
MtMaT3	2.3.1.115	isoflavone-7-O-beta-glucoside 6''-O-malonyltransferase
malonyltransferase, flavonol 3-O-glucoside	2.3.1.116	flavonol-3-O-beta-glucoside O-malonyltransferase
MAT-3	2.3.1.116	flavonol-3-O-beta-glucoside O-malonyltransferase
malonyl-coenzyme A:flavonol-3-O-glucoside malonyltransferase	2.3.1.116	flavonol-3-O-beta-glucoside O-malonyltransferase
MaT1	2.3.1.116	flavonol-3-O-beta-glucoside O-malonyltransferase
tetrahydrodipicolinate succinylase	2.3.1.117	2,3,4,5-tetrahydropyridine-2,6-dicarboxylate N-succinyltransferase
succinyltransferase, tetrahydrodipicolinate	2.3.1.117	2,3,4,5-tetrahydropyridine-2,6-dicarboxylate N-succinyltransferase
tetrahydrodipicolinate succinyltransferase	2.3.1.117	2,3,4,5-tetrahydropyridine-2,6-dicarboxylate N-succinyltransferase
succinyl-CoA:tetrahydrodipicolinate N-succinyltransferase	2.3.1.117	2,3,4,5-tetrahydropyridine-2,6-dicarboxylate N-succinyltransferase
PA3666	2.3.1.117	2,3,4,5-tetrahydropyridine-2,6-dicarboxylate N-succinyltransferase
tetrahydrodipicolinate N-succinyltransferase	2.3.1.117	2,3,4,5-tetrahydropyridine-2,6-dicarboxylate N-succinyltransferase
gene name	2.3.1.117	2,3,4,5-tetrahydropyridine-2,6-dicarboxylate N-succinyltransferase
tetrahydrodipicolinate-N-succinyltransferase	2.3.1.117	2,3,4,5-tetrahydropyridine-2,6-dicarboxylate N-succinyltransferase
THDP	2.3.1.117	2,3,4,5-tetrahydropyridine-2,6-dicarboxylate N-succinyltransferase
in complex with cofactor succinyl-CoA	2.3.1.117	2,3,4,5-tetrahydropyridine-2,6-dicarboxylate N-succinyltransferase
acetyltransferase, N-hydroxyarylamine O-	2.3.1.118	N-hydroxyarylamine O-acetyltransferase
N-hydroxy-2-aminofluorene-O-acetyltransferase	2.3.1.118	N-hydroxyarylamine O-acetyltransferase
arylhydroxamate N,O-acetyltransferase	2.3.1.118	N-hydroxyarylamine O-acetyltransferase
arylamine N-acetyltransferase	2.3.1.118	N-hydroxyarylamine O-acetyltransferase
N-hydroxyarylamine O-acetyltransferase	2.3.1.118	N-hydroxyarylamine O-acetyltransferase
NhoA	2.3.1.118	N-hydroxyarylamine O-acetyltransferase
N-arylamine acetyltransferase	2.3.1.118	N-hydroxyarylamine O-acetyltransferase
acetyltransferase, lipoate	2.3.1.12	dihydrolipoyllysine-residue acetyltransferase
dihydrolipoic transacetylase	2.3.1.12	dihydrolipoyllysine-residue acetyltransferase
thioltransacetylase A	2.3.1.12	dihydrolipoyllysine-residue acetyltransferase
lipoic acetyltransferase	2.3.1.12	dihydrolipoyllysine-residue acetyltransferase
lipoic transacetylase	2.3.1.12	dihydrolipoyllysine-residue acetyltransferase
lipoate acetyltransferase	2.3.1.12	dihydrolipoyllysine-residue acetyltransferase
dihydrolipoate acetyltransferase	2.3.1.12	dihydrolipoyllysine-residue acetyltransferase
lipoate transacetylase	2.3.1.12	dihydrolipoyllysine-residue acetyltransferase
lipoylacetyltransferase	2.3.1.12	dihydrolipoyllysine-residue acetyltransferase
lipoic acid acetyltransferase	2.3.1.12	dihydrolipoyllysine-residue acetyltransferase
transacetylase X	2.3.1.12	dihydrolipoyllysine-residue acetyltransferase
DHLTA	2.3.1.12	dihydrolipoyllysine-residue acetyltransferase
myelin-proteolipid O-palmitoyltransferase	2.3.1.12	dihydrolipoyllysine-residue acetyltransferase
palmitoyl-CoA:myelin-proteolipid O-palmitoyltransferase	2.3.1.12	dihydrolipoyllysine-residue acetyltransferase
dihydrolipoyl acetyltransferase E2p	2.3.1.12	dihydrolipoyllysine-residue acetyltransferase
pyruvate dehydrogenase complex dihydrolipoamide acetyltransferasecomponent	2.3.1.12	dihydrolipoyllysine-residue acetyltransferase
pyruvate dehydrogenase complex component E2	2.3.1.12	dihydrolipoyllysine-residue acetyltransferase
pyruvate dehydrogenase complex component E2p	2.3.1.12	dihydrolipoyllysine-residue acetyltransferase
E2 component ofthe mitochondrial pyruvate dehydrogenase complex	2.3.1.12	dihydrolipoyllysine-residue acetyltransferase
the enzyme forms the core unit E2 of thepyruvate dehydrogenase multienzyme complex binding the othercomponents, i.e. pyruvate decarboxylase and dihydrolipoyldehydrogenase, tightly at its peripheral domain	2.3.1.12	dihydrolipoyllysine-residue acetyltransferase
E2	2.3.1.12	dihydrolipoyllysine-residue acetyltransferase
E2p	2.3.1.12	dihydrolipoyllysine-residue acetyltransferase
dihydrolipoyl acetyltransferase component E2	2.3.1.12	dihydrolipoyllysine-residue acetyltransferase
hE2	2.3.1.12	dihydrolipoyllysine-residue acetyltransferase
dihydrolipoyllysine-residue acetyltransferase component of pyruvatedehydrogenase complex, mitochondrial	2.3.1.12	dihydrolipoyllysine-residue acetyltransferase
DLAT	2.3.1.12	dihydrolipoyllysine-residue acetyltransferase
dihydrolipoyl acetyl transferase	2.3.1.12	dihydrolipoyllysine-residue acetyltransferase
glutathione-S-transferase fused to the inner lipoyl domain is used	2.3.1.12	dihydrolipoyllysine-residue acetyltransferase
is part of the human pyruvatedehydrogenase complex	2.3.1.12	dihydrolipoyllysine-residue acetyltransferase
Lat1	2.3.1.12	dihydrolipoyllysine-residue acetyltransferase
More	2.3.1.121	1-alkenylglycerophosphoethanolamine O-acyltransferase
acyltransferase, alkenylglycerophosphoethanolamine	2.3.1.121	1-alkenylglycerophosphoethanolamine O-acyltransferase
alpha,alpha'-trehalose 6-monomycolate:alpha,alpha'-trehalosemycolyltransferase	2.3.1.122	trehalose O-mycolyltransferase
mycolyltransferase, trehalose 6-monomycolate-trehalose	2.3.1.122	trehalose O-mycolyltransferase
mycolyltransferase	2.3.1.122	trehalose O-mycolyltransferase
antigen 85A	2.3.1.122	trehalose O-mycolyltransferase
gene name	2.3.1.122	trehalose O-mycolyltransferase
gene name	2.3.1.122	trehalose O-mycolyltransferase
corynomycoloyl transferase C	2.3.1.122	trehalose O-mycolyltransferase
MytC	2.3.1.122	trehalose O-mycolyltransferase
FbpA mycolyltransferase	2.3.1.122	trehalose O-mycolyltransferase
antigen 85C	2.3.1.122	trehalose O-mycolyltransferase
ag85C	2.3.1.122	trehalose O-mycolyltransferase
mycolyl-transferase Ag85A	2.3.1.122	trehalose O-mycolyltransferase
Ag85A	2.3.1.122	trehalose O-mycolyltransferase
mycoloyl transferase	2.3.1.122	trehalose O-mycolyltransferase
acyltransferase, dolichol	2.3.1.123	dolichol O-acyltransferase
acyl-CoA:dolichol acyltransferase	2.3.1.123	dolichol O-acyltransferase
1-hexadecyl-2-acetylglycerol acyltransferase	2.3.1.125	1-alkyl-2-acetylglycerol O-acyltransferase
acyltransferase, 1-hexadecyl-2-acetylglycerol	2.3.1.125	1-alkyl-2-acetylglycerol O-acyltransferase
isocitrate hydroxycinnamoyltransferase	2.3.1.126	isocitrate O-dihydroxycinnamoyltransferase
ornithine N-acyltransferase	2.3.1.127	ornithine N-benzoyltransferase
ornithine N-benzoyltransferase	2.3.1.127	ornithine N-benzoyltransferase
ribosomal protein S18 acetyltransferase	2.3.1.128	ribosomal-protein-alanine N-acetyltransferase
GNAT	2.3.1.128	ribosomal-protein-alanine N-acetyltransferase
GCN5-related N-acetyltransferase	2.3.1.128	ribosomal-protein-alanine N-acetyltransferase
RimI	2.3.1.128	ribosomal-protein-alanine N-acetyltransferase
acyltransferase, uridine diphosphoacetylglucosamine	2.3.1.129	acyl-[acyl-carrier-protein]-UDP-N-acetylglucosamine O-acyltransferase
uridine diphosphoacetylglucosamine acyltransferase	2.3.1.129	acyl-[acyl-carrier-protein]-UDP-N-acetylglucosamine O-acyltransferase
type II acyl carrier protein-dependent UDP-N-acetylglucosamineacyltransferase	2.3.1.129	acyl-[acyl-carrier-protein]-UDP-N-acetylglucosamine O-acyltransferase
type II ACP-dependent UDP-N-acetylglucosamine acyltransferase	2.3.1.129	acyl-[acyl-carrier-protein]-UDP-N-acetylglucosamine O-acyltransferase
UDP-N-acetylglucosamine 3-O-acyltransferase	2.3.1.129	acyl-[acyl-carrier-protein]-UDP-N-acetylglucosamine O-acyltransferase
LpxA	2.3.1.129	acyl-[acyl-carrier-protein]-UDP-N-acetylglucosamine O-acyltransferase
UDP-N-acetylglucosamine acyltransferase	2.3.1.129	acyl-[acyl-carrier-protein]-UDP-N-acetylglucosamine O-acyltransferase
LiLpxA	2.3.1.129	acyl-[acyl-carrier-protein]-UDP-N-acetylglucosamine O-acyltransferase
acyltransferase, glycine	2.3.1.13	glycine N-acyltransferase
glycine acyltransferase	2.3.1.13	glycine N-acyltransferase
glycine-N-acylase	2.3.1.13	glycine N-acyltransferase
GLYATL2	2.3.1.13	glycine N-acyltransferase
glycine-N-acyltransferase	2.3.1.13	glycine N-acyltransferase
GLYATL1	2.3.1.13	glycine N-acyltransferase
glycine N-acyltransferase	2.3.1.13	glycine N-acyltransferase
GlyAT	2.3.1.13	glycine N-acyltransferase
hydroxycinnamoyltransferase, galacturate	2.3.1.130	galactarate O-hydroxycinnamoyltransferase
hydroxycinnamoyltransferase, glucarate	2.3.1.131	glucarate O-hydroxycinnamoyltransferase
hydroxycinnamic acid transferase	2.3.1.132	glucarolactone O-hydroxycinnamoyltransferase
hydroxycinnamoyltransferase, shikimate	2.3.1.133	shikimate O-hydroxycinnamoyltransferase
hydroxycinnamoyl-CoA:shikimate hydroxycinnamoyl transferase	2.3.1.133	shikimate O-hydroxycinnamoyltransferase
p-hydroxycinnamoyl-CoA:shikimate-p-hydroxycinnamoyl transferase	2.3.1.133	shikimate O-hydroxycinnamoyltransferase
hydroxycinnamoyl-CoA:shikimate O-hydroxycinnamoyl transferase	2.3.1.133	shikimate O-hydroxycinnamoyltransferase
p-coumaroyl-CoA:shikimic acid p-coumaroyl transferase	2.3.1.133	shikimate O-hydroxycinnamoyltransferase
hydroxycinnamoyl-CoA:shikimate/quinate hydroxycinnamoyltransferase	2.3.1.133	shikimate O-hydroxycinnamoyltransferase
hydroxycinnamoyl-CoA:shikimate hydroxycinnamoyltransferase	2.3.1.133	shikimate O-hydroxycinnamoyltransferase
shikimate hydroxycinnamoyltransferase	2.3.1.133	shikimate O-hydroxycinnamoyltransferase
HCT	2.3.1.133	shikimate O-hydroxycinnamoyltransferase
CST	2.3.1.133	shikimate O-hydroxycinnamoyltransferase
p-coumaroyl shikimate transferase	2.3.1.133	shikimate O-hydroxycinnamoyltransferase
p-coumaroyl-CoA:5-O-shikimate p-coumaroyl transferase	2.3.1.133	shikimate O-hydroxycinnamoyltransferase
HQT	2.3.1.133	shikimate O-hydroxycinnamoyltransferase
hydroxycinnamoyl-CoA:quinate hydroxycinnamoyltransferase	2.3.1.133	shikimate O-hydroxycinnamoyltransferase
hydroxycinnamoyltransferase	2.3.1.133	shikimate O-hydroxycinnamoyltransferase
two cDNAs are isolated HCT1A and HCT1B which arenearly identical	2.3.1.133	shikimate O-hydroxycinnamoyltransferase
HCT2	2.3.1.133	shikimate O-hydroxycinnamoyltransferase
HCT1806	2.3.1.133	shikimate O-hydroxycinnamoyltransferase
HCT4918	2.3.1.133	shikimate O-hydroxycinnamoyltransferase
HST	2.3.1.133	shikimate O-hydroxycinnamoyltransferase
hydroxycinnamoyl-CoA:shikimate hydroxycinnamoyl-transferase	2.3.1.133	shikimate O-hydroxycinnamoyltransferase
HCT2a	2.3.1.133	shikimate O-hydroxycinnamoyltransferase
hydroxycinnamoyl-coenzyme A shikimate/quinatehydroxycinnamoyltransferase	2.3.1.133	shikimate O-hydroxycinnamoyltransferase
hydroxycinnamoyl CoA quinate/shikimate hydroxycinnamoyl transferase	2.3.1.133	shikimate O-hydroxycinnamoyltransferase
hydroxycinnamoyl CoA:shikimate hydroxycinnamoyl transferase	2.3.1.133	shikimate O-hydroxycinnamoyltransferase
gene name	2.3.1.133	shikimate O-hydroxycinnamoyltransferase
HCS/QT	2.3.1.133	shikimate O-hydroxycinnamoyltransferase
hydroxycinnamoyl-CoA shikimate/quinatehydroxycinnamoyltransferase	2.3.1.133	shikimate O-hydroxycinnamoyltransferase
galactolipid:galactolipid acyltransferase	2.3.1.134	galactolipid O-acyltransferase
retinyl ester synthase	2.3.1.135	phosphatidylcholine-retinol O-acyltransferase
lecithin retinol acyl transferase	2.3.1.135	phosphatidylcholine-retinol O-acyltransferase
acyltransferase, lecithin-retinol	2.3.1.135	phosphatidylcholine-retinol O-acyltransferase
11-cis-acyl-CoA:retinol O-acyltransferase	2.3.1.135	phosphatidylcholine-retinol O-acyltransferase
enzyme is the founder of a novel Cys-His enzymefamily	2.3.1.135	phosphatidylcholine-retinol O-acyltransferase
lecithin: retinol acyltransferase	2.3.1.135	phosphatidylcholine-retinol O-acyltransferase
LRAT	2.3.1.135	phosphatidylcholine-retinol O-acyltransferase
lecithin retinol acyltransferase	2.3.1.135	phosphatidylcholine-retinol O-acyltransferase
lecithin:retinol acyltransferase	2.3.1.135	phosphatidylcholine-retinol O-acyltransferase
lecithin:retinol acyl transferase	2.3.1.135	phosphatidylcholine-retinol O-acyltransferase
lecithin-retinol acyltransferase	2.3.1.135	phosphatidylcholine-retinol O-acyltransferase
lecithin/retinol acyltransferase	2.3.1.135	phosphatidylcholine-retinol O-acyltransferase
retinyl-ester synthase	2.3.1.135	phosphatidylcholine-retinol O-acyltransferase
lecithin:retinol acyltransferase	2.3.1.136	polysialic-acid O-acetyltransferase
LRAT	2.3.1.136	polysialic-acid O-acetyltransferase
polysialic acid-specific O-acetyltransferase	2.3.1.136	polysialic-acid O-acetyltransferase
polysialic acid specific O-acetyltransferase	2.3.1.136	polysialic-acid O-acetyltransferase
polySia specific O-acetyltransferase	2.3.1.136	polysialic-acid O-acetyltransferase
NeuO	2.3.1.136	polysialic-acid O-acetyltransferase
OatC	2.3.1.136	polysialic-acid O-acetyltransferase
polysialic-acid O-acetyltransferase	2.3.1.136	polysialic-acid O-acetyltransferase
polysialic acid O-acetyltransferase	2.3.1.136	polysialic-acid O-acetyltransferase
polysialic acid O-AcTase	2.3.1.136	polysialic-acid O-acetyltransferase
OatWY	2.3.1.136	polysialic-acid O-acetyltransferase
medium-chain/long-chain carnitine acyltransferase	2.3.1.137	carnitine O-octanoyltransferase
Carnitine medium-chain acyltransferase	2.3.1.137	carnitine O-octanoyltransferase
easily solubilized mitochondrial carnitine palmitoyltransferase	2.3.1.137	carnitine O-octanoyltransferase
overt mitochondrial carnitine palmitoyltransferase	2.3.1.137	carnitine O-octanoyltransferase
CRAT	2.3.1.137	carnitine O-octanoyltransferase
carnitine acyltransferase	2.3.1.137	carnitine O-octanoyltransferase
short-chain carnitine acyltransferase	2.3.1.137	carnitine O-octanoyltransferase
medium-chain carnitine acyltransferase	2.3.1.137	carnitine O-octanoyltransferase
COT	2.3.1.137	carnitine O-octanoyltransferase
CROT	2.3.1.137	carnitine O-octanoyltransferase
enzyme belongs to the family of carnitineacyltransferases	2.3.1.137	carnitine O-octanoyltransferase
CrOT	2.3.1.137	carnitine O-octanoyltransferase
caffeoyl-CoA putrescine N-caffeoyl transferase	2.3.1.138	putrescine N-hydroxycinnamoyltransferase
PHT	2.3.1.138	putrescine N-hydroxycinnamoyltransferase
putrescine hydroxycinnamoyl transferase	2.3.1.138	putrescine N-hydroxycinnamoyltransferase
hydroxycinnamoyl-CoA:putrescine hydroxycinnamoyltransferase	2.3.1.138	putrescine N-hydroxycinnamoyltransferase
putrescine hydroxycinnamoyltransferase	2.3.1.138	putrescine N-hydroxycinnamoyltransferase
AT1	2.3.1.138	putrescine N-hydroxycinnamoyltransferase
hydroxycinnamoyl-coenzyme A:putrescine acyltransferase	2.3.1.138	putrescine N-hydroxycinnamoyltransferase
acyl-CoA:ecdysone acyltransferase	2.3.1.139	ecdysone O-acyltransferase
fatty acyl-CoA:ecdysone acyltransferase	2.3.1.139	ecdysone O-acyltransferase
phenylacetyltransferase, glutamine	2.3.1.14	glutamine N-phenylacetyltransferase
glutamine phenylacetyltransferase	2.3.1.14	glutamine N-phenylacetyltransferase
phenylacetyl-CoA:L-glutamine N-acetyltransferase	2.3.1.14	glutamine N-phenylacetyltransferase
acyl-CoA:amino acid N-acyltransferase	2.3.1.14	glutamine N-phenylacetyltransferase
caffeoyl-coenzyme A:3,4-dihydroxyphenyllactic acid caffeoyltransferase	2.3.1.140	rosmarinate synthase
4-coumaroyl-CoA:4-hydroxyphenyllactic acid 4-coumaroyl transferase	2.3.1.140	rosmarinate synthase
hydroxycinnamoyl-CoA:hydroxyphenyllactatehydroxycinnamoyltransferase	2.3.1.140	rosmarinate synthase
RAS	2.3.1.140	rosmarinate synthase
rosmarinic acid synthase	2.3.1.140	rosmarinate synthase
4-coumaroyl-CoA:hydroxyphenyllactic acidhydroxycinnamoyltransferase	2.3.1.140	rosmarinate synthase
AAT1	2.3.1.140	rosmarinate synthase
