Commentary	Ref	Literature(PubmedID)	value
	332	https://www.ncbi.nlm.nih.gov/pubmed/?term=16388600	980000.0
SDS-PAGE	333	https://www.ncbi.nlm.nih.gov/pubmed/?term=16150735	51000.0
gel filtration	333	https://www.ncbi.nlm.nih.gov/pubmed/?term=35108	69000.0
	333	https://www.ncbi.nlm.nih.gov/pubmed/?term=16388600	980000.0
SDS-PAGE	334	https://www.ncbi.nlm.nih.gov/pubmed/?term=16150735	51000.0
gel filtration	334	https://www.ncbi.nlm.nih.gov/pubmed/?term=35108	69000.0
	334	https://www.ncbi.nlm.nih.gov/pubmed/?term=16388600	980000.0
SDS-PAGE	335	https://www.ncbi.nlm.nih.gov/pubmed/?term=16150735	51000.0
gel filtration	335	https://www.ncbi.nlm.nih.gov/pubmed/?term=35108	69000.0
	335	https://www.ncbi.nlm.nih.gov/pubmed/?term=16388600	980000.0
SDS-PAGE	336	https://www.ncbi.nlm.nih.gov/pubmed/?term=16150735	51000.0
gel filtration	336	https://www.ncbi.nlm.nih.gov/pubmed/?term=35108	69000.0
	336	https://www.ncbi.nlm.nih.gov/pubmed/?term=16388600	980000.0
SDS-PAGE	337	https://www.ncbi.nlm.nih.gov/pubmed/?term=16150735	51000.0
gel filtration	337	https://www.ncbi.nlm.nih.gov/pubmed/?term=35108	69000.0
	337	https://www.ncbi.nlm.nih.gov/pubmed/?term=16388600	980000.0
SDS-PAGE	338	https://www.ncbi.nlm.nih.gov/pubmed/?term=16150735	51000.0
gel filtration	338	https://www.ncbi.nlm.nih.gov/pubmed/?term=35108	69000.0
	338	https://www.ncbi.nlm.nih.gov/pubmed/?term=16388600	980000.0
nuo-I subunit of wild type enzyme, SDS-PAGE	369	https://www.ncbi.nlm.nih.gov/pubmed/?term=16443191	51000.0
SDS-PAGE	369	https://www.ncbi.nlm.nih.gov/pubmed/?term=17706937	53000.0
whole wild type enzyme, SDS-PAGE	369	https://www.ncbi.nlm.nih.gov/pubmed/?term=16443191	950000.0
nuo-I subunit of wild type enzyme, SDS-PAGE	370	https://www.ncbi.nlm.nih.gov/pubmed/?term=16443191	51000.0
SDS-PAGE	370	https://www.ncbi.nlm.nih.gov/pubmed/?term=17706937	53000.0
whole wild type enzyme, SDS-PAGE	370	https://www.ncbi.nlm.nih.gov/pubmed/?term=16443191	950000.0
nuo-I subunit of wild type enzyme, SDS-PAGE	371	https://www.ncbi.nlm.nih.gov/pubmed/?term=16443191	51000.0
SDS-PAGE	371	https://www.ncbi.nlm.nih.gov/pubmed/?term=17706937	53000.0
whole wild type enzyme, SDS-PAGE	371	https://www.ncbi.nlm.nih.gov/pubmed/?term=16443191	950000.0
nuo-I subunit of wild type enzyme, SDS-PAGE	372	https://www.ncbi.nlm.nih.gov/pubmed/?term=16443191	51000.0
SDS-PAGE	372	https://www.ncbi.nlm.nih.gov/pubmed/?term=17706937	53000.0
whole wild type enzyme, SDS-PAGE	372	https://www.ncbi.nlm.nih.gov/pubmed/?term=16443191	950000.0
x 	597	https://www.ncbi.nlm.nih.gov/pubmed/?term=11731134	55000.0
SDS-PAGE	597	https://www.ncbi.nlm.nih.gov/pubmed/?term=15665480	55000.0
x 	598	https://www.ncbi.nlm.nih.gov/pubmed/?term=11731134	55000.0
SDS-PAGE	598	https://www.ncbi.nlm.nih.gov/pubmed/?term=15665480	55000.0
x 	599	https://www.ncbi.nlm.nih.gov/pubmed/?term=11731134	55000.0
SDS-PAGE	599	https://www.ncbi.nlm.nih.gov/pubmed/?term=15665480	55000.0
x 	655	https://www.brenda-enzymes.org/literature.php?r=392722	37000.0
disc gel electrophoresis	655	https://www.brenda-enzymes.org/literature.php?r=392722	87000.0
x 	656	https://www.brenda-enzymes.org/literature.php?r=392722	37000.0
disc gel electrophoresis	656	https://www.brenda-enzymes.org/literature.php?r=392722	87000.0
x 	657	https://www.brenda-enzymes.org/literature.php?r=392722	37000.0
disc gel electrophoresis	657	https://www.brenda-enzymes.org/literature.php?r=392722	87000.0
x 	658	https://www.brenda-enzymes.org/literature.php?r=392722	37000.0
disc gel electrophoresis	658	https://www.brenda-enzymes.org/literature.php?r=392722	87000.0
2 	815	https://www.ncbi.nlm.nih.gov/pubmed/?term=2118386	24000.0
SDS-PAGE, NuoE subunit	815	https://www.ncbi.nlm.nih.gov/pubmed/?term=15922336	25000.0
gel filtration	815	https://www.ncbi.nlm.nih.gov/pubmed/?term=2118386	50000.0
SDS-PAGE, NuoF subunit	815	https://www.ncbi.nlm.nih.gov/pubmed/?term=15922336	52000.0
about, recombinant His-tagged complex I, gel filtration	815	https://www.ncbi.nlm.nih.gov/pubmed/?term=23543743	570000.0
gel filtration	815	https://www.ncbi.nlm.nih.gov/pubmed/?term=12637579	600000.0
gel filtration	815	https://www.ncbi.nlm.nih.gov/pubmed/?term=14970214	600000.0
2 	816	https://www.ncbi.nlm.nih.gov/pubmed/?term=2118386	24000.0
SDS-PAGE, NuoE subunit	816	https://www.ncbi.nlm.nih.gov/pubmed/?term=15922336	25000.0
gel filtration	816	https://www.ncbi.nlm.nih.gov/pubmed/?term=2118386	50000.0
SDS-PAGE, NuoF subunit	816	https://www.ncbi.nlm.nih.gov/pubmed/?term=15922336	52000.0
about, recombinant His-tagged complex I, gel filtration	816	https://www.ncbi.nlm.nih.gov/pubmed/?term=23543743	570000.0
gel filtration	816	https://www.ncbi.nlm.nih.gov/pubmed/?term=12637579	600000.0
gel filtration	816	https://www.ncbi.nlm.nih.gov/pubmed/?term=14970214	600000.0
2 	817	https://www.ncbi.nlm.nih.gov/pubmed/?term=2118386	24000.0
SDS-PAGE, NuoE subunit	817	https://www.ncbi.nlm.nih.gov/pubmed/?term=15922336	25000.0
gel filtration	817	https://www.ncbi.nlm.nih.gov/pubmed/?term=2118386	50000.0
SDS-PAGE, NuoF subunit	817	https://www.ncbi.nlm.nih.gov/pubmed/?term=15922336	52000.0
about, recombinant His-tagged complex I, gel filtration	817	https://www.ncbi.nlm.nih.gov/pubmed/?term=23543743	570000.0
gel filtration	817	https://www.ncbi.nlm.nih.gov/pubmed/?term=12637579	600000.0
gel filtration	817	https://www.ncbi.nlm.nih.gov/pubmed/?term=14970214	600000.0
2 	818	https://www.ncbi.nlm.nih.gov/pubmed/?term=2118386	24000.0
SDS-PAGE, NuoE subunit	818	https://www.ncbi.nlm.nih.gov/pubmed/?term=15922336	25000.0
gel filtration	818	https://www.ncbi.nlm.nih.gov/pubmed/?term=2118386	50000.0
SDS-PAGE, NuoF subunit	818	https://www.ncbi.nlm.nih.gov/pubmed/?term=15922336	52000.0
about, recombinant His-tagged complex I, gel filtration	818	https://www.ncbi.nlm.nih.gov/pubmed/?term=23543743	570000.0
gel filtration	818	https://www.ncbi.nlm.nih.gov/pubmed/?term=12637579	600000.0
gel filtration	818	https://www.ncbi.nlm.nih.gov/pubmed/?term=14970214	600000.0
2 	819	https://www.ncbi.nlm.nih.gov/pubmed/?term=2118386	24000.0
SDS-PAGE, NuoE subunit	819	https://www.ncbi.nlm.nih.gov/pubmed/?term=15922336	25000.0
gel filtration	819	https://www.ncbi.nlm.nih.gov/pubmed/?term=2118386	50000.0
SDS-PAGE, NuoF subunit	819	https://www.ncbi.nlm.nih.gov/pubmed/?term=15922336	52000.0
about, recombinant His-tagged complex I, gel filtration	819	https://www.ncbi.nlm.nih.gov/pubmed/?term=23543743	570000.0
gel filtration	819	https://www.ncbi.nlm.nih.gov/pubmed/?term=12637579	600000.0
gel filtration	819	https://www.ncbi.nlm.nih.gov/pubmed/?term=14970214	600000.0
2 	820	https://www.ncbi.nlm.nih.gov/pubmed/?term=2118386	24000.0
SDS-PAGE, NuoE subunit	820	https://www.ncbi.nlm.nih.gov/pubmed/?term=15922336	25000.0
gel filtration	820	https://www.ncbi.nlm.nih.gov/pubmed/?term=2118386	50000.0
SDS-PAGE, NuoF subunit	820	https://www.ncbi.nlm.nih.gov/pubmed/?term=15922336	52000.0
about, recombinant His-tagged complex I, gel filtration	820	https://www.ncbi.nlm.nih.gov/pubmed/?term=23543743	570000.0
gel filtration	820	https://www.ncbi.nlm.nih.gov/pubmed/?term=12637579	600000.0
gel filtration	820	https://www.ncbi.nlm.nih.gov/pubmed/?term=14970214	600000.0
2 	821	https://www.ncbi.nlm.nih.gov/pubmed/?term=2118386	24000.0
SDS-PAGE, NuoE subunit	821	https://www.ncbi.nlm.nih.gov/pubmed/?term=15922336	25000.0
gel filtration	821	https://www.ncbi.nlm.nih.gov/pubmed/?term=2118386	50000.0
SDS-PAGE, NuoF subunit	821	https://www.ncbi.nlm.nih.gov/pubmed/?term=15922336	52000.0
about, recombinant His-tagged complex I, gel filtration	821	https://www.ncbi.nlm.nih.gov/pubmed/?term=23543743	570000.0
gel filtration	821	https://www.ncbi.nlm.nih.gov/pubmed/?term=12637579	600000.0
gel filtration	821	https://www.ncbi.nlm.nih.gov/pubmed/?term=14970214	600000.0
2 	822	https://www.ncbi.nlm.nih.gov/pubmed/?term=2118386	24000.0
SDS-PAGE, NuoE subunit	822	https://www.ncbi.nlm.nih.gov/pubmed/?term=15922336	25000.0
gel filtration	822	https://www.ncbi.nlm.nih.gov/pubmed/?term=2118386	50000.0
SDS-PAGE, NuoF subunit	822	https://www.ncbi.nlm.nih.gov/pubmed/?term=15922336	52000.0
about, recombinant His-tagged complex I, gel filtration	822	https://www.ncbi.nlm.nih.gov/pubmed/?term=23543743	570000.0
gel filtration	822	https://www.ncbi.nlm.nih.gov/pubmed/?term=12637579	600000.0
gel filtration	822	https://www.ncbi.nlm.nih.gov/pubmed/?term=14970214	600000.0
2 	823	https://www.ncbi.nlm.nih.gov/pubmed/?term=2118386	24000.0
SDS-PAGE, NuoE subunit	823	https://www.ncbi.nlm.nih.gov/pubmed/?term=15922336	25000.0
gel filtration	823	https://www.ncbi.nlm.nih.gov/pubmed/?term=2118386	50000.0
SDS-PAGE, NuoF subunit	823	https://www.ncbi.nlm.nih.gov/pubmed/?term=15922336	52000.0
about, recombinant His-tagged complex I, gel filtration	823	https://www.ncbi.nlm.nih.gov/pubmed/?term=23543743	570000.0
gel filtration	823	https://www.ncbi.nlm.nih.gov/pubmed/?term=12637579	600000.0
gel filtration	823	https://www.ncbi.nlm.nih.gov/pubmed/?term=14970214	600000.0
2 	824	https://www.ncbi.nlm.nih.gov/pubmed/?term=2118386	24000.0
SDS-PAGE, NuoE subunit	824	https://www.ncbi.nlm.nih.gov/pubmed/?term=15922336	25000.0
gel filtration	824	https://www.ncbi.nlm.nih.gov/pubmed/?term=2118386	50000.0
SDS-PAGE, NuoF subunit	824	https://www.ncbi.nlm.nih.gov/pubmed/?term=15922336	52000.0
about, recombinant His-tagged complex I, gel filtration	824	https://www.ncbi.nlm.nih.gov/pubmed/?term=23543743	570000.0
gel filtration	824	https://www.ncbi.nlm.nih.gov/pubmed/?term=12637579	600000.0
gel filtration	824	https://www.ncbi.nlm.nih.gov/pubmed/?term=14970214	600000.0
2 	825	https://www.ncbi.nlm.nih.gov/pubmed/?term=2118386	24000.0
SDS-PAGE, NuoE subunit	825	https://www.ncbi.nlm.nih.gov/pubmed/?term=15922336	25000.0
gel filtration	825	https://www.ncbi.nlm.nih.gov/pubmed/?term=2118386	50000.0
SDS-PAGE, NuoF subunit	825	https://www.ncbi.nlm.nih.gov/pubmed/?term=15922336	52000.0
about, recombinant His-tagged complex I, gel filtration	825	https://www.ncbi.nlm.nih.gov/pubmed/?term=23543743	570000.0
gel filtration	825	https://www.ncbi.nlm.nih.gov/pubmed/?term=12637579	600000.0
gel filtration	825	https://www.ncbi.nlm.nih.gov/pubmed/?term=14970214	600000.0
1 	1286	https://www.ncbi.nlm.nih.gov/pubmed/?term=11811946	36000.0
1 	1287	https://www.ncbi.nlm.nih.gov/pubmed/?term=11811946	36000.0
1 	1288	https://www.ncbi.nlm.nih.gov/pubmed/?term=11811946	36000.0
12 	1312	https://www.ncbi.nlm.nih.gov/pubmed/?term=8774714	17000.0
non-denaturing PAGE	1312	https://www.ncbi.nlm.nih.gov/pubmed/?term=8774714	200000.0
gel filtration	1312	https://www.ncbi.nlm.nih.gov/pubmed/?term=8774714	210000.0
12 	1313	https://www.ncbi.nlm.nih.gov/pubmed/?term=8774714	17000.0
non-denaturing PAGE	1313	https://www.ncbi.nlm.nih.gov/pubmed/?term=8774714	200000.0
gel filtration	1313	https://www.ncbi.nlm.nih.gov/pubmed/?term=8774714	210000.0
x 	1322	https://www.ncbi.nlm.nih.gov/pubmed/?term=15591592	5753.0
x 	1322	https://www.ncbi.nlm.nih.gov/pubmed/?term=15591592	6996.0
x 	1322	https://www.ncbi.nlm.nih.gov/pubmed/?term=15591592	8028.0
x 	1322	https://www.ncbi.nlm.nih.gov/pubmed/?term=15591592	8139.0
x 	1322	https://www.ncbi.nlm.nih.gov/pubmed/?term=15591592	8491.0
x 	1322	https://www.ncbi.nlm.nih.gov/pubmed/?term=15591592	9327.0
x 	1322	https://www.ncbi.nlm.nih.gov/pubmed/?term=15591592	9331.0
x 	1322	https://www.ncbi.nlm.nih.gov/pubmed/?term=15591592	10130.0
x 	1322	https://www.ncbi.nlm.nih.gov/pubmed/?term=15591592	10777.0
x 	1322	https://www.ncbi.nlm.nih.gov/pubmed/?term=15591592	10916.0
x 	1322	https://www.ncbi.nlm.nih.gov/pubmed/?term=15591592	11690.0
x 	1322	https://www.ncbi.nlm.nih.gov/pubmed/?term=15591592	12576.0
x 	1322	https://www.ncbi.nlm.nih.gov/pubmed/?term=15591592	12648.0
x 	1322	https://www.ncbi.nlm.nih.gov/pubmed/?term=15591592	13360.0
x 	1322	https://www.ncbi.nlm.nih.gov/pubmed/?term=15591592	14322.0
x 	1322	https://www.ncbi.nlm.nih.gov/pubmed/?term=15591592	15081.0
x 	1322	https://www.ncbi.nlm.nih.gov/pubmed/?term=15591592	15283.0
x 	1322	https://www.ncbi.nlm.nih.gov/pubmed/?term=15591592	15356.0
x 	1322	https://www.ncbi.nlm.nih.gov/pubmed/?term=15591592	15515.0
x 	1322	https://www.ncbi.nlm.nih.gov/pubmed/?term=15591592	16331.0
x 	1322	https://www.ncbi.nlm.nih.gov/pubmed/?term=15591592	16858.0
x 	1322	https://www.ncbi.nlm.nih.gov/pubmed/?term=15591592	18816.0
x 	1322	https://www.ncbi.nlm.nih.gov/pubmed/?term=15591592	19992.0
x 	1322	https://www.ncbi.nlm.nih.gov/pubmed/?term=15591592	20280.0
x 	1322	https://www.ncbi.nlm.nih.gov/pubmed/?term=15591592	20442.0
x 	1322	https://www.ncbi.nlm.nih.gov/pubmed/?term=15591592	21024.0
x 	1322	https://www.ncbi.nlm.nih.gov/pubmed/?term=15591592	21984.0
x 	1322	https://www.ncbi.nlm.nih.gov/pubmed/?term=15591592	23847.0
x 	1322	https://www.ncbi.nlm.nih.gov/pubmed/?term=15591592	26479.0
x 	1322	https://www.ncbi.nlm.nih.gov/pubmed/?term=15591592	35651.0
x 	1322	https://www.ncbi.nlm.nih.gov/pubmed/?term=15591592	36947.0
x 	1322	https://www.ncbi.nlm.nih.gov/pubmed/?term=15591592	38810.0
x 	1322	https://www.ncbi.nlm.nih.gov/pubmed/?term=15591592	48626.0
x 	1322	https://www.ncbi.nlm.nih.gov/pubmed/?term=15591592	49230.0
x 	1322	https://www.ncbi.nlm.nih.gov/pubmed/?term=15591592	77183.0
about, sucrose density gradient centrifugation	1322	https://www.ncbi.nlm.nih.gov/pubmed/?term=15591592	700000.0
x 	1323	https://www.ncbi.nlm.nih.gov/pubmed/?term=15591592	5753.0
x 	1323	https://www.ncbi.nlm.nih.gov/pubmed/?term=15591592	6996.0
x 	1323	https://www.ncbi.nlm.nih.gov/pubmed/?term=15591592	8028.0
x 	1323	https://www.ncbi.nlm.nih.gov/pubmed/?term=15591592	8139.0
x 	1323	https://www.ncbi.nlm.nih.gov/pubmed/?term=15591592	8491.0
x 	1323	https://www.ncbi.nlm.nih.gov/pubmed/?term=15591592	9327.0
x 	1323	https://www.ncbi.nlm.nih.gov/pubmed/?term=15591592	9331.0
x 	1323	https://www.ncbi.nlm.nih.gov/pubmed/?term=15591592	10130.0
x 	1323	https://www.ncbi.nlm.nih.gov/pubmed/?term=15591592	10777.0
x 	1323	https://www.ncbi.nlm.nih.gov/pubmed/?term=15591592	10916.0
x 	1323	https://www.ncbi.nlm.nih.gov/pubmed/?term=15591592	11690.0
x 	1323	https://www.ncbi.nlm.nih.gov/pubmed/?term=15591592	12576.0
x 	1323	https://www.ncbi.nlm.nih.gov/pubmed/?term=15591592	12648.0
x 	1323	https://www.ncbi.nlm.nih.gov/pubmed/?term=15591592	13360.0
x 	1323	https://www.ncbi.nlm.nih.gov/pubmed/?term=15591592	14322.0
x 	1323	https://www.ncbi.nlm.nih.gov/pubmed/?term=15591592	15081.0
x 	1323	https://www.ncbi.nlm.nih.gov/pubmed/?term=15591592	15283.0
x 	1323	https://www.ncbi.nlm.nih.gov/pubmed/?term=15591592	15356.0
x 	1323	https://www.ncbi.nlm.nih.gov/pubmed/?term=15591592	15515.0
x 	1323	https://www.ncbi.nlm.nih.gov/pubmed/?term=15591592	16331.0
x 	1323	https://www.ncbi.nlm.nih.gov/pubmed/?term=15591592	16858.0
x 	1323	https://www.ncbi.nlm.nih.gov/pubmed/?term=15591592	18816.0
x 	1323	https://www.ncbi.nlm.nih.gov/pubmed/?term=15591592	19992.0
x 	1323	https://www.ncbi.nlm.nih.gov/pubmed/?term=15591592	20280.0
x 	1323	https://www.ncbi.nlm.nih.gov/pubmed/?term=15591592	20442.0
x 	1323	https://www.ncbi.nlm.nih.gov/pubmed/?term=15591592	21024.0
x 	1323	https://www.ncbi.nlm.nih.gov/pubmed/?term=15591592	21984.0
x 	1323	https://www.ncbi.nlm.nih.gov/pubmed/?term=15591592	23847.0
x 	1323	https://www.ncbi.nlm.nih.gov/pubmed/?term=15591592	26479.0
x 	1323	https://www.ncbi.nlm.nih.gov/pubmed/?term=15591592	35651.0
x 	1323	https://www.ncbi.nlm.nih.gov/pubmed/?term=15591592	36947.0
x 	1323	https://www.ncbi.nlm.nih.gov/pubmed/?term=15591592	38810.0
x 	1323	https://www.ncbi.nlm.nih.gov/pubmed/?term=15591592	48626.0
x 	1323	https://www.ncbi.nlm.nih.gov/pubmed/?term=15591592	49230.0
x 	1323	https://www.ncbi.nlm.nih.gov/pubmed/?term=15591592	77183.0
about, sucrose density gradient centrifugation	1323	https://www.ncbi.nlm.nih.gov/pubmed/?term=15591592	700000.0
x 	1324	https://www.ncbi.nlm.nih.gov/pubmed/?term=15591592	5753.0
x 	1324	https://www.ncbi.nlm.nih.gov/pubmed/?term=15591592	6996.0
x 	1324	https://www.ncbi.nlm.nih.gov/pubmed/?term=15591592	8028.0
x 	1324	https://www.ncbi.nlm.nih.gov/pubmed/?term=15591592	8139.0
x 	1324	https://www.ncbi.nlm.nih.gov/pubmed/?term=15591592	8491.0
x 	1324	https://www.ncbi.nlm.nih.gov/pubmed/?term=15591592	9327.0
x 	1324	https://www.ncbi.nlm.nih.gov/pubmed/?term=15591592	9331.0
x 	1324	https://www.ncbi.nlm.nih.gov/pubmed/?term=15591592	10130.0
x 	1324	https://www.ncbi.nlm.nih.gov/pubmed/?term=15591592	10777.0
x 	1324	https://www.ncbi.nlm.nih.gov/pubmed/?term=15591592	10916.0
x 	1324	https://www.ncbi.nlm.nih.gov/pubmed/?term=15591592	11690.0
x 	1324	https://www.ncbi.nlm.nih.gov/pubmed/?term=15591592	12576.0
x 	1324	https://www.ncbi.nlm.nih.gov/pubmed/?term=15591592	12648.0
x 	1324	https://www.ncbi.nlm.nih.gov/pubmed/?term=15591592	13360.0
x 	1324	https://www.ncbi.nlm.nih.gov/pubmed/?term=15591592	14322.0
x 	1324	https://www.ncbi.nlm.nih.gov/pubmed/?term=15591592	15081.0
x 	1324	https://www.ncbi.nlm.nih.gov/pubmed/?term=15591592	15283.0
x 	1324	https://www.ncbi.nlm.nih.gov/pubmed/?term=15591592	15356.0
x 	1324	https://www.ncbi.nlm.nih.gov/pubmed/?term=15591592	15515.0
x 	1324	https://www.ncbi.nlm.nih.gov/pubmed/?term=15591592	16331.0
x 	1324	https://www.ncbi.nlm.nih.gov/pubmed/?term=15591592	16858.0
x 	1324	https://www.ncbi.nlm.nih.gov/pubmed/?term=15591592	18816.0
x 	1324	https://www.ncbi.nlm.nih.gov/pubmed/?term=15591592	19992.0
x 	1324	https://www.ncbi.nlm.nih.gov/pubmed/?term=15591592	20280.0
x 	1324	https://www.ncbi.nlm.nih.gov/pubmed/?term=15591592	20442.0
x 	1324	https://www.ncbi.nlm.nih.gov/pubmed/?term=15591592	21024.0
x 	1324	https://www.ncbi.nlm.nih.gov/pubmed/?term=15591592	21984.0
x 	1324	https://www.ncbi.nlm.nih.gov/pubmed/?term=15591592	23847.0
x 	1324	https://www.ncbi.nlm.nih.gov/pubmed/?term=15591592	26479.0
x 	1324	https://www.ncbi.nlm.nih.gov/pubmed/?term=15591592	35651.0
x 	1324	https://www.ncbi.nlm.nih.gov/pubmed/?term=15591592	36947.0
x 	1324	https://www.ncbi.nlm.nih.gov/pubmed/?term=15591592	38810.0
x 	1324	https://www.ncbi.nlm.nih.gov/pubmed/?term=15591592	48626.0
x 	1324	https://www.ncbi.nlm.nih.gov/pubmed/?term=15591592	49230.0
x 	1324	https://www.ncbi.nlm.nih.gov/pubmed/?term=15591592	77183.0
about, sucrose density gradient centrifugation	1324	https://www.ncbi.nlm.nih.gov/pubmed/?term=15591592	700000.0
x 	1325	https://www.ncbi.nlm.nih.gov/pubmed/?term=15591592	5753.0
x 	1325	https://www.ncbi.nlm.nih.gov/pubmed/?term=15591592	6996.0
x 	1325	https://www.ncbi.nlm.nih.gov/pubmed/?term=15591592	8028.0
x 	1325	https://www.ncbi.nlm.nih.gov/pubmed/?term=15591592	8139.0
x 	1325	https://www.ncbi.nlm.nih.gov/pubmed/?term=15591592	8491.0
x 	1325	https://www.ncbi.nlm.nih.gov/pubmed/?term=15591592	9327.0
x 	1325	https://www.ncbi.nlm.nih.gov/pubmed/?term=15591592	9331.0
x 	1325	https://www.ncbi.nlm.nih.gov/pubmed/?term=15591592	10130.0
x 	1325	https://www.ncbi.nlm.nih.gov/pubmed/?term=15591592	10777.0
x 	1325	https://www.ncbi.nlm.nih.gov/pubmed/?term=15591592	10916.0
x 	1325	https://www.ncbi.nlm.nih.gov/pubmed/?term=15591592	11690.0
x 	1325	https://www.ncbi.nlm.nih.gov/pubmed/?term=15591592	12576.0
x 	1325	https://www.ncbi.nlm.nih.gov/pubmed/?term=15591592	12648.0
x 	1325	https://www.ncbi.nlm.nih.gov/pubmed/?term=15591592	13360.0
x 	1325	https://www.ncbi.nlm.nih.gov/pubmed/?term=15591592	14322.0
x 	1325	https://www.ncbi.nlm.nih.gov/pubmed/?term=15591592	15081.0
x 	1325	https://www.ncbi.nlm.nih.gov/pubmed/?term=15591592	15283.0
x 	1325	https://www.ncbi.nlm.nih.gov/pubmed/?term=15591592	15356.0
x 	1325	https://www.ncbi.nlm.nih.gov/pubmed/?term=15591592	15515.0
x 	1325	https://www.ncbi.nlm.nih.gov/pubmed/?term=15591592	16331.0
x 	1325	https://www.ncbi.nlm.nih.gov/pubmed/?term=15591592	16858.0
x 	1325	https://www.ncbi.nlm.nih.gov/pubmed/?term=15591592	18816.0
x 	1325	https://www.ncbi.nlm.nih.gov/pubmed/?term=15591592	19992.0
x 	1325	https://www.ncbi.nlm.nih.gov/pubmed/?term=15591592	20280.0
x 	1325	https://www.ncbi.nlm.nih.gov/pubmed/?term=15591592	20442.0
x 	1325	https://www.ncbi.nlm.nih.gov/pubmed/?term=15591592	21024.0
x 	1325	https://www.ncbi.nlm.nih.gov/pubmed/?term=15591592	21984.0
x 	1325	https://www.ncbi.nlm.nih.gov/pubmed/?term=15591592	23847.0
x 	1325	https://www.ncbi.nlm.nih.gov/pubmed/?term=15591592	26479.0
x 	1325	https://www.ncbi.nlm.nih.gov/pubmed/?term=15591592	35651.0
x 	1325	https://www.ncbi.nlm.nih.gov/pubmed/?term=15591592	36947.0
x 	1325	https://www.ncbi.nlm.nih.gov/pubmed/?term=15591592	38810.0
x 	1325	https://www.ncbi.nlm.nih.gov/pubmed/?term=15591592	48626.0
x 	1325	https://www.ncbi.nlm.nih.gov/pubmed/?term=15591592	49230.0
x 	1325	https://www.ncbi.nlm.nih.gov/pubmed/?term=15591592	77183.0
about, sucrose density gradient centrifugation	1325	https://www.ncbi.nlm.nih.gov/pubmed/?term=15591592	700000.0
x 	1326	https://www.ncbi.nlm.nih.gov/pubmed/?term=15591592	5753.0
x 	1326	https://www.ncbi.nlm.nih.gov/pubmed/?term=15591592	6996.0
x 	1326	https://www.ncbi.nlm.nih.gov/pubmed/?term=15591592	8028.0
x 	1326	https://www.ncbi.nlm.nih.gov/pubmed/?term=15591592	8139.0
x 	1326	https://www.ncbi.nlm.nih.gov/pubmed/?term=15591592	8491.0
x 	1326	https://www.ncbi.nlm.nih.gov/pubmed/?term=15591592	9327.0
x 	1326	https://www.ncbi.nlm.nih.gov/pubmed/?term=15591592	9331.0
x 	1326	https://www.ncbi.nlm.nih.gov/pubmed/?term=15591592	10130.0
