synonyms	ec_number	recommended_name
Oryza s. lipoate-protein ligase A	6.3.1.20	lipoate-protein ligase
OsLPLA	6.3.1.20	lipoate-protein ligase
lipoate ligase like protein	6.3.1.20	lipoate-protein ligase
CTD	6.3.1.20	lipoate-protein ligase
LipB	6.3.1.20	lipoate-protein ligase
lipoate protein ligase B	6.3.1.20	lipoate-protein ligase
lipoate-protein ligase	6.3.1.20	lipoate-protein ligase
LPLA	6.3.1.20	lipoate-protein ligase
lipoate-protein ligase A	6.3.1.20	lipoate-protein ligase
lipoate ligase	6.3.1.20	lipoate-protein ligase
LIP3	6.3.1.20	lipoate-protein ligase
lipoate protein ligase	6.3.1.20	lipoate-protein ligase
lipoyl ligase	6.3.1.20	lipoate-protein ligase
LplA-LplB complex	6.3.1.20	lipoate-protein ligase
LplB	6.3.1.20	lipoate-protein ligase
lipoic acid protein ligase	6.3.1.20	lipoate-protein ligase
lipoic acid protein ligase A1	6.3.1.20	lipoate-protein ligase
Lpla2	6.3.1.20	lipoate-protein ligase
LplA1	6.3.1.20	lipoate-protein ligase
Asparagine synthetase	6.3.1.4	aspartate-ammonia ligase (ADP-forming)
Synthetase, asparagine	6.3.1.4	aspartate-ammonia ligase (ADP-forming)
Asparagine synthetase	6.3.1.4	aspartate-ammonia ligase (ADP-forming)
Asparagine synthetase	6.3.1.4	aspartate-ammonia ligase (ADP-forming)
ASNS	6.3.1.4	aspartate-ammonia ligase (ADP-forming)
NAD+ synthetase	6.3.1.5	NAD+ synthase
Synthetase, nicotinamide adenine dinucleotide	6.3.1.5	NAD+ synthase
Diphosphopyridine nucleotide synthetase	6.3.1.5	NAD+ synthase
ammonia-specific NAD synthetase	6.3.1.5	NAD+ synthase
mj_NADS	6.3.1.5	NAD+ synthase
MJ1352	6.3.1.5	NAD+ synthase
NAD synthetase	6.3.1.5	NAD+ synthase
NadE	6.3.1.5	NAD+ synthase
Nicotinamide adenine dinucleotide synthetase	6.3.1.5	NAD+ synthase
NAD synthase	6.3.1.5	NAD+ synthase
NADS	6.3.1.5	NAD+ synthase
ammonia-dependent nicotinamide adenine dinucleotide synthetase	6.3.1.5	NAD+ synthase
ammonia-dependent NADS	6.3.1.5	NAD+ synthase
Qns1	6.3.1.5	NAD+ synthase
NH3-dependent NAD+ synthetase	6.3.1.5	NAD+ synthase
ammonia-specific NAD synthase	6.3.1.5	NAD+ synthase
N5-Ethyl-L-glutamine synthetase	6.3.1.6	glutamate-ethylamine ligase
Synthetase, N5-ethylglutamine	6.3.1.6	glutamate-ethylamine ligase
Theanine synthetase	6.3.1.6	glutamate-ethylamine ligase
4-Methyleneglutamine synthetase	6.3.1.7	4-methyleneglutamate-ammonia ligase
Synthetase, methyleneglutamine	6.3.1.7	4-methyleneglutamate-ammonia ligase
4-Methylenenglutamate:ammonia ligase	6.3.1.7	4-methyleneglutamate-ammonia ligase
Glutathione:spermidine ligase	6.3.1.8	glutathionylspermidine synthase
Synthetase, glutathionylspermidine	6.3.1.8	glutathionylspermidine synthase
Synthetase, glutathionylspermidine	6.3.1.8	glutathionylspermidine synthase
GenBank U66520-derived protein GI 1813514	6.3.1.8	glutathionylspermidine synthase
Glutathionylspermidine synthetase	6.3.1.8	glutathionylspermidine synthase
Synthetase, glutathionylspermidine	6.3.1.8	glutathionylspermidine synthase
Glutathionylspermidine synthetase	6.3.1.8	glutathionylspermidine synthase
Synthetase, glutathionylspermidine	6.3.1.8	glutathionylspermidine synthase
Synthetase, glutathionylspermidine	6.3.1.8	glutathionylspermidine synthase
Gen Bank AE000381-derived protein GI 1789361	6.3.1.8	glutathionylspermidine synthase
Protein	6.3.1.8	glutathionylspermidine synthase
Gsp synthetase	6.3.1.8	glutathionylspermidine synthase
Glutathione:spermidine ligase [ADP-forming]	6.3.1.8	glutathionylspermidine synthase
glutathionylspermidine synthetase	6.3.1.8	glutathionylspermidine synthase
GspS	6.3.1.8	glutathionylspermidine synthase
GspSA	6.3.1.8	glutathionylspermidine synthase
TryS	6.3.1.8	glutathionylspermidine synthase
Glutathionylspermidine synthetase/amidase	6.3.1.8	glutathionylspermidine synthase
bifunctional glutathionylspermidine synthetase/amidase	6.3.1.8	glutathionylspermidine synthase
Synthetase, trypanothione	6.3.1.9	trypanothione synthase
Synthetase, trypanothione	6.3.1.9	trypanothione synthase
GenBank AF006615-derived protein GI 3004644	6.3.1.9	trypanothione synthase
Trypanothione synthetase	6.3.1.9	trypanothione synthase
TSH synthetase	6.3.1.9	trypanothione synthase
Cf-TS	6.3.1.9	trypanothione synthase
T	6.3.1.9	trypanothione synthase
Trypanothione synthetase	6.3.1.9	trypanothione synthase
TryS	6.3.1.9	trypanothione synthase
TcTryS	6.3.1.9	trypanothione synthase
TSA	6.3.1.9	trypanothione synthase
trypanothione synthetase-amidase	6.3.1.9	trypanothione synthase
Synthetase, pantothenate	6.3.2.1	pantoate-beta-alanine ligase (AMP-forming)
Pantoate activating enzyme	6.3.2.1	pantoate-beta-alanine ligase (AMP-forming)
Pantoic-activating enzyme	6.3.2.1	pantoate-beta-alanine ligase (AMP-forming)
D-Pantoate:beta-alanine ligase	6.3.2.1	pantoate-beta-alanine ligase (AMP-forming)
pantoate-beta-alanine ligase	6.3.2.1	pantoate-beta-alanine ligase (AMP-forming)
Pantothenate synthetase	6.3.2.1	pantoate-beta-alanine ligase (AMP-forming)
PS	6.3.2.1	pantoate-beta-alanine ligase (AMP-forming)
PTS	6.3.2.1	pantoate-beta-alanine ligase (AMP-forming)
panthotenate synthetase	6.3.2.1	pantoate-beta-alanine ligase (AMP-forming)
PanC	6.3.2.1	pantoate-beta-alanine ligase (AMP-forming)
MurF	6.3.2.10	UDP-N-acetylmuramoyl-tripeptide-D-alanyl-D-alanine ligase
Synthetase, uridine diphosphoacetylmuramoylpentapeptide	6.3.2.10	UDP-N-acetylmuramoyl-tripeptide-D-alanyl-D-alanine ligase
Uridine diphosphoacetylmuramoylpentapeptide synthetase	6.3.2.10	UDP-N-acetylmuramoyl-tripeptide-D-alanyl-D-alanine ligase
UDPacetylmuramoylpentapeptide synthetase	6.3.2.10	UDP-N-acetylmuramoyl-tripeptide-D-alanyl-D-alanine ligase
D-Ala-D-Ala-adding enzyme	6.3.2.10	UDP-N-acetylmuramoyl-tripeptide-D-alanyl-D-alanine ligase
UDP-N-acetylmuramoylalanyl-D-glutamyl-lysine-D-alanyl-D-alanine	6.3.2.10	UDP-N-acetylmuramoyl-tripeptide-D-alanyl-D-alanine ligase
More	6.3.2.10	UDP-N-acetylmuramoyl-tripeptide-D-alanyl-D-alanine ligase
MurF1	6.3.2.10	UDP-N-acetylmuramoyl-tripeptide-D-alanyl-D-alanine ligase
Synthetase, carnosine	6.3.2.11	carnosine synthase
HCarn-Carn synthetase	6.3.2.11	carnosine synthase
CAS	6.3.2.11	carnosine synthase
carnosine synthase	6.3.2.11	carnosine synthase
Carnosine synthetase	6.3.2.11	carnosine synthase
Carnosine-anserine synthetase	6.3.2.11	carnosine synthase
Homocarnosine-carnosine synthetase	6.3.2.11	carnosine synthase
Carnosine-homocarnosine synthetase	6.3.2.11	carnosine synthase
ATPGD1	6.3.2.11	carnosine synthase
7,8-Dihydrofolate synthetase	6.3.2.12	dihydrofolate synthase
7,8-Dihydropteroate:L-glutamate ligase	6.3.2.12	dihydrofolate synthase
Dihydrofolate synthetase	6.3.2.12	dihydrofolate synthase
FHFS	6.3.2.12	dihydrofolate synthase
FHFS/FPGS	6.3.2.12	dihydrofolate synthase
Folylpoly-	6.3.2.12	dihydrofolate synthase
Folylpoly-gamma-glutamate synthetase-dihydrofolate synthetase	6.3.2.12	dihydrofolate synthase
Synthetase, dihydrofolate	6.3.2.12	dihydrofolate synthase
dihydropteroate:L-glutamate ligase	6.3.2.12	dihydrofolate synthase
DHFR	6.3.2.12	dihydrofolate synthase
dihydrofolate reductase	6.3.2.12	dihydrofolate synthase
dihydrofolate synthase	6.3.2.12	dihydrofolate synthase
PfDHFS-FPGS	6.3.2.12	dihydrofolate synthase
H2-folate synthetase	6.3.2.12	dihydrofolate synthase
dihydrofolate synthetase-folylpolyglutamate synthetase	6.3.2.12	dihydrofolate synthase
FolC	6.3.2.12	dihydrofolate synthase
DHFS	6.3.2.12	dihydrofolate synthase
UDP-N-acetylmuramoyl-L-alanyl-D-glutamyl-meso-2,6-diaminopimelate	6.3.2.13	UDP-N-acetylmuramoyl-L-alanyl-D-glutamate-2,6-diaminopimelate ligase
Synthetase, uridine	6.3.2.13	UDP-N-acetylmuramoyl-L-alanyl-D-glutamate-2,6-diaminopimelate ligase
Uridine-diphosphate-N-acetylmuramyl-L-alanyl-D-glutamate:meso-2	6.3.2.13	UDP-N-acetylmuramoyl-L-alanyl-D-glutamate-2,6-diaminopimelate ligase
UDPMurNAc-L-alanyl-D-glutamate:mDAP ligase	6.3.2.13	UDP-N-acetylmuramoyl-L-alanyl-D-glutamate-2,6-diaminopimelate ligase
mDAP ligase	6.3.2.13	UDP-N-acetylmuramoyl-L-alanyl-D-glutamate-2,6-diaminopimelate ligase
Diaminopimelic-adding enzyme	6.3.2.13	UDP-N-acetylmuramoyl-L-alanyl-D-glutamate-2,6-diaminopimelate ligase
Uridine diphosphate	6.3.2.13	UDP-N-acetylmuramoyl-L-alanyl-D-glutamate-2,6-diaminopimelate ligase
Meso-diaminopimelate-adding enzyme	6.3.2.13	UDP-N-acetylmuramoyl-L-alanyl-D-glutamate-2,6-diaminopimelate ligase
UDP-MurNAc-tripeptide synthetase	6.3.2.13	UDP-N-acetylmuramoyl-L-alanyl-D-glutamate-2,6-diaminopimelate ligase
UDP-N-acetylmuramyl-tripeptide synthetase	6.3.2.13	UDP-N-acetylmuramoyl-L-alanyl-D-glutamate-2,6-diaminopimelate ligase
UDP-N-acetylmuramyl tripeptide synthetase	6.3.2.13	UDP-N-acetylmuramoyl-L-alanyl-D-glutamate-2,6-diaminopimelate ligase
MurE	6.3.2.13	UDP-N-acetylmuramoyl-L-alanyl-D-glutamate-2,6-diaminopimelate ligase
Mur ligase	6.3.2.13	UDP-N-acetylmuramoyl-L-alanyl-D-glutamate-2,6-diaminopimelate ligase
amide ligase	6.3.2.13	UDP-N-acetylmuramoyl-L-alanyl-D-glutamate-2,6-diaminopimelate ligase
MurE synthetase	6.3.2.13	UDP-N-acetylmuramoyl-L-alanyl-D-glutamate-2,6-diaminopimelate ligase
N-	6.3.2.14	enterobactin synthase
Synthetase, 2,3-dihydroxybenzoylserine	6.3.2.14	enterobactin synthase
2,3-Dihydroxybenzoylserine synthetase	6.3.2.14	enterobactin synthase
2,3-Dihydroxy-N-benzoyl-L-serine synthetase	6.3.2.14	enterobactin synthase
DBS synthetase	6.3.2.14	enterobactin synthase
DHBS synthase	6.3.2.14	enterobactin synthase
EntE	6.3.2.14	enterobactin synthase
D-Alanyl-alanyl-polyglycerolphosphate synthetase	6.3.2.16	D-alanine-alanyl-poly(glycerolphosphate) ligase
D-Alanine:membrane-acceptor ligase	6.3.2.16	D-alanine-alanyl-poly(glycerolphosphate) ligase
Synthetase, D-alanylalanylpoly	6.3.2.16	D-alanine-alanyl-poly(glycerolphosphate) ligase
D-Alanyl-poly	6.3.2.16	D-alanine-alanyl-poly(glycerolphosphate) ligase
D-Alanine-membrane acceptor-ligase	6.3.2.16	D-alanine-alanyl-poly(glycerolphosphate) ligase
D-Alanine:membrane acceptor ligase	6.3.2.16	D-alanine-alanyl-poly(glycerolphosphate) ligase
Folylpoly-gamma-glutamate synthetase-dihydrofolate synthetase	6.3.2.17	tetrahydrofolate synthase
Synthetase, folylpolyglutamate	6.3.2.17	tetrahydrofolate synthase
Folate polyglutamate synthetase	6.3.2.17	tetrahydrofolate synthase
Formyltetrahydropteroyldiglutamate synthetase	6.3.2.17	tetrahydrofolate synthase
N10-Formyltetrahydropteroyldiglutamate synthetase	6.3.2.17	tetrahydrofolate synthase
Folylpoly-.gamma.-glutamate synthase	6.3.2.17	tetrahydrofolate synthase
Folylpolyglutamyl synthetase	6.3.2.17	tetrahydrofolate synthase
Folylpoly	6.3.2.17	tetrahydrofolate synthase
Tail length regulator	6.3.2.17	tetrahydrofolate synthase
tetrahydrofolylpolyglutamate synthase	6.3.2.17	tetrahydrofolate synthase
tetrahydrofolate:L-glutamate gamma-ligase	6.3.2.17	tetrahydrofolate synthase
PfDHFS-FPGS	6.3.2.17	tetrahydrofolate synthase
FPGS2	6.3.2.17	tetrahydrofolate synthase
FPGS1	6.3.2.17	tetrahydrofolate synthase
MTHFD1L	6.3.2.17	tetrahydrofolate synthase
Folylpolyglutamate synthetase	6.3.2.17	tetrahydrofolate synthase
FolC	6.3.2.17	tetrahydrofolate synthase
FPGS	6.3.2.17	tetrahydrofolate synthase
Folylpoly-gamma-glutamate synthetase	6.3.2.17	tetrahydrofolate synthase
mFGPS	6.3.2.17	tetrahydrofolate synthase
folyl-gamma-glutamate synthetase	6.3.2.17	tetrahydrofolate synthase
folypolyglutamate synthetase	6.3.2.17	tetrahydrofolate synthase
folypoly-gamma-glutamate synthetase	6.3.2.17	tetrahydrofolate synthase
Folylpolyglutamate synthase	6.3.2.17	tetrahydrofolate synthase
folypolyglutamate synthase	6.3.2.17	tetrahydrofolate synthase
gamma-Glutamylhistamine synthetase	6.3.2.18	gamma-glutamylhistamine synthase
gamma-GHA synthetase	6.3.2.18	gamma-glutamylhistamine synthase
Synthetase, gamma-glutamylcysteine	6.3.2.2	glutamate-cysteine ligase
gamma-Glutamyl-L-cysteine synthetase	6.3.2.2	glutamate-cysteine ligase
gamma-Glutamylcysteinyl-synthetase	6.3.2.2	glutamate-cysteine ligase
GCL	6.3.2.2	glutamate-cysteine ligase
glutamate cysteine ligase	6.3.2.2	glutamate-cysteine ligase
AtGCL	6.3.2.2	glutamate-cysteine ligase
More	6.3.2.2	glutamate-cysteine ligase
GCLM	6.3.2.2	glutamate-cysteine ligase
2,3,4,5,6,7,8,10,13,18,19,24,26,27,28,32,36,40,42,43,44,45,46,47,48,49	6.3.2.2	glutamate-cysteine ligase
GCLC	6.3.2.2	glutamate-cysteine ligase
glutamate-cysteine ligase	6.3.2.2	glutamate-cysteine ligase
GCS	6.3.2.2	glutamate-cysteine ligase
GLCL	6.3.2.2	glutamate-cysteine ligase
Gamma-ECS	6.3.2.2	glutamate-cysteine ligase
PAD2	6.3.2.2	glutamate-cysteine ligase
gammaGCS	6.3.2.2	glutamate-cysteine ligase
gamma -GCS	6.3.2.2	glutamate-cysteine ligase
gamma-GCS-GS	6.3.2.2	glutamate-cysteine ligase
gamma-glutamylcysteine synthetase-glutathione synthetase	6.3.2.2	glutamate-cysteine ligase
GLCLC	6.3.2.2	glutamate-cysteine ligase
GLCLR	6.3.2.2	glutamate-cysteine ligase
gamma-glutaminylcysteine synthetase	6.3.2.2	glutamate-cysteine ligase
gamma-glutamycysteine synthetase	6.3.2.2	glutamate-cysteine ligase
gamma-glutamylcysteine ligase	6.3.2.2	glutamate-cysteine ligase
gamma-glutamate-cysteine ligase-glutathione synthetase	6.3.2.2	glutamate-cysteine ligase
GshF	6.3.2.2	glutamate-cysteine ligase
gamma-glutamate-cysteine ligase/glutathione synthetase	6.3.2.2	glutamate-cysteine ligase
gamma-ECL	6.3.2.2	glutamate-cysteine ligase
glutamate–cysteine ligase	6.3.2.2	glutamate-cysteine ligase
StGCL-GS	6.3.2.2	glutamate-cysteine ligase
GshA	6.3.2.2	glutamate-cysteine ligase
GSH1	6.3.2.2	glutamate-cysteine ligase
IAA-lysine synthetase	6.3.2.20	indoleacetate-lysine synthetase
Indoleacetic acid-lysine synthetase	6.3.2.20	indoleacetate-lysine synthetase
N-	6.3.2.20	indoleacetate-lysine synthetase
synthetase, homoglutathione	6.3.2.23	homoglutathione synthase
beta-alanine specific hGSH synthetase	6.3.2.23	homoglutathione synthase
hGSHS	6.3.2.23	homoglutathione synthase
homoglutathione synthetase	6.3.2.23	homoglutathione synthase
hGSH synthetase	6.3.2.23	homoglutathione synthase
hGSH-synthetase	6.3.2.23	homoglutathione synthase
hGS	6.3.2.23	homoglutathione synthase
kyotorphin-synthesizing enzyme	6.3.2.24	tyrosine-arginine ligase
kyotorphin synthase	6.3.2.24	tyrosine-arginine ligase
kyotorphin synthetase	6.3.2.24	tyrosine-arginine ligase
synthetase, kyotorphin	6.3.2.24	tyrosine-arginine ligase
tyrosyl-arginine synthase	6.3.2.24	tyrosine-arginine ligase
Synthetase, tubulin-tyrosine	6.3.2.25	tubulin-tyrosine ligase
Tyrosyltubulin ligase	6.3.2.25	tubulin-tyrosine ligase
Tubulin:tyrosine ligase	6.3.2.25	tubulin-tyrosine ligase
TTLase	6.3.2.25	tubulin-tyrosine ligase
tubulin-tyrosine-ligase	6.3.2.25	tubulin-tyrosine ligase
tubulin tyrosine ligase	6.3.2.25	tubulin-tyrosine ligase
TTL	6.3.2.25	tubulin-tyrosine ligase
tubuline-tyrosine ligase	6.3.2.25	tubulin-tyrosine ligase
tubulin-tyrosine ligase	6.3.2.25	tubulin-tyrosine ligase
L-delta-	6.3.2.26	N-(5-amino-5-carboxypentanoyl)-L-cysteinyl-D-valine synthase
synthetase, delta-	6.3.2.26	N-(5-amino-5-carboxypentanoyl)-L-cysteinyl-D-valine synthase
DELTA-	6.3.2.26	N-(5-amino-5-carboxypentanoyl)-L-cysteinyl-D-valine synthase
delta-L-	6.3.2.26	N-(5-amino-5-carboxypentanoyl)-L-cysteinyl-D-valine synthase
delta-	6.3.2.26	N-(5-amino-5-carboxypentanoyl)-L-cysteinyl-D-valine synthase
L-	6.3.2.26	N-(5-amino-5-carboxypentanoyl)-L-cysteinyl-D-valine synthase
delta-	6.3.2.26	N-(5-amino-5-carboxypentanoyl)-L-cysteinyl-D-valine synthase
delta-	6.3.2.26	N-(5-amino-5-carboxypentanoyl)-L-cysteinyl-D-valine synthase
ACV synthetase	6.3.2.26	N-(5-amino-5-carboxypentanoyl)-L-cysteinyl-D-valine synthase
ACVS	6.3.2.26	N-(5-amino-5-carboxypentanoyl)-L-cysteinyl-D-valine synthase
L-delta-alpha-aminoadipoyl-L-cysteinyl-D-valine synthetase	6.3.2.26	N-(5-amino-5-carboxypentanoyl)-L-cysteinyl-D-valine synthase
Pps	6.3.2.26	N-(5-amino-5-carboxypentanoyl)-L-cysteinyl-D-valine synthase
phosphopantothenate synthetase	6.3.2.26	N-(5-amino-5-carboxypentanoyl)-L-cysteinyl-D-valine synthase
TK1686	6.3.2.26	N-(5-amino-5-carboxypentanoyl)-L-cysteinyl-D-valine synthase
cyanophycin synthetase	6.3.2.29	cyanophycin synthase (L-aspartate-adding)
CphANE1	6.3.2.29	cyanophycin synthase (L-aspartate-adding)
CphA49	6.3.2.29	cyanophycin synthase (L-aspartate-adding)
CphA1	6.3.2.29	cyanophycin synthase (L-aspartate-adding)
CphA2	6.3.2.29	cyanophycin synthase (L-aspartate-adding)
CGP synthetase	6.3.2.29	cyanophycin synthase (L-aspartate-adding)
More	6.3.2.29	cyanophycin synthase (L-aspartate-adding)
CphA	6.3.2.29	cyanophycin synthase (L-aspartate-adding)
Tlr2170 protein	6.3.2.29	cyanophycin synthase (L-aspartate-adding)
Synthetase, glutathione	6.3.2.3	glutathione synthase
GSH synthetase	6.3.2.3	glutathione synthase
Glutathione synthetase	6.3.2.3	glutathione synthase
GSHase	6.3.2.3	glutathione synthase
Phytochelatin synthetase	6.3.2.3	glutathione synthase
GSH-S	6.3.2.3	glutathione synthase
Glutathione	6.3.2.3	glutathione synthase
TbGS	6.3.2.3	glutathione synthase
GSHS	6.3.2.3	glutathione synthase
gamma-GCS-GS	6.3.2.3	glutathione synthase
gamma-glutamylcysteine synthetase-glutathione synthetase	6.3.2.3	glutathione synthase
GshF	6.3.2.3	glutathione synthase
gamma -glutamate-cysteine ligase-glutathione synthetase	6.3.2.3	glutathione synthase
gamma-glutamate-cysteine ligase/glutathione synthetase	6.3.2.3	glutathione synthase
GS	6.3.2.3	glutathione synthase
GSH synthase	6.3.2.3	glutathione synthase
gshB	6.3.2.3	glutathione synthase
GSHS1	6.3.2.3	glutathione synthase
ZmGS	6.3.2.3	glutathione synthase
TAGS1	6.3.2.3	glutathione synthase
TaGS2	6.3.2.3	glutathione synthase
GSS	6.3.2.3	glutathione synthase
StGCL-GS	6.3.2.3	glutathione synthase
