Commentary	Substrate	Ref	Literature(PubmedID)	value
kcat/Km value is 2625 ml per mg and s, pH 5.0, 50°C	oat spelt xylan	158	https://www.ncbi.nlm.nih.gov/pubmed/?term=23670313	-999.0
kcat/Km value is 3401 ml per mg and s, pH 5.0, 50°C	beechwood xylan	159	https://www.ncbi.nlm.nih.gov/pubmed/?term=23670313	-999.0
kcat/Km value is 2632 ml per mg and s, pH 5.0, 50°C	birchwood xylan	159	https://www.ncbi.nlm.nih.gov/pubmed/?term=23670313	-999.0
kcat/Km value is 2625 ml per mg and s, pH 5.0, 50°C	oat spelt xylan	159	https://www.ncbi.nlm.nih.gov/pubmed/?term=23670313	-999.0
kcat/Km value is 3401 ml per mg and s, pH 5.0, 50°C	beechwood xylan	160	https://www.ncbi.nlm.nih.gov/pubmed/?term=23670313	-999.0
kcat/Km value is 2632 ml per mg and s, pH 5.0, 50°C	birchwood xylan	160	https://www.ncbi.nlm.nih.gov/pubmed/?term=23670313	-999.0
kcat/Km value is 2625 ml per mg and s, pH 5.0, 50°C	oat spelt xylan	160	https://www.ncbi.nlm.nih.gov/pubmed/?term=23670313	-999.0
kcat/Km value is 3401 ml per mg and s, pH 5.0, 50°C	beechwood xylan	161	https://www.ncbi.nlm.nih.gov/pubmed/?term=23670313	-999.0
kcat/Km value is 2632 ml per mg and s, pH 5.0, 50°C	birchwood xylan	161	https://www.ncbi.nlm.nih.gov/pubmed/?term=23670313	-999.0
kcat/Km value is 2625 ml per mg and s, pH 5.0, 50°C	oat spelt xylan	161	https://www.ncbi.nlm.nih.gov/pubmed/?term=23670313	-999.0
kcat/Km value is 3401 ml per mg and s, pH 5.0, 50°C	beechwood xylan	162	https://www.ncbi.nlm.nih.gov/pubmed/?term=23670313	-999.0
kcat/Km value is 2632 ml per mg and s, pH 5.0, 50°C	birchwood xylan	162	https://www.ncbi.nlm.nih.gov/pubmed/?term=23670313	-999.0
kcat/Km value is 2625 ml per mg and s, pH 5.0, 50°C	oat spelt xylan	162	https://www.ncbi.nlm.nih.gov/pubmed/?term=23670313	-999.0
kcat/Km value is 3401 ml per mg and s, pH 5.0, 50°C	beechwood xylan	163	https://www.ncbi.nlm.nih.gov/pubmed/?term=23670313	-999.0
kcat/Km value is 2632 ml per mg and s, pH 5.0, 50°C	birchwood xylan	163	https://www.ncbi.nlm.nih.gov/pubmed/?term=23670313	-999.0
kcat/Km value is 2625 ml per mg and s, pH 5.0, 50°C	oat spelt xylan	163	https://www.ncbi.nlm.nih.gov/pubmed/?term=23670313	-999.0
kcat/Km value is 3401 ml per mg and s, pH 5.0, 50°C	beechwood xylan	164	https://www.ncbi.nlm.nih.gov/pubmed/?term=23670313	-999.0
kcat/Km value is 2632 ml per mg and s, pH 5.0, 50°C	birchwood xylan	164	https://www.ncbi.nlm.nih.gov/pubmed/?term=23670313	-999.0
kcat/Km value is 2625 ml per mg and s, pH 5.0, 50°C	oat spelt xylan	164	https://www.ncbi.nlm.nih.gov/pubmed/?term=23670313	-999.0
kcat/Km value is 3401 ml per mg and s, pH 5.0, 50°C	beechwood xylan	165	https://www.ncbi.nlm.nih.gov/pubmed/?term=23670313	-999.0
kcat/Km value is 2632 ml per mg and s, pH 5.0, 50°C	birchwood xylan	165	https://www.ncbi.nlm.nih.gov/pubmed/?term=23670313	-999.0
kcat/Km value is 2625 ml per mg and s, pH 5.0, 50°C	oat spelt xylan	165	https://www.ncbi.nlm.nih.gov/pubmed/?term=23670313	-999.0
kcat/Km value is 3401 ml per mg and s, pH 5.0, 50°C	beechwood xylan	166	https://www.ncbi.nlm.nih.gov/pubmed/?term=23670313	-999.0
kcat/Km value is 2632 ml per mg and s, pH 5.0, 50°C	birchwood xylan	166	https://www.ncbi.nlm.nih.gov/pubmed/?term=23670313	-999.0
kcat/Km value is 2625 ml per mg and s, pH 5.0, 50°C	oat spelt xylan	166	https://www.ncbi.nlm.nih.gov/pubmed/?term=23670313	-999.0
kcat/Km value is 3401 ml per mg and s, pH 5.0, 50°C	beechwood xylan	167	https://www.ncbi.nlm.nih.gov/pubmed/?term=23670313	-999.0
kcat/Km value is 2632 ml per mg and s, pH 5.0, 50°C	birchwood xylan	167	https://www.ncbi.nlm.nih.gov/pubmed/?term=23670313	-999.0
kcat/Km value is 2625 ml per mg and s, pH 5.0, 50°C	oat spelt xylan	167	https://www.ncbi.nlm.nih.gov/pubmed/?term=23670313	-999.0
recombinant wild-type enzyme, pH 7.2, 22°C	2,5-dinitrophenyl-beta-D-xylobioside	248	https://www.ncbi.nlm.nih.gov/pubmed/?term=20163191	14.0
recombinant wild-type enzyme, pH 7.2, 22°C	2,5-dinitrophenyl-beta-D-xylobioside	249	https://www.ncbi.nlm.nih.gov/pubmed/?term=20163191	14.0
recombinant wild-type enzyme, pH 7.2, 22°C	2,5-dinitrophenyl-beta-D-xylobioside	250	https://www.ncbi.nlm.nih.gov/pubmed/?term=20163191	14.0
recombinant wild-type enzyme, pH 7.2, 22°C	2,5-dinitrophenyl-beta-D-xylobioside	251	https://www.ncbi.nlm.nih.gov/pubmed/?term=20163191	14.0
recombinant wild-type enzyme, pH 7.2, 22°C	2,5-dinitrophenyl-beta-D-xylobioside	252	https://www.ncbi.nlm.nih.gov/pubmed/?term=20163191	14.0
recombinant wild-type enzyme, pH 7.2, 22°C	2,5-dinitrophenyl-beta-D-xylobioside	253	https://www.ncbi.nlm.nih.gov/pubmed/?term=20163191	14.0
recombinant wild-type enzyme, pH 7.2, 22°C	2,5-dinitrophenyl-beta-D-xylobioside	254	https://www.ncbi.nlm.nih.gov/pubmed/?term=20163191	14.0
recombinant wild-type enzyme, pH 7.2, 22°C	2,5-dinitrophenyl-beta-D-xylobioside	255	https://www.ncbi.nlm.nih.gov/pubmed/?term=20163191	14.0
recombinant wild-type enzyme, pH 7.2, 22°C	2,5-dinitrophenyl-beta-D-xylobioside	256	https://www.ncbi.nlm.nih.gov/pubmed/?term=20163191	14.0
kcat/Km for chimeric enzyme CorA-XynA at pH 6.5, 65°C: 12 ml/mg	1,4-beta-D-xylan	351	https://www.ncbi.nlm.nih.gov/pubmed/?term=22006920	-999.0
kcat/Km value for wild-type 40.6 ml/mg/s, for chimera carrying a carbohydrate-binding module 66.4 ml/mg/s, respectively, pH 6.0, 50°C	beechwood xylan	351	https://www.ncbi.nlm.nih.gov/pubmed/?term=26923808	-999.0
kcat/Km for chimeric enzyme CorA-XynA at pH 6.5, 65°C: 12 ml/mg	1,4-beta-D-xylan	352	https://www.ncbi.nlm.nih.gov/pubmed/?term=22006920	-999.0
kcat/Km value for wild-type 40.6 ml/mg/s, for chimera carrying a carbohydrate-binding module 66.4 ml/mg/s, respectively, pH 6.0, 50°C	beechwood xylan	352	https://www.ncbi.nlm.nih.gov/pubmed/?term=26923808	-999.0
kcat/Km for chimeric enzyme CorA-XynA at pH 6.5, 65°C: 12 ml/mg	1,4-beta-D-xylan	353	https://www.ncbi.nlm.nih.gov/pubmed/?term=22006920	-999.0
kcat/Km value for wild-type 40.6 ml/mg/s, for chimera carrying a carbohydrate-binding module 66.4 ml/mg/s, respectively, pH 6.0, 50°C	beechwood xylan	353	https://www.ncbi.nlm.nih.gov/pubmed/?term=26923808	-999.0
kcat/Km for chimeric enzyme CorA-XynA at pH 6.5, 65°C: 12 ml/mg	1,4-beta-D-xylan	354	https://www.ncbi.nlm.nih.gov/pubmed/?term=22006920	-999.0
kcat/Km value for wild-type 40.6 ml/mg/s, for chimera carrying a carbohydrate-binding module 66.4 ml/mg/s, respectively, pH 6.0, 50°C	beechwood xylan	354	https://www.ncbi.nlm.nih.gov/pubmed/?term=26923808	-999.0
kcat/Km for chimeric enzyme CorA-XynA at pH 6.5, 65°C: 12 ml/mg	1,4-beta-D-xylan	355	https://www.ncbi.nlm.nih.gov/pubmed/?term=22006920	-999.0
kcat/Km value for wild-type 40.6 ml/mg/s, for chimera carrying a carbohydrate-binding module 66.4 ml/mg/s, respectively, pH 6.0, 50°C	beechwood xylan	355	https://www.ncbi.nlm.nih.gov/pubmed/?term=26923808	-999.0
kcat/Km for chimeric enzyme CorA-XynA at pH 6.5, 65°C: 12 ml/mg	1,4-beta-D-xylan	356	https://www.ncbi.nlm.nih.gov/pubmed/?term=22006920	-999.0
kcat/Km value for wild-type 40.6 ml/mg/s, for chimera carrying a carbohydrate-binding module 66.4 ml/mg/s, respectively, pH 6.0, 50°C	beechwood xylan	356	https://www.ncbi.nlm.nih.gov/pubmed/?term=26923808	-999.0
kcat/Km for chimeric enzyme CorA-XynA at pH 6.5, 65°C: 12 ml/mg	1,4-beta-D-xylan	357	https://www.ncbi.nlm.nih.gov/pubmed/?term=22006920	-999.0
kcat/Km value for wild-type 40.6 ml/mg/s, for chimera carrying a carbohydrate-binding module 66.4 ml/mg/s, respectively, pH 6.0, 50°C	beechwood xylan	357	https://www.ncbi.nlm.nih.gov/pubmed/?term=26923808	-999.0
kcat/Km for chimeric enzyme CorA-XynA at pH 6.5, 65°C: 12 ml/mg	1,4-beta-D-xylan	358	https://www.ncbi.nlm.nih.gov/pubmed/?term=22006920	-999.0
kcat/Km value for wild-type 40.6 ml/mg/s, for chimera carrying a carbohydrate-binding module 66.4 ml/mg/s, respectively, pH 6.0, 50°C	beechwood xylan	358	https://www.ncbi.nlm.nih.gov/pubmed/?term=26923808	-999.0
kcat/Km for chimeric enzyme CorA-XynA at pH 6.5, 65°C: 12 ml/mg	1,4-beta-D-xylan	359	https://www.ncbi.nlm.nih.gov/pubmed/?term=22006920	-999.0
kcat/Km value for wild-type 40.6 ml/mg/s, for chimera carrying a carbohydrate-binding module 66.4 ml/mg/s, respectively, pH 6.0, 50°C	beechwood xylan	359	https://www.ncbi.nlm.nih.gov/pubmed/?term=26923808	-999.0
kcat/Km for chimeric enzyme CorA-XynA at pH 6.5, 65°C: 12 ml/mg	1,4-beta-D-xylan	360	https://www.ncbi.nlm.nih.gov/pubmed/?term=22006920	-999.0
kcat/Km value for wild-type 40.6 ml/mg/s, for chimera carrying a carbohydrate-binding module 66.4 ml/mg/s, respectively, pH 6.0, 50°C	beechwood xylan	360	https://www.ncbi.nlm.nih.gov/pubmed/?term=26923808	-999.0
kcat/Km for chimeric enzyme CorA-XynA at pH 6.5, 65°C: 12 ml/mg	1,4-beta-D-xylan	361	https://www.ncbi.nlm.nih.gov/pubmed/?term=22006920	-999.0
kcat/Km value for wild-type 40.6 ml/mg/s, for chimera carrying a carbohydrate-binding module 66.4 ml/mg/s, respectively, pH 6.0, 50°C	beechwood xylan	361	https://www.ncbi.nlm.nih.gov/pubmed/?term=26923808	-999.0
kcat/Km for chimeric enzyme CorA-XynA at pH 6.5, 65°C: 12 ml/mg	1,4-beta-D-xylan	362	https://www.ncbi.nlm.nih.gov/pubmed/?term=22006920	-999.0
kcat/Km value for wild-type 40.6 ml/mg/s, for chimera carrying a carbohydrate-binding module 66.4 ml/mg/s, respectively, pH 6.0, 50°C	beechwood xylan	362	https://www.ncbi.nlm.nih.gov/pubmed/?term=26923808	-999.0
kcat/Km for chimeric enzyme CorA-XynA at pH 6.5, 65°C: 12 ml/mg	1,4-beta-D-xylan	363	https://www.ncbi.nlm.nih.gov/pubmed/?term=22006920	-999.0
kcat/Km value for wild-type 40.6 ml/mg/s, for chimera carrying a carbohydrate-binding module 66.4 ml/mg/s, respectively, pH 6.0, 50°C	beechwood xylan	363	https://www.ncbi.nlm.nih.gov/pubmed/?term=26923808	-999.0
kcat/Km for chimeric enzyme CorA-XynA at pH 6.5, 65°C: 12 ml/mg	1,4-beta-D-xylan	364	https://www.ncbi.nlm.nih.gov/pubmed/?term=22006920	-999.0
kcat/Km value for wild-type 40.6 ml/mg/s, for chimera carrying a carbohydrate-binding module 66.4 ml/mg/s, respectively, pH 6.0, 50°C	beechwood xylan	364	https://www.ncbi.nlm.nih.gov/pubmed/?term=26923808	-999.0
pH 8.0, 40°C	4-O-methyl-D-glucurono-D-xylan	734	https://www.ncbi.nlm.nih.gov/pubmed/?term=27602054	6.27
kcat/Km vlaue 12.3 ml per s and mg, pH 6.0, temperature not specified in the publication	soluble birchwood xylan	1059	https://www.ncbi.nlm.nih.gov/pubmed/?term=27871388	-999.0
kcat/Km vlaue 12.3 ml per s and mg, pH 6.0, temperature not specified in the publication	soluble birchwood xylan	1060	https://www.ncbi.nlm.nih.gov/pubmed/?term=27871388	-999.0
kcat/Km vlaue 12.3 ml per s and mg, pH 6.0, temperature not specified in the publication	soluble birchwood xylan	1061	https://www.ncbi.nlm.nih.gov/pubmed/?term=27871388	-999.0
kcat/Km vlaue 12.3 ml per s and mg, pH 6.0, temperature not specified in the publication	soluble birchwood xylan	1062	https://www.ncbi.nlm.nih.gov/pubmed/?term=27871388	-999.0
kcat/Km vlaue 12.3 ml per s and mg, pH 6.0, temperature not specified in the publication	soluble birchwood xylan	1063	https://www.ncbi.nlm.nih.gov/pubmed/?term=27871388	-999.0
kcat/Km vlaue 12.3 ml per s and mg, pH 6.0, temperature not specified in the publication	soluble birchwood xylan	1064	https://www.ncbi.nlm.nih.gov/pubmed/?term=27871388	-999.0
kcat/Km vlaue 12.3 ml per s and mg, pH 6.0, temperature not specified in the publication	soluble birchwood xylan	1065	https://www.ncbi.nlm.nih.gov/pubmed/?term=27871388	-999.0
kcat/Km value is 289 ml per mg and s, pH 6.0, 80°C	beechwood xylan	1249	https://www.ncbi.nlm.nih.gov/pubmed/?term=24170174	-999.0
pH 5, 50°C, xylanase II	4-nitrophenyl xylopyranoside	1270	https://www.brenda-enzymes.org/literature.php?r=737633	27.0
pH 5, 50°C, xylanase III	4-nitrophenyl xylopyranoside	1270	https://www.brenda-enzymes.org/literature.php?r=737633	43.0
pH 5, 50°C, xylanase III	2-nitrophenyl xylopyranoside	1270	https://www.brenda-enzymes.org/literature.php?r=737633	104.0
pH 5, 50°C, xylanase II	2-nitrophenyl xylopyranoside	1270	https://www.brenda-enzymes.org/literature.php?r=737633	292.0
pH 5, 50°C, xylanase II	4-nitrophenyl-4-O-beta-D-xylopyranosyl-beta-D-xylopyranose	1270	https://www.brenda-enzymes.org/literature.php?r=737633	7190.0
pH 5, 50°C, xylanase II	4-nitrophenyl xylopyranoside	1271	https://www.brenda-enzymes.org/literature.php?r=737633	27.0
pH 5, 50°C, xylanase III	4-nitrophenyl xylopyranoside	1271	https://www.brenda-enzymes.org/literature.php?r=737633	43.0
pH 5, 50°C, xylanase III	2-nitrophenyl xylopyranoside	1271	https://www.brenda-enzymes.org/literature.php?r=737633	104.0
pH 5, 50°C, xylanase II	2-nitrophenyl xylopyranoside	1271	https://www.brenda-enzymes.org/literature.php?r=737633	292.0
pH 5, 50°C, xylanase II	4-nitrophenyl-4-O-beta-D-xylopyranosyl-beta-D-xylopyranose	1271	https://www.brenda-enzymes.org/literature.php?r=737633	7190.0
pH 5, 50°C, xylanase II	4-nitrophenyl xylopyranoside	1272	https://www.brenda-enzymes.org/literature.php?r=737633	27.0
pH 5, 50°C, xylanase III	4-nitrophenyl xylopyranoside	1272	https://www.brenda-enzymes.org/literature.php?r=737633	43.0
pH 5, 50°C, xylanase III	2-nitrophenyl xylopyranoside	1272	https://www.brenda-enzymes.org/literature.php?r=737633	104.0
pH 5, 50°C, xylanase II	2-nitrophenyl xylopyranoside	1272	https://www.brenda-enzymes.org/literature.php?r=737633	292.0
pH 5, 50°C, xylanase II	4-nitrophenyl-4-O-beta-D-xylopyranosyl-beta-D-xylopyranose	1272	https://www.brenda-enzymes.org/literature.php?r=737633	7190.0
pH 5, 50°C, xylanase II	4-nitrophenyl xylopyranoside	1273	https://www.brenda-enzymes.org/literature.php?r=737633	27.0
pH 5, 50°C, xylanase III	4-nitrophenyl xylopyranoside	1273	https://www.brenda-enzymes.org/literature.php?r=737633	43.0
pH 5, 50°C, xylanase III	2-nitrophenyl xylopyranoside	1273	https://www.brenda-enzymes.org/literature.php?r=737633	104.0
pH 5, 50°C, xylanase II	2-nitrophenyl xylopyranoside	1273	https://www.brenda-enzymes.org/literature.php?r=737633	292.0
pH 5, 50°C, xylanase II	4-nitrophenyl-4-O-beta-D-xylopyranosyl-beta-D-xylopyranose	1273	https://www.brenda-enzymes.org/literature.php?r=737633	7190.0
kcat/Km value is 809 mg per ml and s, pH 6.0, 60°C	arabinoxylan	1274	https://www.ncbi.nlm.nih.gov/pubmed/?term=24258792	-999.0
kcat/Km value is 417 mg per ml and s, pH 6.0, 60°C	beechwood xylan	1274	https://www.ncbi.nlm.nih.gov/pubmed/?term=24258792	-999.0
kcat/Km value is 236 mg per ml and s, pH 6.0, 60°C	insoluble oat spelt xylan	1274	https://www.ncbi.nlm.nih.gov/pubmed/?term=24258792	-999.0
kcat/Km value is 810 mg per ml and s, pH 6.0, 60°C	soluble oat spelt xylan	1274	https://www.ncbi.nlm.nih.gov/pubmed/?term=24258792	-999.0
Km value 0.055 mg/ml, pH 5.0, 50°C	birchwood xylan	1282	https://www.ncbi.nlm.nih.gov/pubmed/?term=21388922	-999.0
Km value 0.055 mg/ml, pH 5.0, 50°C	birchwood xylan	1283	https://www.ncbi.nlm.nih.gov/pubmed/?term=21388922	-999.0
Km value 0.055 mg/ml, pH 5.0, 50°C	birchwood xylan	1284	https://www.ncbi.nlm.nih.gov/pubmed/?term=21388922	-999.0
kcat/Km value of wild-type 53279 ml/mg/s, of mutant M7 73048 ml/mg/s, respectively, pH 6.0, 50°C	oat spelt xylan	1644	https://www.brenda-enzymes.org/literature.php?r=743887	-999.0
kcat/Km value of wild-type 53279 ml/mg/s, of mutant M7 73048 ml/mg/s, respectively, pH 6.0, 50°C	oat spelt xylan	1645	https://www.brenda-enzymes.org/literature.php?r=743887	-999.0
kcat/Km value of wild-type 53279 ml/mg/s, of mutant M7 73048 ml/mg/s, respectively, pH 6.0, 50°C	oat spelt xylan	1646	https://www.brenda-enzymes.org/literature.php?r=743887	-999.0
kcat/Km value of wild-type 53279 ml/mg/s, of mutant M7 73048 ml/mg/s, respectively, pH 6.0, 50°C	oat spelt xylan	1647	https://www.brenda-enzymes.org/literature.php?r=743887	-999.0
kcat/Km value of wild-type 53279 ml/mg/s, of mutant M7 73048 ml/mg/s, respectively, pH 6.0, 50°C	oat spelt xylan	1648	https://www.brenda-enzymes.org/literature.php?r=743887	-999.0
kcat/Km value of wild-type 53279 ml/mg/s, of mutant M7 73048 ml/mg/s, respectively, pH 6.0, 50°C	oat spelt xylan	1649	https://www.brenda-enzymes.org/literature.php?r=743887	-999.0
kcat/Km value of wild-type 53279 ml/mg/s, of mutant M7 73048 ml/mg/s, respectively, pH 6.0, 50°C	oat spelt xylan	1650	https://www.brenda-enzymes.org/literature.php?r=743887	-999.0
kcat/Km value of wild-type 53279 ml/mg/s, of mutant M7 73048 ml/mg/s, respectively, pH 6.0, 50°C	oat spelt xylan	1651	https://www.brenda-enzymes.org/literature.php?r=743887	-999.0
kcat/Km value of wild-type 53279 ml/mg/s, of mutant M7 73048 ml/mg/s, respectively, pH 6.0, 50°C	oat spelt xylan	1652	https://www.brenda-enzymes.org/literature.php?r=743887	-999.0
kcat/Km value of wild-type 53279 ml/mg/s, of mutant M7 73048 ml/mg/s, respectively, pH 6.0, 50°C	oat spelt xylan	1653	https://www.brenda-enzymes.org/literature.php?r=743887	-999.0
kcat/Km value of wild-type 53279 ml/mg/s, of mutant M7 73048 ml/mg/s, respectively, pH 6.0, 50°C	oat spelt xylan	1654	https://www.brenda-enzymes.org/literature.php?r=743887	-999.0
kcat/Km value of wild-type 53279 ml/mg/s, of mutant M7 73048 ml/mg/s, respectively, pH 6.0, 50°C	oat spelt xylan	1655	https://www.brenda-enzymes.org/literature.php?r=743887	-999.0
kcat/Km value of wild-type 53279 ml/mg/s, of mutant M7 73048 ml/mg/s, respectively, pH 6.0, 50°C	oat spelt xylan	1656	https://www.brenda-enzymes.org/literature.php?r=743887	-999.0
kcat/Km value of wild-type 53279 ml/mg/s, of mutant M7 73048 ml/mg/s, respectively, pH 6.0, 50°C	oat spelt xylan	1657	https://www.brenda-enzymes.org/literature.php?r=743887	-999.0
kcat/Km value of wild-type 53279 ml/mg/s, of mutant M7 73048 ml/mg/s, respectively, pH 6.0, 50°C	oat spelt xylan	1658	https://www.brenda-enzymes.org/literature.php?r=743887	-999.0
kcat/Km value of wild-type 53279 ml/mg/s, of mutant M7 73048 ml/mg/s, respectively, pH 6.0, 50°C	oat spelt xylan	1659	https://www.brenda-enzymes.org/literature.php?r=743887	-999.0
kcat/Km value 1172 mg/ml/s, pH 5.5, 85°C	beechwood xylan	1704	https://www.ncbi.nlm.nih.gov/pubmed/?term=27900528	-999.0
kcat/Km value 847 mg/ml/s, pH 5.5, 85°C	birchwood xylan	1704	https://www.ncbi.nlm.nih.gov/pubmed/?term=27900528	-999.0
kcat/Km value 39.7 mg/ml/s, pH 5.5, 85°C	carboxymethyl cellulose	1704	https://www.ncbi.nlm.nih.gov/pubmed/?term=27900528	-999.0
kcat/Km value 956 mg/ml/s, pH 5.5, 85°C	oat spelt xylan	1704	https://www.ncbi.nlm.nih.gov/pubmed/?term=27900528	-999.0
kcat/Km value 1172 mg/ml/s, pH 5.5, 85°C	beechwood xylan	1705	https://www.ncbi.nlm.nih.gov/pubmed/?term=27900528	-999.0
kcat/Km value 847 mg/ml/s, pH 5.5, 85°C	birchwood xylan	1705	https://www.ncbi.nlm.nih.gov/pubmed/?term=27900528	-999.0
kcat/Km value 39.7 mg/ml/s, pH 5.5, 85°C	carboxymethyl cellulose	1705	https://www.ncbi.nlm.nih.gov/pubmed/?term=27900528	-999.0
kcat/Km value 956 mg/ml/s, pH 5.5, 85°C	oat spelt xylan	1705	https://www.ncbi.nlm.nih.gov/pubmed/?term=27900528	-999.0
	more	1772	https://www.ncbi.nlm.nih.gov/pubmed/?term=19527927	-999.0
	more	1773	https://www.ncbi.nlm.nih.gov/pubmed/?term=19527927	-999.0
	more	1774	https://www.ncbi.nlm.nih.gov/pubmed/?term=19527927	-999.0
	more	1775	https://www.ncbi.nlm.nih.gov/pubmed/?term=19527927	-999.0
kcat/Km value 47 ml/mg/s for wild-type, 13.9 ml/mg/s for mutant XylA, 26.1 ml/mg/s for mutant XylB, pH 6.0, 50°C	beechwood xylan	1806	https://www.ncbi.nlm.nih.gov/pubmed/?term=26790627	-999.0
kcat/Km value 47 ml/mg/s for wild-type, 13.9 ml/mg/s for mutant XylA, 26.1 ml/mg/s for mutant XylB, pH 6.0, 50°C	beechwood xylan	1807	https://www.ncbi.nlm.nih.gov/pubmed/?term=26790627	-999.0
kcat/Km value 47 ml/mg/s for wild-type, 13.9 ml/mg/s for mutant XylA, 26.1 ml/mg/s for mutant XylB, pH 6.0, 50°C	beechwood xylan	1808	https://www.ncbi.nlm.nih.gov/pubmed/?term=26790627	-999.0
kcat/Km value 47 ml/mg/s for wild-type, 13.9 ml/mg/s for mutant XylA, 26.1 ml/mg/s for mutant XylB, pH 6.0, 50°C	beechwood xylan	1809	https://www.ncbi.nlm.nih.gov/pubmed/?term=26790627	-999.0
kcat/Km value 47 ml/mg/s for wild-type, 13.9 ml/mg/s for mutant XylA, 26.1 ml/mg/s for mutant XylB, pH 6.0, 50°C	beechwood xylan	1810	https://www.ncbi.nlm.nih.gov/pubmed/?term=26790627	-999.0
