Commentary	Ref	Literature(PubmedID)	value
mutant T16A/T39I/L176Q	118	https://www.brenda-enzymes.org/literature.php?r=738888	70.0
	118	https://www.ncbi.nlm.nih.gov/pubmed/?term=24031929	70.0
	118	https://www.ncbi.nlm.nih.gov/pubmed/?term=100112400	90.0
	119	https://www.ncbi.nlm.nih.gov/pubmed/?term=26847222	50.0
wild-type and mutants S68R and Q47P/S159R	119	https://www.brenda-enzymes.org/literature.php?r=738888	50.0
mutant A60D	119	https://www.brenda-enzymes.org/literature.php?r=738888	60.0
mutant T16A/T39I/L176Q	119	https://www.brenda-enzymes.org/literature.php?r=738888	70.0
	119	https://www.ncbi.nlm.nih.gov/pubmed/?term=24031929	70.0
	119	https://www.ncbi.nlm.nih.gov/pubmed/?term=100112400	90.0
	120	https://www.ncbi.nlm.nih.gov/pubmed/?term=26847222	50.0
wild-type and mutants S68R and Q47P/S159R	120	https://www.brenda-enzymes.org/literature.php?r=738888	50.0
mutant A60D	120	https://www.brenda-enzymes.org/literature.php?r=738888	60.0
mutant T16A/T39I/L176Q	120	https://www.brenda-enzymes.org/literature.php?r=738888	70.0
	120	https://www.ncbi.nlm.nih.gov/pubmed/?term=24031929	70.0
	120	https://www.ncbi.nlm.nih.gov/pubmed/?term=100112400	90.0
	121	https://www.ncbi.nlm.nih.gov/pubmed/?term=26847222	50.0
wild-type and mutants S68R and Q47P/S159R	121	https://www.brenda-enzymes.org/literature.php?r=738888	50.0
mutant A60D	121	https://www.brenda-enzymes.org/literature.php?r=738888	60.0
mutant T16A/T39I/L176Q	121	https://www.brenda-enzymes.org/literature.php?r=738888	70.0
	121	https://www.ncbi.nlm.nih.gov/pubmed/?term=24031929	70.0
	121	https://www.ncbi.nlm.nih.gov/pubmed/?term=100112400	90.0
	122	https://www.ncbi.nlm.nih.gov/pubmed/?term=26847222	50.0
wild-type and mutants S68R and Q47P/S159R	122	https://www.brenda-enzymes.org/literature.php?r=738888	50.0
mutant A60D	122	https://www.brenda-enzymes.org/literature.php?r=738888	60.0
mutant T16A/T39I/L176Q	122	https://www.brenda-enzymes.org/literature.php?r=738888	70.0
	122	https://www.ncbi.nlm.nih.gov/pubmed/?term=24031929	70.0
	122	https://www.ncbi.nlm.nih.gov/pubmed/?term=100112400	90.0
	123	https://www.ncbi.nlm.nih.gov/pubmed/?term=26847222	50.0
wild-type and mutants S68R and Q47P/S159R	123	https://www.brenda-enzymes.org/literature.php?r=738888	50.0
mutant A60D	123	https://www.brenda-enzymes.org/literature.php?r=738888	60.0
mutant T16A/T39I/L176Q	123	https://www.brenda-enzymes.org/literature.php?r=738888	70.0
	123	https://www.ncbi.nlm.nih.gov/pubmed/?term=24031929	70.0
	123	https://www.ncbi.nlm.nih.gov/pubmed/?term=100112400	90.0
both xylanase I and xylanase II	129	https://www.ncbi.nlm.nih.gov/pubmed/?term=15114860	50.0
both xylanase I and xylanase II	130	https://www.ncbi.nlm.nih.gov/pubmed/?term=15114860	50.0
both xylanase I and xylanase II	131	https://www.ncbi.nlm.nih.gov/pubmed/?term=15114860	50.0
	132	https://www.ncbi.nlm.nih.gov/pubmed/?term=20159568	60.0
	133	https://www.ncbi.nlm.nih.gov/pubmed/?term=20159568	60.0
	134	https://www.ncbi.nlm.nih.gov/pubmed/?term=20159568	60.0
	136	https://www.ncbi.nlm.nih.gov/pubmed/?term=26686608	45.0
	137	https://www.ncbi.nlm.nih.gov/pubmed/?term=26686608	45.0
	138	https://www.ncbi.nlm.nih.gov/pubmed/?term=26686608	45.0
	139	https://www.ncbi.nlm.nih.gov/pubmed/?term=26686608	45.0
	140	https://www.ncbi.nlm.nih.gov/pubmed/?term=26686608	45.0
hydrolysis of oat spelt xylan	143	https://www.brenda-enzymes.org/literature.php?r=171658	56.0
hydrolysis of oat spelt xylan	144	https://www.brenda-enzymes.org/literature.php?r=171658	56.0
hydrolysis of oat spelt xylan	145	https://www.brenda-enzymes.org/literature.php?r=171658	56.0
hydrolysis of oat spelt xylan	146	https://www.brenda-enzymes.org/literature.php?r=171658	56.0
hydrolysis of oat spelt xylan	147	https://www.brenda-enzymes.org/literature.php?r=171658	56.0
hydrolysis of oat spelt xylan	148	https://www.brenda-enzymes.org/literature.php?r=171658	56.0
hydrolysis of oat spelt xylan	149	https://www.brenda-enzymes.org/literature.php?r=171658	56.0
hydrolysis of oat spelt xylan	150	https://www.brenda-enzymes.org/literature.php?r=171658	56.0
hydrolysis of oat spelt xylan	151	https://www.brenda-enzymes.org/literature.php?r=171658	56.0
assay at	153	https://www.ncbi.nlm.nih.gov/pubmed/?term=15063320	40.0
	153	https://www.ncbi.nlm.nih.gov/pubmed/?term=18553705	42.0
xylanase I and II	153	https://www.ncbi.nlm.nih.gov/pubmed/?term=18553703	45.0
	153	https://www.ncbi.nlm.nih.gov/pubmed/?term=18553704	45.0
xylanase II	153	https://www.ncbi.nlm.nih.gov/pubmed/?term=455113	50.0
	153	https://www.ncbi.nlm.nih.gov/pubmed/?term=19078	50.0
	153	https://www.ncbi.nlm.nih.gov/pubmed/?term=16091777	50.0
	153	https://www.ncbi.nlm.nih.gov/pubmed/?term=20361933	50.0
	153	https://www.ncbi.nlm.nih.gov/pubmed/?term=24888408	50.0
	153	https://www.ncbi.nlm.nih.gov/pubmed/?term=23670313	50.0
optimum temperature for hybrid xylanase and its Aspergillus parent is 60°C and 50°C, respectively	153	https://www.ncbi.nlm.nih.gov/pubmed/?term=18688581	50.0 - 60.0
	153	https://www.brenda-enzymes.org/literature.php?r=679573	55.0
	153	https://www.ncbi.nlm.nih.gov/pubmed/?term=100069532	60.0
	153	https://www.ncbi.nlm.nih.gov/pubmed/?term=28384512	60.0
xylanase IA and IB	153	https://www.ncbi.nlm.nih.gov/pubmed/?term=455113	65.0 - 80.0
assay at	154	https://www.ncbi.nlm.nih.gov/pubmed/?term=15063320	40.0
	154	https://www.ncbi.nlm.nih.gov/pubmed/?term=18553705	42.0
xylanase I and II	154	https://www.ncbi.nlm.nih.gov/pubmed/?term=18553703	45.0
	154	https://www.ncbi.nlm.nih.gov/pubmed/?term=18553704	45.0
xylanase II	154	https://www.ncbi.nlm.nih.gov/pubmed/?term=455113	50.0
	154	https://www.ncbi.nlm.nih.gov/pubmed/?term=19078	50.0
	154	https://www.ncbi.nlm.nih.gov/pubmed/?term=16091777	50.0
	154	https://www.ncbi.nlm.nih.gov/pubmed/?term=20361933	50.0
	154	https://www.ncbi.nlm.nih.gov/pubmed/?term=24888408	50.0
	154	https://www.ncbi.nlm.nih.gov/pubmed/?term=23670313	50.0
optimum temperature for hybrid xylanase and its Aspergillus parent is 60°C and 50°C, respectively	154	https://www.ncbi.nlm.nih.gov/pubmed/?term=18688581	50.0 - 60.0
	154	https://www.brenda-enzymes.org/literature.php?r=679573	55.0
	154	https://www.ncbi.nlm.nih.gov/pubmed/?term=100069532	60.0
	154	https://www.ncbi.nlm.nih.gov/pubmed/?term=28384512	60.0
xylanase IA and IB	154	https://www.ncbi.nlm.nih.gov/pubmed/?term=455113	65.0 - 80.0
assay at	155	https://www.ncbi.nlm.nih.gov/pubmed/?term=15063320	40.0
	155	https://www.ncbi.nlm.nih.gov/pubmed/?term=18553705	42.0
xylanase I and II	155	https://www.ncbi.nlm.nih.gov/pubmed/?term=18553703	45.0
	155	https://www.ncbi.nlm.nih.gov/pubmed/?term=18553704	45.0
xylanase II	155	https://www.ncbi.nlm.nih.gov/pubmed/?term=455113	50.0
	155	https://www.ncbi.nlm.nih.gov/pubmed/?term=19078	50.0
	155	https://www.ncbi.nlm.nih.gov/pubmed/?term=16091777	50.0
	155	https://www.ncbi.nlm.nih.gov/pubmed/?term=20361933	50.0
	155	https://www.ncbi.nlm.nih.gov/pubmed/?term=24888408	50.0
	155	https://www.ncbi.nlm.nih.gov/pubmed/?term=23670313	50.0
optimum temperature for hybrid xylanase and its Aspergillus parent is 60°C and 50°C, respectively	155	https://www.ncbi.nlm.nih.gov/pubmed/?term=18688581	50.0 - 60.0
	155	https://www.brenda-enzymes.org/literature.php?r=679573	55.0
	155	https://www.ncbi.nlm.nih.gov/pubmed/?term=100069532	60.0
	155	https://www.ncbi.nlm.nih.gov/pubmed/?term=28384512	60.0
xylanase IA and IB	155	https://www.ncbi.nlm.nih.gov/pubmed/?term=455113	65.0 - 80.0
assay at	156	https://www.ncbi.nlm.nih.gov/pubmed/?term=15063320	40.0
	156	https://www.ncbi.nlm.nih.gov/pubmed/?term=18553705	42.0
xylanase I and II	156	https://www.ncbi.nlm.nih.gov/pubmed/?term=18553703	45.0
	156	https://www.ncbi.nlm.nih.gov/pubmed/?term=18553704	45.0
xylanase II	156	https://www.ncbi.nlm.nih.gov/pubmed/?term=455113	50.0
	156	https://www.ncbi.nlm.nih.gov/pubmed/?term=19078	50.0
	156	https://www.ncbi.nlm.nih.gov/pubmed/?term=16091777	50.0
	156	https://www.ncbi.nlm.nih.gov/pubmed/?term=20361933	50.0
	156	https://www.ncbi.nlm.nih.gov/pubmed/?term=24888408	50.0
	156	https://www.ncbi.nlm.nih.gov/pubmed/?term=23670313	50.0
optimum temperature for hybrid xylanase and its Aspergillus parent is 60°C and 50°C, respectively	156	https://www.ncbi.nlm.nih.gov/pubmed/?term=18688581	50.0 - 60.0
	156	https://www.brenda-enzymes.org/literature.php?r=679573	55.0
	156	https://www.ncbi.nlm.nih.gov/pubmed/?term=100069532	60.0
	156	https://www.ncbi.nlm.nih.gov/pubmed/?term=28384512	60.0
xylanase IA and IB	156	https://www.ncbi.nlm.nih.gov/pubmed/?term=455113	65.0 - 80.0
assay at	157	https://www.ncbi.nlm.nih.gov/pubmed/?term=15063320	40.0
	157	https://www.ncbi.nlm.nih.gov/pubmed/?term=18553705	42.0
xylanase I and II	157	https://www.ncbi.nlm.nih.gov/pubmed/?term=18553703	45.0
	157	https://www.ncbi.nlm.nih.gov/pubmed/?term=18553704	45.0
xylanase II	157	https://www.ncbi.nlm.nih.gov/pubmed/?term=455113	50.0
	157	https://www.ncbi.nlm.nih.gov/pubmed/?term=19078	50.0
	157	https://www.ncbi.nlm.nih.gov/pubmed/?term=16091777	50.0
	157	https://www.ncbi.nlm.nih.gov/pubmed/?term=20361933	50.0
	157	https://www.ncbi.nlm.nih.gov/pubmed/?term=24888408	50.0
	157	https://www.ncbi.nlm.nih.gov/pubmed/?term=23670313	50.0
optimum temperature for hybrid xylanase and its Aspergillus parent is 60°C and 50°C, respectively	157	https://www.ncbi.nlm.nih.gov/pubmed/?term=18688581	50.0 - 60.0
	157	https://www.brenda-enzymes.org/literature.php?r=679573	55.0
	157	https://www.ncbi.nlm.nih.gov/pubmed/?term=100069532	60.0
	157	https://www.ncbi.nlm.nih.gov/pubmed/?term=28384512	60.0
xylanase IA and IB	157	https://www.ncbi.nlm.nih.gov/pubmed/?term=455113	65.0 - 80.0
assay at	158	https://www.ncbi.nlm.nih.gov/pubmed/?term=15063320	40.0
	158	https://www.ncbi.nlm.nih.gov/pubmed/?term=18553705	42.0
xylanase I and II	158	https://www.ncbi.nlm.nih.gov/pubmed/?term=18553703	45.0
	158	https://www.ncbi.nlm.nih.gov/pubmed/?term=18553704	45.0
xylanase II	158	https://www.ncbi.nlm.nih.gov/pubmed/?term=455113	50.0
	158	https://www.ncbi.nlm.nih.gov/pubmed/?term=19078	50.0
	158	https://www.ncbi.nlm.nih.gov/pubmed/?term=16091777	50.0
	158	https://www.ncbi.nlm.nih.gov/pubmed/?term=20361933	50.0
	158	https://www.ncbi.nlm.nih.gov/pubmed/?term=24888408	50.0
	158	https://www.ncbi.nlm.nih.gov/pubmed/?term=23670313	50.0
optimum temperature for hybrid xylanase and its Aspergillus parent is 60°C and 50°C, respectively	158	https://www.ncbi.nlm.nih.gov/pubmed/?term=18688581	50.0 - 60.0
	158	https://www.brenda-enzymes.org/literature.php?r=679573	55.0
	158	https://www.ncbi.nlm.nih.gov/pubmed/?term=100069532	60.0
	158	https://www.ncbi.nlm.nih.gov/pubmed/?term=28384512	60.0
xylanase IA and IB	158	https://www.ncbi.nlm.nih.gov/pubmed/?term=455113	65.0 - 80.0
assay at	159	https://www.ncbi.nlm.nih.gov/pubmed/?term=15063320	40.0
	159	https://www.ncbi.nlm.nih.gov/pubmed/?term=18553705	42.0
xylanase I and II	159	https://www.ncbi.nlm.nih.gov/pubmed/?term=18553703	45.0
	159	https://www.ncbi.nlm.nih.gov/pubmed/?term=18553704	45.0
xylanase II	159	https://www.ncbi.nlm.nih.gov/pubmed/?term=455113	50.0
	159	https://www.ncbi.nlm.nih.gov/pubmed/?term=19078	50.0
	159	https://www.ncbi.nlm.nih.gov/pubmed/?term=16091777	50.0
	159	https://www.ncbi.nlm.nih.gov/pubmed/?term=20361933	50.0
	159	https://www.ncbi.nlm.nih.gov/pubmed/?term=24888408	50.0
	159	https://www.ncbi.nlm.nih.gov/pubmed/?term=23670313	50.0
optimum temperature for hybrid xylanase and its Aspergillus parent is 60°C and 50°C, respectively	159	https://www.ncbi.nlm.nih.gov/pubmed/?term=18688581	50.0 - 60.0
	159	https://www.brenda-enzymes.org/literature.php?r=679573	55.0
	159	https://www.ncbi.nlm.nih.gov/pubmed/?term=100069532	60.0
	159	https://www.ncbi.nlm.nih.gov/pubmed/?term=28384512	60.0
xylanase IA and IB	159	https://www.ncbi.nlm.nih.gov/pubmed/?term=455113	65.0 - 80.0
assay at	160	https://www.ncbi.nlm.nih.gov/pubmed/?term=15063320	40.0
	160	https://www.ncbi.nlm.nih.gov/pubmed/?term=18553705	42.0
xylanase I and II	160	https://www.ncbi.nlm.nih.gov/pubmed/?term=18553703	45.0
	160	https://www.ncbi.nlm.nih.gov/pubmed/?term=18553704	45.0
xylanase II	160	https://www.ncbi.nlm.nih.gov/pubmed/?term=455113	50.0
	160	https://www.ncbi.nlm.nih.gov/pubmed/?term=19078	50.0
	160	https://www.ncbi.nlm.nih.gov/pubmed/?term=16091777	50.0
	160	https://www.ncbi.nlm.nih.gov/pubmed/?term=20361933	50.0
	160	https://www.ncbi.nlm.nih.gov/pubmed/?term=24888408	50.0
	160	https://www.ncbi.nlm.nih.gov/pubmed/?term=23670313	50.0
optimum temperature for hybrid xylanase and its Aspergillus parent is 60°C and 50°C, respectively	160	https://www.ncbi.nlm.nih.gov/pubmed/?term=18688581	50.0 - 60.0
	160	https://www.brenda-enzymes.org/literature.php?r=679573	55.0
	160	https://www.ncbi.nlm.nih.gov/pubmed/?term=100069532	60.0
	160	https://www.ncbi.nlm.nih.gov/pubmed/?term=28384512	60.0
xylanase IA and IB	160	https://www.ncbi.nlm.nih.gov/pubmed/?term=455113	65.0 - 80.0
assay at	161	https://www.ncbi.nlm.nih.gov/pubmed/?term=15063320	40.0
	161	https://www.ncbi.nlm.nih.gov/pubmed/?term=18553705	42.0
xylanase I and II	161	https://www.ncbi.nlm.nih.gov/pubmed/?term=18553703	45.0
	161	https://www.ncbi.nlm.nih.gov/pubmed/?term=18553704	45.0
xylanase II	161	https://www.ncbi.nlm.nih.gov/pubmed/?term=455113	50.0
	161	https://www.ncbi.nlm.nih.gov/pubmed/?term=19078	50.0
	161	https://www.ncbi.nlm.nih.gov/pubmed/?term=16091777	50.0
	161	https://www.ncbi.nlm.nih.gov/pubmed/?term=20361933	50.0
	161	https://www.ncbi.nlm.nih.gov/pubmed/?term=24888408	50.0
	161	https://www.ncbi.nlm.nih.gov/pubmed/?term=23670313	50.0
optimum temperature for hybrid xylanase and its Aspergillus parent is 60°C and 50°C, respectively	161	https://www.ncbi.nlm.nih.gov/pubmed/?term=18688581	50.0 - 60.0
	161	https://www.brenda-enzymes.org/literature.php?r=679573	55.0
	161	https://www.ncbi.nlm.nih.gov/pubmed/?term=100069532	60.0
	161	https://www.ncbi.nlm.nih.gov/pubmed/?term=28384512	60.0
xylanase IA and IB	161	https://www.ncbi.nlm.nih.gov/pubmed/?term=455113	65.0 - 80.0
assay at	162	https://www.ncbi.nlm.nih.gov/pubmed/?term=15063320	40.0
	162	https://www.ncbi.nlm.nih.gov/pubmed/?term=18553705	42.0
xylanase I and II	162	https://www.ncbi.nlm.nih.gov/pubmed/?term=18553703	45.0
	162	https://www.ncbi.nlm.nih.gov/pubmed/?term=18553704	45.0
xylanase II	162	https://www.ncbi.nlm.nih.gov/pubmed/?term=455113	50.0
	162	https://www.ncbi.nlm.nih.gov/pubmed/?term=19078	50.0
	162	https://www.ncbi.nlm.nih.gov/pubmed/?term=16091777	50.0
	162	https://www.ncbi.nlm.nih.gov/pubmed/?term=20361933	50.0
	162	https://www.ncbi.nlm.nih.gov/pubmed/?term=24888408	50.0
	162	https://www.ncbi.nlm.nih.gov/pubmed/?term=23670313	50.0
optimum temperature for hybrid xylanase and its Aspergillus parent is 60°C and 50°C, respectively	162	https://www.ncbi.nlm.nih.gov/pubmed/?term=18688581	50.0 - 60.0
	162	https://www.brenda-enzymes.org/literature.php?r=679573	55.0
	162	https://www.ncbi.nlm.nih.gov/pubmed/?term=100069532	60.0
	162	https://www.ncbi.nlm.nih.gov/pubmed/?term=28384512	60.0
xylanase IA and IB	162	https://www.ncbi.nlm.nih.gov/pubmed/?term=455113	65.0 - 80.0
assay at	163	https://www.ncbi.nlm.nih.gov/pubmed/?term=15063320	40.0
	163	https://www.ncbi.nlm.nih.gov/pubmed/?term=18553705	42.0
xylanase I and II	163	https://www.ncbi.nlm.nih.gov/pubmed/?term=18553703	45.0
	163	https://www.ncbi.nlm.nih.gov/pubmed/?term=18553704	45.0
xylanase II	163	https://www.ncbi.nlm.nih.gov/pubmed/?term=455113	50.0
	163	https://www.ncbi.nlm.nih.gov/pubmed/?term=19078	50.0
	163	https://www.ncbi.nlm.nih.gov/pubmed/?term=16091777	50.0
	163	https://www.ncbi.nlm.nih.gov/pubmed/?term=20361933	50.0
	163	https://www.ncbi.nlm.nih.gov/pubmed/?term=24888408	50.0
	163	https://www.ncbi.nlm.nih.gov/pubmed/?term=23670313	50.0
optimum temperature for hybrid xylanase and its Aspergillus parent is 60°C and 50°C, respectively	163	https://www.ncbi.nlm.nih.gov/pubmed/?term=18688581	50.0 - 60.0
	163	https://www.brenda-enzymes.org/literature.php?r=679573	55.0
	163	https://www.ncbi.nlm.nih.gov/pubmed/?term=100069532	60.0
	163	https://www.ncbi.nlm.nih.gov/pubmed/?term=28384512	60.0
xylanase IA and IB	163	https://www.ncbi.nlm.nih.gov/pubmed/?term=455113	65.0 - 80.0
assay at	164	https://www.ncbi.nlm.nih.gov/pubmed/?term=15063320	40.0
	164	https://www.ncbi.nlm.nih.gov/pubmed/?term=18553705	42.0
xylanase I and II	164	https://www.ncbi.nlm.nih.gov/pubmed/?term=18553703	45.0
	164	https://www.ncbi.nlm.nih.gov/pubmed/?term=18553704	45.0
xylanase II	164	https://www.ncbi.nlm.nih.gov/pubmed/?term=455113	50.0
	164	https://www.ncbi.nlm.nih.gov/pubmed/?term=19078	50.0
	164	https://www.ncbi.nlm.nih.gov/pubmed/?term=16091777	50.0
	164	https://www.ncbi.nlm.nih.gov/pubmed/?term=20361933	50.0
	164	https://www.ncbi.nlm.nih.gov/pubmed/?term=24888408	50.0
	164	https://www.ncbi.nlm.nih.gov/pubmed/?term=23670313	50.0
optimum temperature for hybrid xylanase and its Aspergillus parent is 60°C and 50°C, respectively	164	https://www.ncbi.nlm.nih.gov/pubmed/?term=18688581	50.0 - 60.0
	164	https://www.brenda-enzymes.org/literature.php?r=679573	55.0
	164	https://www.ncbi.nlm.nih.gov/pubmed/?term=100069532	60.0
	164	https://www.ncbi.nlm.nih.gov/pubmed/?term=28384512	60.0
xylanase IA and IB	164	https://www.ncbi.nlm.nih.gov/pubmed/?term=455113	65.0 - 80.0
assay at	165	https://www.ncbi.nlm.nih.gov/pubmed/?term=15063320	40.0
	165	https://www.ncbi.nlm.nih.gov/pubmed/?term=18553705	42.0
xylanase I and II	165	https://www.ncbi.nlm.nih.gov/pubmed/?term=18553703	45.0
	165	https://www.ncbi.nlm.nih.gov/pubmed/?term=18553704	45.0
xylanase II	165	https://www.ncbi.nlm.nih.gov/pubmed/?term=455113	50.0
	165	https://www.ncbi.nlm.nih.gov/pubmed/?term=19078	50.0
	165	https://www.ncbi.nlm.nih.gov/pubmed/?term=16091777	50.0
	165	https://www.ncbi.nlm.nih.gov/pubmed/?term=20361933	50.0
	165	https://www.ncbi.nlm.nih.gov/pubmed/?term=24888408	50.0
	165	https://www.ncbi.nlm.nih.gov/pubmed/?term=23670313	50.0
optimum temperature for hybrid xylanase and its Aspergillus parent is 60°C and 50°C, respectively	165	https://www.ncbi.nlm.nih.gov/pubmed/?term=18688581	50.0 - 60.0
	165	https://www.brenda-enzymes.org/literature.php?r=679573	55.0
	165	https://www.ncbi.nlm.nih.gov/pubmed/?term=100069532	60.0
	165	https://www.ncbi.nlm.nih.gov/pubmed/?term=28384512	60.0
xylanase IA and IB	165	https://www.ncbi.nlm.nih.gov/pubmed/?term=455113	65.0 - 80.0
assay at	166	https://www.ncbi.nlm.nih.gov/pubmed/?term=15063320	40.0
	166	https://www.ncbi.nlm.nih.gov/pubmed/?term=18553705	42.0
xylanase I and II	166	https://www.ncbi.nlm.nih.gov/pubmed/?term=18553703	45.0
	166	https://www.ncbi.nlm.nih.gov/pubmed/?term=18553704	45.0
xylanase II	166	https://www.ncbi.nlm.nih.gov/pubmed/?term=455113	50.0
	166	https://www.ncbi.nlm.nih.gov/pubmed/?term=19078	50.0
	166	https://www.ncbi.nlm.nih.gov/pubmed/?term=16091777	50.0
	166	https://www.ncbi.nlm.nih.gov/pubmed/?term=20361933	50.0
	166	https://www.ncbi.nlm.nih.gov/pubmed/?term=24888408	50.0
	166	https://www.ncbi.nlm.nih.gov/pubmed/?term=23670313	50.0
optimum temperature for hybrid xylanase and its Aspergillus parent is 60°C and 50°C, respectively	166	https://www.ncbi.nlm.nih.gov/pubmed/?term=18688581	50.0 - 60.0
	166	https://www.brenda-enzymes.org/literature.php?r=679573	55.0
	166	https://www.ncbi.nlm.nih.gov/pubmed/?term=100069532	60.0
	166	https://www.ncbi.nlm.nih.gov/pubmed/?term=28384512	60.0
xylanase IA and IB	166	https://www.ncbi.nlm.nih.gov/pubmed/?term=455113	65.0 - 80.0
assay at	167	https://www.ncbi.nlm.nih.gov/pubmed/?term=15063320	40.0
	167	https://www.ncbi.nlm.nih.gov/pubmed/?term=18553705	42.0
xylanase I and II	167	https://www.ncbi.nlm.nih.gov/pubmed/?term=18553703	45.0
	167	https://www.ncbi.nlm.nih.gov/pubmed/?term=18553704	45.0
xylanase II	167	https://www.ncbi.nlm.nih.gov/pubmed/?term=455113	50.0
	167	https://www.ncbi.nlm.nih.gov/pubmed/?term=19078	50.0
	167	https://www.ncbi.nlm.nih.gov/pubmed/?term=16091777	50.0
	167	https://www.ncbi.nlm.nih.gov/pubmed/?term=20361933	50.0
	167	https://www.ncbi.nlm.nih.gov/pubmed/?term=24888408	50.0
	167	https://www.ncbi.nlm.nih.gov/pubmed/?term=23670313	50.0
optimum temperature for hybrid xylanase and its Aspergillus parent is 60°C and 50°C, respectively	167	https://www.ncbi.nlm.nih.gov/pubmed/?term=18688581	50.0 - 60.0
	167	https://www.brenda-enzymes.org/literature.php?r=679573	55.0
	167	https://www.ncbi.nlm.nih.gov/pubmed/?term=100069532	60.0
	167	https://www.ncbi.nlm.nih.gov/pubmed/?term=28384512	60.0
xylanase IA and IB	167	https://www.ncbi.nlm.nih.gov/pubmed/?term=455113	65.0 - 80.0
	178	https://www.ncbi.nlm.nih.gov/pubmed/?term=18592516	50.0
	179	https://www.ncbi.nlm.nih.gov/pubmed/?term=18592516	50.0
	180	https://www.ncbi.nlm.nih.gov/pubmed/?term=18592516	50.0
	181	https://www.ncbi.nlm.nih.gov/pubmed/?term=18592516	50.0
assay at	195	https://www.ncbi.nlm.nih.gov/pubmed/?term=25784958	37.0
assay at	196	https://www.ncbi.nlm.nih.gov/pubmed/?term=25784958	37.0
recombinant enzyme	197	https://www.ncbi.nlm.nih.gov/pubmed/?term=19412581	50.0
recombinant enzyme	198	https://www.ncbi.nlm.nih.gov/pubmed/?term=19412581	50.0
recombinant enzyme	199	https://www.ncbi.nlm.nih.gov/pubmed/?term=19412581	50.0
	201	https://www.ncbi.nlm.nih.gov/pubmed/?term=20383603	65.0
	202	https://www.ncbi.nlm.nih.gov/pubmed/?term=20383603	65.0
	203	https://www.ncbi.nlm.nih.gov/pubmed/?term=20383603	65.0
	206	https://www.ncbi.nlm.nih.gov/pubmed/?term=20383603	65.0
	207	https://www.ncbi.nlm.nih.gov/pubmed/?term=20383603	65.0
	208	https://www.ncbi.nlm.nih.gov/pubmed/?term=20383603	65.0
	216	https://www.brenda-enzymes.org/literature.php?r=666703	55.0
