Commentary	Ref	Literature(PubmedID)	value
mutant D48N/T64S	137	https://www.ncbi.nlm.nih.gov/pubmed/?term=26686608	5.0
wild-type	138	https://www.ncbi.nlm.nih.gov/pubmed/?term=26686608	2.0
mutant T64S	138	https://www.ncbi.nlm.nih.gov/pubmed/?term=26686608	3.8
mutant D48N/T64S	138	https://www.ncbi.nlm.nih.gov/pubmed/?term=26686608	5.0
wild-type	139	https://www.ncbi.nlm.nih.gov/pubmed/?term=26686608	2.0
mutant T64S	139	https://www.ncbi.nlm.nih.gov/pubmed/?term=26686608	3.8
mutant D48N/T64S	139	https://www.ncbi.nlm.nih.gov/pubmed/?term=26686608	5.0
wild-type	140	https://www.ncbi.nlm.nih.gov/pubmed/?term=26686608	2.0
mutant T64S	140	https://www.ncbi.nlm.nih.gov/pubmed/?term=26686608	3.8
mutant D48N/T64S	140	https://www.ncbi.nlm.nih.gov/pubmed/?term=26686608	5.0
	143	https://www.brenda-enzymes.org/literature.php?r=171658	6.0
	144	https://www.brenda-enzymes.org/literature.php?r=171658	6.0
	145	https://www.brenda-enzymes.org/literature.php?r=171658	6.0
	146	https://www.brenda-enzymes.org/literature.php?r=171658	6.0
	147	https://www.brenda-enzymes.org/literature.php?r=171658	6.0
	148	https://www.brenda-enzymes.org/literature.php?r=171658	6.0
	149	https://www.brenda-enzymes.org/literature.php?r=171658	6.0
	150	https://www.brenda-enzymes.org/literature.php?r=171658	6.0
	151	https://www.brenda-enzymes.org/literature.php?r=171658	6.0
xylanase Ib	153	https://www.ncbi.nlm.nih.gov/pubmed/?term=455113	4.0 - 4.5
xylanase IIa, IIB and IIC	153	https://www.ncbi.nlm.nih.gov/pubmed/?term=455113	4.0
	153	https://www.ncbi.nlm.nih.gov/pubmed/?term=19078	4.0
	153	https://www.ncbi.nlm.nih.gov/pubmed/?term=18553704	4.9
	153	https://www.ncbi.nlm.nih.gov/pubmed/?term=18553705	5.0
	153	https://www.brenda-enzymes.org/literature.php?r=679573	5.0
hybrid xylanase and its Aspergillus parent	153	https://www.ncbi.nlm.nih.gov/pubmed/?term=18688581	5.0
	153	https://www.ncbi.nlm.nih.gov/pubmed/?term=24888408	5.0
assay at	153	https://www.ncbi.nlm.nih.gov/pubmed/?term=23241981	5.0
xylanase IA	153	https://www.ncbi.nlm.nih.gov/pubmed/?term=455113	5.5 - 6.0
xylanase II	153	https://www.ncbi.nlm.nih.gov/pubmed/?term=18553703	5.5
assay at	153	https://www.ncbi.nlm.nih.gov/pubmed/?term=15063320	5.6
xylanase IID	153	https://www.ncbi.nlm.nih.gov/pubmed/?term=455113	6.0 - 6.5
xylanase I	153	https://www.ncbi.nlm.nih.gov/pubmed/?term=18553703	6.0
assay at	153	https://www.ncbi.nlm.nih.gov/pubmed/?term=20361933	6.0
	153	https://www.ncbi.nlm.nih.gov/pubmed/?term=100069532	6.0
	153	https://www.ncbi.nlm.nih.gov/pubmed/?term=17445930	7.0
xylanase Ib	154	https://www.ncbi.nlm.nih.gov/pubmed/?term=455113	4.0 - 4.5
xylanase IIa, IIB and IIC	154	https://www.ncbi.nlm.nih.gov/pubmed/?term=455113	4.0
	154	https://www.ncbi.nlm.nih.gov/pubmed/?term=19078	4.0
	154	https://www.ncbi.nlm.nih.gov/pubmed/?term=18553704	4.9
	154	https://www.ncbi.nlm.nih.gov/pubmed/?term=18553705	5.0
	154	https://www.brenda-enzymes.org/literature.php?r=679573	5.0
hybrid xylanase and its Aspergillus parent	154	https://www.ncbi.nlm.nih.gov/pubmed/?term=18688581	5.0
	154	https://www.ncbi.nlm.nih.gov/pubmed/?term=24888408	5.0
assay at	154	https://www.ncbi.nlm.nih.gov/pubmed/?term=23241981	5.0
xylanase IA	154	https://www.ncbi.nlm.nih.gov/pubmed/?term=455113	5.5 - 6.0
xylanase II	154	https://www.ncbi.nlm.nih.gov/pubmed/?term=18553703	5.5
assay at	154	https://www.ncbi.nlm.nih.gov/pubmed/?term=15063320	5.6
xylanase IID	154	https://www.ncbi.nlm.nih.gov/pubmed/?term=455113	6.0 - 6.5
xylanase I	154	https://www.ncbi.nlm.nih.gov/pubmed/?term=18553703	6.0
assay at	154	https://www.ncbi.nlm.nih.gov/pubmed/?term=20361933	6.0
	154	https://www.ncbi.nlm.nih.gov/pubmed/?term=100069532	6.0
	154	https://www.ncbi.nlm.nih.gov/pubmed/?term=17445930	7.0
xylanase Ib	155	https://www.ncbi.nlm.nih.gov/pubmed/?term=455113	4.0 - 4.5
xylanase IIa, IIB and IIC	155	https://www.ncbi.nlm.nih.gov/pubmed/?term=455113	4.0
	155	https://www.ncbi.nlm.nih.gov/pubmed/?term=19078	4.0
	155	https://www.ncbi.nlm.nih.gov/pubmed/?term=18553704	4.9
	155	https://www.ncbi.nlm.nih.gov/pubmed/?term=18553705	5.0
	155	https://www.brenda-enzymes.org/literature.php?r=679573	5.0
hybrid xylanase and its Aspergillus parent	155	https://www.ncbi.nlm.nih.gov/pubmed/?term=18688581	5.0
	155	https://www.ncbi.nlm.nih.gov/pubmed/?term=24888408	5.0
assay at	155	https://www.ncbi.nlm.nih.gov/pubmed/?term=23241981	5.0
xylanase IA	155	https://www.ncbi.nlm.nih.gov/pubmed/?term=455113	5.5 - 6.0
xylanase II	155	https://www.ncbi.nlm.nih.gov/pubmed/?term=18553703	5.5
assay at	155	https://www.ncbi.nlm.nih.gov/pubmed/?term=15063320	5.6
xylanase IID	155	https://www.ncbi.nlm.nih.gov/pubmed/?term=455113	6.0 - 6.5
xylanase I	155	https://www.ncbi.nlm.nih.gov/pubmed/?term=18553703	6.0
assay at	155	https://www.ncbi.nlm.nih.gov/pubmed/?term=20361933	6.0
	155	https://www.ncbi.nlm.nih.gov/pubmed/?term=100069532	6.0
	155	https://www.ncbi.nlm.nih.gov/pubmed/?term=17445930	7.0
xylanase Ib	156	https://www.ncbi.nlm.nih.gov/pubmed/?term=455113	4.0 - 4.5
xylanase IIa, IIB and IIC	156	https://www.ncbi.nlm.nih.gov/pubmed/?term=455113	4.0
	156	https://www.ncbi.nlm.nih.gov/pubmed/?term=19078	4.0
	156	https://www.ncbi.nlm.nih.gov/pubmed/?term=18553704	4.9
	156	https://www.ncbi.nlm.nih.gov/pubmed/?term=18553705	5.0
	156	https://www.brenda-enzymes.org/literature.php?r=679573	5.0
hybrid xylanase and its Aspergillus parent	156	https://www.ncbi.nlm.nih.gov/pubmed/?term=18688581	5.0
	156	https://www.ncbi.nlm.nih.gov/pubmed/?term=24888408	5.0
assay at	156	https://www.ncbi.nlm.nih.gov/pubmed/?term=23241981	5.0
xylanase IA	156	https://www.ncbi.nlm.nih.gov/pubmed/?term=455113	5.5 - 6.0
xylanase II	156	https://www.ncbi.nlm.nih.gov/pubmed/?term=18553703	5.5
assay at	156	https://www.ncbi.nlm.nih.gov/pubmed/?term=15063320	5.6
xylanase IID	156	https://www.ncbi.nlm.nih.gov/pubmed/?term=455113	6.0 - 6.5
xylanase I	156	https://www.ncbi.nlm.nih.gov/pubmed/?term=18553703	6.0
assay at	156	https://www.ncbi.nlm.nih.gov/pubmed/?term=20361933	6.0
	156	https://www.ncbi.nlm.nih.gov/pubmed/?term=100069532	6.0
	156	https://www.ncbi.nlm.nih.gov/pubmed/?term=17445930	7.0
xylanase Ib	157	https://www.ncbi.nlm.nih.gov/pubmed/?term=455113	4.0 - 4.5
xylanase IIa, IIB and IIC	157	https://www.ncbi.nlm.nih.gov/pubmed/?term=455113	4.0
	157	https://www.ncbi.nlm.nih.gov/pubmed/?term=19078	4.0
	157	https://www.ncbi.nlm.nih.gov/pubmed/?term=18553704	4.9
	157	https://www.ncbi.nlm.nih.gov/pubmed/?term=18553705	5.0
	157	https://www.brenda-enzymes.org/literature.php?r=679573	5.0
hybrid xylanase and its Aspergillus parent	157	https://www.ncbi.nlm.nih.gov/pubmed/?term=18688581	5.0
	157	https://www.ncbi.nlm.nih.gov/pubmed/?term=24888408	5.0
assay at	157	https://www.ncbi.nlm.nih.gov/pubmed/?term=23241981	5.0
xylanase IA	157	https://www.ncbi.nlm.nih.gov/pubmed/?term=455113	5.5 - 6.0
xylanase II	157	https://www.ncbi.nlm.nih.gov/pubmed/?term=18553703	5.5
assay at	157	https://www.ncbi.nlm.nih.gov/pubmed/?term=15063320	5.6
xylanase IID	157	https://www.ncbi.nlm.nih.gov/pubmed/?term=455113	6.0 - 6.5
xylanase I	157	https://www.ncbi.nlm.nih.gov/pubmed/?term=18553703	6.0
assay at	157	https://www.ncbi.nlm.nih.gov/pubmed/?term=20361933	6.0
	157	https://www.ncbi.nlm.nih.gov/pubmed/?term=100069532	6.0
	157	https://www.ncbi.nlm.nih.gov/pubmed/?term=17445930	7.0
xylanase Ib	158	https://www.ncbi.nlm.nih.gov/pubmed/?term=455113	4.0 - 4.5
xylanase IIa, IIB and IIC	158	https://www.ncbi.nlm.nih.gov/pubmed/?term=455113	4.0
	158	https://www.ncbi.nlm.nih.gov/pubmed/?term=19078	4.0
	158	https://www.ncbi.nlm.nih.gov/pubmed/?term=18553704	4.9
	158	https://www.ncbi.nlm.nih.gov/pubmed/?term=18553705	5.0
	158	https://www.brenda-enzymes.org/literature.php?r=679573	5.0
hybrid xylanase and its Aspergillus parent	158	https://www.ncbi.nlm.nih.gov/pubmed/?term=18688581	5.0
	158	https://www.ncbi.nlm.nih.gov/pubmed/?term=24888408	5.0
assay at	158	https://www.ncbi.nlm.nih.gov/pubmed/?term=23241981	5.0
xylanase IA	158	https://www.ncbi.nlm.nih.gov/pubmed/?term=455113	5.5 - 6.0
xylanase II	158	https://www.ncbi.nlm.nih.gov/pubmed/?term=18553703	5.5
assay at	158	https://www.ncbi.nlm.nih.gov/pubmed/?term=15063320	5.6
xylanase IID	158	https://www.ncbi.nlm.nih.gov/pubmed/?term=455113	6.0 - 6.5
xylanase I	158	https://www.ncbi.nlm.nih.gov/pubmed/?term=18553703	6.0
assay at	158	https://www.ncbi.nlm.nih.gov/pubmed/?term=20361933	6.0
	158	https://www.ncbi.nlm.nih.gov/pubmed/?term=100069532	6.0
	158	https://www.ncbi.nlm.nih.gov/pubmed/?term=17445930	7.0
xylanase Ib	159	https://www.ncbi.nlm.nih.gov/pubmed/?term=455113	4.0 - 4.5
xylanase IIa, IIB and IIC	159	https://www.ncbi.nlm.nih.gov/pubmed/?term=455113	4.0
	159	https://www.ncbi.nlm.nih.gov/pubmed/?term=19078	4.0
	159	https://www.ncbi.nlm.nih.gov/pubmed/?term=18553704	4.9
	159	https://www.ncbi.nlm.nih.gov/pubmed/?term=18553705	5.0
	159	https://www.brenda-enzymes.org/literature.php?r=679573	5.0
hybrid xylanase and its Aspergillus parent	159	https://www.ncbi.nlm.nih.gov/pubmed/?term=18688581	5.0
	159	https://www.ncbi.nlm.nih.gov/pubmed/?term=24888408	5.0
assay at	159	https://www.ncbi.nlm.nih.gov/pubmed/?term=23241981	5.0
xylanase IA	159	https://www.ncbi.nlm.nih.gov/pubmed/?term=455113	5.5 - 6.0
xylanase II	159	https://www.ncbi.nlm.nih.gov/pubmed/?term=18553703	5.5
assay at	159	https://www.ncbi.nlm.nih.gov/pubmed/?term=15063320	5.6
xylanase IID	159	https://www.ncbi.nlm.nih.gov/pubmed/?term=455113	6.0 - 6.5
xylanase I	159	https://www.ncbi.nlm.nih.gov/pubmed/?term=18553703	6.0
assay at	159	https://www.ncbi.nlm.nih.gov/pubmed/?term=20361933	6.0
	159	https://www.ncbi.nlm.nih.gov/pubmed/?term=100069532	6.0
	159	https://www.ncbi.nlm.nih.gov/pubmed/?term=17445930	7.0
xylanase Ib	160	https://www.ncbi.nlm.nih.gov/pubmed/?term=455113	4.0 - 4.5
xylanase IIa, IIB and IIC	160	https://www.ncbi.nlm.nih.gov/pubmed/?term=455113	4.0
	160	https://www.ncbi.nlm.nih.gov/pubmed/?term=19078	4.0
	160	https://www.ncbi.nlm.nih.gov/pubmed/?term=18553704	4.9
	160	https://www.ncbi.nlm.nih.gov/pubmed/?term=18553705	5.0
	160	https://www.brenda-enzymes.org/literature.php?r=679573	5.0
hybrid xylanase and its Aspergillus parent	160	https://www.ncbi.nlm.nih.gov/pubmed/?term=18688581	5.0
	160	https://www.ncbi.nlm.nih.gov/pubmed/?term=24888408	5.0
assay at	160	https://www.ncbi.nlm.nih.gov/pubmed/?term=23241981	5.0
xylanase IA	160	https://www.ncbi.nlm.nih.gov/pubmed/?term=455113	5.5 - 6.0
xylanase II	160	https://www.ncbi.nlm.nih.gov/pubmed/?term=18553703	5.5
assay at	160	https://www.ncbi.nlm.nih.gov/pubmed/?term=15063320	5.6
xylanase IID	160	https://www.ncbi.nlm.nih.gov/pubmed/?term=455113	6.0 - 6.5
xylanase I	160	https://www.ncbi.nlm.nih.gov/pubmed/?term=18553703	6.0
assay at	160	https://www.ncbi.nlm.nih.gov/pubmed/?term=20361933	6.0
	160	https://www.ncbi.nlm.nih.gov/pubmed/?term=100069532	6.0
	160	https://www.ncbi.nlm.nih.gov/pubmed/?term=17445930	7.0
xylanase Ib	161	https://www.ncbi.nlm.nih.gov/pubmed/?term=455113	4.0 - 4.5
xylanase IIa, IIB and IIC	161	https://www.ncbi.nlm.nih.gov/pubmed/?term=455113	4.0
	161	https://www.ncbi.nlm.nih.gov/pubmed/?term=19078	4.0
	161	https://www.ncbi.nlm.nih.gov/pubmed/?term=18553704	4.9
	161	https://www.ncbi.nlm.nih.gov/pubmed/?term=18553705	5.0
	161	https://www.brenda-enzymes.org/literature.php?r=679573	5.0
hybrid xylanase and its Aspergillus parent	161	https://www.ncbi.nlm.nih.gov/pubmed/?term=18688581	5.0
	161	https://www.ncbi.nlm.nih.gov/pubmed/?term=24888408	5.0
assay at	161	https://www.ncbi.nlm.nih.gov/pubmed/?term=23241981	5.0
xylanase IA	161	https://www.ncbi.nlm.nih.gov/pubmed/?term=455113	5.5 - 6.0
xylanase II	161	https://www.ncbi.nlm.nih.gov/pubmed/?term=18553703	5.5
assay at	161	https://www.ncbi.nlm.nih.gov/pubmed/?term=15063320	5.6
xylanase IID	161	https://www.ncbi.nlm.nih.gov/pubmed/?term=455113	6.0 - 6.5
xylanase I	161	https://www.ncbi.nlm.nih.gov/pubmed/?term=18553703	6.0
assay at	161	https://www.ncbi.nlm.nih.gov/pubmed/?term=20361933	6.0
	161	https://www.ncbi.nlm.nih.gov/pubmed/?term=100069532	6.0
	161	https://www.ncbi.nlm.nih.gov/pubmed/?term=17445930	7.0
xylanase Ib	162	https://www.ncbi.nlm.nih.gov/pubmed/?term=455113	4.0 - 4.5
xylanase IIa, IIB and IIC	162	https://www.ncbi.nlm.nih.gov/pubmed/?term=455113	4.0
	162	https://www.ncbi.nlm.nih.gov/pubmed/?term=19078	4.0
	162	https://www.ncbi.nlm.nih.gov/pubmed/?term=18553704	4.9
	162	https://www.ncbi.nlm.nih.gov/pubmed/?term=18553705	5.0
	162	https://www.brenda-enzymes.org/literature.php?r=679573	5.0
hybrid xylanase and its Aspergillus parent	162	https://www.ncbi.nlm.nih.gov/pubmed/?term=18688581	5.0
	162	https://www.ncbi.nlm.nih.gov/pubmed/?term=24888408	5.0
assay at	162	https://www.ncbi.nlm.nih.gov/pubmed/?term=23241981	5.0
xylanase IA	162	https://www.ncbi.nlm.nih.gov/pubmed/?term=455113	5.5 - 6.0
xylanase II	162	https://www.ncbi.nlm.nih.gov/pubmed/?term=18553703	5.5
assay at	162	https://www.ncbi.nlm.nih.gov/pubmed/?term=15063320	5.6
xylanase IID	162	https://www.ncbi.nlm.nih.gov/pubmed/?term=455113	6.0 - 6.5
xylanase I	162	https://www.ncbi.nlm.nih.gov/pubmed/?term=18553703	6.0
assay at	162	https://www.ncbi.nlm.nih.gov/pubmed/?term=20361933	6.0
	162	https://www.ncbi.nlm.nih.gov/pubmed/?term=100069532	6.0
	162	https://www.ncbi.nlm.nih.gov/pubmed/?term=17445930	7.0
xylanase Ib	163	https://www.ncbi.nlm.nih.gov/pubmed/?term=455113	4.0 - 4.5
xylanase IIa, IIB and IIC	163	https://www.ncbi.nlm.nih.gov/pubmed/?term=455113	4.0
	163	https://www.ncbi.nlm.nih.gov/pubmed/?term=19078	4.0
	163	https://www.ncbi.nlm.nih.gov/pubmed/?term=18553704	4.9
	163	https://www.ncbi.nlm.nih.gov/pubmed/?term=18553705	5.0
	163	https://www.brenda-enzymes.org/literature.php?r=679573	5.0
hybrid xylanase and its Aspergillus parent	163	https://www.ncbi.nlm.nih.gov/pubmed/?term=18688581	5.0
	163	https://www.ncbi.nlm.nih.gov/pubmed/?term=24888408	5.0
assay at	163	https://www.ncbi.nlm.nih.gov/pubmed/?term=23241981	5.0
xylanase IA	163	https://www.ncbi.nlm.nih.gov/pubmed/?term=455113	5.5 - 6.0
xylanase II	163	https://www.ncbi.nlm.nih.gov/pubmed/?term=18553703	5.5
assay at	163	https://www.ncbi.nlm.nih.gov/pubmed/?term=15063320	5.6
xylanase IID	163	https://www.ncbi.nlm.nih.gov/pubmed/?term=455113	6.0 - 6.5
xylanase I	163	https://www.ncbi.nlm.nih.gov/pubmed/?term=18553703	6.0
assay at	163	https://www.ncbi.nlm.nih.gov/pubmed/?term=20361933	6.0
	163	https://www.ncbi.nlm.nih.gov/pubmed/?term=100069532	6.0
	163	https://www.ncbi.nlm.nih.gov/pubmed/?term=17445930	7.0
xylanase Ib	164	https://www.ncbi.nlm.nih.gov/pubmed/?term=455113	4.0 - 4.5
xylanase IIa, IIB and IIC	164	https://www.ncbi.nlm.nih.gov/pubmed/?term=455113	4.0
	164	https://www.ncbi.nlm.nih.gov/pubmed/?term=19078	4.0
	164	https://www.ncbi.nlm.nih.gov/pubmed/?term=18553704	4.9
	164	https://www.ncbi.nlm.nih.gov/pubmed/?term=18553705	5.0
	164	https://www.brenda-enzymes.org/literature.php?r=679573	5.0
hybrid xylanase and its Aspergillus parent	164	https://www.ncbi.nlm.nih.gov/pubmed/?term=18688581	5.0
	164	https://www.ncbi.nlm.nih.gov/pubmed/?term=24888408	5.0
assay at	164	https://www.ncbi.nlm.nih.gov/pubmed/?term=23241981	5.0
xylanase IA	164	https://www.ncbi.nlm.nih.gov/pubmed/?term=455113	5.5 - 6.0
xylanase II	164	https://www.ncbi.nlm.nih.gov/pubmed/?term=18553703	5.5
assay at	164	https://www.ncbi.nlm.nih.gov/pubmed/?term=15063320	5.6
xylanase IID	164	https://www.ncbi.nlm.nih.gov/pubmed/?term=455113	6.0 - 6.5
xylanase I	164	https://www.ncbi.nlm.nih.gov/pubmed/?term=18553703	6.0
assay at	164	https://www.ncbi.nlm.nih.gov/pubmed/?term=20361933	6.0
	164	https://www.ncbi.nlm.nih.gov/pubmed/?term=100069532	6.0
	164	https://www.ncbi.nlm.nih.gov/pubmed/?term=17445930	7.0
xylanase Ib	165	https://www.ncbi.nlm.nih.gov/pubmed/?term=455113	4.0 - 4.5
xylanase IIa, IIB and IIC	165	https://www.ncbi.nlm.nih.gov/pubmed/?term=455113	4.0
	165	https://www.ncbi.nlm.nih.gov/pubmed/?term=19078	4.0
	165	https://www.ncbi.nlm.nih.gov/pubmed/?term=18553704	4.9
	165	https://www.ncbi.nlm.nih.gov/pubmed/?term=18553705	5.0
	165	https://www.brenda-enzymes.org/literature.php?r=679573	5.0
hybrid xylanase and its Aspergillus parent	165	https://www.ncbi.nlm.nih.gov/pubmed/?term=18688581	5.0
	165	https://www.ncbi.nlm.nih.gov/pubmed/?term=24888408	5.0
assay at	165	https://www.ncbi.nlm.nih.gov/pubmed/?term=23241981	5.0
xylanase IA	165	https://www.ncbi.nlm.nih.gov/pubmed/?term=455113	5.5 - 6.0
xylanase II	165	https://www.ncbi.nlm.nih.gov/pubmed/?term=18553703	5.5
assay at	165	https://www.ncbi.nlm.nih.gov/pubmed/?term=15063320	5.6
xylanase IID	165	https://www.ncbi.nlm.nih.gov/pubmed/?term=455113	6.0 - 6.5
xylanase I	165	https://www.ncbi.nlm.nih.gov/pubmed/?term=18553703	6.0
assay at	165	https://www.ncbi.nlm.nih.gov/pubmed/?term=20361933	6.0
	165	https://www.ncbi.nlm.nih.gov/pubmed/?term=100069532	6.0
	165	https://www.ncbi.nlm.nih.gov/pubmed/?term=17445930	7.0
xylanase Ib	166	https://www.ncbi.nlm.nih.gov/pubmed/?term=455113	4.0 - 4.5
xylanase IIa, IIB and IIC	166	https://www.ncbi.nlm.nih.gov/pubmed/?term=455113	4.0
	166	https://www.ncbi.nlm.nih.gov/pubmed/?term=19078	4.0
	166	https://www.ncbi.nlm.nih.gov/pubmed/?term=18553704	4.9
	166	https://www.ncbi.nlm.nih.gov/pubmed/?term=18553705	5.0
	166	https://www.brenda-enzymes.org/literature.php?r=679573	5.0
hybrid xylanase and its Aspergillus parent	166	https://www.ncbi.nlm.nih.gov/pubmed/?term=18688581	5.0
	166	https://www.ncbi.nlm.nih.gov/pubmed/?term=24888408	5.0
assay at	166	https://www.ncbi.nlm.nih.gov/pubmed/?term=23241981	5.0
xylanase IA	166	https://www.ncbi.nlm.nih.gov/pubmed/?term=455113	5.5 - 6.0
xylanase II	166	https://www.ncbi.nlm.nih.gov/pubmed/?term=18553703	5.5
assay at	166	https://www.ncbi.nlm.nih.gov/pubmed/?term=15063320	5.6
xylanase IID	166	https://www.ncbi.nlm.nih.gov/pubmed/?term=455113	6.0 - 6.5
xylanase I	166	https://www.ncbi.nlm.nih.gov/pubmed/?term=18553703	6.0
assay at	166	https://www.ncbi.nlm.nih.gov/pubmed/?term=20361933	6.0
	166	https://www.ncbi.nlm.nih.gov/pubmed/?term=100069532	6.0
	166	https://www.ncbi.nlm.nih.gov/pubmed/?term=17445930	7.0
xylanase Ib	167	https://www.ncbi.nlm.nih.gov/pubmed/?term=455113	4.0 - 4.5
xylanase IIa, IIB and IIC	167	https://www.ncbi.nlm.nih.gov/pubmed/?term=455113	4.0
	167	https://www.ncbi.nlm.nih.gov/pubmed/?term=19078	4.0
	167	https://www.ncbi.nlm.nih.gov/pubmed/?term=18553704	4.9
	167	https://www.ncbi.nlm.nih.gov/pubmed/?term=18553705	5.0
	167	https://www.brenda-enzymes.org/literature.php?r=679573	5.0
hybrid xylanase and its Aspergillus parent	167	https://www.ncbi.nlm.nih.gov/pubmed/?term=18688581	5.0
	167	https://www.ncbi.nlm.nih.gov/pubmed/?term=24888408	5.0
assay at	167	https://www.ncbi.nlm.nih.gov/pubmed/?term=23241981	5.0
xylanase IA	167	https://www.ncbi.nlm.nih.gov/pubmed/?term=455113	5.5 - 6.0
xylanase II	167	https://www.ncbi.nlm.nih.gov/pubmed/?term=18553703	5.5
assay at	167	https://www.ncbi.nlm.nih.gov/pubmed/?term=15063320	5.6
xylanase IID	167	https://www.ncbi.nlm.nih.gov/pubmed/?term=455113	6.0 - 6.5
