Synonyms	EC_Number	Recommended_name
benzoyl-CoA:anthranilate N-benzoyltransferase	2.1.1.105	N-benzoyl-4-hydroxyanthranilate 4-O-methyltransferase
tryptophan 2-methyltransferase	2.1.1.106	tryptophan 2-C-methyltransferase
S-adenosylmethionine:tryptophan 2-methyltransferase	2.1.1.106	tryptophan 2-C-methyltransferase
thiostrepton tryptophan methyltransferase	2.1.1.106	tryptophan 2-C-methyltransferase
TsrM	2.1.1.106	tryptophan 2-C-methyltransferase
TsrT	2.1.1.106	tryptophan 2-C-methyltransferase
uroporphyrinogen methyltransferase,	2.1.1.107	uroporphyrinogen-III C-methyltransferase
adenosylmethionine-uroporphyrinogen III methyltransferase	2.1.1.107	uroporphyrinogen-III C-methyltransferase
S-adenosyl-L-methionine dependent uroporphyrinogen III methylase	2.1.1.107	uroporphyrinogen-III C-methyltransferase
uroporphyrinogen III methylase	2.1.1.107	uroporphyrinogen-III C-methyltransferase
sirohaem synthase	2.1.1.107	uroporphyrinogen-III C-methyltransferase
uroporphyrinogen III C-methyltransferase	2.1.1.107	uroporphyrinogen-III C-methyltransferase
CobA/HemD	2.1.1.107	uroporphyrinogen-III C-methyltransferase
uroporphyrinogen III synthase/methyltransferase	2.1.1.107	uroporphyrinogen-III C-methyltransferase
S-adenosyl-L-methionine-dependent uroporphyrinogen III	2.1.1.107	uroporphyrinogen-III C-methyltransferase
CobA	2.1.1.107	uroporphyrinogen-III C-methyltransferase
S-adenosyl-L-methionine:uroporphyrinogen III methyltransferase	2.1.1.107	uroporphyrinogen-III C-methyltransferase
UMT	2.1.1.107	uroporphyrinogen-III C-methyltransferase
uroporphyrinogen III methyltransferase	2.1.1.107	uroporphyrinogen-III C-methyltransferase
S-adenosyl-L-methionine: uroporphyrinogen III methyltransferase	2.1.1.107	uroporphyrinogen-III C-methyltransferase
SUMT	2.1.1.107	uroporphyrinogen-III C-methyltransferase
SAM-dependent uroporphyrinogen III methyltransferase	2.1.1.107	uroporphyrinogen-III C-methyltransferase
NirE	2.1.1.107	uroporphyrinogen-III C-methyltransferase
HemD-CobA	2.1.1.107	uroporphyrinogen-III C-methyltransferase
uroporphyrinogen III methyltransferase/synthase	2.1.1.107	uroporphyrinogen-III C-methyltransferase
S-adenosyl-L-methionine:6-hydroxymellein O-methyltransferase	2.1.1.108	6-hydroxymellein O-methyltransferase
o-methyltransferase, 6-hydroxymellein	2.1.1.108	6-hydroxymellein O-methyltransferase
6-hydroxymethyllein-methyltransferase	2.1.1.108	6-hydroxymellein O-methyltransferase
methyltransferase, demethylsterigmatocystin	2.1.1.109	demethylsterigmatocystin 6-O-methyltransferase
O-methyltransferase I	2.1.1.109	demethylsterigmatocystin 6-O-methyltransferase
methyltransferase, magnesium protoporphyrin	2.1.1.11	magnesium protoporphyrin IX methyltransferase
S-adenosyl-L-methionine:Mg protoporphyrin methyltransferase	2.1.1.11	magnesium protoporphyrin IX methyltransferase
magnesium protoporphyrin O-methyltransferase	2.1.1.11	magnesium protoporphyrin IX methyltransferase
Mg-protoporphyrin IX methyltransferase	2.1.1.11	magnesium protoporphyrin IX methyltransferase
magnesium protoporphyrin methyltransferase	2.1.1.11	magnesium protoporphyrin IX methyltransferase
BchM	2.1.1.11	magnesium protoporphyrin IX methyltransferase
magnesium protoporphyrin IX methyltransferase	2.1.1.11	magnesium protoporphyrin IX methyltransferase
MgPMT	2.1.1.11	magnesium protoporphyrin IX methyltransferase
MgPIXMT protein	2.1.1.11	magnesium protoporphyrin IX methyltransferase
ChlM	2.1.1.11	magnesium protoporphyrin IX methyltransferase
methyltransferase, sterigmatocystin	2.1.1.110	sterigmatocystin 8-O-methyltransferase
sterigmatocystin methyltransferase	2.1.1.110	sterigmatocystin 8-O-methyltransferase
O-methyltransferase II	2.1.1.110	sterigmatocystin 8-O-methyltransferase
anthranilic acid N-methyltransferase	2.1.1.111	anthranilate N-methyltransferase
ANMT	2.1.1.111	anthranilate N-methyltransferase
restriction-modification system	2.1.1.113	site-specific DNA-methyltransferase (cytosine-N4-specific)
modification methylase	2.1.1.113	site-specific DNA-methyltransferase (cytosine-N4-specific)
DNA[cytosine-N4]methyltransferase	2.1.1.113	site-specific DNA-methyltransferase (cytosine-N4-specific)
m4C-forming Mtase	2.1.1.113	site-specific DNA-methyltransferase (cytosine-N4-specific)
cytosine-N5-methyltransferase	2.1.1.113	site-specific DNA-methyltransferase (cytosine-N4-specific)
More	2.1.1.113	site-specific DNA-methyltransferase (cytosine-N4-specific)
M.Pac25I	2.1.1.113	site-specific DNA-methyltransferase (cytosine-N4-specific)
M.MjaIP	2.1.1.113	site-specific DNA-methyltransferase (cytosine-N4-specific)
M.MjaV	2.1.1.113	site-specific DNA-methyltransferase (cytosine-N4-specific)
M.StyCIP	2.1.1.113	site-specific DNA-methyltransferase (cytosine-N4-specific)
M.PhoIIIP	2.1.1.113	site-specific DNA-methyltransferase (cytosine-N4-specific)
M.XmaI	2.1.1.113	site-specific DNA-methyltransferase (cytosine-N4-specific)
M.EsaLHCI	2.1.1.113	site-specific DNA-methyltransferase (cytosine-N4-specific)
M.EsaBC1I	2.1.1.113	site-specific DNA-methyltransferase (cytosine-N4-specific)
M.EsaBC2I	2.1.1.113	site-specific DNA-methyltransferase (cytosine-N4-specific)
M2.MboII	2.1.1.113	site-specific DNA-methyltransferase (cytosine-N4-specific)
M.AvaI	2.1.1.113	site-specific DNA-methyltransferase (cytosine-N4-specific)
M.BalI	2.1.1.113	site-specific DNA-methyltransferase (cytosine-N4-specific)
M.BsoBI	2.1.1.113	site-specific DNA-methyltransferase (cytosine-N4-specific)
M.BstNI	2.1.1.113	site-specific DNA-methyltransferase (cytosine-N4-specific)
m4C-MTase	2.1.1.113	site-specific DNA-methyltransferase (cytosine-N4-specific)
M.CsyAIP	2.1.1.113	site-specific DNA-methyltransferase (cytosine-N4-specific)
M.CsyBIP	2.1.1.113	site-specific DNA-methyltransferase (cytosine-N4-specific)
M.MthZI	2.1.1.113	site-specific DNA-methyltransferase (cytosine-N4-specific)
M.MwoI	2.1.1.113	site-specific DNA-methyltransferase (cytosine-N4-specific)
M.NcoI	2.1.1.113	site-specific DNA-methyltransferase (cytosine-N4-specific)
M.NgoMXV	2.1.1.113	site-specific DNA-methyltransferase (cytosine-N4-specific)
M.PhiGIP	2.1.1.113	site-specific DNA-methyltransferase (cytosine-N4-specific)
M.PhiHII	2.1.1.113	site-specific DNA-methyltransferase (cytosine-N4-specific)
M.PspGI	2.1.1.113	site-specific DNA-methyltransferase (cytosine-N4-specific)
M.RsaI	2.1.1.113	site-specific DNA-methyltransferase (cytosine-N4-specific)
M.SapIA	2.1.1.113	site-specific DNA-methyltransferase (cytosine-N4-specific)
M.SapIB	2.1.1.113	site-specific DNA-methyltransferase (cytosine-N4-specific)
M.ScaI	2.1.1.113	site-specific DNA-methyltransferase (cytosine-N4-specific)
M.SfiI	2.1.1.113	site-specific DNA-methyltransferase (cytosine-N4-specific)
M.SmaI	2.1.1.113	site-specific DNA-methyltransferase (cytosine-N4-specific)
M.XcyI	2.1.1.113	site-specific DNA-methyltransferase (cytosine-N4-specific)
M.BcnIA	2.1.1.113	site-specific DNA-methyltransferase (cytosine-N4-specific)
M.BcnIB	2.1.1.113	site-specific DNA-methyltransferase (cytosine-N4-specific)
M.BglII	2.1.1.113	site-specific DNA-methyltransferase (cytosine-N4-specific)
M.AatII	2.1.1.113	site-specific DNA-methyltransferase (cytosine-N4-specific)
M2.NcuI	2.1.1.113	site-specific DNA-methyltransferase (cytosine-N4-specific)
M.XveII protein	2.1.1.113	site-specific DNA-methyltransferase (cytosine-N4-specific)
N4-cytosine MTase	2.1.1.113	site-specific DNA-methyltransferase (cytosine-N4-specific)
N4-cytosine methyltransferase	2.1.1.113	site-specific DNA-methyltransferase (cytosine-N4-specific)
M.CbeI	2.1.1.113	site-specific DNA-methyltransferase (cytosine-N4-specific)
SuaI	2.1.1.113	site-specific DNA-methyltransferase (cytosine-N4-specific)
DNA-	2.1.1.113	site-specific DNA-methyltransferase (cytosine-N4-specific)
N4-methyltransferase	2.1.1.113	site-specific DNA-methyltransferase (cytosine-N4-specific)
M.PvuII	2.1.1.113	site-specific DNA-methyltransferase (cytosine-N4-specific)
BamHI [cytosine-N4] MTase	2.1.1.113	site-specific DNA-methyltransferase (cytosine-N4-specific)
N4mC MTase	2.1.1.113	site-specific DNA-methyltransferase (cytosine-N4-specific)
M.HpyAXIIBP	2.1.1.113	site-specific DNA-methyltransferase (cytosine-N4-specific)
M.HpyAIIP	2.1.1.113	site-specific DNA-methyltransferase (cytosine-N4-specific)
M.Hpy99ORF244P	2.1.1.113	site-specific DNA-methyltransferase (cytosine-N4-specific)
M.Hpy99ORF248P	2.1.1.113	site-specific DNA-methyltransferase (cytosine-N4-specific)
M.Hpy99ORF629P	2.1.1.113	site-specific DNA-methyltransferase (cytosine-N4-specific)
dihydroxyhexaprenylbenzoate methyltransferase	2.1.1.114	polyprenyldihydroxybenzoate methyltransferase
COQ3	2.1.1.114	polyprenyldihydroxybenzoate methyltransferase
COQ-3	2.1.1.114	polyprenyldihydroxybenzoate methyltransferase
Coq3p	2.1.1.114	polyprenyldihydroxybenzoate methyltransferase
3,4-dihydroxy-5-hexaprenylbenzoate methyltransferase	2.1.1.114	polyprenyldihydroxybenzoate methyltransferase
DHHB methyltransferase	2.1.1.114	polyprenyldihydroxybenzoate methyltransferase
Coq3 O-methyltransferase	2.1.1.114	polyprenyldihydroxybenzoate methyltransferase
DHHB-MTase	2.1.1.114	polyprenyldihydroxybenzoate methyltransferase
AtCOQ3	2.1.1.114	polyprenyldihydroxybenzoate methyltransferase
UbiG	2.1.1.114	polyprenyldihydroxybenzoate methyltransferase
Norreticuline N-methyltransferase	2.1.1.115	(RS)-1-benzyl-1,2,3,4-tetrahydroisoquinoline N-methyltransferase
Methyltransferase, tetrahydrobenzylisoquinoline	2.1.1.115	(RS)-1-benzyl-1,2,3,4-tetrahydroisoquinoline N-methyltransferase
NMT	2.1.1.115	(RS)-1-benzyl-1,2,3,4-tetrahydroisoquinoline N-methyltransferase
Methyltransferase,	2.1.1.116	3'-hydroxy-N-methyl-(S)-coclaurine 4'-O-methyltransferase
SAM:3'-hydroxy-N-methyl-	2.1.1.116	3'-hydroxy-N-methyl-(S)-coclaurine 4'-O-methyltransferase
S-Adenosyl-L-methionine:	2.1.1.116	3'-hydroxy-N-methyl-(S)-coclaurine 4'-O-methyltransferase
3'-hydroxy-	2.1.1.116	3'-hydroxy-N-methyl-(S)-coclaurine 4'-O-methyltransferase
4'OMT	2.1.1.116	3'-hydroxy-N-methyl-(S)-coclaurine 4'-O-methyltransferase
3'-hydroxy-N-methylcoclaurine 4'-O-methyltransferase	2.1.1.116	3'-hydroxy-N-methyl-(S)-coclaurine 4'-O-methyltransferase
4'-OMT	2.1.1.116	3'-hydroxy-N-methyl-(S)-coclaurine 4'-O-methyltransferase
S-adenosyl-L-methionine:3'-hydroxy-N-methylcoclaurine	2.1.1.116	3'-hydroxy-N-methyl-(S)-coclaurine 4'-O-methyltransferase
S-adenosyl-L-methionine:	2.1.1.116	3'-hydroxy-N-methyl-(S)-coclaurine 4'-O-methyltransferase
Ps4'OMT	2.1.1.116	3'-hydroxy-N-methyl-(S)-coclaurine 4'-O-methyltransferase
3'-hydroxy N-methylcoclaurine 4'-O-methyltransferase	2.1.1.116	3'-hydroxy-N-methyl-(S)-coclaurine 4'-O-methyltransferase
3-hydroxy-N-methylcoclaurine 4-O-methyltransferase	2.1.1.116	3'-hydroxy-N-methyl-(S)-coclaurine 4'-O-methyltransferase
HOMT	2.1.1.116	3'-hydroxy-N-methyl-(S)-coclaurine 4'-O-methyltransferase
Methyltransferase,	2.1.1.117	(S)-scoulerine 9-O-methyltransferase
Methyltransferase,	2.1.1.117	(S)-scoulerine 9-O-methyltransferase
SOMT1	2.1.1.117	(S)-scoulerine 9-O-methyltransferase
scoulerine 9-O-methyltransferase	2.1.1.117	(S)-scoulerine 9-O-methyltransferase
scoulerine-9-O-methyltransferase	2.1.1.117	(S)-scoulerine 9-O-methyltransferase
SMT	2.1.1.117	(S)-scoulerine 9-O-methyltransferase
methyltransferase, columbamine	2.1.1.118	columbamine O-methyltransferase
Methyltransferase, 10-dihydroxydihydrosanguinarine O-	2.1.1.119	10-hydroxydihydrosanguinarine 10-O-methyltransferase
10-Hydroxydihydrosanguinarine-10-O-methyltransferase	2.1.1.119	10-hydroxydihydrosanguinarine 10-O-methyltransferase
S-adenosyl methionine:methionine methyl transferase	2.1.1.12	methionine S-methyltransferase
methyltransferase, methionine S-	2.1.1.12	methionine S-methyltransferase
S-adenosylmethionine transmethylase	2.1.1.12	methionine S-methyltransferase
S-adenosylmethionine-methionine methyltransferase	2.1.1.12	methionine S-methyltransferase
S-adenosyl-L-methionine methyltransferase	2.1.1.12	methionine S-methyltransferase
Yil064p	2.1.1.12	methionine S-methyltransferase
See1p	2.1.1.12	methionine S-methyltransferase
methionine methyltransferase	2.1.1.12	methionine S-methyltransferase
MMT	2.1.1.12	methionine S-methyltransferase
Methyltransferase, 12-hydroxydihydrochelirubine-12-O	2.1.1.120	12-hydroxydihydrochelirubine 12-O-methyltransferase
12-Hydroxydihydrochelirubine 12-O-methyltransferase	2.1.1.120	12-hydroxydihydrochelirubine 12-O-methyltransferase
SAM:12-hydroxydihydrochelirubine-12-O-methyltransferase	2.1.1.120	12-hydroxydihydrochelirubine 12-O-methyltransferase
Methyltransferase, 6-methylnorlaudanosoline 5'-	2.1.1.121	6-O-methylnorlaudanosoline 5'-O-methyltransferase
Methyltransferase, tetrahydroberberine N-	2.1.1.122	(S)-tetrahydroprotoberberine N-methyltransferase
S-Adenosylmethionine:tetrahydroberberine-N-methyltransferase	2.1.1.122	(S)-tetrahydroprotoberberine N-methyltransferase
Tetrahydroberberine cis-N-methyltransferase	2.1.1.122	(S)-tetrahydroprotoberberine N-methyltransferase
S-Adenosyl-L-methionine:	2.1.1.122	(S)-tetrahydroprotoberberine N-methyltransferase
S-Adenosyl-L-methionine:tetrahydroberberine-cis-N-methyltransferase	2.1.1.122	(S)-tetrahydroprotoberberine N-methyltransferase
S-adenosyl-L-methionine:tetrahydroprotoberberine	2.1.1.122	(S)-tetrahydroprotoberberine N-methyltransferase
TNMT	2.1.1.122	(S)-tetrahydroprotoberberine N-methyltransferase
Methyltransferase, cytochrome c	2.1.1.123	[cytochrome-c]-methionine S-methyltransferase
Rubisco methyltransferase	2.1.1.127	[ribulose-bisphosphate carboxylase]-lysine N-methyltransferase
Ribulose-bisphosphate-carboxylase/oxygenase N-methyltransferase	2.1.1.127	[ribulose-bisphosphate carboxylase]-lysine N-methyltransferase
Methyltransferase, ribulose diphosphate carboxylase large	2.1.1.127	[ribulose-bisphosphate carboxylase]-lysine N-methyltransferase
Ribulose 1,5-bisphosphate carboxylase/oxygenase large subunit	2.1.1.127	[ribulose-bisphosphate carboxylase]-lysine N-methyltransferase
Ribulose bisphosphate carboxylase large subunit methyltransferase	2.1.1.127	[ribulose-bisphosphate carboxylase]-lysine N-methyltransferase
Rubisco large subunit epsilonN-methyltransferase	2.1.1.127	[ribulose-bisphosphate carboxylase]-lysine N-methyltransferase
Ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit	2.1.1.127	[ribulose-bisphosphate carboxylase]-lysine N-methyltransferase
[Ribulose-bisphosphate-carboxylase]-lysine N-methyltransferase	2.1.1.127	[ribulose-bisphosphate carboxylase]-lysine N-methyltransferase
rbcMT	2.1.1.127	[ribulose-bisphosphate carboxylase]-lysine N-methyltransferase
More	2.1.1.127	[ribulose-bisphosphate carboxylase]-lysine N-methyltransferase
Rubisco LSMT	2.1.1.127	[ribulose-bisphosphate carboxylase]-lysine N-methyltransferase
SET-domain protein lysine methyltransferase	2.1.1.127	[ribulose-bisphosphate carboxylase]-lysine N-methyltransferase
protein lysine methyltransferase	2.1.1.127	[ribulose-bisphosphate carboxylase]-lysine N-methyltransferase
PKMT	2.1.1.127	[ribulose-bisphosphate carboxylase]-lysine N-methyltransferase
Rubisco large subunit methyltransferase	2.1.1.127	[ribulose-bisphosphate carboxylase]-lysine N-methyltransferase
Rubisco large-subunit dimethyltransferase	2.1.1.127	[ribulose-bisphosphate carboxylase]-lysine N-methyltransferase
RLSMT	2.1.1.127	[ribulose-bisphosphate carboxylase]-lysine N-methyltransferase
protein-lysine methyltransferase	2.1.1.127	[ribulose-bisphosphate carboxylase]-lysine N-methyltransferase
LSMT	2.1.1.127	[ribulose-bisphosphate carboxylase]-lysine N-methyltransferase
protein-lysine methyltransferase-like	2.1.1.127	[ribulose-bisphosphate carboxylase]-lysine N-methyltransferase
LSMT-L	2.1.1.127	[ribulose-bisphosphate carboxylase]-lysine N-methyltransferase
Rubisco LS methyltransferase	2.1.1.127	[ribulose-bisphosphate carboxylase]-lysine N-methyltransferase
Methyltransferase, norlaudanosoline	2.1.1.128	(RS)-norcoclaurine 6-O-methyltransferase
Methyltransferase,	2.1.1.128	(RS)-norcoclaurine 6-O-methyltransferase
S-Adenosylmethionine:	2.1.1.128	(RS)-norcoclaurine 6-O-methyltransferase
NLS-OMT	2.1.1.128	(RS)-norcoclaurine 6-O-methyltransferase
S-Adenosyl-L-methionine:	2.1.1.128	(RS)-norcoclaurine 6-O-methyltransferase
3’-hydroxy-N-methylcoclaurine 4’-O-methyltransferase	2.1.1.128	(RS)-norcoclaurine 6-O-methyltransferase
Ec4’OMT	2.1.1.128	(RS)-norcoclaurine 6-O-methyltransferase
Norcoclaurine 6-O-methyltransferase	2.1.1.128	(RS)-norcoclaurine 6-O-methyltransferase
Ps6OMT	2.1.1.128	(RS)-norcoclaurine 6-O-methyltransferase
6OMT	2.1.1.128	(RS)-norcoclaurine 6-O-methyltransferase
S-Adenosyl-L-methionine:norcoclaurine 6-O-methyltransferase	2.1.1.128	(RS)-norcoclaurine 6-O-methyltransferase
6-OMT	2.1.1.128	(RS)-norcoclaurine 6-O-methyltransferase
myo-inositol 4-O-methyltransferase	2.1.1.129	inositol 4-methyltransferase
methyltransferase, inositol L-1-	2.1.1.129	inositol 4-methyltransferase
IMT1 protein	2.1.1.129	inositol 4-methyltransferase
myo-inositol 6-O-methyltransferase	2.1.1.129	inositol 4-methyltransferase
methyltransferase, inositol 6-O	2.1.1.129	inositol 4-methyltransferase
inositol 6-O-methyltransferase	2.1.1.129	inositol 4-methyltransferase
S-adenosyl-L-methionine:myo-inositol 6-O-methyltransferase	2.1.1.129	inositol 4-methyltransferase
m6OMT	2.1.1.129	inositol 4-methyltransferase
EC 2.1.1.134	2.1.1.129	inositol 4-methyltransferase
myo-inositol O-methyltransferase	2.1.1.129	inositol 4-methyltransferase
Imt1	2.1.1.129	inositol 4-methyltransferase
IMT	2.1.1.129	inositol 4-methyltransferase
PcIMT1	2.1.1.129	inositol 4-methyltransferase
inositol methyl transferase	2.1.1.129	inositol 4-methyltransferase
tetrahydropteroylglutamate methyltransferase	2.1.1.13	methionine synthase
N5-methyltetrahydrofolate-homocysteine cobalamin methyltransferase	2.1.1.13	methionine synthase
B12 N5-methyltetrahydrofolate homocysteine methyltransferase	2.1.1.13	methionine synthase
methyltransferase, methyltetrahydrofolate-homocysteine	2.1.1.13	methionine synthase
methionine synthetase	2.1.1.13	methionine synthase
methyltetrahydrofolate-homocysteine vitamin B12 methyltransferase	2.1.1.13	methionine synthase
N5-methyltetrahydrofolate methyltransferase	2.1.1.13	methionine synthase
N5-methyltetrahydrofolic-homocysteine vitamin B12 transmethylase	2.1.1.13	methionine synthase
tetrahydrofolate methyltransferase	2.1.1.13	methionine synthase
tetrahydropteroylglutamic methyltransferase	2.1.1.13	methionine synthase
vitamin B12 methyltransferase	2.1.1.13	methionine synthase
5-methyltetrahydrofolate-homocysteine S-methyltransferase	2.1.1.13	methionine synthase
Met6p	2.1.1.13	methionine synthase
MS1	2.1.1.13	methionine synthase
folate-dependent methionine synthase	2.1.1.13	methionine synthase
methionine synthase	2.1.1.13	methionine synthase
B12-dependent methionine synthase	2.1.1.13	methionine synthase
cobalamin-dependent methionine synthase	2.1.1.13	methionine synthase
