Synonyms	EC_Number	Recommended_name
GAD-alpha	4.1.1.15	glutamate decarboxylase
GAD-beta	4.1.1.15	glutamate decarboxylase
GAD-gamma	4.1.1.15	glutamate decarboxylase
p42	4.1.1.15	glutamate decarboxylase
42 kDa biotin-coupled protein	4.1.1.15	glutamate decarboxylase
2,3,4,5,6,14,15,21,24,25,27,31,32,33,34,38,40,41,42,43,44,45,46,47,50	4.1.1.15	glutamate decarboxylase
GADB1	4.1.1.15	glutamate decarboxylase
GAD3	4.1.1.15	glutamate decarboxylase
glutamate decarboxylase 67	4.1.1.15	glutamate decarboxylase
Glutamic acid decarboxylase	4.1.1.15	glutamate decarboxylase
glutamic acid decarboxylase 65	4.1.1.15	glutamate decarboxylase
GAD67	4.1.1.15	glutamate decarboxylase
L-Glutamic acid decarboxylase	4.1.1.15	glutamate decarboxylase
GAD65	4.1.1.15	glutamate decarboxylase
glutamic acid decarboxylase 67	4.1.1.15	glutamate decarboxylase
L-Glutamate decarboxylase	4.1.1.15	glutamate decarboxylase
More	4.1.1.15	glutamate decarboxylase
Glt decarboxylase	4.1.1.15	glutamate decarboxylase
GDC	4.1.1.15	glutamate decarboxylase
GadA	4.1.1.15	glutamate decarboxylase
GadB	4.1.1.15	glutamate decarboxylase
glutamic acid decarboxylase67	4.1.1.15	glutamate decarboxylase
glutamate decarboxylase	4.1.1.15	glutamate decarboxylase
glutamate decarboxylase 65	4.1.1.15	glutamate decarboxylase
glutamic acid decarboxylase-65	4.1.1.15	glutamate decarboxylase
glutamate decarboxylase 1	4.1.1.15	glutamate decarboxylase
GAD1	4.1.1.15	glutamate decarboxylase
GAD2	4.1.1.15	glutamate decarboxylase
L-glutamate 1-carboxylyase	4.1.1.15	glutamate decarboxylase
LbGAD	4.1.1.15	glutamate decarboxylase
glutamic acid decarboxylase-67	4.1.1.15	glutamate decarboxylase
Gad56	4.1.1.15	glutamate decarboxylase
MGAD	4.1.1.15	glutamate decarboxylase
Decarboxylase, hydroxyglutamate	4.1.1.16	Hydroxyglutamate decarboxylase
Decarboxylase, ornithine	4.1.1.17	ornithine decarboxylase
bODC	4.1.1.17	ornithine decarboxylase
ODC-paralogue	4.1.1.17	ornithine decarboxylase
XODC1	4.1.1.17	ornithine decarboxylase
XODC2	4.1.1.17	ornithine decarboxylase
1,2,3,4,5,6,7,8,9,10,11,13,15,17,18,19,20,21,23,24,25,26,27,28,29,30	4.1.1.17	ornithine decarboxylase
SpeC	4.1.1.17	ornithine decarboxylase
lysine/ornithine decarboxylase	4.1.1.17	ornithine decarboxylase
LDC/ODC	4.1.1.17	ornithine decarboxylase
PfODC/AdoMetDC	4.1.1.17	ornithine decarboxylase
PfAdoMetDC-ODC	4.1.1.17	ornithine decarboxylase
S-adenosylmethionine decarboxylase/ornithine decarboxylase	4.1.1.17	ornithine decarboxylase
AdoMetDC/ODC	4.1.1.17	ornithine decarboxylase
ornithine decarboxylase	4.1.1.17	ornithine decarboxylase
dODC	4.1.1.17	ornithine decarboxylase
CadA	4.1.1.18	lysine decarboxylase
LDC	4.1.1.18	lysine decarboxylase
L-lysine decarboxylase	4.1.1.18	lysine decarboxylase
inducible lysine decarboxylase	4.1.1.18	lysine decarboxylase
LdcI/CadA	4.1.1.18	lysine decarboxylase
L-Lys-OD	4.1.1.18	lysine decarboxylase
LdcI	4.1.1.18	lysine decarboxylase
lysine decarboxylase	4.1.1.18	lysine decarboxylase
DesA	4.1.1.18	lysine decarboxylase
ECORLD	4.1.1.18	lysine decarboxylase
Decarboxylase, arginine	4.1.1.19	arginine decarboxylase
Synthetic arginine decarboxylase	4.1.1.19	arginine decarboxylase
bADC	4.1.1.19	arginine decarboxylase
dADC	4.1.1.19	arginine decarboxylase
AdiA	4.1.1.19	arginine decarboxylase
ARGDC	4.1.1.19	arginine decarboxylase
AtDC2	4.1.1.19	arginine decarboxylase
arginine decarboxylase2	4.1.1.19	arginine decarboxylase
ADC2	4.1.1.19	arginine decarboxylase
arginine:agmatine exchange system	4.1.1.19	arginine decarboxylase
AaxB protein	4.1.1.19	arginine decarboxylase
4,6,7,8,16,24,29,32,42,44,45,46,47,50,51,52,54,56,57,58,62,67,68,69,70	4.1.1.19	arginine decarboxylase
SpeA	4.1.1.19	arginine decarboxylase
More	4.1.1.19	arginine decarboxylase
pyruvoyl-dependent arginine decraboxylase	4.1.1.19	arginine decarboxylase
PvlArgDC	4.1.1.19	arginine decarboxylase
pyruvoyl-dependent arginine decarboxylase	4.1.1.19	arginine decarboxylase
arginine decarboxlase 2	4.1.1.19	arginine decarboxylase
CPn1032 homolog	4.1.1.19	arginine decarboxylase
PBCV-1 DC	4.1.1.19	arginine decarboxylase
arginine decarboxylase	4.1.1.19	arginine decarboxylase
ADC1	4.1.1.19	arginine decarboxylase
PaADC1	4.1.1.19	arginine decarboxylase
PaADC2	4.1.1.19	arginine decarboxylase
acid-induced biodegradative arginine decarboxylase	4.1.1.19	arginine decarboxylase
PpADC	4.1.1.19	arginine decarboxylase
L-Arginine decarboxylase	4.1.1.19	arginine decarboxylase
Biosynthetic arginine decarboxylase	4.1.1.19	arginine decarboxylase
protein SSO0536	4.1.1.19	arginine decarboxylase
TK0149	4.1.1.19	arginine decarboxylase
Tk-PdaD	4.1.1.19	arginine decarboxylase
AaxB	4.1.1.19	arginine decarboxylase
HVO_1958	4.1.1.19	arginine decarboxylase
PdaD	4.1.1.19	arginine decarboxylase
Decarboxylase, oxalate	4.1.1.2	oxalate decarboxylase
OXD	4.1.1.2	oxalate decarboxylase
FvOXDC	4.1.1.2	oxalate decarboxylase
OxdD	4.1.1.2	oxalate decarboxylase
oxazyme	4.1.1.2	oxalate decarboxylase
More	4.1.1.2	oxalate decarboxylase
YvrK	4.1.1.2	oxalate decarboxylase
ODC	4.1.1.2	oxalate decarboxylase
oxalate carboxy-lyase	4.1.1.2	oxalate decarboxylase
OXDC	4.1.1.2	oxalate decarboxylase
YoaN	4.1.1.2	oxalate decarboxylase
oxalate-decarboxylase	4.1.1.2	oxalate decarboxylase
OxDc-CLEC	4.1.1.2	oxalate decarboxylase
ODC B	4.1.1.2	oxalate decarboxylase
ODC C	4.1.1.2	oxalate decarboxylase
ODC E	4.1.1.2	oxalate decarboxylase
ODC F	4.1.1.2	oxalate decarboxylase
AnODC	4.1.1.2	oxalate decarboxylase
AtuOXDC	4.1.1.2	oxalate decarboxylase
TOXDC	4.1.1.2	oxalate decarboxylase
Decarboxylase, diaminopimelate	4.1.1.20	diaminopimelate decarboxylase
Diaminopimelic acid decarboxylase	4.1.1.20	diaminopimelate decarboxylase
DAP-decarboxylase	4.1.1.20	diaminopimelate decarboxylase
DAP decarboxylase	4.1.1.20	diaminopimelate decarboxylase
meso-DAP decarboxylase	4.1.1.20	diaminopimelate decarboxylase
LysA	4.1.1.20	diaminopimelate decarboxylase
meso-diaminopimelate decarboxylase	4.1.1.20	diaminopimelate decarboxylase
DAPDC	4.1.1.20	diaminopimelate decarboxylase
diaminopimelate decarboxylase 1	4.1.1.20	diaminopimelate decarboxylase
DAP decarboxylase 1	4.1.1.20	diaminopimelate decarboxylase
DAPDC 1	4.1.1.20	diaminopimelate decarboxylase
LYSA1	4.1.1.20	diaminopimelate decarboxylase
At3g14390	4.1.1.20	diaminopimelate decarboxylase
diaminopimelate decarboxylase 2	4.1.1.20	diaminopimelate decarboxylase
DAP decarboxylase 2	4.1.1.20	diaminopimelate decarboxylase
DAPDC 2	4.1.1.20	diaminopimelate decarboxylase
LYSA2	4.1.1.20	diaminopimelate decarboxylase
At5g11880	4.1.1.20	diaminopimelate decarboxylase
DDC	4.1.1.20	diaminopimelate decarboxylase
Carboxylyase, phosphoribosylaminoimidazole	4.1.1.21	phosphoribosylaminoimidazole carboxylase
5-Phosphoribosyl-5-aminoimidazole carboxylase	4.1.1.21	phosphoribosylaminoimidazole carboxylase
5-Amino-1-ribosylimidazole 5-phosphate carboxylase	4.1.1.21	phosphoribosylaminoimidazole carboxylase
AIRC	4.1.1.21	phosphoribosylaminoimidazole carboxylase
aminoimidazole ribonucleotide carboxylase	4.1.1.21	phosphoribosylaminoimidazole carboxylase
AIR carboxylase	4.1.1.21	phosphoribosylaminoimidazole carboxylase
PurE	4.1.1.21	phosphoribosylaminoimidazole carboxylase
class II PurE	4.1.1.21	phosphoribosylaminoimidazole carboxylase
PAICS	4.1.1.21	phosphoribosylaminoimidazole carboxylase
phosphoribosylaminoimidazole	4.1.1.21	phosphoribosylaminoimidazole carboxylase
AdeD	4.1.1.21	phosphoribosylaminoimidazole carboxylase
Decarboxylase, histidine	4.1.1.22	histidine decarboxylase
HisDCase	4.1.1.22	histidine decarboxylase
TOM92	4.1.1.22	histidine decarboxylase
histamine-forming enzyme	4.1.1.22	histidine decarboxylase
1,2,3,8,13,14,20,27,28,29,31,32,33,55,56,57,58,59,60,61,62,63,64,65,66	4.1.1.22	histidine decarboxylase
DCHS	4.1.1.22	histidine decarboxylase
L-Histidine decarboxylase	4.1.1.22	histidine decarboxylase
pyruvoyl-dependent histidine decarboxylase	4.1.1.22	histidine decarboxylase
HdcA	4.1.1.22	histidine decarboxylase
pyruvoyl-dependent decarboxylase	4.1.1.22	histidine decarboxylase
Decarboxylase, orotidine 5'-phosphate	4.1.1.23	orotidine-5'-phosphate decarboxylase
OMP-DC	4.1.1.23	orotidine-5'-phosphate decarboxylase
Orotate monophosphate decarboxylase	4.1.1.23	orotidine-5'-phosphate decarboxylase
Orotate decarboxylase	4.1.1.23	orotidine-5'-phosphate decarboxylase
Orotic decarboxylase	4.1.1.23	orotidine-5'-phosphate decarboxylase
Orotidine phosphate decarboxylase	4.1.1.23	orotidine-5'-phosphate decarboxylase
Orotidine 5'-phosphate decarboxylase	4.1.1.23	orotidine-5'-phosphate decarboxylase
Orotidylate decarboxylase	4.1.1.23	orotidine-5'-phosphate decarboxylase
Orotidylic decarboxylase	4.1.1.23	orotidine-5'-phosphate decarboxylase
Orotidylic acid decarboxylase	4.1.1.23	orotidine-5'-phosphate decarboxylase
Orotodylate decarboxylase	4.1.1.23	orotidine-5'-phosphate decarboxylase
OMPdecase	4.1.1.23	orotidine-5'-phosphate decarboxylase
Uridine 5'-monophosphate synthase	4.1.1.23	orotidine-5'-phosphate decarboxylase
ODCase	4.1.1.23	orotidine-5'-phosphate decarboxylase
Orotidine-5'-monophosphate decarboxylase	4.1.1.23	orotidine-5'-phosphate decarboxylase
PfOMPDC	4.1.1.23	orotidine-5'-phosphate decarboxylase
Orotidine 5'-monophosphate decarboxylase	4.1.1.23	orotidine-5'-phosphate decarboxylase
OMPDC	4.1.1.23	orotidine-5'-phosphate decarboxylase
PfODCase	4.1.1.23	orotidine-5'-phosphate decarboxylase
PbrURA3	4.1.1.23	orotidine-5'-phosphate decarboxylase
UMP synthase	4.1.1.23	orotidine-5'-phosphate decarboxylase
PyrF	4.1.1.23	orotidine-5'-phosphate decarboxylase
OMP decarboxylase	4.1.1.23	orotidine-5'-phosphate decarboxylase
OMPD	4.1.1.23	orotidine-5'-phosphate decarboxylase
orotidine-5'-phosphate decarboxylase	4.1.1.23	orotidine-5'-phosphate decarboxylase
OMPDCase	4.1.1.23	orotidine-5'-phosphate decarboxylase
Orotidine monophosphate decarboxylase	4.1.1.23	orotidine-5'-phosphate decarboxylase
orotidine 5-phosphate decarboxylase	4.1.1.23	orotidine-5'-phosphate decarboxylase
orotidine-5-monophosphate decarboxylase	4.1.1.23	orotidine-5'-phosphate decarboxylase
orotidine 5-monophosphate decarboxylase	4.1.1.23	orotidine-5'-phosphate decarboxylase
decarboxylase, aminobenzoate	4.1.1.24	aminobenzoate decarboxylase
Decarboxylase, tyrosine	4.1.1.25	tyrosine decarboxylase
L-Tyrosine decarboxylase	4.1.1.25	tyrosine decarboxylase
L-	4.1.1.25	tyrosine decarboxylase
Tyrosine/Dopa decarboxylase	4.1.1.25	tyrosine decarboxylase
TYDC/DODC	4.1.1.25	tyrosine decarboxylase
ELI5	4.1.1.25	tyrosine decarboxylase
MfnA protein	4.1.1.25	tyrosine decarboxylase
dTdc1	4.1.1.25	tyrosine decarboxylase
dTdc2	4.1.1.25	tyrosine decarboxylase
TDC	4.1.1.25	tyrosine decarboxylase
tyrosine decarboxylase	4.1.1.25	tyrosine decarboxylase
TYDC	4.1.1.25	tyrosine decarboxylase
AADC	4.1.1.25	tyrosine decarboxylase
L-amino acid decarboxylase	4.1.1.25	tyrosine decarboxylase
TYR decarboxylase	4.1.1.25	tyrosine decarboxylase
AtTYDC	4.1.1.25	tyrosine decarboxylase
PsTYDC1	4.1.1.25	tyrosine decarboxylase
PsTYDC2	4.1.1.25	tyrosine decarboxylase
tyrosine/Dopa decarboxylase-1	4.1.1.25	tyrosine decarboxylase
tyrosine/Dopa decarboxylase-2	4.1.1.25	tyrosine decarboxylase
PcTYDC2	4.1.1.25	tyrosine decarboxylase
tyrosine decarboxylase-2	4.1.1.25	tyrosine decarboxylase
TyrDC	4.1.1.25	tyrosine decarboxylase
P0665A11.14	4.1.1.25	tyrosine decarboxylase
TyrDC-2	4.1.1.25	tyrosine decarboxylase
Tyrosine/Dopa decarboxylase	4.1.1.28	aromatic-L-amino-acid decarboxylase
5-Hydroxy-L-tryptophan decarboxylase	4.1.1.28	aromatic-L-amino-acid decarboxylase
5-Hydroxytryptophan decarboxylase	4.1.1.28	aromatic-L-amino-acid decarboxylase
Decarboxylase, aromatic amino acid	4.1.1.28	aromatic-L-amino-acid decarboxylase
Dihydroxyphenylalanine-5-hydroxytryptophan decarboxylase	4.1.1.28	aromatic-L-amino-acid decarboxylase
DOPA-5-hydroxytryptophan decarboxylase	4.1.1.28	aromatic-L-amino-acid decarboxylase
Hydroxytryptophan decarboxylase	4.1.1.28	aromatic-L-amino-acid decarboxylase
L-Aromatic amino acid decarboxylase	4.1.1.28	aromatic-L-amino-acid decarboxylase
L-5-Hydroxytryptophan decarboxylase	4.1.1.28	aromatic-L-amino-acid decarboxylase
TYDC	4.1.1.28	aromatic-L-amino-acid decarboxylase
DOPA DC	4.1.1.28	aromatic-L-amino-acid decarboxylase
1,3,5,6,8,18,30,32,40,43,46,47,48,49,50,51,52,53,54,55,56,57,59,60,61	4.1.1.28	aromatic-L-amino-acid decarboxylase
L-DOPA decarboxylase	4.1.1.28	aromatic-L-amino-acid decarboxylase
Aromatic amino acid decarboxylase	4.1.1.28	aromatic-L-amino-acid decarboxylase
Trp decarboxylase	4.1.1.28	aromatic-L-amino-acid decarboxylase
TDC	4.1.1.28	aromatic-L-amino-acid decarboxylase
Tenebrio Dopa decarboxylase	4.1.1.28	aromatic-L-amino-acid decarboxylase
L-Tryptophan decarboxylase	4.1.1.28	aromatic-L-amino-acid decarboxylase
EC 4.1.1.27	4.1.1.28	aromatic-L-amino-acid decarboxylase
aromatic acid acid decarboxylase	4.1.1.28	aromatic-L-amino-acid decarboxylase
AADC	4.1.1.28	aromatic-L-amino-acid decarboxylase
DOPA	4.1.1.28	aromatic-L-amino-acid decarboxylase
L-amino acid decarboxylase	4.1.1.28	aromatic-L-amino-acid decarboxylase
5HTP decarboxylase	4.1.1.28	aromatic-L-amino-acid decarboxylase
DOPA/5HTP decarboxylase	4.1.1.28	aromatic-L-amino-acid decarboxylase
Di-ADC	4.1.1.28	aromatic-L-amino-acid decarboxylase
CrTDC	4.1.1.28	aromatic-L-amino-acid decarboxylase
TDC2	4.1.1.28	aromatic-L-amino-acid decarboxylase
tryptophan decarboxylase-1	4.1.1.28	aromatic-L-amino-acid decarboxylase
tryptophan decarboxylase-2	4.1.1.28	aromatic-L-amino-acid decarboxylase
HsDDC	4.1.1.28	aromatic-L-amino-acid decarboxylase
EC 4.1.1.26	4.1.1.28	aromatic-L-amino-acid decarboxylase
aromatic amino acid decarboxylase 1A	4.1.1.28	aromatic-L-amino-acid decarboxylase
AADC1A	4.1.1.28	aromatic-L-amino-acid decarboxylase
aromatic amino acid decarboxylase 1B	4.1.1.28	aromatic-L-amino-acid decarboxylase
AADC1B	4.1.1.28	aromatic-L-amino-acid decarboxylase
aromatic-L-amino-acid decarboxylase	4.1.1.28	aromatic-L-amino-acid decarboxylase
5-hydroxytryptophan hydroxylase	4.1.1.28	aromatic-L-amino-acid decarboxylase
Tryptophan decarboxylase	4.1.1.28	aromatic-L-amino-acid decarboxylase
AAAD	4.1.1.28	aromatic-L-amino-acid decarboxylase
Aromatic L-amino acid decarboxylase	4.1.1.28	aromatic-L-amino-acid decarboxylase
3,4-Dihydroxyphenylalanine decarboxylase	4.1.1.28	aromatic-L-amino-acid decarboxylase
AAAC	4.1.1.28	aromatic-L-amino-acid decarboxylase
L-3,4-Dihydroxyphenylalanine decarboxylase	4.1.1.28	aromatic-L-amino-acid decarboxylase
AACD	4.1.1.28	aromatic-L-amino-acid decarboxylase
neural-type DDC	4.1.1.28	aromatic-L-amino-acid decarboxylase
non-neural DDC	4.1.1.28	aromatic-L-amino-acid decarboxylase
Alt-DDC	4.1.1.28	aromatic-L-amino-acid decarboxylase
Tydc9	4.1.1.28	aromatic-L-amino-acid decarboxylase
PP_2552	4.1.1.28	aromatic-L-amino-acid decarboxylase
3,4-dihydroxyphenylalanine carboxylase	4.1.1.28	aromatic-L-amino-acid decarboxylase
L-amino-acid decarboxylase	4.1.1.28	aromatic-L-amino-acid decarboxylase
AADC393	4.1.1.28	aromatic-L-amino-acid decarboxylase
AADC438	4.1.1.28	aromatic-L-amino-acid decarboxylase
AADC486	4.1.1.28	aromatic-L-amino-acid decarboxylase
Cysteic acid decarboxylase	4.1.1.29	sulfinoalanine decarboxylase
Cysteic decarboxylase	4.1.1.29	sulfinoalanine decarboxylase
Cysteinesulfinate decarboxylase	4.1.1.29	sulfinoalanine decarboxylase
Decarboxylase, cysteinesulfinate	4.1.1.29	sulfinoalanine decarboxylase
L-Cysteinesulfinic acid decarboxylase	4.1.1.29	sulfinoalanine decarboxylase
L-Cysteine sulfinate carboxy-lyase	4.1.1.29	sulfinoalanine decarboxylase
CADCase	4.1.1.29	sulfinoalanine decarboxylase
CSADCase	4.1.1.29	sulfinoalanine decarboxylase
CAD	4.1.1.29	sulfinoalanine decarboxylase
CSAD/CAD	4.1.1.29	sulfinoalanine decarboxylase
Sulfinoalanine decarboxylase	4.1.1.29	sulfinoalanine decarboxylase
Cysteine-sulfinate decarboxylase	4.1.1.29	sulfinoalanine decarboxylase
Cysteinesulfinic acid decarboxylase	4.1.1.29	sulfinoalanine decarboxylase
Cysteine sulfinate decarboxylase	4.1.1.29	sulfinoalanine decarboxylase
CSAD	4.1.1.29	sulfinoalanine decarboxylase
CSD	4.1.1.29	sulfinoalanine decarboxylase
Cysteine sulfinic acid decarboxylase	4.1.1.29	sulfinoalanine decarboxylase
CSADI	4.1.1.29	sulfinoalanine decarboxylase
CSADII	4.1.1.29	sulfinoalanine decarboxylase
Oxalacetate decarboxylase	4.1.1.3	oxaloacetate decarboxylase
Oxalacetic beta-decarboxylase	4.1.1.3	oxaloacetate decarboxylase
Oxalacetic acid decarboxylase	4.1.1.3	oxaloacetate decarboxylase
Oxalate beta-decarboxylase	4.1.1.3	oxaloacetate decarboxylase
Oxaloacetate carboxylyase	4.1.1.3	oxaloacetate decarboxylase
Oxalacetic carboxylase	4.1.1.3	oxaloacetate decarboxylase
PA4872	4.1.1.3	oxaloacetate decarboxylase
OXAD	4.1.1.3	oxaloacetate decarboxylase
ODx	4.1.1.3	oxaloacetate decarboxylase
Cg1458 protein	4.1.1.3	oxaloacetate decarboxylase
oxaloacetate decarboxylase	4.1.1.3	oxaloacetate decarboxylase
OAD	4.1.1.3	oxaloacetate decarboxylase
oxaloacetate decarboxylase Na+ pump OAD-1	4.1.1.3	oxaloacetate decarboxylase
oxaloacetate decarboxylase Na+ pump OAD-2	4.1.1.3	oxaloacetate decarboxylase
oxaloacetate carboxylase Na+ pump	4.1.1.3	oxaloacetate decarboxylase
OAD-1	4.1.1.3	oxaloacetate decarboxylase
oxaloacetate decarboxylase OAD-1	4.1.1.3	oxaloacetate decarboxylase
oxaloacetate decarboxylase Na+ pump	4.1.1.3	oxaloacetate decarboxylase
OAD-2	4.1.1.3	oxaloacetate decarboxylase
oxaloacetate decarboxylase OAD-2	4.1.1.3	oxaloacetate decarboxylase
OADC	4.1.1.3	oxaloacetate decarboxylase
CitM	4.1.1.3	oxaloacetate decarboxylase
pantothenylcysteine decarboxylase	4.1.1.30	pantothenoylcysteine decarboxylase
decarboxylase, pantothenoylcysteine	4.1.1.30	pantothenoylcysteine decarboxylase
Carboxylase, phosphopyruvate	4.1.1.31	phosphoenolpyruvate carboxylase
Phosphoenolpyruvic carboxylase	4.1.1.31	phosphoenolpyruvate carboxylase
CP21	4.1.1.31	phosphoenolpyruvate carboxylase
CP28	4.1.1.31	phosphoenolpyruvate carboxylase
