Commentary	Ref	Literature(PubmedID)	value
gel filtration	980	12086179	126000.0
after purification, analyzed by SDS-PAGE	1253	18456943	60000.0
after purification, analyzed by SDS-PAGE	1254	18456943	60000.0
after purification, analyzed by SDS-PAGE	1255	18456943	60000.0
gel filtration, non-denaturing PAGE	1293	18065000	80000.0
x 	1305	17502268	73924.0
calculation from sequence of amino acid	1305	12400688	74520.0
SDS-PAGE	1305	12400688	81000.0
x 	1305	17502268	110000.0
x 	1306	17502268	73924.0
calculation from sequence of amino acid	1306	12400688	74520.0
SDS-PAGE	1306	12400688	81000.0
x 	1306	17502268	110000.0
x 	1307	17502268	73924.0
calculation from sequence of amino acid	1307	12400688	74520.0
SDS-PAGE	1307	12400688	81000.0
x 	1307	17502268	110000.0
x 	1308	17502268	73924.0
calculation from sequence of amino acid	1308	12400688	74520.0
SDS-PAGE	1308	12400688	81000.0
x 	1308	17502268	110000.0
x 	1309	17502268	73924.0
calculation from sequence of amino acid	1309	12400688	74520.0
SDS-PAGE	1309	12400688	81000.0
x 	1309	17502268	110000.0
x 	1310	17502268	73924.0
calculation from sequence of amino acid	1310	12400688	74520.0
SDS-PAGE	1310	12400688	81000.0
x 	1310	17502268	110000.0
x 	1333	21317211	63400.0
x 	1333	21317211	78000.0
x 	1334	21317211	63400.0
x 	1334	21317211	78000.0
x 	1335	21317211	63400.0
x 	1335	21317211	78000.0
x 	1336	21317211	63400.0
x 	1336	21317211	78000.0
x 	1337	21317211	63400.0
x 	1337	21317211	78000.0
x 	1658	1522814	127000.0
x 	1658	3308844	140000.0
x 	1659	1522814	127000.0
x 	1659	3308844	140000.0
x 	1660	1522814	127000.0
x 	1660	3308844	140000.0
x 	1661	1522814	127000.0
x 	1661	3308844	140000.0
x 	1662	1522814	127000.0
x 	1662	3308844	140000.0
x 	1663	1522814	127000.0
x 	1663	3308844	140000.0
x 	1664	1522814	127000.0
x 	1664	3308844	140000.0
gel filtration, SDS-PAGE	1680	3965399	83000.0 - 85000.0
gel filtration, SDS-PAGE	1681	3965399	83000.0 - 85000.0
gel filtration, SDS-PAGE	1682	3965399	83000.0 - 85000.0
gel filtration, SDS-PAGE	1683	3965399	83000.0 - 85000.0
gel filtration, SDS-PAGE	1684	3965399	83000.0 - 85000.0
x 	1817	24128552	50000.0
x 	1818	24128552	50000.0
x 	1819	24128552	50000.0
x 	1820	24128552	50000.0
x 	1821	24128552	50000.0
1 	1878	12586886	70000.0
SDS-PAGE	1878	16330524	70000.0
1 	1879	12586886	70000.0
SDS-PAGE	1879	16330524	70000.0
1 	1880	12586886	70000.0
SDS-PAGE	1880	16330524	70000.0
1 	1881	12586886	70000.0
SDS-PAGE	1881	16330524	70000.0
1 	1882	12586886	70000.0
SDS-PAGE	1882	16330524	70000.0
1 	1883	12586886	70000.0
SDS-PAGE	1883	16330524	70000.0
1 	1884	12586886	70000.0
SDS-PAGE	1884	16330524	70000.0
1 	1885	12586886	70000.0
SDS-PAGE	1885	16330524	70000.0
1 	1886	12586886	70000.0
SDS-PAGE	1886	16330524	70000.0
1 	1887	12586886	70000.0
SDS-PAGE	1887	16330524	70000.0
x 	1996	6468391	22000.0
gel filtration	1996	6468391	38000.0
gel filtration	1996	0	38000.0
x 	1997	6468391	22000.0
gel filtration	1997	6468391	38000.0
gel filtration	1997	0	38000.0
