synonyms	ec_number	recommended_name
family I inorganic pyrophosphatase	3.6.1.1	inorganic diphosphatase
alkaline PPase	3.6.1.1	inorganic diphosphatase
acidocalcisomal pyrophosphatase	3.6.1.1	inorganic diphosphatase
OVP1	3.6.1.1	inorganic diphosphatase
phosphoprotein p26.1	3.6.1.1	inorganic diphosphatase
p26.1a	3.6.1.1	inorganic diphosphatase
p26.1b	3.6.1.1	inorganic diphosphatase
Vpp1	3.6.1.1	inorganic diphosphatase
vacuolar-type proton translocating pyrophosphatase 1	3.6.1.1	inorganic diphosphatase
proton-translocating inorganic pyrophosphatase	3.6.1.1	inorganic diphosphatase
AVP2	3.6.1.1	inorganic diphosphatase
vacuolar proton pyrophosphatase 2	3.6.1.1	inorganic diphosphatase
vacuolar H	3.6.1.1	inorganic diphosphatase
H+-translocating/vacuolar inorganic pyrophosphatase	3.6.1.1	inorganic diphosphatase
vacuolar pyrophosphatase	3.6.1.1	inorganic diphosphatase
H+-pyrophosphatase	3.6.1.1	inorganic diphosphatase
VVPP1	3.6.1.1	inorganic diphosphatase
Ipp1p	3.6.1.1	inorganic diphosphatase
PH1907	3.6.1.1	inorganic diphosphatase
PPIase	3.6.1.1	inorganic diphosphatase
More	3.6.1.1	inorganic diphosphatase
PPase 1	3.6.1.1	inorganic diphosphatase
soluble inorganic pyrophosphatase 2	3.6.1.1	inorganic diphosphatase
PPase 2	3.6.1.1	inorganic diphosphatase
pyrophosphate phospho-hydrolase 1	3.6.1.1	inorganic diphosphatase
chloroplast inorganic pyrophosphatase 1	3.6.1.1	inorganic diphosphatase
siPPiase	3.6.1.1	inorganic diphosphatase
PPase4	3.6.1.1	inorganic diphosphatase
VSP1	3.6.1.1	inorganic diphosphatase
manganese-dependent inorganic pyrophosphatase	3.6.1.1	inorganic diphosphatase
mitochondrial pyrophosphatase	3.6.1.1	inorganic diphosphatase
PPase-2	3.6.1.1	inorganic diphosphatase
ppase-1	3.6.1.1	inorganic diphosphatase
cytosolic PPase	3.6.1.1	inorganic diphosphatase
proton pumping pyrophosphatase	3.6.1.1	inorganic diphosphatase
V-H+-PPase	3.6.1.1	inorganic diphosphatase
polyphosphate depolymerase	3.6.1.10	endopolyphosphatase
metaphosphatase	3.6.1.10	endopolyphosphatase
phosphatase, endopoly-	3.6.1.10	endopolyphosphatase
polyphosphatase	3.6.1.10	endopolyphosphatase
polymetaphosphatase	3.6.1.10	endopolyphosphatase
PPN	3.6.1.10	endopolyphosphatase
endopolyPase	3.6.1.10	endopolyphosphatase
short-chain polyphosphate	3.6.1.10	endopolyphosphatase
Ppn1	3.6.1.10	endopolyphosphatase
metaphosphatase	3.6.1.11	exopolyphosphatase
phosphatase, exopoly-	3.6.1.11	exopolyphosphatase
acid phosphoanhydride phosphohydrolase	3.6.1.11	exopolyphosphatase
Gra-Pase	3.6.1.11	exopolyphosphatase
exopoly	3.6.1.11	exopolyphosphatase
LmPPX	3.6.1.11	exopolyphosphatase
polyphosphate phosphatase	3.6.1.11	exopolyphosphatase
Ppx protein	3.6.1.11	exopolyphosphatase
PPX	3.6.1.11	exopolyphosphatase
PPX2	3.6.1.11	exopolyphosphatase
h-prune	3.6.1.11	exopolyphosphatase
exopolyphosphatase	3.6.1.11	exopolyphosphatase
MT0516	3.6.1.11	exopolyphosphatase
CT0099	3.6.1.11	exopolyphosphatase
CT1713	3.6.1.11	exopolyphosphatase
CJJ81176_0377	3.6.1.11	exopolyphosphatase
CJJ81176_1251	3.6.1.11	exopolyphosphatase
Rv0496	3.6.1.11	exopolyphosphatase
More	3.6.1.11	exopolyphosphatase
ExopolyPase	3.6.1.11	exopolyphosphatase
nuclear exopolyphosphatase	3.6.1.11	exopolyphosphatase
high molecular mass exopolyphosphatase	3.6.1.11	exopolyphosphatase
high molecular weight exopolyphosphatase	3.6.1.11	exopolyphosphatase
40 kD exopolyphosphatase	3.6.1.11	exopolyphosphatase
major cytosolic exopolyphosphatase PPX1	3.6.1.11	exopolyphosphatase
vacuolar exopolyphosphatase	3.6.1.11	exopolyphosphatase
exopolyphosphatase 1	3.6.1.11	exopolyphosphatase
exopolyphosphatase 2	3.6.1.11	exopolyphosphatase
PPXI	3.6.1.11	exopolyphosphatase
membrane-bound exopolyphosphatase	3.6.1.11	exopolyphosphatase
40-kDa-exopolyphosphatase	3.6.1.11	exopolyphosphatase
high-molecular exopolyphosphatase	3.6.1.11	exopolyphosphatase
polyphosphate phosphohydrolase	3.6.1.11	exopolyphosphatase
polyphosphate-phosphohydrolase	3.6.1.11	exopolyphosphatase
Ppn1	3.6.1.11	exopolyphosphatase
PPX1	3.6.1.11	exopolyphosphatase
NMB1467	3.6.1.11	exopolyphosphatase
deoxycytidine-triphosphatase	3.6.1.12	dCTP diphosphatase
dCTP pyrophosphatase	3.6.1.12	dCTP diphosphatase
deoxycytidine triphosphatase	3.6.1.12	dCTP diphosphatase
dCTPase	3.6.1.12	dCTP diphosphatase
phosphatase, deoxycytidine, tri-	3.6.1.12	dCTP diphosphatase
deoxy-CTPase	3.6.1.12	dCTP diphosphatase
dCTP pyrophosphatase 1	3.6.1.12	dCTP diphosphatase
DCTPP1	3.6.1.12	dCTP diphosphatase
dCTPase-dUTPase	3.6.1.12	dCTP diphosphatase
RS21-C6	3.6.1.12	dCTP diphosphatase
dCTPase 1	3.6.1.12	dCTP diphosphatase
XTP3-TPA	3.6.1.12	dCTP diphosphatase
XTP3-transactivated protein A	3.6.1.12	dCTP diphosphatase
pyrophosphatase, adenosine diphosphoribose	3.6.1.13	ADP-ribose diphosphatase
adenosine diphosphoribose pyrophosphatase	3.6.1.13	ADP-ribose diphosphatase
ADPR-PPase	3.6.1.13	ADP-ribose diphosphatase
ADP-ribose phosphohydrolase	3.6.1.13	ADP-ribose diphosphatase
ADPribose pyrophosphatase	3.6.1.13	ADP-ribose diphosphatase
ADPRibase	3.6.1.13	ADP-ribose diphosphatase
ADP-ribose diphosphatase	3.6.1.13	ADP-ribose diphosphatase
mNUDT5 protein	3.6.1.13	ADP-ribose diphosphatase
ADP-ribose hydrolase	3.6.1.13	ADP-ribose diphosphatase
ADP-ribose pyrophosphatase	3.6.1.13	ADP-ribose diphosphatase
NUDT5	3.6.1.13	ADP-ribose diphosphatase
ADP-ribose pyrophosphatase Sll1054	3.6.1.13	ADP-ribose diphosphatase
ADP-ribose pyrophosphatase Slr0920	3.6.1.13	ADP-ribose diphosphatase
ADP-ribose pyrophosphatase Slr1134	3.6.1.13	ADP-ribose diphosphatase
NMN adenylyltransferase/ADP-ribose pyrophosphatase	3.6.1.13	ADP-ribose diphosphatase
NadM-Nudix	3.6.1.13	ADP-ribose diphosphatase
adenosine 5'-diphosphosugar pyrophosphatase	3.6.1.13	ADP-ribose diphosphatase
NUDT5 protein	3.6.1.13	ADP-ribose diphosphatase
YSA1H	3.6.1.13	ADP-ribose diphosphatase
Ndx2	3.6.1.13	ADP-ribose diphosphatase
ADP-ribose pyrophosphatase-I	3.6.1.13	ADP-ribose diphosphatase
Ndx4	3.6.1.13	ADP-ribose diphosphatase
NuhA	3.6.1.13	ADP-ribose diphosphatase
NUDT9alpha protein	3.6.1.13	ADP-ribose diphosphatase
ADPRase	3.6.1.13	ADP-ribose diphosphatase
NUDX2	3.6.1.13	ADP-ribose diphosphatase
Nudix hydrolase	3.6.1.13	ADP-ribose diphosphatase
DR2204	3.6.1.13	ADP-ribose diphosphatase
ADP-ribose/NADH pyrophosphohydrolase	3.6.1.13	ADP-ribose diphosphatase
NUDX7	3.6.1.13	ADP-ribose diphosphatase
Nudix hydrolase 7	3.6.1.13	ADP-ribose diphosphatase
CinA	3.6.1.13	ADP-ribose diphosphatase
ADP-ribose/CDP-alcohol diphosphatase	3.6.1.13	ADP-ribose diphosphatase
Adprm	3.6.1.13	ADP-ribose diphosphatase
zgc:64213	3.6.1.13	ADP-ribose diphosphatase
NUDT9	3.6.1.13	ADP-ribose diphosphatase
submicromolar-K	3.6.1.13	ADP-ribose diphosphatase
NUDT9 protein	3.6.1.13	ADP-ribose diphosphatase
ADPR pyrophosphatase	3.6.1.13	ADP-ribose diphosphatase
ADPRase-I	3.6.1.13	ADP-ribose diphosphatase
More	3.6.1.13	ADP-ribose diphosphatase
AtNUDT2	3.6.1.13	ADP-ribose diphosphatase
AtNUDT6	3.6.1.13	ADP-ribose diphosphatase
AtNUDT7	3.6.1.13	ADP-ribose diphosphatase
AtNUDT10	3.6.1.13	ADP-ribose diphosphatase
adenosinetetraphosphatase	3.6.1.14	adenosine-tetraphosphatase
phosphatase, adenosine tetra-	3.6.1.14	adenosine-tetraphosphatase
p4A phosphohydrolase	3.6.1.14	adenosine-tetraphosphatase
nucleoside tetraphosphatase	3.6.1.14	adenosine-tetraphosphatase
nucleoside triphosphate phosphohydrolase	3.6.1.15	nucleoside-triphosphate phosphatase
nucleoside-5-triphosphate phosphohydrolase	3.6.1.15	nucleoside-triphosphate phosphatase
nucleoside 5-triphosphatase	3.6.1.15	nucleoside-triphosphate phosphatase
phosphatase, nucleoside tri-	3.6.1.15	nucleoside-triphosphate phosphatase
GP086L protein	3.6.1.15	nucleoside-triphosphate phosphatase
M86L protein	3.6.1.15	nucleoside-triphosphate phosphatase
MC100R	3.6.1.15	nucleoside-triphosphate phosphatase
1,2,3,4,5,6,11,12,13,14,15,16,17,20,21,22,23,24,25,28,31,33,36,38,39	3.6.1.15	nucleoside-triphosphate phosphatase
1,4,5,6,7,12,13,14,15,16,17,20,21,22,23,24,25,28,29,31,33,36,38,39,40	3.6.1.15	nucleoside-triphosphate phosphatase
PilB	3.6.1.15	nucleoside-triphosphate phosphatase
PilU	3.6.1.15	nucleoside-triphosphate phosphatase
PilT	3.6.1.15	nucleoside-triphosphate phosphatase
type IV pilus motor protein	3.6.1.15	nucleoside-triphosphate phosphatase
T4P motor protein	3.6.1.15	nucleoside-triphosphate phosphatase
YtkD	3.6.1.15	nucleoside-triphosphate phosphatase
nucleoside triphosphatase	3.6.1.15	nucleoside-triphosphate phosphatase
nucleotide 5'-triphosphatase	3.6.1.15	nucleoside-triphosphate phosphatase
protein NS3	3.6.1.15	nucleoside-triphosphate phosphatase
NS3	3.6.1.15	nucleoside-triphosphate phosphatase
NTPase/helicase	3.6.1.15	nucleoside-triphosphate phosphatase
PVA CP	3.6.1.15	nucleoside-triphosphate phosphatase
PVA coat protein	3.6.1.15	nucleoside-triphosphate phosphatase
germ-cell-specific leucine-rich repeat protein	3.6.1.15	nucleoside-triphosphate phosphatase
NALP14	3.6.1.15	nucleoside-triphosphate phosphatase
Rad55B	3.6.1.15	nucleoside-triphosphate phosphatase
nucleoside triphosphatase	3.6.1.15	nucleoside-triphosphate phosphatase
NS3 protein	3.6.1.15	nucleoside-triphosphate phosphatase
NS3FL	3.6.1.15	nucleoside-triphosphate phosphatase
SHVp41	3.6.1.15	nucleoside-triphosphate phosphatase
polypeptide p41	3.6.1.15	nucleoside-triphosphate phosphatase
nucleic acid-independent nucleoside triphosphatase	3.6.1.15	nucleoside-triphosphate phosphatase
nonstructural protein 13	3.6.1.15	nucleoside-triphosphate phosphatase
nsp13	3.6.1.15	nucleoside-triphosphate phosphatase
PVX CP	3.6.1.15	nucleoside-triphosphate phosphatase
PVx coat protein	3.6.1.15	nucleoside-triphosphate phosphatase
Sso0909	3.6.1.15	nucleoside-triphosphate phosphatase
DR_0079	3.6.1.15	nucleoside-triphosphate phosphatase
NTPase-I	3.6.1.15	nucleoside-triphosphate phosphatase
nucleoside triphosphate hydrolase	3.6.1.15	nucleoside-triphosphate phosphatase
human cancer-related nucleoside triphosphatase	3.6.1.15	nucleoside-triphosphate phosphatase
non-specific nucleoside triphosphatase	3.6.1.15	nucleoside-triphosphate phosphatase
HCR-NTPase	3.6.1.15	nucleoside-triphosphate phosphatase
kinase D interacting substance of 220 kDa	3.6.1.15	nucleoside-triphosphate phosphatase
Kidins220	3.6.1.15	nucleoside-triphosphate phosphatase
ankyrin repeat-rich membrane spanning protein	3.6.1.15	nucleoside-triphosphate phosphatase
DEAH-box splicing factor Prp22	3.6.1.15	nucleoside-triphosphate phosphatase
DEAH-box Prp22 protein	3.6.1.15	nucleoside-triphosphate phosphatase
CDPglycerol pyrophosphatase	3.6.1.16	CDP-glycerol diphosphatase
cytidine diphosphoglycerol pyrophosphatase	3.6.1.16	CDP-glycerol diphosphatase
diguanosine tetraphosphatase	3.6.1.17	bis(5'-nucleosyl)-tetraphosphatase (asymmetrical)
dinucleoside tetraphosphatase	3.6.1.17	bis(5'-nucleosyl)-tetraphosphatase (asymmetrical)
bis	3.6.1.17	bis(5'-nucleosyl)-tetraphosphatase (asymmetrical)
diadenosine P1,P4-tetraphosphatase	3.6.1.17	bis(5'-nucleosyl)-tetraphosphatase (asymmetrical)
bis	3.6.1.17	bis(5'-nucleosyl)-tetraphosphatase (asymmetrical)
bis	3.6.1.17	bis(5'-nucleosyl)-tetraphosphatase (asymmetrical)
diguanosinetetraphosphatase	3.6.1.17	bis(5'-nucleosyl)-tetraphosphatase (asymmetrical)
dinucleosidetetraphosphatase	3.6.1.17	bis(5'-nucleosyl)-tetraphosphatase (asymmetrical)
asym-di-GDPase	3.6.1.17	bis(5'-nucleosyl)-tetraphosphatase (asymmetrical)
diguanosinetetraphosphate guanosylhydrolase	3.6.1.17	bis(5'-nucleosyl)-tetraphosphatase (asymmetrical)
AP4AASE	3.6.1.17	bis(5'-nucleosyl)-tetraphosphatase (asymmetrical)
Diadenosine 5',5'''-P1,P4-tetraphosphate asymmetrical hydrolase	3.6.1.17	bis(5'-nucleosyl)-tetraphosphatase (asymmetrical)
Diadenosine tetraphosphatase	3.6.1.17	bis(5'-nucleosyl)-tetraphosphatase (asymmetrical)
More	3.6.1.17	bis(5'-nucleosyl)-tetraphosphatase (asymmetrical)
Nudix hydrolase	3.6.1.17	bis(5'-nucleosyl)-tetraphosphatase (asymmetrical)
Apf	3.6.1.17	bis(5'-nucleosyl)-tetraphosphatase (asymmetrical)
diadenosine 5',5'-P1P4 tetraphosphate hydrolase	3.6.1.17	bis(5'-nucleosyl)-tetraphosphatase (asymmetrical)
AtNUDX25 protein	3.6.1.17	bis(5'-nucleosyl)-tetraphosphatase (asymmetrical)
asymmetrical bis-	3.6.1.17	bis(5'-nucleosyl)-tetraphosphatase (asymmetrical)
asymmetric diadenosine tetraphosphate hydrolase	3.6.1.17	bis(5'-nucleosyl)-tetraphosphatase (asymmetrical)
asymmetric Ap4A hydrolase	3.6.1.17	bis(5'-nucleosyl)-tetraphosphatase (asymmetrical)
ATP-producing Ap4A hydrolase	3.6.1.17	bis(5'-nucleosyl)-tetraphosphatase (asymmetrical)
CT771	3.6.1.17	bis(5'-nucleosyl)-tetraphosphatase (asymmetrical)
nudH	3.6.1.17	bis(5'-nucleosyl)-tetraphosphatase (asymmetrical)
diadenosine 5,5-P1,P4-tetraphosphate hydrolase	3.6.1.17	bis(5'-nucleosyl)-tetraphosphatase (asymmetrical)
Ap4A-hydrolase	3.6.1.17	bis(5'-nucleosyl)-tetraphosphatase (asymmetrical)
asymmetrical diadenosine tetraphosphate hydrolase	3.6.1.17	bis(5'-nucleosyl)-tetraphosphatase (asymmetrical)
NUDT2 {gene name}	3.6.1.17	bis(5'-nucleosyl)-tetraphosphatase (asymmetrical)
DIPP1	3.6.1.17	bis(5'-nucleosyl)-tetraphosphatase (asymmetrical)
NDX-4	3.6.1.17	bis(5'-nucleosyl)-tetraphosphatase (asymmetrical)
PFE1035c	3.6.1.17	bis(5'-nucleosyl)-tetraphosphatase (asymmetrical)
ENPP4	3.6.1.17	bis(5'-nucleosyl)-tetraphosphatase (asymmetrical)
PrpA	3.6.1.17	bis(5'-nucleosyl)-tetraphosphatase (asymmetrical)
MXAN_1509	3.6.1.17	bis(5'-nucleosyl)-tetraphosphatase (asymmetrical)
asymmetrical Ap4A hydrolase	3.6.1.17	bis(5'-nucleosyl)-tetraphosphatase (asymmetrical)
bis	3.6.1.17	bis(5'-nucleosyl)-tetraphosphatase (asymmetrical)
Ap4A hydrolase	3.6.1.17	bis(5'-nucleosyl)-tetraphosphatase (asymmetrical)
diadenosine 5',5'''-P1,P4-tetraphosphate pyrophosphohydrolase	3.6.1.17	bis(5'-nucleosyl)-tetraphosphatase (asymmetrical)
diadenosine tetraphosphate pyrophosphohydrolase	3.6.1.17	bis(5'-nucleosyl)-tetraphosphatase (asymmetrical)
riboflavin adenine dinucleotide pyrophosphatase	3.6.1.18	FAD diphosphatase
flavine adenine dinucleotide pyrophosphatase	3.6.1.18	FAD diphosphatase
flavin adenine dinucleotide pyrophosphatase	3.6.1.18	FAD diphosphatase
riboflavine adenine dinucleotide pyrophosphatase	3.6.1.18	FAD diphosphatase
nucleotide pyrophosphatase	3.6.1.18	FAD diphosphatase
nucleotide phosphodiesterase	3.6.1.18	FAD diphosphatase
5'-nucleotidase	3.6.1.18	FAD diphosphatase
FADppase	3.6.1.18	FAD diphosphatase
FAD pyrophosphatase	3.6.1.18	FAD diphosphatase
FAD diphosphatase	3.6.1.18	FAD diphosphatase
TP0796	3.6.1.18	FAD diphosphatase
inorganic trimetaphosphatase	3.6.1.2	trimetaphosphatase
acid inorganic trimetaphosphatase	3.6.1.2	trimetaphosphatase
TMPase	3.6.1.2	trimetaphosphatase
trimetaphosphatase	3.6.1.2	trimetaphosphatase
5-phosphoadenosine hydrolase	3.6.1.20	5'-acylphosphoadenosine hydrolase
acyl 5'-nucleotidase	3.6.1.20	5'-acylphosphoadenosine hydrolase
ADP-ribose pyrophosphatase	3.6.1.21	ADP-sugar diphosphatase
ADPsugar pyrophosphatase	3.6.1.21	ADP-sugar diphosphatase
adenosine diphosphosugar pyrophosphatase	3.6.1.21	ADP-sugar diphosphatase
adenosine diphosphate-glucose pyrophosphatase	3.6.1.21	ADP-sugar diphosphatase
adenosine 5'-diphosphosugar pyrophosphatase	3.6.1.21	ADP-sugar diphosphatase
ASPPase	3.6.1.21	ADP-sugar diphosphatase
adenosine diphosphate sugar pyrophosphatase	3.6.1.21	ADP-sugar diphosphatase
ADP sugar pyrophosphatase	3.6.1.21	ADP-sugar diphosphatase
AspP	3.6.1.21	ADP-sugar diphosphatase
nicotinamide adenine dinucleotide pyrophosphatase	3.6.1.22	NAD+ diphosphatase
NADP pyrophosphatase	3.6.1.22	NAD+ diphosphatase
NAD+ pyrophosphatase	3.6.1.22	NAD+ diphosphatase
NAD pyrophosphatase	3.6.1.22	NAD+ diphosphatase
alkaline phosphodiesterase I	3.6.1.22	NAD+ diphosphatase
NAD+ diphosphatase	3.6.1.22	NAD+ diphosphatase
NAD diphosphatase	3.6.1.22	NAD+ diphosphatase
NADH pyrophosphatase	3.6.1.22	NAD+ diphosphatase
NPY1	3.6.1.22	NAD+ diphosphatase
UshA	3.6.1.22	NAD+ diphosphatase
NudC	3.6.1.22	NAD+ diphosphatase
NadN	3.6.1.22	NAD+ diphosphatase
desoxyuridine-triphosphatase	3.6.1.23	dUTP diphosphatase
desoxyuridine 5'-triphosphate nucleotidohydrolase	3.6.1.23	dUTP diphosphatase
desoxyuridine 5'-triphosphatase	3.6.1.23	dUTP diphosphatase
P18	3.6.1.23	dUTP diphosphatase
PIP4	3.6.1.23	dUTP diphosphatase
1,2,3,5,6,8,9,10,11,13,18,19,22,26,27,30,31,33,34,35,36,37,38,39,40,42	3.6.1.23	dUTP diphosphatase
dUTP pyrophosphatase	3.6.1.23	dUTP diphosphatase
deoxyuridine nucleotidohydrolase	3.6.1.23	dUTP diphosphatase
dCTP deaminase-dUTPase	3.6.1.23	dUTP diphosphatase
deoxyuridine 5'-triphosphate nucleotide hydrolase	3.6.1.23	dUTP diphosphatase
More	3.6.1.23	dUTP diphosphatase
deoxyuridine 5'-triphosphate pyrophosphatase	3.6.1.23	dUTP diphosphatase
ORF8	3.6.1.23	dUTP diphosphatase
dUTPae	3.6.1.23	dUTP diphosphatase
YosS	3.6.1.23	dUTP diphosphatase
YncF	3.6.1.23	dUTP diphosphatase
DCD-DUT	3.6.1.23	dUTP diphosphatase
DURP	3.6.1.23	dUTP diphosphatase
dUTPase-related protein	3.6.1.23	dUTP diphosphatase
deoxyuridine-triphosphate pyrophosphatase	3.6.1.23	dUTP diphosphatase
DUT1	3.6.1.23	dUTP diphosphatase
dCTP deaminase:dUTPase	3.6.1.23	dUTP diphosphatase
deoxyuridine 5’-triphosphate nucleotidohydrolase	3.6.1.23	dUTP diphosphatase
deoxyuridine 5'-triphosphate	3.6.1.23	dUTP diphosphatase
deoxyuridine-5‘-triphosphate nucleotidohydrolase	3.6.1.23	dUTP diphosphatase
Tb927.7.5160	3.6.1.23	dUTP diphosphatase
U45	3.6.1.23	dUTP diphosphatase
ORF 54	3.6.1.23	dUTP diphosphatase
STSV2_30	3.6.1.23	dUTP diphosphatase
Pr95	3.6.1.23	dUTP diphosphatase
DUT-N	3.6.1.23	dUTP diphosphatase
deoxyuridine 50-triphosphate nucleotidohydrolase	3.6.1.23	dUTP diphosphatase
deoxyuridine triphosphate nucleotidohydrolase	3.6.1.23	dUTP diphosphatase
dUTP nucleotidohydrolase	3.6.1.23	dUTP diphosphatase
dUTPase-dUDPase	3.6.1.23	dUTP diphosphatase
deoxyuridine triphosphatase	3.6.1.23	dUTP diphosphatase
DUT	3.6.1.23	dUTP diphosphatase
deoxyuridine 5'-triphosphate nucleotidohydrolase	3.6.1.23	dUTP diphosphatase
tripolyphosphatase	3.6.1.25	triphosphatase
inorganic triphosphatase	3.6.1.25	triphosphatase
TTM	3.6.1.25	triphosphatase
triphosphate tunnel metalloenzyme	3.6.1.25	triphosphatase
cytidine diphosphodiacylglycerol pyrophosphatase	3.6.1.26	CDP-diacylglycerol diphosphatase
CDP diacylglycerol hydrolase	3.6.1.26	CDP-diacylglycerol diphosphatase
CDPdiacylglycerol pyrophosphatase	3.6.1.26	CDP-diacylglycerol diphosphatase
CDP-diacylglycerol phosphatidylhydrolase	3.6.1.26	CDP-diacylglycerol diphosphatase
CDP-diglyceride hydrolase	3.6.1.26	CDP-diacylglycerol diphosphatase
isoprenyl pyrophosphatase	3.6.1.27	undecaprenyl-diphosphate phosphatase
C55-isoprenyl pyrophosphatase	3.6.1.27	undecaprenyl-diphosphate phosphatase
C55-isoprenyl diphosphatase	3.6.1.27	undecaprenyl-diphosphate phosphatase
Dolicholpyrophosphatase	3.6.1.27	undecaprenyl-diphosphate phosphatase
undecaprenyl pyrophosphate phosphatase	3.6.1.27	undecaprenyl-diphosphate phosphatase
BcrC	3.6.1.27	undecaprenyl-diphosphate phosphatase
More	3.6.1.27	undecaprenyl-diphosphate phosphatase
PgpB	3.6.1.27	undecaprenyl-diphosphate phosphatase
undecaprenyl-pyrophosphate phosphatase	3.6.1.27	undecaprenyl-diphosphate phosphatase
YbjG	3.6.1.27	undecaprenyl-diphosphate phosphatase
YeiU	3.6.1.27	undecaprenyl-diphosphate phosphatase
UppP	3.6.1.27	undecaprenyl-diphosphate phosphatase
PbrB	3.6.1.27	undecaprenyl-diphosphate phosphatase
C55-PP phosphatase	3.6.1.27	undecaprenyl-diphosphate phosphatase
Und-pp phosphatase	3.6.1.27	undecaprenyl-diphosphate phosphatase
Upp-P	3.6.1.27	undecaprenyl-diphosphate phosphatase
bacA	3.6.1.27	undecaprenyl-diphosphate phosphatase
phosphatase, thiamine tri-	3.6.1.28	thiamine-triphosphatase
TTPase	3.6.1.28	thiamine-triphosphatase
thiamine triphosphatase	3.6.1.28	thiamine-triphosphatase
Thtpa	3.6.1.28	thiamine-triphosphatase
25 kDa thiamine triphosphatase	3.6.1.28	thiamine-triphosphatase
ThTPase	3.6.1.28	thiamine-triphosphatase
25-kDa thiamine triphosphatase	3.6.1.28	thiamine-triphosphatase
dinucleosidetriphosphatase	3.6.1.29	bis(5'-adenosyl)-triphosphatase
