synonyms	ec_number	recommended_name
AmyD	3.2.1.1	alpha-amylase
BHA	3.2.1.1	alpha-amylase
AmyCR	3.2.1.1	alpha-amylase
BGTG-1	3.2.1.1	alpha-amylase
MAmy	3.2.1.1	alpha-amylase
alpha amylase 1	3.2.1.1	alpha-amylase
barley alpha-amylase 1	3.2.1.1	alpha-amylase
isoenzyme	3.2.1.1	alpha-amylase
isoenzyme	3.2.1.1	alpha-amylase
alpha-amylase 1	3.2.1.1	alpha-amylase
Low pI alpha-amylase	3.2.1.1	alpha-amylase
alpha-amylases 1	3.2.1.1	alpha-amylase
alpha-amylase type A isozyme	3.2.1.1	alpha-amylase
alpha-amylase CMA	3.2.1.1	alpha-amylase
KRA	3.2.1.1	alpha-amylase
Bacillus licheniformis alpha-amylase	3.2.1.1	alpha-amylase
HdAmyI	3.2.1.1	alpha-amylase
BMA.2	3.2.1.1	alpha-amylase
AmyE	3.2.1.1	alpha-amylase
AmyQ	3.2.1.1	alpha-amylase
isozyme	3.2.1.1	alpha-amylase
isozyme	3.2.1.1	alpha-amylase
cf. EC 3.2.1.54, cyclomaltodextrinase	3.2.1.1	alpha-amylase
SusG	3.2.1.1	alpha-amylase
Sfamy	3.2.1.1	alpha-amylase
PFTA	3.2.1.1	alpha-amylase
ApkA	3.2.1.1	alpha-amylase
locus name	3.2.1.1	alpha-amylase
amylopullulanase	3.2.1.1	alpha-amylase
Apu	3.2.1.1	alpha-amylase
locus name	3.2.1.1	alpha-amylase
TO_amyl	3.2.1.1	alpha-amylase
MalA	3.2.1.1	alpha-amylase
AmyI3C6	3.2.1.1	alpha-amylase
Amy7C	3.2.1.1	alpha-amylase
gene name	3.2.1.1	alpha-amylase
G6-amylase	3.2.1.1	alpha-amylase
maltohexaose-producing alpha-amylase	3.2.1.1	alpha-amylase
VrAmy	3.2.1.1	alpha-amylase
LAMY	3.2.1.1	alpha-amylase
alkalophilic Bacillus alpha-amylase	3.2.1.1	alpha-amylase
ABA	3.2.1.1	alpha-amylase
AmyK38	3.2.1.1	alpha-amylase
AmyK	3.2.1.1	alpha-amylase
alpha-amylase type II	3.2.1.1	alpha-amylase
BAA	3.2.1.1	alpha-amylase
alkaline alpha-amylase	3.2.1.1	alpha-amylase
alpha-amylase PA	3.2.1.1	alpha-amylase
commercial preparation, free and immobilzedenzyme, covalently bound to calcium alginate matrix	3.2.1.1	alpha-amylase
free and immobilzed enzyme,covalently bound to calcium alginate matrix	3.2.1.1	alpha-amylase
AmyL	3.2.1.1	alpha-amylase
BLA	3.2.1.1	alpha-amylase
alpha-(1,4)-D-glucan glucanohydrolase	3.2.1.1	alpha-amylase
endo-1,4-alpha-D-glucan glucohydrolase	3.2.1.1	alpha-amylase
alpha amylase	3.2.1.1	alpha-amylase
alpha-1,4-glucan-4-glucanohydrolase	3.2.1.1	alpha-amylase
Fungamyl 800 L	3.2.1.1	alpha-amylase
TAA	3.2.1.1	alpha-amylase
AOA	3.2.1.1	alpha-amylase
the enzyme is an endoamylase	3.2.1.1	alpha-amylase
maltotriose-producing alpha-amylase	3.2.1.1	alpha-amylase
ScAmy43	3.2.1.1	alpha-amylase
Amy	3.2.1.1	alpha-amylase
MJA1	3.2.1.1	alpha-amylase
classified in family 13 ofthe glucosyl hydrolase superfamily	3.2.1.1	alpha-amylase
amylase AI	3.2.1.1	alpha-amylase
amylase AII	3.2.1.1	alpha-amylase
Amyl III	3.2.1.1	alpha-amylase
raw-starch-digesting alpha-amylase	3.2.1.1	alpha-amylase
AmyC	3.2.1.1	alpha-amylase
recombinant enzyme	3.2.1.1	alpha-amylase
TVA II	3.2.1.1	alpha-amylase
alpha-amylase II	3.2.1.1	alpha-amylase
alpha-amylase Aasp	3.2.1.1	alpha-amylase
Bsamy-I	3.2.1.1	alpha-amylase
RBSA-1	3.2.1.1	alpha-amylase
BSA-2	3.2.1.1	alpha-amylase
RBLA	3.2.1.1	alpha-amylase
alpha-1-4 D-glucan glucanohydrolase	3.2.1.1	alpha-amylase
alpha-amylase 2	3.2.1.1	alpha-amylase
alpha-amylase 3	3.2.1.1	alpha-amylase
Oligosaccharide alpha-1,6-glucosidase	3.2.1.10	oligo-1,6-glucosidase
sucrase-isomaltase-maltase	3.2.1.10	oligo-1,6-glucosidase
MalL	3.2.1.10	oligo-1,6-glucosidase
oligo-1,4-1,6-alpha-glucosidase	3.2.1.10	oligo-1,6-glucosidase
alpha-glucosidase	3.2.1.10	oligo-1,6-glucosidase
O16G	3.2.1.10	oligo-1,6-glucosidase
disaccharidase	3.2.1.10	oligo-1,6-glucosidase
consisting of two polypeptid chains	3.2.1.10	oligo-1,6-glucosidase
oligo-1,6-glucosidase	3.2.1.10	oligo-1,6-glucosidase
SUIS	3.2.1.10	oligo-1,6-glucosidase
Sea lion isomaltase	3.2.1.10	oligo-1,6-glucosidase
sucrase	3.2.1.10	oligo-1,6-glucosidase
sucrase-isomaltase complex	3.2.1.10	oligo-1,6-glucosidase
sucrase isomaltase	3.2.1.10	oligo-1,6-glucosidase
free isomaltase andcomplex-bound sucrase-isomaltase	3.2.1.10	oligo-1,6-glucosidase
SI	3.2.1.10	oligo-1,6-glucosidase
AglA	3.2.1.10	oligo-1,6-glucosidase
alpha-glucosidase 2	3.2.1.10	oligo-1,6-glucosidase
S-I	3.2.1.10	oligo-1,6-glucosidase
dextrin 6-alpha-D-glucanohydrolase	3.2.1.10	oligo-1,6-glucosidase
MalA	3.2.1.10	oligo-1,6-glucosidase
locus name	3.2.1.10	oligo-1,6-glucosidase
Ima2	3.2.1.10	oligo-1,6-glucosidase
Ima3	3.2.1.10	oligo-1,6-glucosidase
intestinal sucrase/isomaltase	3.2.1.10	oligo-1,6-glucosidase
limit-dextrinase	3.2.1.10	oligo-1,6-glucosidase
enzyme belongs toalpha-glucoside hydrolase family 13	3.2.1.10	oligo-1,6-glucosidase
dextrin 6-alpha-glucanohydrolase	3.2.1.10	oligo-1,6-glucosidase
exo-oligo-1,6-glucosidase	3.2.1.10	oligo-1,6-glucosidase
mannobiohydrolase, exo-1,4-beta-	3.2.1.100	mannan 1,4-mannobiosidase
exo-1,4-beta-mannobiohydrolase	3.2.1.100	mannan 1,4-mannobiosidase
exo-beta-mannanase	3.2.1.100	mannan 1,4-mannobiosidase
mannan 1,4-beta-mannobiosidase	3.2.1.100	mannan 1,4-mannobiosidase
endo-alpha-1->6-D-mannanase	3.2.1.101	mannan endo-1,6-alpha-mannosidase
endo-1,6-alpha-mannanase	3.2.1.101	mannan endo-1,6-alpha-mannosidase
endo-alpha1->6-D-mannase	3.2.1.101	mannan endo-1,6-alpha-mannosidase
endo-alpha(1->6)mannanase	3.2.1.101	mannan endo-1,6-alpha-mannosidase
endo-alpha1->6-mannanase	3.2.1.101	mannan endo-1,6-alpha-mannosidase
mannanase, endo-1,6-alpha-	3.2.1.101	mannan endo-1,6-alpha-mannosidase
endoM	3.2.1.101	mannan endo-1,6-alpha-mannosidase
galactosidase, endo-beta-	3.2.1.102	blood-group-substance endo-1,4-beta-galactosidase
endo-beta-galactosidase DII	3.2.1.102	blood-group-substance endo-1,4-beta-galactosidase
Sp3GH98	3.2.1.102	blood-group-substance endo-1,4-beta-galactosidase
Sp4GH98	3.2.1.102	blood-group-substance endo-1,4-beta-galactosidase
endo-beta-galactosidase	3.2.1.102	blood-group-substance endo-1,4-beta-galactosidase
blood group glycotope-cleaving endo-beta-galactosidase	3.2.1.102	blood-group-substance endo-1,4-beta-galactosidase
ABase	3.2.1.102	blood-group-substance endo-1,4-beta-galactosidase
GH98CBM51	3.2.1.102	blood-group-substance endo-1,4-beta-galactosidase
blood group A/B antigen-specific endo-beta-galactosidase	3.2.1.102	blood-group-substance endo-1,4-beta-galactosidase
blood group antigen-cleaving endo-beta-galactosidase	3.2.1.102	blood-group-substance endo-1,4-beta-galactosidase
EABase	3.2.1.102	blood-group-substance endo-1,4-beta-galactosidase
inverting endo-beta-galactosidase	3.2.1.102	blood-group-substance endo-1,4-beta-galactosidase
endo-beta-galactosidase C	3.2.1.102	blood-group-substance endo-1,4-beta-galactosidase
EndoGalC	3.2.1.102	blood-group-substance endo-1,4-beta-galactosidase
the enzyme belongs to the GH98 family	3.2.1.102	blood-group-substance endo-1,4-beta-galactosidase
blood group A- and B-cleaving endo-beta-galactosidase	3.2.1.102	blood-group-substance endo-1,4-beta-galactosidase
E-ABase	3.2.1.102	blood-group-substance endo-1,4-beta-galactosidase
galactosidase, keratosulfate endo- beta-	3.2.1.103	keratan-sulfate endo-1,4-beta-galactosidase
keratan sulfate endogalactosidase	3.2.1.103	keratan-sulfate endo-1,4-beta-galactosidase
keratanase	3.2.1.103	keratan-sulfate endo-1,4-beta-galactosidase
keratanase II	3.2.1.103	keratan-sulfate endo-1,4-beta-galactosidase
KSase II	3.2.1.103	keratan-sulfate endo-1,4-beta-galactosidase
endo-beta-galactosidase	3.2.1.103	keratan-sulfate endo-1,4-beta-galactosidase
E-beta-G	3.2.1.103	keratan-sulfate endo-1,4-beta-galactosidase
glucosidase, hydroxy steroid beta-	3.2.1.104	steryl-beta-glucosidase
steryl beta-D-glucoside hydrolase	3.2.1.104	steryl-beta-glucosidase
steryl glucoside hydrolase	3.2.1.104	steryl-beta-glucosidase
SG hydrolase	3.2.1.104	steryl-beta-glucosidase
glucosidase, strictosidine beta-	3.2.1.105	3alpha(S)-strictosidine beta-glucosidase
strictosidine beta-D-glucohydrolase	3.2.1.105	3alpha(S)-strictosidine beta-glucosidase
SBG	3.2.1.105	3alpha(S)-strictosidine beta-glucosidase
strictosidine beta-D-glucosidase	3.2.1.105	3alpha(S)-strictosidine beta-glucosidase
SGD	3.2.1.105	3alpha(S)-strictosidine beta-glucosidase
SG	3.2.1.105	3alpha(S)-strictosidine beta-glucosidase
strictosidine glucosidase	3.2.1.105	3alpha(S)-strictosidine beta-glucosidase
strictosidine beta-glucosidase	3.2.1.105	3alpha(S)-strictosidine beta-glucosidase
Glc3Man9NAc2 oligosaccharide glucosidase	3.2.1.106	mannosyl-oligosaccharide glucosidase
Glc3Man9GlcNAc2 oligosaccharide glucosidase	3.2.1.106	mannosyl-oligosaccharide glucosidase
trimming glucosidase I	3.2.1.106	mannosyl-oligosaccharide glucosidase
trimming enzyme I	3.2.1.106	mannosyl-oligosaccharide glucosidase
processing glucosidase I	3.2.1.106	mannosyl-oligosaccharide glucosidase
processing exoglucosidase I	3.2.1.106	mannosyl-oligosaccharide glucosidase
glucosidase-1	3.2.1.106	mannosyl-oligosaccharide glucosidase
Glc3 oligosaccharide glucosidase	3.2.1.106	mannosyl-oligosaccharide glucosidase
Glc3-oligosaccharide glucosidase	3.2.1.106	mannosyl-oligosaccharide glucosidase
Glc3-OS-glucosidase	3.2.1.106	mannosyl-oligosaccharide glucosidase
Glc3-glucosidase	3.2.1.106	mannosyl-oligosaccharide glucosidase
(Glc3)-glucosidase	3.2.1.106	mannosyl-oligosaccharide glucosidase
Glc I	3.2.1.106	mannosyl-oligosaccharide glucosidase
glucosidase, mannosyloligosaccharide	3.2.1.106	mannosyl-oligosaccharide glucosidase
CWH41	3.2.1.106	mannosyl-oligosaccharide glucosidase
Cwh41p is yeast glucosidase I	3.2.1.106	mannosyl-oligosaccharide glucosidase
processing alpha-glucosidase I	3.2.1.106	mannosyl-oligosaccharide glucosidase
GCSI	3.2.1.106	mannosyl-oligosaccharide glucosidase
GAA	3.2.1.106	mannosyl-oligosaccharide glucosidase
tgGAA	3.2.1.106	mannosyl-oligosaccharide glucosidase
CHO-GAA	3.2.1.106	mannosyl-oligosaccharide glucosidase
HP-GAA	3.2.1.106	mannosyl-oligosaccharide glucosidase
acid alpha-glucosidase	3.2.1.106	mannosyl-oligosaccharide glucosidase
rhGAA	3.2.1.106	mannosyl-oligosaccharide glucosidase
KNOPF	3.2.1.106	mannosyl-oligosaccharide glucosidase
PGI	3.2.1.106	mannosyl-oligosaccharide glucosidase
glucosidase I	3.2.1.106	mannosyl-oligosaccharide glucosidase
K12 YgjK protein	3.2.1.106	mannosyl-oligosaccharide glucosidase
YgjK	3.2.1.106	mannosyl-oligosaccharide glucosidase
glycoengineered acid alpha-glucosidase	3.2.1.106	mannosyl-oligosaccharide glucosidase
oxime-neo-rhGAA	3.2.1.106	mannosyl-oligosaccharide glucosidase
glucosidase 1	3.2.1.106	mannosyl-oligosaccharide glucosidase
mannosyl-oligosaccharide glucosidase	3.2.1.106	mannosyl-oligosaccharide glucosidase
MOGS	3.2.1.106	mannosyl-oligosaccharide glucosidase
alpha-glucosidase I	3.2.1.106	mannosyl-oligosaccharide glucosidase
2-O-alpha-D-glucopyranosyl-5-O-beta-D-galactopyranosylhydroxy-L-lysineglucohydrolase	3.2.1.107	protein-glucosylgalactosylhydroxylysine glucosidase
2-O-alpha-D-glucopyranosyl-O-beta-D-galactopyranosyl-hydroxylysineglucohydrolase	3.2.1.107	protein-glucosylgalactosylhydroxylysine glucosidase
glycosyl-galactosyl-hydroxylysine glucosidase	3.2.1.107	protein-glucosylgalactosylhydroxylysine glucosidase
glucosidase, glycosylgalactosylhydroxylysine	3.2.1.107	protein-glucosylgalactosylhydroxylysine glucosidase
glycosylgalactosylhydroxylysine glucosidase	3.2.1.107	protein-glucosylgalactosylhydroxylysine glucosidase
GGHG	3.2.1.107	protein-glucosylgalactosylhydroxylysine glucosidase
lactase/phlorizin hydrolase	3.2.1.108	lactase
lactase-phlorizin hydrolase	3.2.1.108	lactase
LPH	3.2.1.108	lactase
lactase	3.2.1.108	lactase
lactase-phlorizin hydrolase LPH	3.2.1.108	lactase
lactase-phlorozin hydrolase	3.2.1.108	lactase
lactase phlorizin hydrolase	3.2.1.108	lactase
intestinal lactase	3.2.1.108	lactase
dextran hydrolase	3.2.1.11	dextranase
endodextranase	3.2.1.11	dextranase
dextranase DL 2	3.2.1.11	dextranase
DL 2	3.2.1.11	dextranase
alpha-D-1,6-glucan-6-glucanohydrolase	3.2.1.11	dextranase
Alpha-1,6-glucan-6-glucanohydrolase	3.2.1.11	dextranase
Dex	3.2.1.11	dextranase
dextranase I	3.2.1.11	dextranase
1,6-alpha-D-glucan-6-glucanohydrolase	3.2.1.11	dextranase
dextranase II	3.2.1.11	dextranase
endo-dextranase	3.2.1.11	dextranase
extracellular dextranase	3.2.1.11	dextranase
dextransucrase	3.2.1.11	dextranase
recombinant dextranase	3.2.1.11	dextranase
Dex49A	3.2.1.11	dextranase
DexA	3.2.1.11	dextranase
recombinant protein	3.2.1.11	dextranase
LSD1	3.2.1.11	dextranase
alpha-dextranase	3.2.1.11	dextranase
dextranase	3.2.1.11	dextranase
fusion protein of endo-dextranase and dextransucrase	3.2.1.11	dextranase
Dex2	3.2.1.11	dextranase
AODex	3.2.1.11	dextranase
TPDex	3.2.1.11	dextranase
the enzyme belongs to the glycoside hydrolase family(GH) 66	3.2.1.11	dextranase
SmDex	3.2.1.11	dextranase
gene name	3.2.1.11	dextranase
gene name	3.2.1.11	dextranase
Dex410	3.2.1.11	dextranase
fucosidase, 1,3-alpha-L-	3.2.1.111	1,3-alpha-L-fucosidase
almond emulsin fucosidase I	3.2.1.111	1,3-alpha-L-fucosidase
alpha-L-fucosidase I	3.2.1.111	1,3-alpha-L-fucosidase
AfcB	3.2.1.111	1,3-alpha-L-fucosidase
2-deoxy-alpha-D-glucosidase	3.2.1.112	2-deoxyglucosidase
2-deoxy-alpha-glucosidase	3.2.1.112	2-deoxyglucosidase
(alpha1,2)-mannosidase-I	3.2.1.113	mannosyl-oligosaccharide 1,2-alpha-mannosidase
alpha-1,2-mannosidase IC	3.2.1.113	mannosyl-oligosaccharide 1,2-alpha-mannosidase
N-glycan processing class I alpha-1,2-mannosidase	3.2.1.113	mannosyl-oligosaccharide 1,2-alpha-mannosidase
ER alpha-1,2-mannosidase	3.2.1.113	mannosyl-oligosaccharide 1,2-alpha-mannosidase
exo-alpha-1,2-mannanase	3.2.1.113	mannosyl-oligosaccharide 1,2-alpha-mannosidase
glycoprotein processing mannosidase I	3.2.1.113	mannosyl-oligosaccharide 1,2-alpha-mannosidase
HMIC	3.2.1.113	mannosyl-oligosaccharide 1,2-alpha-mannosidase
Man(9)-alpha-mannosidase	3.2.1.113	mannosyl-oligosaccharide 1,2-alpha-mannosidase
Man9GlcNAc2-specific processing alpha-mannosidase	3.2.1.113	mannosyl-oligosaccharide 1,2-alpha-mannosidase
Man9-mannosidase	3.2.1.113	mannosyl-oligosaccharide 1,2-alpha-mannosidase
mannose-9 processing alpha-mannosidase	3.2.1.113	mannosyl-oligosaccharide 1,2-alpha-mannosidase
mannosidase 1A	3.2.1.113	mannosyl-oligosaccharide 1,2-alpha-mannosidase
mannosidase 1B	3.2.1.113	mannosyl-oligosaccharide 1,2-alpha-mannosidase
mannosidase I	3.2.1.113	mannosyl-oligosaccharide 1,2-alpha-mannosidase
mannosidase, exo-1,2-alpha-	3.2.1.113	mannosyl-oligosaccharide 1,2-alpha-mannosidase
processing alpha-1,2-mannosidase IC	3.2.1.113	mannosyl-oligosaccharide 1,2-alpha-mannosidase
alpha-1,2 mannosidase I	3.2.1.113	mannosyl-oligosaccharide 1,2-alpha-mannosidase
ManI	3.2.1.113	mannosyl-oligosaccharide 1,2-alpha-mannosidase
Golgi alpha-mannosidase I	3.2.1.113	mannosyl-oligosaccharide 1,2-alpha-mannosidase
isozyme	3.2.1.113	mannosyl-oligosaccharide 1,2-alpha-mannosidase
isozyme	3.2.1.113	mannosyl-oligosaccharide 1,2-alpha-mannosidase
class I alpha-mannosidase	3.2.1.113	mannosyl-oligosaccharide 1,2-alpha-mannosidase
endoplasmic reticulum-type alpha-mannosidase I	3.2.1.113	mannosyl-oligosaccharide 1,2-alpha-mannosidase
MNS3	3.2.1.113	mannosyl-oligosaccharide 1,2-alpha-mannosidase
Golgi-alpha-mannosidase I	3.2.1.113	mannosyl-oligosaccharide 1,2-alpha-mannosidase
MNS1	3.2.1.113	mannosyl-oligosaccharide 1,2-alpha-mannosidase
MNS2	3.2.1.113	mannosyl-oligosaccharide 1,2-alpha-mannosidase
D2030.1	3.2.1.113	mannosyl-oligosaccharide 1,2-alpha-mannosidase
not identical with aryl-alpha-mannosidase	3.2.1.113	mannosyl-oligosaccharide 1,2-alpha-mannosidase
alpha1,2-mannosidase E-I	3.2.1.113	mannosyl-oligosaccharide 1,2-alpha-mannosidase
alpha1,2-mannosidase E-II	3.2.1.113	mannosyl-oligosaccharide 1,2-alpha-mannosidase
alpha1,2-mannosidases	3.2.1.113	mannosyl-oligosaccharide 1,2-alpha-mannosidase
endoplasmic reticulum alpha1,2-mannosidase	3.2.1.113	mannosyl-oligosaccharide 1,2-alpha-mannosidase
FmanIBp	3.2.1.113	mannosyl-oligosaccharide 1,2-alpha-mannosidase
fungal alpha-1,2-mannosidase	3.2.1.113	mannosyl-oligosaccharide 1,2-alpha-mannosidase
alpha-1,2-mannosidase	3.2.1.113	mannosyl-oligosaccharide 1,2-alpha-mannosidase
MGG_00994.6	3.2.1.113	mannosyl-oligosaccharide 1,2-alpha-mannosidase
Man1p	3.2.1.113	mannosyl-oligosaccharide 1,2-alpha-mannosidase
Class 1 mannosidases, CAZy GHfamily 47	3.2.1.113	mannosyl-oligosaccharide 1,2-alpha-mannosidase
generating the signal thattargets misfolded glycoproteins for endoplasmic reticulum-associatedprotein degradation (ERAD)	3.2.1.113	mannosyl-oligosaccharide 1,2-alpha-mannosidase
GolgiManI	3.2.1.113	mannosyl-oligosaccharide 1,2-alpha-mannosidase
Mas1	3.2.1.113	mannosyl-oligosaccharide 1,2-alpha-mannosidase
alpha-1,2-mannosidaseI	3.2.1.113	mannosyl-oligosaccharide 1,2-alpha-mannosidase
generating the signal thattargets misfolded glycoproteins for endoplasmic reticulum-associatedprotein degradation (ERAD)	3.2.1.113	mannosyl-oligosaccharide 1,2-alpha-mannosidase
1,2-alpha-mannosidase	3.2.1.113	mannosyl-oligosaccharide 1,2-alpha-mannosidase
isoform	3.2.1.113	mannosyl-oligosaccharide 1,2-alpha-mannosidase
isoform	3.2.1.113	mannosyl-oligosaccharide 1,2-alpha-mannosidase
alpha-1-2-mannosidase	3.2.1.113	mannosyl-oligosaccharide 1,2-alpha-mannosidase
short-lived intracellular protein in mouse	3.2.1.113	mannosyl-oligosaccharide 1,2-alpha-mannosidase
Golgi alpha1,2-mannosidase IC	3.2.1.113	mannosyl-oligosaccharide 1,2-alpha-mannosidase
alpha1,2-mannosidase	3.2.1.113	mannosyl-oligosaccharide 1,2-alpha-mannosidase
glycoside hydrolase family 47 (GH47)	3.2.1.113	mannosyl-oligosaccharide 1,2-alpha-mannosidase
alpha-(1,2)-mannosidase I	3.2.1.113	mannosyl-oligosaccharide 1,2-alpha-mannosidase
ER alpha1,2-mannosidase I	3.2.1.113	mannosyl-oligosaccharide 1,2-alpha-mannosidase
MII	3.2.1.113	mannosyl-oligosaccharide 1,2-alpha-mannosidase
ER-alpha-1,2-mannosidase I	3.2.1.113	mannosyl-oligosaccharide 1,2-alpha-mannosidase
endoplasmic reticulum alpha-(1-->2)-mannosidase I	3.2.1.113	mannosyl-oligosaccharide 1,2-alpha-mannosidase
MIa	3.2.1.113	mannosyl-oligosaccharide 1,2-alpha-mannosidase
MIb	3.2.1.113	mannosyl-oligosaccharide 1,2-alpha-mannosidase
MIc	3.2.1.113	mannosyl-oligosaccharide 1,2-alpha-mannosidase
Golgi alpha1,2-mannosidase II	3.2.1.113	mannosyl-oligosaccharide 1,2-alpha-mannosidase
MIIx	3.2.1.113	mannosyl-oligosaccharide 1,2-alpha-mannosidase
alpha1-2-mannosidase I	3.2.1.113	mannosyl-oligosaccharide 1,2-alpha-mannosidase
MIa,b,c	3.2.1.113	mannosyl-oligosaccharide 1,2-alpha-mannosidase
EDEM1	3.2.1.113	mannosyl-oligosaccharide 1,2-alpha-mannosidase
ER degradation enhancing alpha-mannosidase-like protein 1	3.2.1.113	mannosyl-oligosaccharide 1,2-alpha-mannosidase
class I alpha1,2-mannosidase	3.2.1.113	mannosyl-oligosaccharide 1,2-alpha-mannosidase
ER ManI	3.2.1.113	mannosyl-oligosaccharide 1,2-alpha-mannosidase
endoplasmic reticulum mannosidase I	3.2.1.113	mannosyl-oligosaccharide 1,2-alpha-mannosidase
mannosyl oligosaccharide, alpha 1,2-mannosidase	3.2.1.113	mannosyl-oligosaccharide 1,2-alpha-mannosidase
Golgi alpha1,2-mannosidase I	3.2.1.113	mannosyl-oligosaccharide 1,2-alpha-mannosidase
alpha-(1-2)-mannosidase I	3.2.1.113	mannosyl-oligosaccharide 1,2-alpha-mannosidase
alpha1,2-specific exomannosidase	3.2.1.113	mannosyl-oligosaccharide 1,2-alpha-mannosidase
Htm1 protein	3.2.1.113	mannosyl-oligosaccharide 1,2-alpha-mannosidase
Htm1p	3.2.1.113	mannosyl-oligosaccharide 1,2-alpha-mannosidase
alpha-D-mannosidase II	3.2.1.114	mannosyl-oligosaccharide 1,3-1,6-alpha-mannosidase
GlcNAc transferase I-dependent alpha1,3[alpha1,6]mannosidase	3.2.1.114	mannosyl-oligosaccharide 1,3-1,6-alpha-mannosidase
alpha1-3,6-mannosidase	3.2.1.114	mannosyl-oligosaccharide 1,3-1,6-alpha-mannosidase
MAN IIx	3.2.1.114	mannosyl-oligosaccharide 1,3-1,6-alpha-mannosidase
mannosyl-oligosaccharide 1,3-1,6-alpha-mannosidase	3.2.1.114	mannosyl-oligosaccharide 1,3-1,6-alpha-mannosidase
mannosidase, exo-1,3-1,6-alpha-	3.2.1.114	mannosyl-oligosaccharide 1,3-1,6-alpha-mannosidase
exo-1,3-1,6-alpha-mannosidase	3.2.1.114	mannosyl-oligosaccharide 1,3-1,6-alpha-mannosidase
alpha-mannosidase III	3.2.1.114	mannosyl-oligosaccharide 1,3-1,6-alpha-mannosidase
ManIII	3.2.1.114	mannosyl-oligosaccharide 1,3-1,6-alpha-mannosidase
GH38 Golgi alpha-mannosidase II	3.2.1.114	mannosyl-oligosaccharide 1,3-1,6-alpha-mannosidase
