synonyms	ec_number	recommended_name
type I L-asparaginase	3.5.1.1	asparaginase
L-asparagine aminohydrolase	3.5.1.1	asparaginase
PhA	3.5.1.1	asparaginase
glutamine-(asparagin-)ase	3.5.1.1	asparaginase
Formyl-FH(4) hydrolase	3.5.1.10	formyltetrahydrofolate deformylase
10-formyltetrahydrofolate hydrolase	3.5.1.10	formyltetrahydrofolate deformylase
FTH	3.5.1.10	formyltetrahydrofolate deformylase
formyltetrahydrofolate hydrolase	3.5.1.10	formyltetrahydrofolate deformylase
formyl-FH4 hydrolase	3.5.1.10	formyltetrahydrofolate deformylase
RamA	3.5.1.100	(R)-amidase
R-stereoselective amidase	3.5.1.100	(R)-amidase
R-amidase	3.5.1.100	(R)-amidase
S-stereoselective piperazine-2-tert-butylcarboxamide hydrolase	3.5.1.101	L-proline amide hydrolase
LaaA	3.5.1.101	L-proline amide hydrolase
L-amino acid amidase	3.5.1.101	L-proline amide hydrolase
ArfB	3.5.1.102	2-amino-5-formylamino-6-ribosylaminopyrimidin-4(3H)-one
gene name	3.5.1.102	2-amino-5-formylamino-6-ribosylaminopyrimidin-4(3H)-one
2-amino-5-formylamino-6-ribosylamino-4(3H)-pyrimidinone5'-monophosphate deformylase	3.5.1.102	2-amino-5-formylamino-6-ribosylaminopyrimidin-4(3H)-one
gene name	3.5.1.103	N-acetyl-1-D-myo-inositol-2-amino-2-deoxy-alpha-D-glucopyranoside
N-acetylglucosaminylinositol-deacetylase	3.5.1.103	N-acetyl-1-D-myo-inositol-2-amino-2-deoxy-alpha-D-glucopyranoside
GlcNAc-Ins-deacetylase	3.5.1.103	N-acetyl-1-D-myo-inositol-2-amino-2-deoxy-alpha-D-glucopyranoside
GlcNAc-Ins deacetylase	3.5.1.103	N-acetyl-1-D-myo-inositol-2-amino-2-deoxy-alpha-D-glucopyranoside
gene name	3.5.1.103	N-acetyl-1-D-myo-inositol-2-amino-2-deoxy-alpha-D-glucopyranoside
N-acetyl-1-D-myo-inosityl-2-deoxy-alpha-D-glucopyranosidedeacetylase	3.5.1.103	N-acetyl-1-D-myo-inositol-2-amino-2-deoxy-alpha-D-glucopyranoside
N-acetyl-1-D-myo-inosityl-2-amino-2-deoxy-alpha-D-glucopyranosidedeacetylase	3.5.1.103	N-acetyl-1-D-myo-inositol-2-amino-2-deoxy-alpha-D-glucopyranoside
1D-myo-inosityl-2-acetamido-2-deoxy-alpha-D-glucopyranosidedeacetylase	3.5.1.103	N-acetyl-1-D-myo-inositol-2-amino-2-deoxy-alpha-D-glucopyranoside
1-D-myo-inosityl 2-N-acetamido-2-deoxy-alpha-D-glucopyranosidedeacetylase	3.5.1.103	N-acetyl-1-D-myo-inositol-2-amino-2-deoxy-alpha-D-glucopyranoside
AcGI deacetylase	3.5.1.103	N-acetyl-1-D-myo-inositol-2-amino-2-deoxy-alpha-D-glucopyranoside
1-D-myo-inosityl 2-acetamido-2-deoxy-alpha-D-glucopyranosidedeacetylase	3.5.1.103	N-acetyl-1-D-myo-inositol-2-amino-2-deoxy-alpha-D-glucopyranoside
N-acetyl-1-D-myo-inosityl-2-amino-2-deoxy-D-glucopyranosidedeacetylase	3.5.1.103	N-acetyl-1-D-myo-inositol-2-amino-2-deoxy-alpha-D-glucopyranoside
polysaccharide deacetylase C	3.5.1.104	peptidoglycan-N-acetylglucosamine deacetylase
PdaC	3.5.1.104	peptidoglycan-N-acetylglucosamine deacetylase
YjeA	3.5.1.104	peptidoglycan-N-acetylglucosamine deacetylase
GlcNAc deacetylase	3.5.1.104	peptidoglycan-N-acetylglucosamine deacetylase
MurNAc deacetylase	3.5.1.104	peptidoglycan-N-acetylglucosamine deacetylase
N-acetylglucosamine deacetylase	3.5.1.104	peptidoglycan-N-acetylglucosamine deacetylase
polysaccharide deacetylase	3.5.1.104	peptidoglycan-N-acetylglucosamine deacetylase
gene name	3.5.1.104	peptidoglycan-N-acetylglucosamine deacetylase
HpPgdA	3.5.1.104	peptidoglycan-N-acetylglucosamine deacetylase
peptidoglycan deacetlyase	3.5.1.104	peptidoglycan-N-acetylglucosamine deacetylase
gene name	3.5.1.104	peptidoglycan-N-acetylglucosamine deacetylase
gene name	3.5.1.104	peptidoglycan-N-acetylglucosamine deacetylase
gene name	3.5.1.104	peptidoglycan-N-acetylglucosamine deacetylase
Rv1096 protein	3.5.1.104	peptidoglycan-N-acetylglucosamine deacetylase
gene name	3.5.1.104	peptidoglycan-N-acetylglucosamine deacetylase
peptidoglycan N-acetylglucosamine deacetylase	3.5.1.104	peptidoglycan-N-acetylglucosamine deacetylase
peptidoglycan GlcNAc deacetylase	3.5.1.104	peptidoglycan-N-acetylglucosamine deacetylase
SpPgdA	3.5.1.104	peptidoglycan-N-acetylglucosamine deacetylase
enzyme BC1960	3.5.1.104	peptidoglycan-N-acetylglucosamine deacetylase
enzyme BC3618	3.5.1.104	peptidoglycan-N-acetylglucosamine deacetylase
HP310	3.5.1.104	peptidoglycan-N-acetylglucosamine deacetylase
peptidoglycan deacetylase	3.5.1.104	peptidoglycan-N-acetylglucosamine deacetylase
PG N-deacetylase	3.5.1.104	peptidoglycan-N-acetylglucosamine deacetylase
Lmo0415	3.5.1.104	peptidoglycan-N-acetylglucosamine deacetylase
Pgd	3.5.1.104	peptidoglycan-N-acetylglucosamine deacetylase
SfPgdA	3.5.1.104	peptidoglycan-N-acetylglucosamine deacetylase
peptidoglycan N-acetylglucosamine deacetylase BC1960	3.5.1.104	peptidoglycan-N-acetylglucosamine deacetylase
N-acetylglucosamine deacetylase BC1960	3.5.1.104	peptidoglycan-N-acetylglucosamine deacetylase
gene name	3.5.1.104	peptidoglycan-N-acetylglucosamine deacetylase
PGNG-dac	3.5.1.104	peptidoglycan-N-acetylglucosamine deacetylase
Pa-COD	3.5.1.105	chitin disaccharide deacetylase
carbohydrate esterase family 4 chitin oligosaccharide deacetylase	3.5.1.105	chitin disaccharide deacetylase
chitin oligosaccharide deacetylase	3.5.1.105	chitin disaccharide deacetylase
CE family 4 COD	3.5.1.105	chitin disaccharide deacetylase
COD	3.5.1.105	chitin disaccharide deacetylase
Ph-Dac	3.5.1.105	chitin disaccharide deacetylase
locus name	3.5.1.105	chitin disaccharide deacetylase
Dacph	3.5.1.105	chitin disaccharide deacetylase
diacetylchitobiose deacetylase	3.5.1.105	chitin disaccharide deacetylase
N,N'-diacetylchitobiose deacetylase	3.5.1.105	chitin disaccharide deacetylase
Tk-Dac	3.5.1.105	chitin disaccharide deacetylase
GlcNAc2 deacetylase	3.5.1.105	chitin disaccharide deacetylase
locus name	3.5.1.105	chitin disaccharide deacetylase
locus name	3.5.1.105	chitin disaccharide deacetylase
chitooligosaccharide deacetylase	3.5.1.105	chitin disaccharide deacetylase
gene name	3.5.1.105	chitin disaccharide deacetylase
deacetylase DA1	3.5.1.105	chitin disaccharide deacetylase
Vp-COD	3.5.1.105	chitin disaccharide deacetylase
NicD	3.5.1.106	N-formylmaleamate deformylase
NicF	3.5.1.107	maleamate amidohydrolase
gene name	3.5.1.107	maleamate amidohydrolase
LpxC enzyme	3.5.1.108	UDP-3-O-acyl-N-acetylglucosamine deacetylase
UDP-3-O-(R-3-hydroxymyristoyl)-Nacetylglucosamine deacetylase	3.5.1.108	UDP-3-O-acyl-N-acetylglucosamine deacetylase
EnvA protein	3.5.1.108	UDP-3-O-acyl-N-acetylglucosamine deacetylase
deacetylase	3.5.1.108	UDP-3-O-acyl-N-acetylglucosamine deacetylase
DHTase	3.5.1.108	UDP-3-O-acyl-N-acetylglucosamine deacetylase
UDP-3-O-(R-3-hydroxymyristoyl)-N-acetylglucosamine deacetylase	3.5.1.108	UDP-3-O-acyl-N-acetylglucosamine deacetylase
UDP-3-O-acyl-GlcNAc deacetylase	3.5.1.108	UDP-3-O-acyl-N-acetylglucosamine deacetylase
UDP-3-O-((R)-3-hydroxymyristoyl)-N-acetylglucosamine deacetylase	3.5.1.108	UDP-3-O-acyl-N-acetylglucosamine deacetylase
UDP-3-O-[R-3-hydroxymyristoyl]-GlcNAc deacetylase	3.5.1.108	UDP-3-O-acyl-N-acetylglucosamine deacetylase
UDP-3-O-(R-3-hydroxymyristoyl)-GlcNAc deacetylase	3.5.1.108	UDP-3-O-acyl-N-acetylglucosamine deacetylase
LpxC	3.5.1.108	UDP-3-O-acyl-N-acetylglucosamine deacetylase
UDP-3-O-(acyl)-N-acetylglucosamine deacetylase	3.5.1.108	UDP-3-O-acyl-N-acetylglucosamine deacetylase
deacetylase LpxC	3.5.1.108	UDP-3-O-acyl-N-acetylglucosamine deacetylase
UDP-3-O-(R-3-hydroxyacyl)-N-acetylglucosamine deacetylase	3.5.1.108	UDP-3-O-acyl-N-acetylglucosamine deacetylase
UDP-(3-O-acyl)-N-acetylglucosamine deacetylase	3.5.1.108	UDP-3-O-acyl-N-acetylglucosamine deacetylase
LpxC protein	3.5.1.108	UDP-3-O-acyl-N-acetylglucosamine deacetylase
UDP-3-O-acyl-N-acetylglucosamine deacetylase	3.5.1.108	UDP-3-O-acyl-N-acetylglucosamine deacetylase
UDP-3-O-[R-3-hydroxymyristoyl]-GlcNAc deacetylase enzyme	3.5.1.108	UDP-3-O-acyl-N-acetylglucosamine deacetylase
zinc deacetylase LpxC	3.5.1.108	UDP-3-O-acyl-N-acetylglucosamine deacetylase
uridinediphosphate-(3-O-(R-3-hydroxymyristoyl))-N-acetylglucosaminedeacetylase	3.5.1.108	UDP-3-O-acyl-N-acetylglucosamine deacetylase
UDP-(3-O-(R-3-hydroxymyristoyl))-N-acetylglucosamine deacetylase	3.5.1.108	UDP-3-O-acyl-N-acetylglucosamine deacetylase
LpxC deacetylase	3.5.1.108	UDP-3-O-acyl-N-acetylglucosamine deacetylase
SM deacylase	3.5.1.109	sphingomyelin deacylase
GcSM deacylase	3.5.1.109	sphingomyelin deacylase
glucosylceramide sphingomyelin deacylase	3.5.1.109	sphingomyelin deacylase
glucosylceramide deacylase	3.5.1.109	sphingomyelin deacylase
GC deacylase	3.5.1.109	sphingomyelin deacylase
sphingomyelin glucosylceramide deacylase	3.5.1.109	sphingomyelin deacylase
SM glucosylceramide GCer deacylase	3.5.1.109	sphingomyelin deacylase
SM-GCer deacylase	3.5.1.109	sphingomyelin deacylase
SMGCer deacylase	3.5.1.109	sphingomyelin deacylase
benzylpenicillin acylase	3.5.1.11	penicillin amidase
novozym 217	3.5.1.11	penicillin amidase
semacylase	3.5.1.11	penicillin amidase
alpha-acylamino-beta-lactam acylhydrolase	3.5.1.11	penicillin amidase
ampicillin acylase	3.5.1.11	penicillin amidase
Penicillin G amidohydrolase	3.5.1.11	penicillin amidase
Penicillin V amidase	3.5.1.11	penicillin amidase
Bsh3 and, to a lesser extent,Bsh2 and Bsh4 have a acylase activity of penicillin V, also activitiestoward penicillin G, ketocaproyl-homoserine lactone, andoxooctanoyl-homoserine lactone	3.5.1.11	penicillin amidase
KcPGA	3.5.1.11	penicillin amidase
AuAAC	3.5.1.11	penicillin amidase
penicillin V acylase	3.5.1.11	penicillin amidase
PVA	3.5.1.11	penicillin amidase
PVA is a member of the N-terminal nucleophile, Ntn,hydrolase superfamily	3.5.1.11	penicillin amidase
belongs to the family of N-terminalnucleophile hydrolases acting on carbon nitrogen bonds in linear amides	3.5.1.11	penicillin amidase
penicillin G acylase	3.5.1.11	penicillin amidase
PA	3.5.1.11	penicillin amidase
PGA	3.5.1.11	penicillin amidase
PGA650	3.5.1.11	penicillin amidase
Sm-PVA	3.5.1.11	penicillin amidase
amidohydrolase	3.5.1.11	penicillin amidase
amidase	3.5.1.11	penicillin amidase
maPGA	3.5.1.11	penicillin amidase
YxeI	3.5.1.11	penicillin amidase
AfPGA	3.5.1.11	penicillin amidase
ACPGA001 PGA	3.5.1.11	penicillin amidase
penicillin-G acylase	3.5.1.11	penicillin amidase
Penicillin amidohydrolase	3.5.1.11	penicillin amidase
PAC	3.5.1.11	penicillin amidase
Penicillin G amidase	3.5.1.11	penicillin amidase
BmPGA	3.5.1.11	penicillin amidase
RutB	3.5.1.110	peroxyureidoacrylate/ureidoacrylate amidohydrolase
omega-amidase	3.5.1.111	2-oxoglutaramate amidase
kanN	3.5.1.112	2'-N-acetylparomamine deacetylase
btrD	3.5.1.112	2'-N-acetylparomamine deacetylase
neoL	3.5.1.112	2'-N-acetylparomamine deacetylase
neoL	3.5.1.113	2'''-acetyl-6'''-hydroxyneomycin C deacetylase
AAIII	3.5.1.114	N-acyl-aromatic-L-amino acid amidohydrolase
Acy3	3.5.1.114	N-acyl-aromatic-L-amino acid amidohydrolase
aminoacylase III	3.5.1.114	N-acyl-aromatic-L-amino acid amidohydrolase
aminoacylase 3	3.5.1.114	N-acyl-aromatic-L-amino acid amidohydrolase
AA3	3.5.1.114	N-acyl-aromatic-L-amino acid amidohydrolase
MCA	3.5.1.115	mycothiol S-conjugate amidase
Rv1082	3.5.1.115	mycothiol S-conjugate amidase
mycothiol S-conjugate amidase	3.5.1.115	mycothiol S-conjugate amidase
amidase, ureidoglycolate	3.5.1.116	ureidoglycolate amidohydrolase
UGDA	3.5.1.116	ureidoglycolate amidohydrolase
allA	3.5.1.116	ureidoglycolate amidohydrolase
ureidoglycolate amidohydrolase	3.5.1.116	ureidoglycolate amidohydrolase
UAH	3.5.1.116	ureidoglycolate amidohydrolase
ureidoglycolate hydrolase	3.5.1.116	ureidoglycolate amidohydrolase
AtUAH	3.5.1.116	ureidoglycolate amidohydrolase
UGLYAH	3.5.1.116	ureidoglycolate amidohydrolase
(S)-ureidoglycolate amidohydrolase	3.5.1.116	ureidoglycolate amidohydrolase
(S)-ureidoglycine aminohydrolase	3.5.1.116	ureidoglycolate amidohydrolase
6-aminohexanoate-oligomer hydrolase	3.5.1.117	6-aminohexanoate-oligomer endohydrolase 
EII	3.5.1.117	6-aminohexanoate-oligomer endohydrolase 
6-aminohexanoic acid-oligomer hydrolase	3.5.1.117	6-aminohexanoate-oligomer endohydrolase 
gene name	3.5.1.117	6-aminohexanoate-oligomer endohydrolase 
6-aminohexanoate-oligomer-hydrolase	3.5.1.117	6-aminohexanoate-oligomer endohydrolase 
6-aminohexanoate-hydrolase	3.5.1.117	6-aminohexanoate-oligomer endohydrolase 
nylon oligomer-hydrolyzing enzyme	3.5.1.117	6-aminohexanoate-oligomer endohydrolase 
6-aminohexanoate-linear-dimer hydrolase	3.5.1.117	6-aminohexanoate-oligomer endohydrolase 
AL2 hydrolase	3.5.1.117	6-aminohexanoate-oligomer endohydrolase 
nylon oligomer hydrolase	3.5.1.117	6-aminohexanoate-oligomer endohydrolase 
6-aminohexanoate-dimer hydrolase	3.5.1.117	6-aminohexanoate-oligomer endohydrolase 
endotype Ahx-oligomer hydrolase	3.5.1.117	6-aminohexanoate-oligomer endohydrolase 
NylB-type nylon-oligomer hydrolase	3.5.1.117	6-aminohexanoate-oligomer endohydrolase 
Ahx-linear-dimer hydrolase	3.5.1.117	6-aminohexanoate-oligomer endohydrolase 
Ald hydrolase	3.5.1.117	6-aminohexanoate-oligomer endohydrolase 
NylC	3.5.1.117	6-aminohexanoate-oligomer endohydrolase 
nylon-oligomer hydrolase	3.5.1.117	6-aminohexanoate-oligomer endohydrolase 
nylon hydrolase	3.5.1.117	6-aminohexanoate-oligomer endohydrolase 
6-aminohexanoate oligomer hydrolase	3.5.1.117	6-aminohexanoate-oligomer endohydrolase 
Ahx-oligomer hydrolase	3.5.1.117	6-aminohexanoate-oligomer endohydrolase 
nylonase	3.5.1.117	6-aminohexanoate-oligomer endohydrolase 
Ahx endo-type-oligomer hydrolase	3.5.1.117	6-aminohexanoate-oligomer endohydrolase 
endo-type 6-aminohexanoate oligomer hydrolase	3.5.1.117	6-aminohexanoate-oligomer endohydrolase 
EgtC	3.5.1.118	gamma-glutamyl hercynylcysteine S-oxide hydrolase
gene name	3.5.1.119	Pup amidohydrolase
locus name	3.5.1.119	Pup amidohydrolase
depupylase/deamidase	3.5.1.119	Pup amidohydrolase
depupylase	3.5.1.119	Pup amidohydrolase
locus name	3.5.1.119	Pup amidohydrolase
deamidase of Pup	3.5.1.119	Pup amidohydrolase
DPUP	3.5.1.119	Pup amidohydrolase
Pup deamidase	3.5.1.119	Pup amidohydrolase
deamidase/depupylase Dop	3.5.1.119	Pup amidohydrolase
amidohydrolase biotinidase	3.5.1.12	biotinidase
lipoyl-X-hydrolase	3.5.1.12	biotinidase
biotinidase and lipoamidase can be separatedfrom each other	3.5.1.12	biotinidase
not yet given an EC number, seems to beidentical with biotinidase	3.5.1.12	biotinidase
biocytin hydrolyzing amidase	3.5.1.12	biotinidase
biotinyl-hydrolase	3.5.1.12	biotinidase
BTD	3.5.1.12	biotinidase
biotinidase	3.5.1.12	biotinidase
amidohydrolase for N-terminal asparagine	3.5.1.121	protein N-terminal asparagine amidohydrolase
gene name	3.5.1.121	protein N-terminal asparagine amidohydrolase
protein NH2-terminal asparagine deamidase	3.5.1.121	protein N-terminal asparagine amidohydrolase
PNAD	3.5.1.121	protein N-terminal asparagine amidohydrolase
N-terminal asparagine amidohydrolase	3.5.1.121	protein N-terminal asparagine amidohydrolase
NTAN1 amidase	3.5.1.121	protein N-terminal asparagine amidohydrolase
NTAN1p amidase	3.5.1.121	protein N-terminal asparagine amidohydrolase
NtN-amidase	3.5.1.121	protein N-terminal asparagine amidohydrolase
gene name	3.5.1.121	protein N-terminal asparagine amidohydrolase
N-terminal amidase	3.5.1.121	protein N-terminal asparagine amidohydrolase
Nt-amidase	3.5.1.121	protein N-terminal asparagine amidohydrolase
yNta1	3.5.1.121	protein N-terminal asparagine amidohydrolase
CT1	3.5.1.122	protein N-terminal glutamine amidohydrolase
NTA1	3.5.1.122	protein N-terminal glutamine amidohydrolase
N-terminal amidase	3.5.1.122	protein N-terminal glutamine amidohydrolase
Nt-amidase	3.5.1.122	protein N-terminal glutamine amidohydrolase
yNta1	3.5.1.122	protein N-terminal glutamine amidohydrolase
Ntaq	3.5.1.122	protein N-terminal glutamine amidohydrolase
gene name	3.5.1.122	protein N-terminal glutamine amidohydrolase
human N-terminal glutamine amidohydrolase isoform 1	3.5.1.122	protein N-terminal glutamine amidohydrolase
hNtaq1	3.5.1.122	protein N-terminal glutamine amidohydrolase
gene name	3.5.1.122	protein N-terminal glutamine amidohydrolase
gene name	3.5.1.122	protein N-terminal glutamine amidohydrolase
glutamine-specific N-terminal amidase	3.5.1.122	protein N-terminal glutamine amidohydrolase
NtQ-amidase	3.5.1.122	protein N-terminal glutamine amidohydrolase
gene name	3.5.1.122	protein N-terminal glutamine amidohydrolase
gene name	3.5.1.122	protein N-terminal glutamine amidohydrolase
atdA2	3.5.1.123	gamma-glutamylanilide hydrolase
glutamine amidotransferase-like protein	3.5.1.123	gamma-glutamylanilide hydrolase
glyoxylase III	3.5.1.124	protein deglycase
DJ-1 protein	3.5.1.124	protein deglycase
deglycase	3.5.1.124	protein deglycase
DJ-1	3.5.1.124	protein deglycase
PfpI	3.5.1.124	protein deglycase
Maillard deglycase	3.5.1.124	protein deglycase
PARK7	3.5.1.124	protein deglycase
Parkinsonism-associated protein DJ-1	3.5.1.124	protein deglycase
glutathione-independent glyoxalases, also called glyoxalases	3.5.1.124	protein deglycase
III	3.5.1.124	protein deglycase
Parkinsonism-associated protein	3.5.1.124	protein deglycase
yhbO	3.5.1.124	protein deglycase
cf. EC 4.2.1.130	3.5.1.124	protein deglycase
yajL	3.5.1.124	protein deglycase
Hsp31	3.5.1.124	protein deglycase
gene name	3.5.1.124	protein deglycase
glyoxalase	3.5.1.124	protein deglycase
glutathione-independent glyoxalase	3.5.1.124	protein deglycase
doeB	3.5.1.125	N2-acetyl-L-2,4-diaminobutanoate deacetylase
N-alpha-acetyl-L-2,4-diaminobutyric acid deacetylase	3.5.1.125	N2-acetyl-L-2,4-diaminobutanoate deacetylase
gene name	3.5.1.125	N2-acetyl-L-2,4-diaminobutanoate deacetylase
HpxW	3.5.1.126	oxamate amidohydrolase
gene name	3.5.1.126	oxamate amidohydrolase
ILL4	3.5.1.127	jasmonoyl-L-amino acid hydrolase
IAR3	3.5.1.127	jasmonoyl-L-amino acid hydrolase
ILL6	3.5.1.127	jasmonoyl-L-amino acid hydrolase
IAA-amino acid hydrolase ILR1-like 6	3.5.1.127	jasmonoyl-L-amino acid hydrolase
Iaa-amino acid hydrolase ilr1-like 4	3.5.1.127	jasmonoyl-L-amino acid hydrolase
JIH1	3.5.1.127	jasmonoyl-L-amino acid hydrolase
gene name	3.5.1.127	jasmonoyl-L-amino acid hydrolase
pseudocholinesterase	3.5.1.13	aryl-acylamidase
EC 3.5.1.13, AAA-1	3.5.1.13	aryl-acylamidase
EC 3.5.1.13 AAA-2	3.5.1.13	aryl-acylamidase
AAA	3.5.1.13	aryl-acylamidase
aryl acylamidase activityof fatty acid-free human serum albumin	3.5.1.13	aryl-acylamidase
aryl acylaminidase activity ofbutyrylcholinesterase	3.5.1.13	aryl-acylamidase
polyamidase	3.5.1.13	aryl-acylamidase
the enzyme belongs to the amidase signature, AS, enzymefamily	3.5.1.13	aryl-acylamidase
gene name	3.5.1.13	aryl-acylamidase
M-1 amidase	3.5.1.13	aryl-acylamidase
gene name	3.5.1.13	aryl-acylamidase
acylase	3.5.1.14	N-acyl-aliphatic-L-amino acid amidohydrolase
alpha-N-acylaminoacid hydrolase	3.5.1.14	N-acyl-aliphatic-L-amino acid amidohydrolase
acylase I	3.5.1.14	N-acyl-aliphatic-L-amino acid amidohydrolase
L-amido-acid acylase	3.5.1.14	N-acyl-aliphatic-L-amino acid amidohydrolase
amido acid deacylase	3.5.1.14	N-acyl-aliphatic-L-amino acid amidohydrolase
benzamidase	3.5.1.14	N-acyl-aliphatic-L-amino acid amidohydrolase
dehydropeptidase II	3.5.1.14	N-acyl-aliphatic-L-amino acid amidohydrolase
histozyme	3.5.1.14	N-acyl-aliphatic-L-amino acid amidohydrolase
hippurase	3.5.1.14	N-acyl-aliphatic-L-amino acid amidohydrolase
hippuricase	3.5.1.14	N-acyl-aliphatic-L-amino acid amidohydrolase
long acyl amidoacylase	3.5.1.14	N-acyl-aliphatic-L-amino acid amidohydrolase
short acyl amidoacylase	3.5.1.14	N-acyl-aliphatic-L-amino acid amidohydrolase
acylase B	3.5.1.14	N-acyl-aliphatic-L-amino acid amidohydrolase
N-Acyl-D-aspartate amidohydrolase	3.5.1.14	N-acyl-aliphatic-L-amino acid amidohydrolase
D-AAse	3.5.1.14	N-acyl-aliphatic-L-amino acid amidohydrolase
D-Aminoacylase	3.5.1.14	N-acyl-aliphatic-L-amino acid amidohydrolase
fungus aminoacylase-1	3.5.1.14	N-acyl-aliphatic-L-amino acid amidohydrolase
aminoacylase I	3.5.1.14	N-acyl-aliphatic-L-amino acid amidohydrolase
L-aminoacylase	3.5.1.14	N-acyl-aliphatic-L-amino acid amidohydrolase
DR_ACY	3.5.1.14	N-acyl-aliphatic-L-amino acid amidohydrolase
LAA	3.5.1.14	N-acyl-aliphatic-L-amino acid amidohydrolase
aminoacylase-1A	3.5.1.14	N-acyl-aliphatic-L-amino acid amidohydrolase
ACY 1a	3.5.1.14	N-acyl-aliphatic-L-amino acid amidohydrolase
aminoacylase 1a	3.5.1.14	N-acyl-aliphatic-L-amino acid amidohydrolase
ACY-1A	3.5.1.14	N-acyl-aliphatic-L-amino acid amidohydrolase
acylase 1	3.5.1.14	N-acyl-aliphatic-L-amino acid amidohydrolase
N-acyl-L-amino-acid amidohydrolase	3.5.1.14	N-acyl-aliphatic-L-amino acid amidohydrolase
aminoacylase-1B	3.5.1.14	N-acyl-aliphatic-L-amino acid amidohydrolase
ACY 1b	3.5.1.14	N-acyl-aliphatic-L-amino acid amidohydrolase
N-acyl-L-aminoacylase 1	3.5.1.14	N-acyl-aliphatic-L-amino acid amidohydrolase
N-acyl-L-amino acid amidohydrolase	3.5.1.14	N-acyl-aliphatic-L-amino acid amidohydrolase
AAIII	3.5.1.14	N-acyl-aliphatic-L-amino acid amidohydrolase
sphingosine kinase 1-interacting protein	3.5.1.14	N-acyl-aliphatic-L-amino acid amidohydrolase
AA1	3.5.1.14	N-acyl-aliphatic-L-amino acid amidohydrolase
aminoacylase 3	3.5.1.14	N-acyl-aliphatic-L-amino acid amidohydrolase
AA3	3.5.1.14	N-acyl-aliphatic-L-amino acid amidohydrolase
aminoacylase 1	3.5.1.14	N-acyl-aliphatic-L-amino acid amidohydrolase
Acy1	3.5.1.14	N-acyl-aliphatic-L-amino acid amidohydrolase
PhoACY	3.5.1.14	N-acyl-aliphatic-L-amino acid amidohydrolase
aminoacylase	3.5.1.14	N-acyl-aliphatic-L-amino acid amidohydrolase
lepidopteran aminoacylase 1	3.5.1.14	N-acyl-aliphatic-L-amino acid amidohydrolase
aminoacylase-1	3.5.1.14	N-acyl-aliphatic-L-amino acid amidohydrolase
the enzyme belongs to the M20 metallopeptidasefamily	3.5.1.14	N-acyl-aliphatic-L-amino acid amidohydrolase
N-acyl-L-amino acid hydrolase	3.5.1.14	N-acyl-aliphatic-L-amino acid amidohydrolase
hAcy1	3.5.1.14	N-acyl-aliphatic-L-amino acid amidohydrolase
M20	3.5.1.14	N-acyl-aliphatic-L-amino acid amidohydrolase
N-acylase IA	3.5.1.14	N-acyl-aliphatic-L-amino acid amidohydrolase
Nalpha-acyl-L-amino acid amidohydrolase	3.5.1.14	N-acyl-aliphatic-L-amino acid amidohydrolase
fMDF	3.5.1.14	N-acyl-aliphatic-L-amino acid amidohydrolase
N-formylmethionine deformylase	3.5.1.14	N-acyl-aliphatic-L-amino acid amidohydrolase
hog kidney aminoacylase I	3.5.1.14	N-acyl-aliphatic-L-amino acid amidohydrolase
